dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 100000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: ema_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_100000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: ema_quantizer_4
saver_name_pre: ema_quantizer_4_ImageNet_model_100000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.4893, vq_loss 0.0088, rec_loss 0.4805, quant_error 0.0705, codebook_utilization 0.0319, codebook_perplexity 1869.4780,
Train Epoch: [1/4] Iters:[540/40036] loss 0.0883, vq_loss 0.0018, rec_loss 0.0865, quant_error 0.0142, codebook_utilization 0.0539, codebook_perplexity 4571.8746,
Train Epoch: [1/4] Iters:[550/40036] loss 0.0886, vq_loss 0.0018, rec_loss 0.0869, quant_error 0.0142, codebook_utilization 0.0539, codebook_perplexity 4561.4093,
Train Epoch: [1/4] Iters:[560/40036] loss 0.0885, vq_loss 0.0018, rec_loss 0.0867, quant_error 0.0142, codebook_utilization 0.0540, codebook_perplexity 4572.0748,
Train Epoch: [1/4] Iters:[570/40036] loss 0.0886, vq_loss 0.0018, rec_loss 0.0868, quant_error 0.0141, codebook_utilization 0.0540, codebook_perplexity 4581.0513,
Train Epoch: [1/4] Iters:[580/40036] loss 0.0884, vq_loss 0.0018, rec_loss 0.0866, quant_error 0.0141, codebook_utilization 0.0539, codebook_perplexity 4571.4794,
Train Epoch: [1/4] Iters:[590/40036] loss 0.0878, vq_loss 0.0017, rec_loss 0.0861, quant_error 0.0140, codebook_utilization 0.0538, codebook_perplexity 4559.6873,
Train Epoch: [1/4] Iters:[600/40036] loss 0.0855, vq_loss 0.0017, rec_loss 0.0838, quant_error 0.0138, codebook_utilization 0.0537, codebook_perplexity 4542.7396,
Train Epoch: [1/4] Iters:[610/40036] loss 0.0851, vq_loss 0.0017, rec_loss 0.0834, quant_error 0.0136, codebook_utilization 0.0534, codebook_perplexity 4512.1936,
Train Epoch: [1/4] Iters:[620/40036] loss 0.0846, vq_loss 0.0017, rec_loss 0.0829, quant_error 0.0136, codebook_utilization 0.0534, codebook_perplexity 4501.3147,
Train Epoch: [1/4] Iters:[630/40036] loss 0.0836, vq_loss 0.0017, rec_loss 0.0819, quant_error 0.0135, codebook_utilization 0.0534, codebook_perplexity 4510.8108,
Train Epoch: [1/4] Iters:[640/40036] loss 0.0817, vq_loss 0.0017, rec_loss 0.0801, quant_error 0.0134, codebook_utilization 0.0535, codebook_perplexity 4515.9935,
Train Epoch: [1/4] Iters:[650/40036] loss 0.0814, vq_loss 0.0017, rec_loss 0.0798, quant_error 0.0132, codebook_utilization 0.0534, codebook_perplexity 4510.4759,
Train Epoch: [1/4] Iters:[660/40036] loss 0.0796, vq_loss 0.0016, rec_loss 0.0780, quant_error 0.0131, codebook_utilization 0.0533, codebook_perplexity 4498.4744,
Train Epoch: [1/4] Iters:[670/40036] loss 0.0796, vq_loss 0.0016, rec_loss 0.0779, quant_error 0.0130, codebook_utilization 0.0532, codebook_perplexity 4486.5746,
Train Epoch: [1/4] Iters:[680/40036] loss 0.0783, vq_loss 0.0016, rec_loss 0.0767, quant_error 0.0128, codebook_utilization 0.0530, codebook_perplexity 4458.6111,
Train Epoch: [1/4] Iters:[690/40036] loss 0.0777, vq_loss 0.0016, rec_loss 0.0761, quant_error 0.0127, codebook_utilization 0.0529, codebook_perplexity 4440.0854,
Train Epoch: [1/4] Iters:[700/40036] loss 0.0772, vq_loss 0.0016, rec_loss 0.0756, quant_error 0.0127, codebook_utilization 0.0530, codebook_perplexity 4465.5750,
Train Epoch: [1/4] Iters:[710/40036] loss 0.0763, vq_loss 0.0016, rec_loss 0.0747, quant_error 0.0128, codebook_utilization 0.0533, codebook_perplexity 4497.5615,
Train Epoch: [1/4] Iters:[720/40036] loss 0.0748, vq_loss 0.0016, rec_loss 0.0732, quant_error 0.0129, codebook_utilization 0.0534, codebook_perplexity 4505.1090,
Train Epoch: [1/4] Iters:[730/40036] loss 0.0751, vq_loss 0.0016, rec_loss 0.0735, quant_error 0.0130, codebook_utilization 0.0535, codebook_perplexity 4514.2134,
Train Epoch: [1/4] Iters:[740/40036] loss 0.0756, vq_loss 0.0016, rec_loss 0.0739, quant_error 0.0132, codebook_utilization 0.0536, codebook_perplexity 4530.4806,
Train Epoch: [1/4] Iters:[750/40036] loss 0.0748, vq_loss 0.0017, rec_loss 0.0732, quant_error 0.0133, codebook_utilization 0.0534, codebook_perplexity 4495.9368,
Train Epoch: [1/4] Iters:[760/40036] loss 0.0752, vq_loss 0.0017, rec_loss 0.0735, quant_error 0.0134, codebook_utilization 0.0532, codebook_perplexity 4462.5884,
Train Epoch: [1/4] Iters:[770/40036] loss 0.0737, vq_loss 0.0017, rec_loss 0.0721, quant_error 0.0133, codebook_utilization 0.0531, codebook_perplexity 4448.9393,
Train Epoch: [1/4] Iters:[780/40036] loss 0.0725, vq_loss 0.0016, rec_loss 0.0708, quant_error 0.0131, codebook_utilization 0.0529, codebook_perplexity 4429.8319,
Train Epoch: [1/4] Iters:[790/40036] loss 0.0714, vq_loss 0.0016, rec_loss 0.0698, quant_error 0.0130, codebook_utilization 0.0527, codebook_perplexity 4392.2183,
Train Epoch: [1/4] Iters:[800/40036] loss 0.0704, vq_loss 0.0016, rec_loss 0.0688, quant_error 0.0128, codebook_utilization 0.0526, codebook_perplexity 4390.8890,
Train Epoch: [1/4] Iters:[810/40036] loss 0.0695, vq_loss 0.0016, rec_loss 0.0680, quant_error 0.0125, codebook_utilization 0.0525, codebook_perplexity 4395.9457,
Train Epoch: [1/4] Iters:[820/40036] loss 0.0700, vq_loss 0.0015, rec_loss 0.0685, quant_error 0.0123, codebook_utilization 0.0524, codebook_perplexity 4376.5400,
Train Epoch: [1/4] Iters:[830/40036] loss 0.0696, vq_loss 0.0015, rec_loss 0.0681, quant_error 0.0121, codebook_utilization 0.0522, codebook_perplexity 4347.1881,
Train Epoch: [1/4] Iters:[840/40036] loss 0.0686, vq_loss 0.0015, rec_loss 0.0671, quant_error 0.0119, codebook_utilization 0.0522, codebook_perplexity 4356.0772,
Train Epoch: [1/4] Iters:[850/40036] loss 0.0684, vq_loss 0.0015, rec_loss 0.0669, quant_error 0.0118, codebook_utilization 0.0523, codebook_perplexity 4365.1099,
Train Epoch: [1/4] Iters:[860/40036] loss 0.0677, vq_loss 0.0015, rec_loss 0.0663, quant_error 0.0117, codebook_utilization 0.0522, codebook_perplexity 4362.7020,
Train Epoch: [1/4] Iters:[870/40036] loss 0.0662, vq_loss 0.0014, rec_loss 0.0647, quant_error 0.0116, codebook_utilization 0.0524, codebook_perplexity 4386.0304,
Train Epoch: [1/4] Iters:[880/40036] loss 0.0653, vq_loss 0.0014, rec_loss 0.0638, quant_error 0.0116, codebook_utilization 0.0526, codebook_perplexity 4426.6025,
Train Epoch: [1/4] Iters:[890/40036] loss 0.0657, vq_loss 0.0014, rec_loss 0.0643, quant_error 0.0115, codebook_utilization 0.0526, codebook_perplexity 4424.8131,
Train Epoch: [1/4] Iters:[900/40036] loss 0.0649, vq_loss 0.0014, rec_loss 0.0635, quant_error 0.0114, codebook_utilization 0.0526, codebook_perplexity 4428.0577,
Train Epoch: [1/4] Iters:[910/40036] loss 0.0645, vq_loss 0.0014, rec_loss 0.0631, quant_error 0.0114, codebook_utilization 0.0526, codebook_perplexity 4423.0240,
Train Epoch: [1/4] Iters:[920/40036] loss 0.0657, vq_loss 0.0014, rec_loss 0.0643, quant_error 0.0115, codebook_utilization 0.0526, codebook_perplexity 4426.4185,
Train Epoch: [1/4] Iters:[930/40036] loss 0.0672, vq_loss 0.0014, rec_loss 0.0658, quant_error 0.0115, codebook_utilization 0.0526, codebook_perplexity 4424.3654,
Train Epoch: [1/4] Iters:[940/40036] loss 0.0663, vq_loss 0.0014, rec_loss 0.0649, quant_error 0.0116, codebook_utilization 0.0527, codebook_perplexity 4428.7234,
Train Epoch: [1/4] Iters:[950/40036] loss 0.0664, vq_loss 0.0015, rec_loss 0.0650, quant_error 0.0117, codebook_utilization 0.0526, codebook_perplexity 4418.2187,
Train Epoch: [1/4] Iters:[960/40036] loss 0.0659, vq_loss 0.0015, rec_loss 0.0644, quant_error 0.0117, codebook_utilization 0.0527, codebook_perplexity 4430.1174,
Train Epoch: [1/4] Iters:[970/40036] loss 0.0649, vq_loss 0.0015, rec_loss 0.0634, quant_error 0.0117, codebook_utilization 0.0526, codebook_perplexity 4417.2813,
Train Epoch: [1/4] Iters:[980/40036] loss 0.0632, vq_loss 0.0015, rec_loss 0.0617, quant_error 0.0117, codebook_utilization 0.0525, codebook_perplexity 4389.9947,
Train Epoch: [1/4] Iters:[990/40036] loss 0.0629, vq_loss 0.0014, rec_loss 0.0614, quant_error 0.0116, codebook_utilization 0.0524, codebook_perplexity 4377.3381,
Train Epoch: [1/4] Iters:[1000/40036] loss 0.0631, vq_loss 0.0014, rec_loss 0.0617, quant_error 0.0115, codebook_utilization 0.0522, codebook_perplexity 4351.3687,
Train Epoch: [1/4] Iters:[1010/40036] loss 0.0629, vq_loss 0.0014, rec_loss 0.0614, quant_error 0.0114, codebook_utilization 0.0519, codebook_perplexity 4312.9368,
Train Epoch: [1/4] Iters:[1020/40036] loss 0.0632, vq_loss 0.0014, rec_loss 0.0617, quant_error 0.0113, codebook_utilization 0.0518, codebook_perplexity 4312.2720,
Train Epoch: [1/4] Iters:[1030/40036] loss 0.0629, vq_loss 0.0014, rec_loss 0.0615, quant_error 0.0113, codebook_utilization 0.0519, codebook_perplexity 4327.5106,
Train Epoch: [1/4] Iters:[1040/40036] loss 0.0626, vq_loss 0.0014, rec_loss 0.0612, quant_error 0.0113, codebook_utilization 0.0520, codebook_perplexity 4331.7777,
Train Epoch: [1/4] Iters:[1050/40036] loss 0.0621, vq_loss 0.0014, rec_loss 0.0607, quant_error 0.0113, codebook_utilization 0.0521, codebook_perplexity 4355.0964,
Train Epoch: [1/4] Iters:[1060/40036] loss 0.0616, vq_loss 0.0014, rec_loss 0.0602, quant_error 0.0114, codebook_utilization 0.0521, codebook_perplexity 4357.0971,
Train Epoch: [1/4] Iters:[1070/40036] loss 0.0598, vq_loss 0.0014, rec_loss 0.0583, quant_error 0.0114, codebook_utilization 0.0520, codebook_perplexity 4333.1552,
Train Epoch: [1/4] Iters:[1080/40036] loss 0.0594, vq_loss 0.0014, rec_loss 0.0580, quant_error 0.0114, codebook_utilization 0.0520, codebook_perplexity 4337.9939,
Train Epoch: [1/4] Iters:[1090/40036] loss 0.0595, vq_loss 0.0014, rec_loss 0.0581, quant_error 0.0113, codebook_utilization 0.0520, codebook_perplexity 4340.4176,
Train Epoch: [1/4] Iters:[1100/40036] loss 0.0588, vq_loss 0.0014, rec_loss 0.0574, quant_error 0.0112, codebook_utilization 0.0518, codebook_perplexity 4305.7365,
Train Epoch: [1/4] Iters:[1110/40036] loss 0.0586, vq_loss 0.0014, rec_loss 0.0572, quant_error 0.0112, codebook_utilization 0.0517, codebook_perplexity 4293.8663,
Train Epoch: [1/4] Iters:[1120/40036] loss 0.0587, vq_loss 0.0014, rec_loss 0.0573, quant_error 0.0111, codebook_utilization 0.0516, codebook_perplexity 4277.5828,
Train Epoch: [1/4] Iters:[1130/40036] loss 0.0586, vq_loss 0.0014, rec_loss 0.0572, quant_error 0.0110, codebook_utilization 0.0514, codebook_perplexity 4264.7734,
Train Epoch: [1/4] Iters:[1140/40036] loss 0.0576, vq_loss 0.0014, rec_loss 0.0562, quant_error 0.0109, codebook_utilization 0.0512, codebook_perplexity 4232.9265,
Train Epoch: [1/4] Iters:[1150/40036] loss 0.0573, vq_loss 0.0013, rec_loss 0.0560, quant_error 0.0108, codebook_utilization 0.0512, codebook_perplexity 4234.9128,
Train Epoch: [1/4] Iters:[1160/40036] loss 0.0575, vq_loss 0.0013, rec_loss 0.0562, quant_error 0.0107, codebook_utilization 0.0512, codebook_perplexity 4250.7091,
Train Epoch: [1/4] Iters:[1170/40036] loss 0.0574, vq_loss 0.0013, rec_loss 0.0561, quant_error 0.0106, codebook_utilization 0.0512, codebook_perplexity 4240.7486,
Train Epoch: [1/4] Iters:[1180/40036] loss 0.0571, vq_loss 0.0013, rec_loss 0.0558, quant_error 0.0105, codebook_utilization 0.0510, codebook_perplexity 4215.7185,
Train Epoch: [1/4] Iters:[1190/40036] loss 0.0577, vq_loss 0.0013, rec_loss 0.0564, quant_error 0.0103, codebook_utilization 0.0508, codebook_perplexity 4206.8005,
Train Epoch: [1/4] Iters:[1200/40036] loss 0.0575, vq_loss 0.0013, rec_loss 0.0562, quant_error 0.0103, codebook_utilization 0.0509, codebook_perplexity 4213.6193,
Train Epoch: [1/4] Iters:[1210/40036] loss 0.0572, vq_loss 0.0013, rec_loss 0.0559, quant_error 0.0102, codebook_utilization 0.0507, codebook_perplexity 4194.6149,
Train Epoch: [1/4] Iters:[1220/40036] loss 0.0574, vq_loss 0.0013, rec_loss 0.0561, quant_error 0.0102, codebook_utilization 0.0509, codebook_perplexity 4223.2151,
Train Epoch: [1/4] Iters:[1230/40036] loss 0.0573, vq_loss 0.0013, rec_loss 0.0560, quant_error 0.0102, codebook_utilization 0.0510, codebook_perplexity 4232.5170,
Train Epoch: [1/4] Iters:[1240/40036] loss 0.0559, vq_loss 0.0013, rec_loss 0.0546, quant_error 0.0102, codebook_utilization 0.0511, codebook_perplexity 4238.0473,
Train Epoch: [1/4] Iters:[1250/40036] loss 0.0559, vq_loss 0.0013, rec_loss 0.0547, quant_error 0.0102, codebook_utilization 0.0510, codebook_perplexity 4214.2033,
Train Epoch: [1/4] Iters:[1260/40036] loss 0.0558, vq_loss 0.0013, rec_loss 0.0546, quant_error 0.0102, codebook_utilization 0.0511, codebook_perplexity 4234.5279,
Train Epoch: [1/4] Iters:[1270/40036] loss 0.0559, vq_loss 0.0013, rec_loss 0.0546, quant_error 0.0101, codebook_utilization 0.0509, codebook_perplexity 4201.7734,
Train Epoch: [1/4] Iters:[1280/40036] loss 0.0553, vq_loss 0.0013, rec_loss 0.0541, quant_error 0.0100, codebook_utilization 0.0507, codebook_perplexity 4179.3799,
Train Epoch: [1/4] Iters:[1290/40036] loss 0.0552, vq_loss 0.0013, rec_loss 0.0539, quant_error 0.0100, codebook_utilization 0.0506, codebook_perplexity 4174.1285,
Train Epoch: [1/4] Iters:[1300/40036] loss 0.0548, vq_loss 0.0013, rec_loss 0.0535, quant_error 0.0100, codebook_utilization 0.0506, codebook_perplexity 4179.6746,
Train Epoch: [1/4] Iters:[1310/40036] loss 0.0548, vq_loss 0.0013, rec_loss 0.0536, quant_error 0.0100, codebook_utilization 0.0505, codebook_perplexity 4162.2337,
Train Epoch: [1/4] Iters:[1320/40036] loss 0.0542, vq_loss 0.0012, rec_loss 0.0529, quant_error 0.0100, codebook_utilization 0.0505, codebook_perplexity 4169.0229,
Train Epoch: [1/4] Iters:[1330/40036] loss 0.0538, vq_loss 0.0012, rec_loss 0.0526, quant_error 0.0099, codebook_utilization 0.0506, codebook_perplexity 4166.9545,
Train Epoch: [1/4] Iters:[1340/40036] loss 0.0535, vq_loss 0.0012, rec_loss 0.0522, quant_error 0.0098, codebook_utilization 0.0504, codebook_perplexity 4151.5031,
Train Epoch: [1/4] Iters:[1350/40036] loss 0.0530, vq_loss 0.0012, rec_loss 0.0518, quant_error 0.0096, codebook_utilization 0.0501, codebook_perplexity 4122.8103,
Train Epoch: [1/4] Iters:[1360/40036] loss 0.0527, vq_loss 0.0012, rec_loss 0.0515, quant_error 0.0094, codebook_utilization 0.0499, codebook_perplexity 4106.7105,
Train Epoch: [1/4] Iters:[1370/40036] loss 0.0524, vq_loss 0.0012, rec_loss 0.0512, quant_error 0.0092, codebook_utilization 0.0498, codebook_perplexity 4098.6648,
Train Epoch: [1/4] Iters:[1380/40036] loss 0.0528, vq_loss 0.0011, rec_loss 0.0517, quant_error 0.0091, codebook_utilization 0.0498, codebook_perplexity 4107.9521,
Train Epoch: [1/4] Iters:[1390/40036] loss 0.0524, vq_loss 0.0011, rec_loss 0.0513, quant_error 0.0090, codebook_utilization 0.0497, codebook_perplexity 4085.6085,
