dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 100000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: vanilla_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_100000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: vanilla_quantizer_4
saver_name_pre: vanilla_quantizer_4_ImageNet_model_100000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.5301, vq_loss 0.0966, rec_loss 0.4334, quant_error 0.3864, codebook_utilization 0.0064, codebook_perplexity 102.2778,
Train Epoch: [1/4] Iters:[260/40036] loss 0.4399, vq_loss 0.1378, rec_loss 0.3022, quant_error 0.5511, codebook_utilization 0.0007, codebook_perplexity 21.1048,
Train Epoch: [1/4] Iters:[270/40036] loss 0.4524, vq_loss 0.1470, rec_loss 0.3055, quant_error 0.5878, codebook_utilization 0.0006, codebook_perplexity 21.1441,
Train Epoch: [1/4] Iters:[280/40036] loss 0.4563, vq_loss 0.1527, rec_loss 0.3036, quant_error 0.6107, codebook_utilization 0.0006, codebook_perplexity 21.3355,
Train Epoch: [1/4] Iters:[290/40036] loss 0.4653, vq_loss 0.1625, rec_loss 0.3028, quant_error 0.6501, codebook_utilization 0.0006, codebook_perplexity 21.1272,
Train Epoch: [1/4] Iters:[300/40036] loss 0.4782, vq_loss 0.1724, rec_loss 0.3058, quant_error 0.6897, codebook_utilization 0.0006, codebook_perplexity 21.0059,
Train Epoch: [1/4] Iters:[310/40036] loss 0.4811, vq_loss 0.1777, rec_loss 0.3034, quant_error 0.7109, codebook_utilization 0.0006, codebook_perplexity 21.2144,
Train Epoch: [1/4] Iters:[320/40036] loss 0.4863, vq_loss 0.1884, rec_loss 0.2978, quant_error 0.7538, codebook_utilization 0.0005, codebook_perplexity 21.1405,
Train Epoch: [1/4] Iters:[330/40036] loss 0.5096, vq_loss 0.2121, rec_loss 0.2975, quant_error 0.8484, codebook_utilization 0.0005, codebook_perplexity 20.8465,
Train Epoch: [1/4] Iters:[340/40036] loss 0.5225, vq_loss 0.2269, rec_loss 0.2956, quant_error 0.9076, codebook_utilization 0.0005, codebook_perplexity 20.7023,
Train Epoch: [1/4] Iters:[350/40036] loss 0.5370, vq_loss 0.2446, rec_loss 0.2924, quant_error 0.9785, codebook_utilization 0.0005, codebook_perplexity 20.4562,
Train Epoch: [1/4] Iters:[360/40036] loss 0.5808, vq_loss 0.2843, rec_loss 0.2965, quant_error 1.1373, codebook_utilization 0.0005, codebook_perplexity 19.8313,
Train Epoch: [1/4] Iters:[370/40036] loss 0.6384, vq_loss 0.3386, rec_loss 0.2998, quant_error 1.3542, codebook_utilization 0.0005, codebook_perplexity 19.2024,
Train Epoch: [1/4] Iters:[380/40036] loss 0.6985, vq_loss 0.4008, rec_loss 0.2977, quant_error 1.6033, codebook_utilization 0.0005, codebook_perplexity 18.5631,
Train Epoch: [1/4] Iters:[390/40036] loss 0.8330, vq_loss 0.5309, rec_loss 0.3021, quant_error 2.1236, codebook_utilization 0.0005, codebook_perplexity 17.4073,
Train Epoch: [1/4] Iters:[400/40036] loss 1.0353, vq_loss 0.7292, rec_loss 0.3061, quant_error 2.9168, codebook_utilization 0.0004, codebook_perplexity 15.9883,
Train Epoch: [1/4] Iters:[410/40036] loss 1.3184, vq_loss 1.0148, rec_loss 0.3036, quant_error 4.0592, codebook_utilization 0.0004, codebook_perplexity 14.4454,
Train Epoch: [1/4] Iters:[420/40036] loss 1.7335, vq_loss 1.4314, rec_loss 0.3021, quant_error 5.7258, codebook_utilization 0.0004, codebook_perplexity 12.6753,
Train Epoch: [1/4] Iters:[430/40036] loss 2.3243, vq_loss 2.0186, rec_loss 0.3057, quant_error 8.0744, codebook_utilization 0.0004, codebook_perplexity 10.8395,
Train Epoch: [1/4] Iters:[440/40036] loss 3.1024, vq_loss 2.7976, rec_loss 0.3049, quant_error 11.1903, codebook_utilization 0.0004, codebook_perplexity 9.1664,
Train Epoch: [1/4] Iters:[450/40036] loss 4.0629, vq_loss 3.7631, rec_loss 0.2998, quant_error 15.0525, codebook_utilization 0.0004, codebook_perplexity 7.7324,
Train Epoch: [1/4] Iters:[460/40036] loss 5.2045, vq_loss 4.9066, rec_loss 0.2979, quant_error 19.6263, codebook_utilization 0.0004, codebook_perplexity 6.6012,
Train Epoch: [1/4] Iters:[470/40036] loss 6.5384, vq_loss 6.2414, rec_loss 0.2969, quant_error 24.9658, codebook_utilization 0.0003, codebook_perplexity 5.6967,
Train Epoch: [1/4] Iters:[480/40036] loss 7.9201, vq_loss 7.6312, rec_loss 0.2889, quant_error 30.5247, codebook_utilization 0.0003, codebook_perplexity 5.0572,
Train Epoch: [1/4] Iters:[490/40036] loss 9.2675, vq_loss 8.9814, rec_loss 0.2860, quant_error 35.9258, codebook_utilization 0.0003, codebook_perplexity 4.7108,
Train Epoch: [1/4] Iters:[500/40036] loss 10.3875, vq_loss 10.1072, rec_loss 0.2803, quant_error 40.4290, codebook_utilization 0.0003, codebook_perplexity 4.5298,
Train Epoch: [1/4] Iters:[510/40036] loss 11.2608, vq_loss 10.9850, rec_loss 0.2758, quant_error 43.9402, codebook_utilization 0.0003, codebook_perplexity 4.4734,
Train Epoch: [1/4] Iters:[520/40036] loss 12.0248, vq_loss 11.7559, rec_loss 0.2689, quant_error 47.0234, codebook_utilization 0.0003, codebook_perplexity 4.4874,
Train Epoch: [1/4] Iters:[530/40036] loss 12.7386, vq_loss 12.4716, rec_loss 0.2671, quant_error 49.8862, codebook_utilization 0.0003, codebook_perplexity 4.4566,
Train Epoch: [1/4] Iters:[540/40036] loss 13.0910, vq_loss 12.8321, rec_loss 0.2589, quant_error 51.3285, codebook_utilization 0.0003, codebook_perplexity 4.4611,
Train Epoch: [1/4] Iters:[550/40036] loss 13.9048, vq_loss 13.6496, rec_loss 0.2551, quant_error 54.5986, codebook_utilization 0.0003, codebook_perplexity 4.3975,
Train Epoch: [1/4] Iters:[560/40036] loss 15.1813, vq_loss 14.9294, rec_loss 0.2519, quant_error 59.7176, codebook_utilization 0.0003, codebook_perplexity 4.2554,
Train Epoch: [1/4] Iters:[570/40036] loss 16.3385, vq_loss 16.0870, rec_loss 0.2516, quant_error 64.3479, codebook_utilization 0.0003, codebook_perplexity 4.1096,
Train Epoch: [1/4] Iters:[580/40036] loss 17.5373, vq_loss 17.2908, rec_loss 0.2465, quant_error 69.1632, codebook_utilization 0.0003, codebook_perplexity 4.0005,
Train Epoch: [1/4] Iters:[590/40036] loss 19.5052, vq_loss 19.2602, rec_loss 0.2450, quant_error 77.0410, codebook_utilization 0.0003, codebook_perplexity 3.8321,
Train Epoch: [1/4] Iters:[600/40036] loss 21.3608, vq_loss 21.1170, rec_loss 0.2438, quant_error 84.4681, codebook_utilization 0.0003, codebook_perplexity 3.6831,
Train Epoch: [1/4] Iters:[610/40036] loss 22.7635, vq_loss 22.5229, rec_loss 0.2406, quant_error 90.0917, codebook_utilization 0.0003, codebook_perplexity 3.5742,
Train Epoch: [1/4] Iters:[620/40036] loss 24.2288, vq_loss 23.9903, rec_loss 0.2385, quant_error 95.9613, codebook_utilization 0.0003, codebook_perplexity 3.4609,
Train Epoch: [1/4] Iters:[630/40036] loss 26.4791, vq_loss 26.2403, rec_loss 0.2389, quant_error 104.9610, codebook_utilization 0.0003, codebook_perplexity 3.3390,
Train Epoch: [1/4] Iters:[640/40036] loss 26.7832, vq_loss 26.5475, rec_loss 0.2357, quant_error 106.1900, codebook_utilization 0.0003, codebook_perplexity 3.2711,
Train Epoch: [1/4] Iters:[650/40036] loss 27.9024, vq_loss 27.6666, rec_loss 0.2359, quant_error 110.6662, codebook_utilization 0.0003, codebook_perplexity 3.1915,
Train Epoch: [1/4] Iters:[660/40036] loss 29.0595, vq_loss 28.8255, rec_loss 0.2340, quant_error 115.3020, codebook_utilization 0.0003, codebook_perplexity 3.1305,
Train Epoch: [1/4] Iters:[670/40036] loss 30.3391, vq_loss 30.1101, rec_loss 0.2290, quant_error 120.4402, codebook_utilization 0.0003, codebook_perplexity 3.0807,
Train Epoch: [1/4] Iters:[680/40036] loss 31.4970, vq_loss 31.2709, rec_loss 0.2261, quant_error 125.0835, codebook_utilization 0.0003, codebook_perplexity 3.0535,
Train Epoch: [1/4] Iters:[690/40036] loss 34.4677, vq_loss 34.2403, rec_loss 0.2274, quant_error 136.9614, codebook_utilization 0.0002, codebook_perplexity 2.9847,
Train Epoch: [1/4] Iters:[700/40036] loss 35.9668, vq_loss 35.7416, rec_loss 0.2253, quant_error 142.9662, codebook_utilization 0.0002, codebook_perplexity 2.9544,
Train Epoch: [1/4] Iters:[710/40036] loss 38.1549, vq_loss 37.9296, rec_loss 0.2254, quant_error 151.7182, codebook_utilization 0.0002, codebook_perplexity 2.9180,
Train Epoch: [1/4] Iters:[720/40036] loss 39.8147, vq_loss 39.5902, rec_loss 0.2245, quant_error 158.3608, codebook_utilization 0.0002, codebook_perplexity 2.8864,
Train Epoch: [1/4] Iters:[730/40036] loss 41.1249, vq_loss 40.9007, rec_loss 0.2242, quant_error 163.6029, codebook_utilization 0.0002, codebook_perplexity 2.8583,
Train Epoch: [1/4] Iters:[740/40036] loss 40.1397, vq_loss 39.9171, rec_loss 0.2226, quant_error 159.6682, codebook_utilization 0.0002, codebook_perplexity 2.8729,
Train Epoch: [1/4] Iters:[750/40036] loss 42.5025, vq_loss 42.2824, rec_loss 0.2201, quant_error 169.1297, codebook_utilization 0.0002, codebook_perplexity 2.8516,
Train Epoch: [1/4] Iters:[760/40036] loss 43.2894, vq_loss 43.0719, rec_loss 0.2175, quant_error 172.2875, codebook_utilization 0.0002, codebook_perplexity 2.8481,
Train Epoch: [1/4] Iters:[770/40036] loss 45.1476, vq_loss 44.9277, rec_loss 0.2199, quant_error 179.7106, codebook_utilization 0.0002, codebook_perplexity 2.8358,
Train Epoch: [1/4] Iters:[780/40036] loss 47.9139, vq_loss 47.6950, rec_loss 0.2189, quant_error 190.7800, codebook_utilization 0.0002, codebook_perplexity 2.8102,
Train Epoch: [1/4] Iters:[790/40036] loss 51.3198, vq_loss 51.1062, rec_loss 0.2135, quant_error 204.4249, codebook_utilization 0.0002, codebook_perplexity 2.7646,
Train Epoch: [1/4] Iters:[800/40036] loss 53.5237, vq_loss 53.3134, rec_loss 0.2103, quant_error 213.2537, codebook_utilization 0.0002, codebook_perplexity 2.7491,
Train Epoch: [1/4] Iters:[810/40036] loss 54.2360, vq_loss 54.0291, rec_loss 0.2069, quant_error 216.1163, codebook_utilization 0.0002, codebook_perplexity 2.7362,
Train Epoch: [1/4] Iters:[820/40036] loss 57.8242, vq_loss 57.6225, rec_loss 0.2018, quant_error 230.4898, codebook_utilization 0.0002, codebook_perplexity 2.7150,
Train Epoch: [1/4] Iters:[830/40036] loss 61.1234, vq_loss 60.9238, rec_loss 0.1996, quant_error 243.6952, codebook_utilization 0.0002, codebook_perplexity 2.7131,
Train Epoch: [1/4] Iters:[840/40036] loss 60.0578, vq_loss 59.8588, rec_loss 0.1990, quant_error 239.4350, codebook_utilization 0.0002, codebook_perplexity 2.7156,
Train Epoch: [1/4] Iters:[850/40036] loss 62.5389, vq_loss 62.3397, rec_loss 0.1992, quant_error 249.3589, codebook_utilization 0.0002, codebook_perplexity 2.7179,
Train Epoch: [1/4] Iters:[860/40036] loss 68.3741, vq_loss 68.1758, rec_loss 0.1983, quant_error 272.7032, codebook_utilization 0.0001, codebook_perplexity 2.7030,
Train Epoch: [1/4] Iters:[870/40036] loss 65.5022, vq_loss 65.3024, rec_loss 0.1998, quant_error 261.2095, codebook_utilization 0.0001, codebook_perplexity 2.7233,
Train Epoch: [1/4] Iters:[880/40036] loss 73.6640, vq_loss 73.4585, rec_loss 0.2055, quant_error 293.8341, codebook_utilization 0.0001, codebook_perplexity 2.6962,
Train Epoch: [1/4] Iters:[890/40036] loss 84.7170, vq_loss 84.5093, rec_loss 0.2077, quant_error 338.0371, codebook_utilization 0.0001, codebook_perplexity 2.6382,
Train Epoch: [1/4] Iters:[900/40036] loss 89.5852, vq_loss 89.3734, rec_loss 0.2118, quant_error 357.4935, codebook_utilization 0.0001, codebook_perplexity 2.6028,
Train Epoch: [1/4] Iters:[910/40036] loss 89.9975, vq_loss 89.7827, rec_loss 0.2148, quant_error 359.1308, codebook_utilization 0.0001, codebook_perplexity 2.5873,
Train Epoch: [1/4] Iters:[920/40036] loss 91.5570, vq_loss 91.3447, rec_loss 0.2123, quant_error 365.3787, codebook_utilization 0.0001, codebook_perplexity 2.5735,
Train Epoch: [1/4] Iters:[930/40036] loss 89.5621, vq_loss 89.3555, rec_loss 0.2066, quant_error 357.4219, codebook_utilization 0.0001, codebook_perplexity 2.5673,
Train Epoch: [1/4] Iters:[940/40036] loss 86.7864, vq_loss 86.5820, rec_loss 0.2043, quant_error 346.3281, codebook_utilization 0.0001, codebook_perplexity 2.5940,
Train Epoch: [1/4] Iters:[950/40036] loss 81.0154, vq_loss 80.8189, rec_loss 0.1965, quant_error 323.2756, codebook_utilization 0.0001, codebook_perplexity 2.6199,
Train Epoch: [1/4] Iters:[960/40036] loss 90.2112, vq_loss 90.0169, rec_loss 0.1943, quant_error 360.0678, codebook_utilization 0.0001, codebook_perplexity 2.5936,
Train Epoch: [1/4] Iters:[970/40036] loss 94.0625, vq_loss 93.8698, rec_loss 0.1928, quant_error 375.4791, codebook_utilization 0.0001, codebook_perplexity 2.5729,
Train Epoch: [1/4] Iters:[980/40036] loss 91.1646, vq_loss 90.9736, rec_loss 0.1910, quant_error 363.8944, codebook_utilization 0.0001, codebook_perplexity 2.5967,
Train Epoch: [1/4] Iters:[990/40036] loss 95.7030, vq_loss 95.5117, rec_loss 0.1913, quant_error 382.0468, codebook_utilization 0.0001, codebook_perplexity 2.5927,
Train Epoch: [1/4] Iters:[1000/40036] loss 97.1968, vq_loss 97.0017, rec_loss 0.1951, quant_error 388.0068, codebook_utilization 0.0001, codebook_perplexity 2.5810,
Train Epoch: [1/4] Iters:[1010/40036] loss 99.6550, vq_loss 99.4594, rec_loss 0.1957, quant_error 397.8375, codebook_utilization 0.0001, codebook_perplexity 2.5720,
Train Epoch: [1/4] Iters:[1020/40036] loss 103.4818, vq_loss 103.2855, rec_loss 0.1963, quant_error 413.1420, codebook_utilization 0.0001, codebook_perplexity 2.5569,
Train Epoch: [1/4] Iters:[1030/40036] loss 94.5398, vq_loss 94.3440, rec_loss 0.1958, quant_error 377.3758, codebook_utilization 0.0001, codebook_perplexity 2.5778,
Train Epoch: [1/4] Iters:[1040/40036] loss 91.5337, vq_loss 91.3378, rec_loss 0.1959, quant_error 365.3511, codebook_utilization 0.0001, codebook_perplexity 2.5773,
Train Epoch: [1/4] Iters:[1050/40036] loss 99.4897, vq_loss 99.2979, rec_loss 0.1918, quant_error 397.1916, codebook_utilization 0.0001, codebook_perplexity 2.5660,
Train Epoch: [1/4] Iters:[1060/40036] loss 81.0502, vq_loss 80.8629, rec_loss 0.1872, quant_error 323.4518, codebook_utilization 0.0001, codebook_perplexity 2.6076,
Train Epoch: [1/4] Iters:[1070/40036] loss 76.1703, vq_loss 75.9857, rec_loss 0.1846, quant_error 303.9428, codebook_utilization 0.0001, codebook_perplexity 2.6176,
Train Epoch: [1/4] Iters:[1080/40036] loss 82.1322, vq_loss 81.9523, rec_loss 0.1799, quant_error 327.8093, codebook_utilization 0.0001, codebook_perplexity 2.6138,
Train Epoch: [1/4] Iters:[1090/40036] loss 76.7111, vq_loss 76.5346, rec_loss 0.1766, quant_error 306.1383, codebook_utilization 0.0001, codebook_perplexity 2.6380,
Train Epoch: [1/4] Iters:[1100/40036] loss 80.2171, vq_loss 80.0389, rec_loss 0.1783, quant_error 320.1555, codebook_utilization 0.0001, codebook_perplexity 2.6447,
Train Epoch: [1/4] Iters:[1110/40036] loss 84.4305, vq_loss 84.2539, rec_loss 0.1766, quant_error 337.0154, codebook_utilization 0.0001, codebook_perplexity 2.6638,
Train Epoch: [1/4] Iters:[1120/40036] loss 77.1484, vq_loss 76.9736, rec_loss 0.1748, quant_error 307.8945, codebook_utilization 0.0001, codebook_perplexity 2.7054,
Train Epoch: [1/4] Iters:[1130/40036] loss 86.0948, vq_loss 85.9170, rec_loss 0.1778, quant_error 343.6681, codebook_utilization 0.0001, codebook_perplexity 2.7036,
Train Epoch: [1/4] Iters:[1140/40036] loss 84.2379, vq_loss 84.0616, rec_loss 0.1764, quant_error 336.2462, codebook_utilization 0.0001, codebook_perplexity 2.7269,
Train Epoch: [1/4] Iters:[1150/40036] loss 68.4455, vq_loss 68.2733, rec_loss 0.1722, quant_error 273.0934, codebook_utilization 0.0001, codebook_perplexity 2.7484,
Train Epoch: [1/4] Iters:[1160/40036] loss 65.6817, vq_loss 65.5089, rec_loss 0.1727, quant_error 262.0358, codebook_utilization 0.0001, codebook_perplexity 2.7480,
Train Epoch: [1/4] Iters:[1170/40036] loss 72.7213, vq_loss 72.5485, rec_loss 0.1728, quant_error 290.1941, codebook_utilization 0.0001, codebook_perplexity 2.7176,
Train Epoch: [1/4] Iters:[1180/40036] loss 62.3972, vq_loss 62.2277, rec_loss 0.1695, quant_error 248.9109, codebook_utilization 0.0001, codebook_perplexity 2.7338,
Train Epoch: [1/4] Iters:[1190/40036] loss 87.0815, vq_loss 86.9058, rec_loss 0.1757, quant_error 347.6231, codebook_utilization 0.0001, codebook_perplexity 2.6940,
Train Epoch: [1/4] Iters:[1200/40036] loss 88.5230, vq_loss 88.3452, rec_loss 0.1778, quant_error 353.3808, codebook_utilization 0.0001, codebook_perplexity 2.7234,
Train Epoch: [1/4] Iters:[1210/40036] loss 85.3206, vq_loss 85.1465, rec_loss 0.1741, quant_error 340.5859, codebook_utilization 0.0001, codebook_perplexity 2.7454,
Train Epoch: [1/4] Iters:[1220/40036] loss 86.2006, vq_loss 86.0253, rec_loss 0.1753, quant_error 344.1011, codebook_utilization 0.0001, codebook_perplexity 2.7694,
Train Epoch: [1/4] Iters:[1230/40036] loss 82.3724, vq_loss 82.2000, rec_loss 0.1723, quant_error 328.8001, codebook_utilization 0.0001, codebook_perplexity 2.7847,
Train Epoch: [1/4] Iters:[1240/40036] loss 56.6497, vq_loss 56.4861, rec_loss 0.1636, quant_error 225.9443, codebook_utilization 0.0001, codebook_perplexity 2.8376,
Train Epoch: [1/4] Iters:[1250/40036] loss 60.1535, vq_loss 59.9930, rec_loss 0.1606, quant_error 239.9718, codebook_utilization 0.0001, codebook_perplexity 2.8386,
Train Epoch: [1/4] Iters:[1260/40036] loss 61.3218, vq_loss 61.1580, rec_loss 0.1637, quant_error 244.6321, codebook_utilization 0.0001, codebook_perplexity 2.8399,
Train Epoch: [1/4] Iters:[1270/40036] loss 59.2264, vq_loss 59.0642, rec_loss 0.1622, quant_error 236.2567, codebook_utilization 0.0001, codebook_perplexity 2.8494,
Train Epoch: [1/4] Iters:[1280/40036] loss 67.1170, vq_loss 66.9537, rec_loss 0.1632, quant_error 267.8149, codebook_utilization 0.0001, codebook_perplexity 2.8356,
Train Epoch: [1/4] Iters:[1290/40036] loss 62.2811, vq_loss 62.1176, rec_loss 0.1636, quant_error 248.4702, codebook_utilization 0.0001, codebook_perplexity 2.8600,
Train Epoch: [1/4] Iters:[1300/40036] loss 62.4899, vq_loss 62.3233, rec_loss 0.1665, quant_error 249.2934, codebook_utilization 0.0001, codebook_perplexity 2.8290,
Train Epoch: [1/4] Iters:[1310/40036] loss 82.9622, vq_loss 82.7916, rec_loss 0.1707, quant_error 331.1663, codebook_utilization 0.0001, codebook_perplexity 2.7827,
Train Epoch: [1/4] Iters:[1320/40036] loss 77.4835, vq_loss 77.3162, rec_loss 0.1673, quant_error 309.2647, codebook_utilization 0.0001, codebook_perplexity 2.7954,
Train Epoch: [1/4] Iters:[1330/40036] loss 64.9547, vq_loss 64.7880, rec_loss 0.1667, quant_error 259.1518, codebook_utilization 0.0001, codebook_perplexity 2.8187,
Train Epoch: [1/4] Iters:[1340/40036] loss 73.1967, vq_loss 73.0316, rec_loss 0.1651, quant_error 292.1263, codebook_utilization 0.0001, codebook_perplexity 2.7814,
Train Epoch: [1/4] Iters:[1350/40036] loss 61.7421, vq_loss 61.5788, rec_loss 0.1633, quant_error 246.3151, codebook_utilization 0.0001, codebook_perplexity 2.8322,
Train Epoch: [1/4] Iters:[1360/40036] loss 48.0560, vq_loss 47.8961, rec_loss 0.1599, quant_error 191.5845, codebook_utilization 0.0001, codebook_perplexity 2.8269,
Train Epoch: [1/4] Iters:[1370/40036] loss 49.1839, vq_loss 49.0225, rec_loss 0.1614, quant_error 196.0900, codebook_utilization 0.0001, codebook_perplexity 2.8047,
Train Epoch: [1/4] Iters:[1380/40036] loss 51.7464, vq_loss 51.5856, rec_loss 0.1609, quant_error 206.3423, codebook_utilization 0.0001, codebook_perplexity 2.8054,
Train Epoch: [1/4] Iters:[1390/40036] loss 45.2992, vq_loss 45.1395, rec_loss 0.1597, quant_error 180.5579, codebook_utilization 0.0001, codebook_perplexity 2.8158,
Train Epoch: [1/4] Iters:[1400/40036] loss 49.5714, vq_loss 49.4147, rec_loss 0.1567, quant_error 197.6590, codebook_utilization 0.0001, codebook_perplexity 2.8119,
Train Epoch: [1/4] Iters:[1410/40036] loss 37.8289, vq_loss 37.6778, rec_loss 0.1511, quant_error 150.7112, codebook_utilization 0.0001, codebook_perplexity 2.9224,
