dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: vanilla_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_16384_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: vanilla_quantizer_4
saver_name_pre: vanilla_quantizer_4_ImageNet_model_16384_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.5047, vq_loss 0.0858, rec_loss 0.4189, quant_error 0.3431, codebook_utilization 0.0482, codebook_perplexity 235.0813,
Train Epoch: [1/4] Iters:[120/40036] loss 0.3628, vq_loss 0.0448, rec_loss 0.3180, quant_error 0.1791, codebook_utilization 0.0169, codebook_perplexity 174.4545,
Train Epoch: [1/4] Iters:[130/40036] loss 0.3577, vq_loss 0.0443, rec_loss 0.3134, quant_error 0.1774, codebook_utilization 0.0153, codebook_perplexity 162.7481,
Train Epoch: [1/4] Iters:[140/40036] loss 0.3581, vq_loss 0.0455, rec_loss 0.3125, quant_error 0.1821, codebook_utilization 0.0141, codebook_perplexity 150.8657,
Train Epoch: [1/4] Iters:[150/40036] loss 0.3606, vq_loss 0.0489, rec_loss 0.3118, quant_error 0.1955, codebook_utilization 0.0131, codebook_perplexity 137.3319,
Train Epoch: [1/4] Iters:[160/40036] loss 0.3653, vq_loss 0.0544, rec_loss 0.3109, quant_error 0.2177, codebook_utilization 0.0123, codebook_perplexity 121.5012,
Train Epoch: [1/4] Iters:[170/40036] loss 0.3739, vq_loss 0.0628, rec_loss 0.3111, quant_error 0.2512, codebook_utilization 0.0116, codebook_perplexity 104.5465,
Train Epoch: [1/4] Iters:[180/40036] loss 0.3857, vq_loss 0.0739, rec_loss 0.3118, quant_error 0.2955, codebook_utilization 0.0110, codebook_perplexity 88.1123,
Train Epoch: [1/4] Iters:[190/40036] loss 0.3930, vq_loss 0.0847, rec_loss 0.3083, quant_error 0.3390, codebook_utilization 0.0105, codebook_perplexity 74.3627,
Train Epoch: [1/4] Iters:[200/40036] loss 0.4019, vq_loss 0.0943, rec_loss 0.3075, quant_error 0.3773, codebook_utilization 0.0099, codebook_perplexity 63.2078,
Train Epoch: [1/4] Iters:[210/40036] loss 0.4115, vq_loss 0.1030, rec_loss 0.3085, quant_error 0.4121, codebook_utilization 0.0093, codebook_perplexity 53.9323,
Train Epoch: [1/4] Iters:[220/40036] loss 0.4169, vq_loss 0.1074, rec_loss 0.3095, quant_error 0.4296, codebook_utilization 0.0088, codebook_perplexity 48.0008,
Train Epoch: [1/4] Iters:[230/40036] loss 0.4172, vq_loss 0.1097, rec_loss 0.3075, quant_error 0.4389, codebook_utilization 0.0082, codebook_perplexity 44.3936,
Train Epoch: [1/4] Iters:[240/40036] loss 0.4259, vq_loss 0.1156, rec_loss 0.3103, quant_error 0.4625, codebook_utilization 0.0076, codebook_perplexity 41.4683,
Train Epoch: [1/4] Iters:[250/40036] loss 0.4337, vq_loss 0.1249, rec_loss 0.3088, quant_error 0.4996, codebook_utilization 0.0070, codebook_perplexity 39.0624,
Train Epoch: [1/4] Iters:[260/40036] loss 0.4412, vq_loss 0.1336, rec_loss 0.3076, quant_error 0.5342, codebook_utilization 0.0064, codebook_perplexity 37.4572,
Train Epoch: [1/4] Iters:[270/40036] loss 0.4518, vq_loss 0.1453, rec_loss 0.3065, quant_error 0.5813, codebook_utilization 0.0059, codebook_perplexity 35.5397,
Train Epoch: [1/4] Iters:[280/40036] loss 0.4702, vq_loss 0.1619, rec_loss 0.3083, quant_error 0.6476, codebook_utilization 0.0055, codebook_perplexity 33.2701,
Train Epoch: [1/4] Iters:[290/40036] loss 0.4901, vq_loss 0.1847, rec_loss 0.3054, quant_error 0.7386, codebook_utilization 0.0051, codebook_perplexity 31.2830,
Train Epoch: [1/4] Iters:[300/40036] loss 0.5176, vq_loss 0.2099, rec_loss 0.3076, quant_error 0.8397, codebook_utilization 0.0049, codebook_perplexity 29.7497,
Train Epoch: [1/4] Iters:[310/40036] loss 0.5321, vq_loss 0.2296, rec_loss 0.3025, quant_error 0.9184, codebook_utilization 0.0047, codebook_perplexity 28.4381,
Train Epoch: [1/4] Iters:[320/40036] loss 0.5697, vq_loss 0.2680, rec_loss 0.3017, quant_error 1.0719, codebook_utilization 0.0045, codebook_perplexity 26.2265,
Train Epoch: [1/4] Iters:[330/40036] loss 0.6147, vq_loss 0.3145, rec_loss 0.3002, quant_error 1.2582, codebook_utilization 0.0042, codebook_perplexity 24.1761,
Train Epoch: [1/4] Iters:[340/40036] loss 0.6576, vq_loss 0.3569, rec_loss 0.3007, quant_error 1.4274, codebook_utilization 0.0041, codebook_perplexity 22.8752,
Train Epoch: [1/4] Iters:[350/40036] loss 0.7403, vq_loss 0.4414, rec_loss 0.2989, quant_error 1.7656, codebook_utilization 0.0039, codebook_perplexity 21.1590,
Train Epoch: [1/4] Iters:[360/40036] loss 0.8498, vq_loss 0.5524, rec_loss 0.2975, quant_error 2.2094, codebook_utilization 0.0037, codebook_perplexity 19.2278,
Train Epoch: [1/4] Iters:[370/40036] loss 0.9765, vq_loss 0.6812, rec_loss 0.2953, quant_error 2.7247, codebook_utilization 0.0036, codebook_perplexity 18.0350,
Train Epoch: [1/4] Iters:[380/40036] loss 1.1597, vq_loss 0.8604, rec_loss 0.2993, quant_error 3.4417, codebook_utilization 0.0034, codebook_perplexity 16.6913,
Train Epoch: [1/4] Iters:[390/40036] loss 1.4426, vq_loss 1.1438, rec_loss 0.2988, quant_error 4.5754, codebook_utilization 0.0032, codebook_perplexity 14.7309,
Train Epoch: [1/4] Iters:[400/40036] loss 1.8288, vq_loss 1.5291, rec_loss 0.2998, quant_error 6.1163, codebook_utilization 0.0030, codebook_perplexity 13.1216,
Train Epoch: [1/4] Iters:[410/40036] loss 2.3826, vq_loss 2.0801, rec_loss 0.3026, quant_error 8.3203, codebook_utilization 0.0028, codebook_perplexity 11.3140,
Train Epoch: [1/4] Iters:[420/40036] loss 3.0729, vq_loss 2.7719, rec_loss 0.3010, quant_error 11.0875, codebook_utilization 0.0026, codebook_perplexity 9.5736,
Train Epoch: [1/4] Iters:[430/40036] loss 3.9452, vq_loss 3.6495, rec_loss 0.2957, quant_error 14.5980, codebook_utilization 0.0024, codebook_perplexity 8.0597,
Train Epoch: [1/4] Iters:[440/40036] loss 4.9474, vq_loss 4.6555, rec_loss 0.2919, quant_error 18.6220, codebook_utilization 0.0023, codebook_perplexity 6.9070,
Train Epoch: [1/4] Iters:[450/40036] loss 6.0474, vq_loss 5.7591, rec_loss 0.2883, quant_error 23.0365, codebook_utilization 0.0022, codebook_perplexity 6.0334,
Train Epoch: [1/4] Iters:[460/40036] loss 7.1785, vq_loss 6.8939, rec_loss 0.2846, quant_error 27.5756, codebook_utilization 0.0021, codebook_perplexity 5.4946,
Train Epoch: [1/4] Iters:[470/40036] loss 8.2507, vq_loss 7.9673, rec_loss 0.2834, quant_error 31.8691, codebook_utilization 0.0021, codebook_perplexity 5.1654,
Train Epoch: [1/4] Iters:[480/40036] loss 9.1745, vq_loss 8.8953, rec_loss 0.2792, quant_error 35.5810, codebook_utilization 0.0021, codebook_perplexity 5.0014,
Train Epoch: [1/4] Iters:[490/40036] loss 9.9277, vq_loss 9.6480, rec_loss 0.2797, quant_error 38.5919, codebook_utilization 0.0020, codebook_perplexity 4.9284,
Train Epoch: [1/4] Iters:[500/40036] loss 10.5313, vq_loss 10.2525, rec_loss 0.2787, quant_error 41.0101, codebook_utilization 0.0020, codebook_perplexity 4.9133,
Train Epoch: [1/4] Iters:[510/40036] loss 11.0069, vq_loss 10.7319, rec_loss 0.2750, quant_error 42.9277, codebook_utilization 0.0020, codebook_perplexity 4.8732,
Train Epoch: [1/4] Iters:[520/40036] loss 11.7004, vq_loss 11.4292, rec_loss 0.2712, quant_error 45.7166, codebook_utilization 0.0020, codebook_perplexity 4.7606,
Train Epoch: [1/4] Iters:[530/40036] loss 12.3063, vq_loss 12.0394, rec_loss 0.2669, quant_error 48.1576, codebook_utilization 0.0020, codebook_perplexity 4.6332,
Train Epoch: [1/4] Iters:[540/40036] loss 13.0744, vq_loss 12.8142, rec_loss 0.2602, quant_error 51.2568, codebook_utilization 0.0019, codebook_perplexity 4.5192,
Train Epoch: [1/4] Iters:[550/40036] loss 14.0502, vq_loss 13.7964, rec_loss 0.2538, quant_error 55.1857, codebook_utilization 0.0019, codebook_perplexity 4.3839,
Train Epoch: [1/4] Iters:[560/40036] loss 14.9934, vq_loss 14.7440, rec_loss 0.2494, quant_error 58.9761, codebook_utilization 0.0019, codebook_perplexity 4.2686,
Train Epoch: [1/4] Iters:[570/40036] loss 16.0001, vq_loss 15.7530, rec_loss 0.2471, quant_error 63.0120, codebook_utilization 0.0018, codebook_perplexity 4.1482,
Train Epoch: [1/4] Iters:[580/40036] loss 17.2457, vq_loss 16.9999, rec_loss 0.2458, quant_error 67.9996, codebook_utilization 0.0018, codebook_perplexity 4.0320,
Train Epoch: [1/4] Iters:[590/40036] loss 19.0526, vq_loss 18.8094, rec_loss 0.2432, quant_error 75.2375, codebook_utilization 0.0017, codebook_perplexity 3.8743,
Train Epoch: [1/4] Iters:[600/40036] loss 20.5029, vq_loss 20.2635, rec_loss 0.2395, quant_error 81.0539, codebook_utilization 0.0016, codebook_perplexity 3.7349,
Train Epoch: [1/4] Iters:[610/40036] loss 22.1313, vq_loss 21.8945, rec_loss 0.2368, quant_error 87.5781, codebook_utilization 0.0015, codebook_perplexity 3.5919,
Train Epoch: [1/4] Iters:[620/40036] loss 23.6816, vq_loss 23.4477, rec_loss 0.2339, quant_error 93.7907, codebook_utilization 0.0015, codebook_perplexity 3.4977,
Train Epoch: [1/4] Iters:[630/40036] loss 25.3005, vq_loss 25.0700, rec_loss 0.2305, quant_error 100.2798, codebook_utilization 0.0014, codebook_perplexity 3.4098,
Train Epoch: [1/4] Iters:[640/40036] loss 26.2176, vq_loss 25.9884, rec_loss 0.2292, quant_error 103.9536, codebook_utilization 0.0014, codebook_perplexity 3.3590,
Train Epoch: [1/4] Iters:[650/40036] loss 27.4698, vq_loss 27.2413, rec_loss 0.2285, quant_error 108.9653, codebook_utilization 0.0013, codebook_perplexity 3.3137,
Train Epoch: [1/4] Iters:[660/40036] loss 29.3899, vq_loss 29.1596, rec_loss 0.2303, quant_error 116.6383, codebook_utilization 0.0012, codebook_perplexity 3.2656,
Train Epoch: [1/4] Iters:[670/40036] loss 30.4110, vq_loss 30.1827, rec_loss 0.2283, quant_error 120.7308, codebook_utilization 0.0012, codebook_perplexity 3.2575,
Train Epoch: [1/4] Iters:[680/40036] loss 31.9280, vq_loss 31.7000, rec_loss 0.2279, quant_error 126.8001, codebook_utilization 0.0011, codebook_perplexity 3.2346,
Train Epoch: [1/4] Iters:[690/40036] loss 34.1521, vq_loss 33.9253, rec_loss 0.2268, quant_error 135.7010, codebook_utilization 0.0011, codebook_perplexity 3.2115,
Train Epoch: [1/4] Iters:[700/40036] loss 35.4691, vq_loss 35.2454, rec_loss 0.2238, quant_error 140.9814, codebook_utilization 0.0010, codebook_perplexity 3.2353,
Train Epoch: [1/4] Iters:[710/40036] loss 35.6852, vq_loss 35.4638, rec_loss 0.2214, quant_error 141.8552, codebook_utilization 0.0010, codebook_perplexity 3.2822,
Train Epoch: [1/4] Iters:[720/40036] loss 38.2462, vq_loss 38.0273, rec_loss 0.2189, quant_error 152.1093, codebook_utilization 0.0010, codebook_perplexity 3.2629,
Train Epoch: [1/4] Iters:[730/40036] loss 40.0850, vq_loss 39.8650, rec_loss 0.2200, quant_error 159.4601, codebook_utilization 0.0010, codebook_perplexity 3.2693,
Train Epoch: [1/4] Iters:[740/40036] loss 41.6266, vq_loss 41.4103, rec_loss 0.2163, quant_error 165.6412, codebook_utilization 0.0009, codebook_perplexity 3.2839,
Train Epoch: [1/4] Iters:[750/40036] loss 43.9855, vq_loss 43.7693, rec_loss 0.2162, quant_error 175.0772, codebook_utilization 0.0009, codebook_perplexity 3.2555,
Train Epoch: [1/4] Iters:[760/40036] loss 47.2509, vq_loss 47.0363, rec_loss 0.2146, quant_error 188.1451, codebook_utilization 0.0009, codebook_perplexity 3.1975,
Train Epoch: [1/4] Iters:[770/40036] loss 50.1337, vq_loss 49.9217, rec_loss 0.2120, quant_error 199.6867, codebook_utilization 0.0009, codebook_perplexity 3.1694,
Train Epoch: [1/4] Iters:[780/40036] loss 53.1168, vq_loss 52.9103, rec_loss 0.2065, quant_error 211.6410, codebook_utilization 0.0008, codebook_perplexity 3.1389,
Train Epoch: [1/4] Iters:[790/40036] loss 58.0593, vq_loss 57.8549, rec_loss 0.2044, quant_error 231.4196, codebook_utilization 0.0008, codebook_perplexity 3.0770,
Train Epoch: [1/4] Iters:[800/40036] loss 60.3670, vq_loss 60.1628, rec_loss 0.2043, quant_error 240.6510, codebook_utilization 0.0008, codebook_perplexity 3.0567,
Train Epoch: [1/4] Iters:[810/40036] loss 60.6564, vq_loss 60.4552, rec_loss 0.2012, quant_error 241.8207, codebook_utilization 0.0008, codebook_perplexity 3.0097,
Train Epoch: [1/4] Iters:[820/40036] loss 62.8011, vq_loss 62.5966, rec_loss 0.2045, quant_error 250.3864, codebook_utilization 0.0008, codebook_perplexity 2.9571,
Train Epoch: [1/4] Iters:[830/40036] loss 59.6188, vq_loss 59.4112, rec_loss 0.2075, quant_error 237.6450, codebook_utilization 0.0008, codebook_perplexity 2.9401,
Train Epoch: [1/4] Iters:[840/40036] loss 60.2627, vq_loss 60.0538, rec_loss 0.2090, quant_error 240.2151, codebook_utilization 0.0008, codebook_perplexity 2.9128,
Train Epoch: [1/4] Iters:[850/40036] loss 64.8429, vq_loss 64.6367, rec_loss 0.2062, quant_error 258.5468, codebook_utilization 0.0007, codebook_perplexity 2.8526,
Train Epoch: [1/4] Iters:[860/40036] loss 71.8168, vq_loss 71.6138, rec_loss 0.2030, quant_error 286.4553, codebook_utilization 0.0007, codebook_perplexity 2.8455,
Train Epoch: [1/4] Iters:[870/40036] loss 72.4105, vq_loss 72.2158, rec_loss 0.1947, quant_error 288.8633, codebook_utilization 0.0007, codebook_perplexity 2.8751,
Train Epoch: [1/4] Iters:[880/40036] loss 76.7517, vq_loss 76.5635, rec_loss 0.1883, quant_error 306.2538, codebook_utilization 0.0007, codebook_perplexity 2.8714,
Train Epoch: [1/4] Iters:[890/40036] loss 74.2860, vq_loss 74.0995, rec_loss 0.1866, quant_error 296.3978, codebook_utilization 0.0007, codebook_perplexity 2.8971,
Train Epoch: [1/4] Iters:[900/40036] loss 76.9651, vq_loss 76.7798, rec_loss 0.1853, quant_error 307.1191, codebook_utilization 0.0007, codebook_perplexity 2.8885,
Train Epoch: [1/4] Iters:[910/40036] loss 77.9491, vq_loss 77.7651, rec_loss 0.1840, quant_error 311.0604, codebook_utilization 0.0007, codebook_perplexity 2.8973,
Train Epoch: [1/4] Iters:[920/40036] loss 78.9927, vq_loss 78.8062, rec_loss 0.1864, quant_error 315.2249, codebook_utilization 0.0007, codebook_perplexity 2.8475,
Train Epoch: [1/4] Iters:[930/40036] loss 73.4877, vq_loss 73.3030, rec_loss 0.1846, quant_error 293.2121, codebook_utilization 0.0007, codebook_perplexity 2.8379,
Train Epoch: [1/4] Iters:[940/40036] loss 75.1776, vq_loss 74.9945, rec_loss 0.1830, quant_error 299.9782, codebook_utilization 0.0007, codebook_perplexity 2.8203,
Train Epoch: [1/4] Iters:[950/40036] loss 76.3144, vq_loss 76.1304, rec_loss 0.1841, quant_error 304.5215, codebook_utilization 0.0007, codebook_perplexity 2.8019,
Train Epoch: [1/4] Iters:[960/40036] loss 72.8440, vq_loss 72.6573, rec_loss 0.1866, quant_error 290.6293, codebook_utilization 0.0007, codebook_perplexity 2.7942,
Train Epoch: [1/4] Iters:[970/40036] loss 87.7501, vq_loss 87.5567, rec_loss 0.1934, quant_error 350.2268, codebook_utilization 0.0007, codebook_perplexity 2.7733,
Train Epoch: [1/4] Iters:[980/40036] loss 101.6070, vq_loss 101.4106, rec_loss 0.1965, quant_error 405.6423, codebook_utilization 0.0007, codebook_perplexity 2.7578,
Train Epoch: [1/4] Iters:[990/40036] loss 101.2780, vq_loss 101.0814, rec_loss 0.1966, quant_error 404.3254, codebook_utilization 0.0007, codebook_perplexity 2.7708,
Train Epoch: [1/4] Iters:[1000/40036] loss 101.1770, vq_loss 100.9831, rec_loss 0.1940, quant_error 403.9322, codebook_utilization 0.0007, codebook_perplexity 2.7911,
Train Epoch: [1/4] Iters:[1010/40036] loss 108.9707, vq_loss 108.7802, rec_loss 0.1905, quant_error 435.1208, codebook_utilization 0.0007, codebook_perplexity 2.7738,
Train Epoch: [1/4] Iters:[1020/40036] loss 94.8154, vq_loss 94.6352, rec_loss 0.1802, quant_error 378.5408, codebook_utilization 0.0007, codebook_perplexity 2.8121,
Train Epoch: [1/4] Iters:[1030/40036] loss 87.9174, vq_loss 87.7392, rec_loss 0.1782, quant_error 350.9568, codebook_utilization 0.0007, codebook_perplexity 2.8126,
Train Epoch: [1/4] Iters:[1040/40036] loss 92.1165, vq_loss 91.9402, rec_loss 0.1763, quant_error 367.7608, codebook_utilization 0.0007, codebook_perplexity 2.8144,
Train Epoch: [1/4] Iters:[1050/40036] loss 87.9273, vq_loss 87.7528, rec_loss 0.1744, quant_error 351.0114, codebook_utilization 0.0007, codebook_perplexity 2.8422,
Train Epoch: [1/4] Iters:[1060/40036] loss 78.7961, vq_loss 78.6222, rec_loss 0.1739, quant_error 314.4889, codebook_utilization 0.0007, codebook_perplexity 2.8996,
Train Epoch: [1/4] Iters:[1070/40036] loss 74.0808, vq_loss 73.9063, rec_loss 0.1745, quant_error 295.6250, codebook_utilization 0.0007, codebook_perplexity 2.9281,
Train Epoch: [1/4] Iters:[1080/40036] loss 71.6046, vq_loss 71.4316, rec_loss 0.1731, quant_error 285.7264, codebook_utilization 0.0007, codebook_perplexity 2.9248,
Train Epoch: [1/4] Iters:[1090/40036] loss 68.7115, vq_loss 68.5381, rec_loss 0.1734, quant_error 274.1522, codebook_utilization 0.0007, codebook_perplexity 2.9042,
Train Epoch: [1/4] Iters:[1100/40036] loss 75.9549, vq_loss 75.7810, rec_loss 0.1738, quant_error 303.1242, codebook_utilization 0.0007, codebook_perplexity 2.8749,
Train Epoch: [1/4] Iters:[1110/40036] loss 71.8053, vq_loss 71.6318, rec_loss 0.1735, quant_error 286.5273, codebook_utilization 0.0007, codebook_perplexity 2.8896,
Train Epoch: [1/4] Iters:[1120/40036] loss 71.0359, vq_loss 70.8662, rec_loss 0.1696, quant_error 283.4649, codebook_utilization 0.0007, codebook_perplexity 2.9036,
Train Epoch: [1/4] Iters:[1130/40036] loss 68.8153, vq_loss 68.6484, rec_loss 0.1669, quant_error 274.5936, codebook_utilization 0.0007, codebook_perplexity 2.9435,
Train Epoch: [1/4] Iters:[1140/40036] loss 70.7990, vq_loss 70.6337, rec_loss 0.1653, quant_error 282.5347, codebook_utilization 0.0007, codebook_perplexity 2.9736,
Train Epoch: [1/4] Iters:[1150/40036] loss 56.4539, vq_loss 56.2911, rec_loss 0.1628, quant_error 225.1643, codebook_utilization 0.0007, codebook_perplexity 3.0584,
Train Epoch: [1/4] Iters:[1160/40036] loss 54.0754, vq_loss 53.9136, rec_loss 0.1619, quant_error 215.6542, codebook_utilization 0.0007, codebook_perplexity 3.0288,
Train Epoch: [1/4] Iters:[1170/40036] loss 67.8492, vq_loss 67.6841, rec_loss 0.1651, quant_error 270.7364, codebook_utilization 0.0007, codebook_perplexity 3.0024,
Train Epoch: [1/4] Iters:[1180/40036] loss 70.8577, vq_loss 70.6921, rec_loss 0.1656, quant_error 282.7685, codebook_utilization 0.0007, codebook_perplexity 3.0115,
Train Epoch: [1/4] Iters:[1190/40036] loss 62.3650, vq_loss 62.2026, rec_loss 0.1623, quant_error 248.8106, codebook_utilization 0.0007, codebook_perplexity 3.0572,
Train Epoch: [1/4] Iters:[1200/40036] loss 66.8879, vq_loss 66.7241, rec_loss 0.1638, quant_error 266.8964, codebook_utilization 0.0007, codebook_perplexity 3.0426,
Train Epoch: [1/4] Iters:[1210/40036] loss 68.3922, vq_loss 68.2312, rec_loss 0.1610, quant_error 272.9248, codebook_utilization 0.0007, codebook_perplexity 3.0813,
Train Epoch: [1/4] Iters:[1220/40036] loss 57.9940, vq_loss 57.8355, rec_loss 0.1585, quant_error 231.3421, codebook_utilization 0.0007, codebook_perplexity 3.1328,
Train Epoch: [1/4] Iters:[1230/40036] loss 52.8448, vq_loss 52.6865, rec_loss 0.1583, quant_error 210.7459, codebook_utilization 0.0007, codebook_perplexity 3.1542,
Train Epoch: [1/4] Iters:[1240/40036] loss 54.9619, vq_loss 54.8045, rec_loss 0.1574, quant_error 219.2181, codebook_utilization 0.0007, codebook_perplexity 3.1344,
Train Epoch: [1/4] Iters:[1250/40036] loss 50.6118, vq_loss 50.4574, rec_loss 0.1544, quant_error 201.8297, codebook_utilization 0.0007, codebook_perplexity 3.1189,
Train Epoch: [1/4] Iters:[1260/40036] loss 57.5210, vq_loss 57.3649, rec_loss 0.1561, quant_error 229.4595, codebook_utilization 0.0007, codebook_perplexity 3.0985,
Train Epoch: [1/4] Iters:[1270/40036] loss 53.6991, vq_loss 53.5448, rec_loss 0.1543, quant_error 214.1791, codebook_utilization 0.0007, codebook_perplexity 3.1071,
Train Epoch: [1/4] Iters:[1280/40036] loss 54.9055, vq_loss 54.7519, rec_loss 0.1536, quant_error 219.0077, codebook_utilization 0.0007, codebook_perplexity 3.1269,
Train Epoch: [1/4] Iters:[1290/40036] loss 56.8468, vq_loss 56.6910, rec_loss 0.1558, quant_error 226.7639, codebook_utilization 0.0007, codebook_perplexity 3.1150,
Train Epoch: [1/4] Iters:[1300/40036] loss 59.9315, vq_loss 59.7750, rec_loss 0.1565, quant_error 239.0999, codebook_utilization 0.0007, codebook_perplexity 3.1222,
Train Epoch: [1/4] Iters:[1310/40036] loss 52.7019, vq_loss 52.5462, rec_loss 0.1557, quant_error 210.1848, codebook_utilization 0.0007, codebook_perplexity 3.1718,
Train Epoch: [1/4] Iters:[1320/40036] loss 49.0702, vq_loss 48.9142, rec_loss 0.1561, quant_error 195.6566, codebook_utilization 0.0007, codebook_perplexity 3.1899,
Train Epoch: [1/4] Iters:[1330/40036] loss 51.7191, vq_loss 51.5641, rec_loss 0.1550, quant_error 206.2565, codebook_utilization 0.0007, codebook_perplexity 3.1575,
Train Epoch: [1/4] Iters:[1340/40036] loss 46.2557, vq_loss 46.1025, rec_loss 0.1532, quant_error 184.4101, codebook_utilization 0.0007, codebook_perplexity 3.2167,
Train Epoch: [1/4] Iters:[1350/40036] loss 43.3818, vq_loss 43.2302, rec_loss 0.1517, quant_error 172.9207, codebook_utilization 0.0007, codebook_perplexity 3.2477,
Train Epoch: [1/4] Iters:[1360/40036] loss 40.4132, vq_loss 40.2647, rec_loss 0.1484, quant_error 161.0590, codebook_utilization 0.0007, codebook_perplexity 3.2244,
Train Epoch: [1/4] Iters:[1370/40036] loss 50.6012, vq_loss 50.4519, rec_loss 0.1494, quant_error 201.8075, codebook_utilization 0.0007, codebook_perplexity 3.1556,
Train Epoch: [1/4] Iters:[1380/40036] loss 46.4098, vq_loss 46.2600, rec_loss 0.1498, quant_error 185.0400, codebook_utilization 0.0007, codebook_perplexity 3.1250,
Train Epoch: [1/4] Iters:[1390/40036] loss 49.4081, vq_loss 49.2547, rec_loss 0.1534, quant_error 197.0187, codebook_utilization 0.0007, codebook_perplexity 3.0553,
Train Epoch: [1/4] Iters:[1400/40036] loss 49.5284, vq_loss 49.3723, rec_loss 0.1561, quant_error 197.4891, codebook_utilization 0.0007, codebook_perplexity 3.0450,
Train Epoch: [1/4] Iters:[1410/40036] loss 50.7603, vq_loss 50.6010, rec_loss 0.1592, quant_error 202.4041, codebook_utilization 0.0007, codebook_perplexity 3.0456,
