dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: online_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_16384_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: online_quantizer_4
saver_name_pre: online_quantizer_4_ImageNet_model_16384_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.5424, vq_loss 0.0830, rec_loss 0.4594, quant_error 0.3319, codebook_utilization 0.0393, codebook_perplexity 222.7366,
Train Epoch: [1/4] Iters:[260/40036] loss 0.2399, vq_loss 0.0356, rec_loss 0.2044, quant_error 0.1423, codebook_utilization 0.0111, codebook_perplexity 24.4771,
Train Epoch: [1/4] Iters:[270/40036] loss 0.2322, vq_loss 0.0345, rec_loss 0.1977, quant_error 0.1381, codebook_utilization 0.0108, codebook_perplexity 22.3692,
Train Epoch: [1/4] Iters:[280/40036] loss 0.2286, vq_loss 0.0335, rec_loss 0.1951, quant_error 0.1342, codebook_utilization 0.0104, codebook_perplexity 21.2923,
Train Epoch: [1/4] Iters:[290/40036] loss 0.2202, vq_loss 0.0326, rec_loss 0.1876, quant_error 0.1304, codebook_utilization 0.0099, codebook_perplexity 20.5340,
Train Epoch: [1/4] Iters:[300/40036] loss 0.2152, vq_loss 0.0318, rec_loss 0.1834, quant_error 0.1272, codebook_utilization 0.0095, codebook_perplexity 19.5793,
Train Epoch: [1/4] Iters:[310/40036] loss 0.2058, vq_loss 0.0310, rec_loss 0.1747, quant_error 0.1241, codebook_utilization 0.0091, codebook_perplexity 19.3531,
Train Epoch: [1/4] Iters:[320/40036] loss 0.1984, vq_loss 0.0304, rec_loss 0.1680, quant_error 0.1214, codebook_utilization 0.0088, codebook_perplexity 18.7028,
Train Epoch: [1/4] Iters:[330/40036] loss 0.1917, vq_loss 0.0298, rec_loss 0.1619, quant_error 0.1193, codebook_utilization 0.0085, codebook_perplexity 18.6219,
Train Epoch: [1/4] Iters:[340/40036] loss 0.1864, vq_loss 0.0293, rec_loss 0.1571, quant_error 0.1172, codebook_utilization 0.0083, codebook_perplexity 18.3667,
Train Epoch: [1/4] Iters:[350/40036] loss 0.1786, vq_loss 0.0288, rec_loss 0.1498, quant_error 0.1152, codebook_utilization 0.0082, codebook_perplexity 18.1457,
Train Epoch: [1/4] Iters:[360/40036] loss 0.1730, vq_loss 0.0283, rec_loss 0.1446, quant_error 0.1133, codebook_utilization 0.0080, codebook_perplexity 17.4877,
Train Epoch: [1/4] Iters:[370/40036] loss 0.1678, vq_loss 0.0279, rec_loss 0.1399, quant_error 0.1116, codebook_utilization 0.0078, codebook_perplexity 17.0826,
Train Epoch: [1/4] Iters:[380/40036] loss 0.1639, vq_loss 0.0275, rec_loss 0.1364, quant_error 0.1099, codebook_utilization 0.0076, codebook_perplexity 16.8473,
Train Epoch: [1/4] Iters:[390/40036] loss 0.1598, vq_loss 0.0271, rec_loss 0.1328, quant_error 0.1083, codebook_utilization 0.0074, codebook_perplexity 16.6774,
Train Epoch: [1/4] Iters:[400/40036] loss 0.1566, vq_loss 0.0266, rec_loss 0.1300, quant_error 0.1064, codebook_utilization 0.0072, codebook_perplexity 16.6416,
Train Epoch: [1/4] Iters:[410/40036] loss 0.1529, vq_loss 0.0262, rec_loss 0.1267, quant_error 0.1047, codebook_utilization 0.0071, codebook_perplexity 16.6361,
Train Epoch: [1/4] Iters:[420/40036] loss 0.1492, vq_loss 0.0258, rec_loss 0.1234, quant_error 0.1032, codebook_utilization 0.0070, codebook_perplexity 16.7882,
Train Epoch: [1/4] Iters:[430/40036] loss 0.1441, vq_loss 0.0254, rec_loss 0.1187, quant_error 0.1015, codebook_utilization 0.0070, codebook_perplexity 16.9034,
Train Epoch: [1/4] Iters:[440/40036] loss 0.1399, vq_loss 0.0249, rec_loss 0.1150, quant_error 0.0997, codebook_utilization 0.0070, codebook_perplexity 17.0348,
Train Epoch: [1/4] Iters:[450/40036] loss 0.1361, vq_loss 0.0246, rec_loss 0.1115, quant_error 0.0984, codebook_utilization 0.0070, codebook_perplexity 17.0741,
Train Epoch: [1/4] Iters:[460/40036] loss 0.1347, vq_loss 0.0242, rec_loss 0.1105, quant_error 0.0970, codebook_utilization 0.0069, codebook_perplexity 17.1210,
Train Epoch: [1/4] Iters:[470/40036] loss 0.1328, vq_loss 0.0239, rec_loss 0.1090, quant_error 0.0956, codebook_utilization 0.0070, codebook_perplexity 17.4561,
Train Epoch: [1/4] Iters:[480/40036] loss 0.1315, vq_loss 0.0237, rec_loss 0.1079, quant_error 0.0946, codebook_utilization 0.0070, codebook_perplexity 17.5289,
Train Epoch: [1/4] Iters:[490/40036] loss 0.1318, vq_loss 0.0235, rec_loss 0.1084, quant_error 0.0938, codebook_utilization 0.0071, codebook_perplexity 17.7506,
Train Epoch: [1/4] Iters:[500/40036] loss 0.1306, vq_loss 0.0231, rec_loss 0.1075, quant_error 0.0926, codebook_utilization 0.0071, codebook_perplexity 17.8917,
Train Epoch: [1/4] Iters:[510/40036] loss 0.1299, vq_loss 0.0230, rec_loss 0.1069, quant_error 0.0920, codebook_utilization 0.0072, codebook_perplexity 18.0803,
Train Epoch: [1/4] Iters:[520/40036] loss 0.1278, vq_loss 0.0227, rec_loss 0.1051, quant_error 0.0908, codebook_utilization 0.0072, codebook_perplexity 18.2020,
Train Epoch: [1/4] Iters:[530/40036] loss 0.1263, vq_loss 0.0225, rec_loss 0.1038, quant_error 0.0899, codebook_utilization 0.0073, codebook_perplexity 18.5032,
Train Epoch: [1/4] Iters:[540/40036] loss 0.1227, vq_loss 0.0223, rec_loss 0.1004, quant_error 0.0893, codebook_utilization 0.0074, codebook_perplexity 18.7650,
Train Epoch: [1/4] Iters:[550/40036] loss 0.1216, vq_loss 0.0220, rec_loss 0.0996, quant_error 0.0881, codebook_utilization 0.0075, codebook_perplexity 18.9518,
Train Epoch: [1/4] Iters:[560/40036] loss 0.1205, vq_loss 0.0218, rec_loss 0.0987, quant_error 0.0873, codebook_utilization 0.0077, codebook_perplexity 19.0532,
Train Epoch: [1/4] Iters:[570/40036] loss 0.1205, vq_loss 0.0217, rec_loss 0.0988, quant_error 0.0869, codebook_utilization 0.0078, codebook_perplexity 19.2035,
Train Epoch: [1/4] Iters:[580/40036] loss 0.1197, vq_loss 0.0214, rec_loss 0.0982, quant_error 0.0857, codebook_utilization 0.0079, codebook_perplexity 19.2213,
Train Epoch: [1/4] Iters:[590/40036] loss 0.1203, vq_loss 0.0211, rec_loss 0.0992, quant_error 0.0844, codebook_utilization 0.0080, codebook_perplexity 19.2814,
Train Epoch: [1/4] Iters:[600/40036] loss 0.1196, vq_loss 0.0210, rec_loss 0.0986, quant_error 0.0839, codebook_utilization 0.0081, codebook_perplexity 19.3770,
Train Epoch: [1/4] Iters:[610/40036] loss 0.1181, vq_loss 0.0207, rec_loss 0.0974, quant_error 0.0827, codebook_utilization 0.0082, codebook_perplexity 19.4031,
Train Epoch: [1/4] Iters:[620/40036] loss 0.1171, vq_loss 0.0203, rec_loss 0.0967, quant_error 0.0812, codebook_utilization 0.0083, codebook_perplexity 19.2570,
Train Epoch: [1/4] Iters:[630/40036] loss 0.1172, vq_loss 0.0201, rec_loss 0.0971, quant_error 0.0804, codebook_utilization 0.0084, codebook_perplexity 19.6529,
Train Epoch: [1/4] Iters:[640/40036] loss 0.1156, vq_loss 0.0198, rec_loss 0.0958, quant_error 0.0790, codebook_utilization 0.0086, codebook_perplexity 19.9231,
Train Epoch: [1/4] Iters:[650/40036] loss 0.1140, vq_loss 0.0195, rec_loss 0.0945, quant_error 0.0778, codebook_utilization 0.0088, codebook_perplexity 19.8990,
Train Epoch: [1/4] Iters:[660/40036] loss 0.1134, vq_loss 0.0192, rec_loss 0.0942, quant_error 0.0769, codebook_utilization 0.0091, codebook_perplexity 20.2359,
Train Epoch: [1/4] Iters:[670/40036] loss 0.1125, vq_loss 0.0190, rec_loss 0.0936, quant_error 0.0759, codebook_utilization 0.0092, codebook_perplexity 20.5074,
Train Epoch: [1/4] Iters:[680/40036] loss 0.1117, vq_loss 0.0188, rec_loss 0.0929, quant_error 0.0751, codebook_utilization 0.0095, codebook_perplexity 20.5582,
Train Epoch: [1/4] Iters:[690/40036] loss 0.1114, vq_loss 0.0187, rec_loss 0.0927, quant_error 0.0746, codebook_utilization 0.0098, codebook_perplexity 20.5296,
Train Epoch: [1/4] Iters:[700/40036] loss 0.1116, vq_loss 0.0185, rec_loss 0.0931, quant_error 0.0740, codebook_utilization 0.0100, codebook_perplexity 20.6614,
Train Epoch: [1/4] Iters:[710/40036] loss 0.1107, vq_loss 0.0183, rec_loss 0.0923, quant_error 0.0733, codebook_utilization 0.0102, codebook_perplexity 20.8639,
Train Epoch: [1/4] Iters:[720/40036] loss 0.1100, vq_loss 0.0182, rec_loss 0.0918, quant_error 0.0728, codebook_utilization 0.0106, codebook_perplexity 21.3111,
Train Epoch: [1/4] Iters:[730/40036] loss 0.1098, vq_loss 0.0180, rec_loss 0.0919, quant_error 0.0718, codebook_utilization 0.0108, codebook_perplexity 21.6369,
Train Epoch: [1/4] Iters:[740/40036] loss 0.1090, vq_loss 0.0177, rec_loss 0.0913, quant_error 0.0708, codebook_utilization 0.0109, codebook_perplexity 21.6763,
Train Epoch: [1/4] Iters:[750/40036] loss 0.1081, vq_loss 0.0175, rec_loss 0.0906, quant_error 0.0700, codebook_utilization 0.0110, codebook_perplexity 21.9435,
Train Epoch: [1/4] Iters:[760/40036] loss 0.1079, vq_loss 0.0173, rec_loss 0.0906, quant_error 0.0690, codebook_utilization 0.0111, codebook_perplexity 21.8996,
Train Epoch: [1/4] Iters:[770/40036] loss 0.1064, vq_loss 0.0171, rec_loss 0.0893, quant_error 0.0684, codebook_utilization 0.0113, codebook_perplexity 21.9245,
Train Epoch: [1/4] Iters:[780/40036] loss 0.1049, vq_loss 0.0170, rec_loss 0.0879, quant_error 0.0678, codebook_utilization 0.0115, codebook_perplexity 21.8572,
Train Epoch: [1/4] Iters:[790/40036] loss 0.1034, vq_loss 0.0169, rec_loss 0.0865, quant_error 0.0674, codebook_utilization 0.0116, codebook_perplexity 22.2321,
Train Epoch: [1/4] Iters:[800/40036] loss 0.1031, vq_loss 0.0166, rec_loss 0.0865, quant_error 0.0665, codebook_utilization 0.0119, codebook_perplexity 22.4956,
Train Epoch: [1/4] Iters:[810/40036] loss 0.1028, vq_loss 0.0166, rec_loss 0.0862, quant_error 0.0664, codebook_utilization 0.0122, codebook_perplexity 23.0917,
Train Epoch: [1/4] Iters:[820/40036] loss 0.1032, vq_loss 0.0165, rec_loss 0.0866, quant_error 0.0660, codebook_utilization 0.0126, codebook_perplexity 23.6022,
Train Epoch: [1/4] Iters:[830/40036] loss 0.1022, vq_loss 0.0163, rec_loss 0.0860, quant_error 0.0650, codebook_utilization 0.0128, codebook_perplexity 23.7091,
Train Epoch: [1/4] Iters:[840/40036] loss 0.1030, vq_loss 0.0162, rec_loss 0.0868, quant_error 0.0646, codebook_utilization 0.0131, codebook_perplexity 23.9826,
Train Epoch: [1/4] Iters:[850/40036] loss 0.1026, vq_loss 0.0161, rec_loss 0.0865, quant_error 0.0642, codebook_utilization 0.0134, codebook_perplexity 24.0664,
Train Epoch: [1/4] Iters:[860/40036] loss 0.1008, vq_loss 0.0158, rec_loss 0.0850, quant_error 0.0631, codebook_utilization 0.0135, codebook_perplexity 23.7957,
Train Epoch: [1/4] Iters:[870/40036] loss 0.1005, vq_loss 0.0155, rec_loss 0.0850, quant_error 0.0619, codebook_utilization 0.0136, codebook_perplexity 23.3419,
Train Epoch: [1/4] Iters:[880/40036] loss 0.1006, vq_loss 0.0154, rec_loss 0.0852, quant_error 0.0618, codebook_utilization 0.0139, codebook_perplexity 23.5283,
Train Epoch: [1/4] Iters:[890/40036] loss 0.1003, vq_loss 0.0153, rec_loss 0.0850, quant_error 0.0610, codebook_utilization 0.0140, codebook_perplexity 23.4592,
Train Epoch: [1/4] Iters:[900/40036] loss 0.0999, vq_loss 0.0152, rec_loss 0.0847, quant_error 0.0609, codebook_utilization 0.0141, codebook_perplexity 23.7157,
Train Epoch: [1/4] Iters:[910/40036] loss 0.1008, vq_loss 0.0152, rec_loss 0.0856, quant_error 0.0608, codebook_utilization 0.0143, codebook_perplexity 24.2664,
Train Epoch: [1/4] Iters:[920/40036] loss 0.1004, vq_loss 0.0153, rec_loss 0.0851, quant_error 0.0611, codebook_utilization 0.0146, codebook_perplexity 24.7879,
Train Epoch: [1/4] Iters:[930/40036] loss 0.0991, vq_loss 0.0152, rec_loss 0.0839, quant_error 0.0609, codebook_utilization 0.0148, codebook_perplexity 25.4975,
Train Epoch: [1/4] Iters:[940/40036] loss 0.0988, vq_loss 0.0151, rec_loss 0.0837, quant_error 0.0605, codebook_utilization 0.0152, codebook_perplexity 26.1307,
Train Epoch: [1/4] Iters:[950/40036] loss 0.0981, vq_loss 0.0150, rec_loss 0.0831, quant_error 0.0599, codebook_utilization 0.0155, codebook_perplexity 26.5385,
Train Epoch: [1/4] Iters:[960/40036] loss 0.0967, vq_loss 0.0149, rec_loss 0.0818, quant_error 0.0598, codebook_utilization 0.0159, codebook_perplexity 26.9857,
Train Epoch: [1/4] Iters:[970/40036] loss 0.0960, vq_loss 0.0149, rec_loss 0.0811, quant_error 0.0594, codebook_utilization 0.0159, codebook_perplexity 27.3117,
Train Epoch: [1/4] Iters:[980/40036] loss 0.0957, vq_loss 0.0148, rec_loss 0.0809, quant_error 0.0592, codebook_utilization 0.0161, codebook_perplexity 27.3663,
Train Epoch: [1/4] Iters:[990/40036] loss 0.0946, vq_loss 0.0149, rec_loss 0.0798, quant_error 0.0595, codebook_utilization 0.0164, codebook_perplexity 27.7563,
Train Epoch: [1/4] Iters:[1000/40036] loss 0.0939, vq_loss 0.0149, rec_loss 0.0790, quant_error 0.0598, codebook_utilization 0.0165, codebook_perplexity 28.2050,
Train Epoch: [1/4] Iters:[1010/40036] loss 0.0936, vq_loss 0.0149, rec_loss 0.0786, quant_error 0.0597, codebook_utilization 0.0167, codebook_perplexity 28.2514,
Train Epoch: [1/4] Iters:[1020/40036] loss 0.0926, vq_loss 0.0149, rec_loss 0.0777, quant_error 0.0596, codebook_utilization 0.0170, codebook_perplexity 28.5260,
Train Epoch: [1/4] Iters:[1030/40036] loss 0.0919, vq_loss 0.0149, rec_loss 0.0770, quant_error 0.0596, codebook_utilization 0.0174, codebook_perplexity 29.1093,
Train Epoch: [1/4] Iters:[1040/40036] loss 0.0906, vq_loss 0.0148, rec_loss 0.0757, quant_error 0.0594, codebook_utilization 0.0174, codebook_perplexity 29.4684,
Train Epoch: [1/4] Iters:[1050/40036] loss 0.0893, vq_loss 0.0147, rec_loss 0.0746, quant_error 0.0589, codebook_utilization 0.0177, codebook_perplexity 29.7746,
Train Epoch: [1/4] Iters:[1060/40036] loss 0.0886, vq_loss 0.0146, rec_loss 0.0740, quant_error 0.0585, codebook_utilization 0.0178, codebook_perplexity 29.9707,
Train Epoch: [1/4] Iters:[1070/40036] loss 0.0882, vq_loss 0.0145, rec_loss 0.0737, quant_error 0.0581, codebook_utilization 0.0179, codebook_perplexity 30.3034,
Train Epoch: [1/4] Iters:[1080/40036] loss 0.0883, vq_loss 0.0144, rec_loss 0.0739, quant_error 0.0576, codebook_utilization 0.0179, codebook_perplexity 30.2683,
Train Epoch: [1/4] Iters:[1090/40036] loss 0.0886, vq_loss 0.0142, rec_loss 0.0744, quant_error 0.0569, codebook_utilization 0.0182, codebook_perplexity 30.3846,
Train Epoch: [1/4] Iters:[1100/40036] loss 0.0885, vq_loss 0.0142, rec_loss 0.0743, quant_error 0.0567, codebook_utilization 0.0183, codebook_perplexity 30.5477,
Train Epoch: [1/4] Iters:[1110/40036] loss 0.0875, vq_loss 0.0141, rec_loss 0.0733, quant_error 0.0566, codebook_utilization 0.0186, codebook_perplexity 31.0840,
Train Epoch: [1/4] Iters:[1120/40036] loss 0.0871, vq_loss 0.0141, rec_loss 0.0731, quant_error 0.0564, codebook_utilization 0.0189, codebook_perplexity 31.0379,
Train Epoch: [1/4] Iters:[1130/40036] loss 0.0860, vq_loss 0.0140, rec_loss 0.0720, quant_error 0.0561, codebook_utilization 0.0191, codebook_perplexity 31.4019,
Train Epoch: [1/4] Iters:[1140/40036] loss 0.0859, vq_loss 0.0141, rec_loss 0.0718, quant_error 0.0564, codebook_utilization 0.0193, codebook_perplexity 32.0313,
Train Epoch: [1/4] Iters:[1150/40036] loss 0.0859, vq_loss 0.0141, rec_loss 0.0718, quant_error 0.0564, codebook_utilization 0.0196, codebook_perplexity 32.9700,
Train Epoch: [1/4] Iters:[1160/40036] loss 0.0865, vq_loss 0.0141, rec_loss 0.0724, quant_error 0.0564, codebook_utilization 0.0197, codebook_perplexity 33.4938,
Train Epoch: [1/4] Iters:[1170/40036] loss 0.0864, vq_loss 0.0141, rec_loss 0.0722, quant_error 0.0565, codebook_utilization 0.0199, codebook_perplexity 34.5799,
Train Epoch: [1/4] Iters:[1180/40036] loss 0.0857, vq_loss 0.0142, rec_loss 0.0715, quant_error 0.0569, codebook_utilization 0.0202, codebook_perplexity 35.5812,
Train Epoch: [1/4] Iters:[1190/40036] loss 0.0844, vq_loss 0.0142, rec_loss 0.0701, quant_error 0.0568, codebook_utilization 0.0203, codebook_perplexity 35.8053,
Train Epoch: [1/4] Iters:[1200/40036] loss 0.0849, vq_loss 0.0144, rec_loss 0.0706, quant_error 0.0574, codebook_utilization 0.0204, codebook_perplexity 36.8998,
Train Epoch: [1/4] Iters:[1210/40036] loss 0.0849, vq_loss 0.0146, rec_loss 0.0703, quant_error 0.0584, codebook_utilization 0.0206, codebook_perplexity 38.0119,
Train Epoch: [1/4] Iters:[1220/40036] loss 0.0852, vq_loss 0.0149, rec_loss 0.0703, quant_error 0.0595, codebook_utilization 0.0207, codebook_perplexity 39.4509,
Train Epoch: [1/4] Iters:[1230/40036] loss 0.0867, vq_loss 0.0151, rec_loss 0.0716, quant_error 0.0602, codebook_utilization 0.0209, codebook_perplexity 40.6465,
Train Epoch: [1/4] Iters:[1240/40036] loss 0.0869, vq_loss 0.0153, rec_loss 0.0717, quant_error 0.0610, codebook_utilization 0.0210, codebook_perplexity 42.3894,
Train Epoch: [1/4] Iters:[1250/40036] loss 0.0860, vq_loss 0.0154, rec_loss 0.0706, quant_error 0.0617, codebook_utilization 0.0211, codebook_perplexity 44.0157,
Train Epoch: [1/4] Iters:[1260/40036] loss 0.0855, vq_loss 0.0155, rec_loss 0.0699, quant_error 0.0621, codebook_utilization 0.0214, codebook_perplexity 45.5212,
Train Epoch: [1/4] Iters:[1270/40036] loss 0.0847, vq_loss 0.0156, rec_loss 0.0691, quant_error 0.0625, codebook_utilization 0.0217, codebook_perplexity 46.9734,
Train Epoch: [1/4] Iters:[1280/40036] loss 0.0835, vq_loss 0.0158, rec_loss 0.0678, quant_error 0.0631, codebook_utilization 0.0217, codebook_perplexity 47.9309,
Train Epoch: [1/4] Iters:[1290/40036] loss 0.0834, vq_loss 0.0159, rec_loss 0.0675, quant_error 0.0637, codebook_utilization 0.0219, codebook_perplexity 49.4787,
Train Epoch: [1/4] Iters:[1300/40036] loss 0.0827, vq_loss 0.0159, rec_loss 0.0667, quant_error 0.0638, codebook_utilization 0.0219, codebook_perplexity 49.5964,
Train Epoch: [1/4] Iters:[1310/40036] loss 0.0819, vq_loss 0.0159, rec_loss 0.0659, quant_error 0.0637, codebook_utilization 0.0220, codebook_perplexity 50.0576,
Train Epoch: [1/4] Iters:[1320/40036] loss 0.0811, vq_loss 0.0158, rec_loss 0.0653, quant_error 0.0633, codebook_utilization 0.0219, codebook_perplexity 49.8871,
Train Epoch: [1/4] Iters:[1330/40036] loss 0.0814, vq_loss 0.0159, rec_loss 0.0656, quant_error 0.0634, codebook_utilization 0.0223, codebook_perplexity 51.4915,
Train Epoch: [1/4] Iters:[1340/40036] loss 0.0813, vq_loss 0.0159, rec_loss 0.0655, quant_error 0.0635, codebook_utilization 0.0225, codebook_perplexity 52.7753,
Train Epoch: [1/4] Iters:[1350/40036] loss 0.0818, vq_loss 0.0159, rec_loss 0.0659, quant_error 0.0638, codebook_utilization 0.0227, codebook_perplexity 54.3089,
Train Epoch: [1/4] Iters:[1360/40036] loss 0.0815, vq_loss 0.0161, rec_loss 0.0655, quant_error 0.0642, codebook_utilization 0.0232, codebook_perplexity 56.0149,
Train Epoch: [1/4] Iters:[1370/40036] loss 0.0817, vq_loss 0.0162, rec_loss 0.0655, quant_error 0.0649, codebook_utilization 0.0236, codebook_perplexity 59.0308,
Train Epoch: [1/4] Iters:[1380/40036] loss 0.0816, vq_loss 0.0163, rec_loss 0.0654, quant_error 0.0650, codebook_utilization 0.0238, codebook_perplexity 60.5188,
Train Epoch: [1/4] Iters:[1390/40036] loss 0.0815, vq_loss 0.0163, rec_loss 0.0652, quant_error 0.0651, codebook_utilization 0.0241, codebook_perplexity 61.9298,
Train Epoch: [1/4] Iters:[1400/40036] loss 0.0810, vq_loss 0.0163, rec_loss 0.0647, quant_error 0.0652, codebook_utilization 0.0243, codebook_perplexity 63.4575,
Train Epoch: [1/4] Iters:[1410/40036] loss 0.0812, vq_loss 0.0163, rec_loss 0.0649, quant_error 0.0653, codebook_utilization 0.0243, codebook_perplexity 64.6160,
