dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: online_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_50000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: online_quantizer_4
saver_name_pre: online_quantizer_4_ImageNet_model_50000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.5619, vq_loss 0.0814, rec_loss 0.4805, quant_error 0.3257, codebook_utilization 0.0197, codebook_perplexity 429.3790,
Train Epoch: [1/4] Iters:[220/40036] loss 0.2901, vq_loss 0.0450, rec_loss 0.2451, quant_error 0.1800, codebook_utilization 0.0040, codebook_perplexity 63.6385,
Train Epoch: [1/4] Iters:[230/40036] loss 0.2800, vq_loss 0.0449, rec_loss 0.2351, quant_error 0.1797, codebook_utilization 0.0039, codebook_perplexity 55.0270,
Train Epoch: [1/4] Iters:[240/40036] loss 0.2702, vq_loss 0.0443, rec_loss 0.2260, quant_error 0.1770, codebook_utilization 0.0038, codebook_perplexity 47.8915,
Train Epoch: [1/4] Iters:[250/40036] loss 0.2629, vq_loss 0.0429, rec_loss 0.2200, quant_error 0.1715, codebook_utilization 0.0037, codebook_perplexity 43.4165,
Train Epoch: [1/4] Iters:[260/40036] loss 0.2579, vq_loss 0.0416, rec_loss 0.2163, quant_error 0.1663, codebook_utilization 0.0035, codebook_perplexity 39.3740,
Train Epoch: [1/4] Iters:[270/40036] loss 0.2513, vq_loss 0.0404, rec_loss 0.2109, quant_error 0.1615, codebook_utilization 0.0033, codebook_perplexity 34.4801,
Train Epoch: [1/4] Iters:[280/40036] loss 0.2437, vq_loss 0.0394, rec_loss 0.2043, quant_error 0.1577, codebook_utilization 0.0031, codebook_perplexity 30.2343,
Train Epoch: [1/4] Iters:[290/40036] loss 0.2360, vq_loss 0.0384, rec_loss 0.1976, quant_error 0.1537, codebook_utilization 0.0030, codebook_perplexity 26.7721,
Train Epoch: [1/4] Iters:[300/40036] loss 0.2282, vq_loss 0.0376, rec_loss 0.1906, quant_error 0.1505, codebook_utilization 0.0028, codebook_perplexity 23.6088,
Train Epoch: [1/4] Iters:[310/40036] loss 0.2198, vq_loss 0.0369, rec_loss 0.1828, quant_error 0.1478, codebook_utilization 0.0027, codebook_perplexity 21.5470,
Train Epoch: [1/4] Iters:[320/40036] loss 0.2133, vq_loss 0.0364, rec_loss 0.1769, quant_error 0.1455, codebook_utilization 0.0026, codebook_perplexity 20.9192,
Train Epoch: [1/4] Iters:[330/40036] loss 0.2037, vq_loss 0.0358, rec_loss 0.1679, quant_error 0.1431, codebook_utilization 0.0026, codebook_perplexity 20.5434,
Train Epoch: [1/4] Iters:[340/40036] loss 0.1921, vq_loss 0.0351, rec_loss 0.1570, quant_error 0.1405, codebook_utilization 0.0025, codebook_perplexity 20.5346,
Train Epoch: [1/4] Iters:[350/40036] loss 0.1850, vq_loss 0.0345, rec_loss 0.1505, quant_error 0.1379, codebook_utilization 0.0025, codebook_perplexity 20.8626,
Train Epoch: [1/4] Iters:[360/40036] loss 0.1772, vq_loss 0.0337, rec_loss 0.1435, quant_error 0.1347, codebook_utilization 0.0024, codebook_perplexity 20.9217,
Train Epoch: [1/4] Iters:[370/40036] loss 0.1680, vq_loss 0.0329, rec_loss 0.1351, quant_error 0.1317, codebook_utilization 0.0024, codebook_perplexity 21.0621,
Train Epoch: [1/4] Iters:[380/40036] loss 0.1633, vq_loss 0.0322, rec_loss 0.1310, quant_error 0.1290, codebook_utilization 0.0024, codebook_perplexity 21.2069,
Train Epoch: [1/4] Iters:[390/40036] loss 0.1602, vq_loss 0.0315, rec_loss 0.1288, quant_error 0.1259, codebook_utilization 0.0024, codebook_perplexity 20.9451,
Train Epoch: [1/4] Iters:[400/40036] loss 0.1536, vq_loss 0.0307, rec_loss 0.1229, quant_error 0.1228, codebook_utilization 0.0024, codebook_perplexity 20.3456,
Train Epoch: [1/4] Iters:[410/40036] loss 0.1484, vq_loss 0.0300, rec_loss 0.1184, quant_error 0.1201, codebook_utilization 0.0024, codebook_perplexity 19.7003,
Train Epoch: [1/4] Iters:[420/40036] loss 0.1451, vq_loss 0.0293, rec_loss 0.1158, quant_error 0.1172, codebook_utilization 0.0025, codebook_perplexity 19.3296,
Train Epoch: [1/4] Iters:[430/40036] loss 0.1408, vq_loss 0.0285, rec_loss 0.1123, quant_error 0.1141, codebook_utilization 0.0025, codebook_perplexity 19.1229,
Train Epoch: [1/4] Iters:[440/40036] loss 0.1377, vq_loss 0.0279, rec_loss 0.1099, quant_error 0.1114, codebook_utilization 0.0025, codebook_perplexity 19.3027,
Train Epoch: [1/4] Iters:[450/40036] loss 0.1353, vq_loss 0.0274, rec_loss 0.1080, quant_error 0.1094, codebook_utilization 0.0025, codebook_perplexity 19.6323,
Train Epoch: [1/4] Iters:[460/40036] loss 0.1338, vq_loss 0.0268, rec_loss 0.1070, quant_error 0.1072, codebook_utilization 0.0025, codebook_perplexity 19.9412,
Train Epoch: [1/4] Iters:[470/40036] loss 0.1318, vq_loss 0.0263, rec_loss 0.1055, quant_error 0.1051, codebook_utilization 0.0025, codebook_perplexity 20.5168,
Train Epoch: [1/4] Iters:[480/40036] loss 0.1299, vq_loss 0.0257, rec_loss 0.1041, quant_error 0.1030, codebook_utilization 0.0025, codebook_perplexity 20.8218,
Train Epoch: [1/4] Iters:[490/40036] loss 0.1269, vq_loss 0.0252, rec_loss 0.1017, quant_error 0.1009, codebook_utilization 0.0026, codebook_perplexity 21.0945,
Train Epoch: [1/4] Iters:[500/40036] loss 0.1250, vq_loss 0.0245, rec_loss 0.1005, quant_error 0.0980, codebook_utilization 0.0026, codebook_perplexity 21.6158,
Train Epoch: [1/4] Iters:[510/40036] loss 0.1222, vq_loss 0.0239, rec_loss 0.0984, quant_error 0.0955, codebook_utilization 0.0026, codebook_perplexity 22.2804,
Train Epoch: [1/4] Iters:[520/40036] loss 0.1187, vq_loss 0.0233, rec_loss 0.0955, quant_error 0.0930, codebook_utilization 0.0027, codebook_perplexity 22.6860,
Train Epoch: [1/4] Iters:[530/40036] loss 0.1165, vq_loss 0.0227, rec_loss 0.0939, quant_error 0.0906, codebook_utilization 0.0027, codebook_perplexity 23.6452,
Train Epoch: [1/4] Iters:[540/40036] loss 0.1154, vq_loss 0.0222, rec_loss 0.0932, quant_error 0.0886, codebook_utilization 0.0027, codebook_perplexity 24.3135,
Train Epoch: [1/4] Iters:[550/40036] loss 0.1151, vq_loss 0.0217, rec_loss 0.0935, quant_error 0.0867, codebook_utilization 0.0028, codebook_perplexity 24.9942,
Train Epoch: [1/4] Iters:[560/40036] loss 0.1149, vq_loss 0.0211, rec_loss 0.0937, quant_error 0.0844, codebook_utilization 0.0028, codebook_perplexity 25.6169,
Train Epoch: [1/4] Iters:[570/40036] loss 0.1146, vq_loss 0.0205, rec_loss 0.0941, quant_error 0.0821, codebook_utilization 0.0028, codebook_perplexity 26.3366,
Train Epoch: [1/4] Iters:[580/40036] loss 0.1143, vq_loss 0.0201, rec_loss 0.0941, quant_error 0.0805, codebook_utilization 0.0029, codebook_perplexity 26.5651,
Train Epoch: [1/4] Iters:[590/40036] loss 0.1140, vq_loss 0.0196, rec_loss 0.0944, quant_error 0.0784, codebook_utilization 0.0029, codebook_perplexity 27.1834,
Train Epoch: [1/4] Iters:[600/40036] loss 0.1113, vq_loss 0.0191, rec_loss 0.0922, quant_error 0.0766, codebook_utilization 0.0030, codebook_perplexity 27.6290,
Train Epoch: [1/4] Iters:[610/40036] loss 0.1104, vq_loss 0.0187, rec_loss 0.0917, quant_error 0.0748, codebook_utilization 0.0031, codebook_perplexity 28.1420,
Train Epoch: [1/4] Iters:[620/40036] loss 0.1097, vq_loss 0.0183, rec_loss 0.0914, quant_error 0.0734, codebook_utilization 0.0031, codebook_perplexity 28.5550,
Train Epoch: [1/4] Iters:[630/40036] loss 0.1084, vq_loss 0.0178, rec_loss 0.0906, quant_error 0.0713, codebook_utilization 0.0031, codebook_perplexity 29.0425,
Train Epoch: [1/4] Iters:[640/40036] loss 0.1058, vq_loss 0.0173, rec_loss 0.0885, quant_error 0.0691, codebook_utilization 0.0031, codebook_perplexity 29.5155,
Train Epoch: [1/4] Iters:[650/40036] loss 0.1054, vq_loss 0.0168, rec_loss 0.0886, quant_error 0.0673, codebook_utilization 0.0031, codebook_perplexity 29.8822,
Train Epoch: [1/4] Iters:[660/40036] loss 0.1035, vq_loss 0.0164, rec_loss 0.0871, quant_error 0.0656, codebook_utilization 0.0031, codebook_perplexity 30.3726,
Train Epoch: [1/4] Iters:[670/40036] loss 0.1035, vq_loss 0.0160, rec_loss 0.0876, quant_error 0.0638, codebook_utilization 0.0031, codebook_perplexity 30.8009,
Train Epoch: [1/4] Iters:[680/40036] loss 0.1018, vq_loss 0.0155, rec_loss 0.0863, quant_error 0.0621, codebook_utilization 0.0032, codebook_perplexity 31.4727,
Train Epoch: [1/4] Iters:[690/40036] loss 0.1012, vq_loss 0.0152, rec_loss 0.0859, quant_error 0.0609, codebook_utilization 0.0033, codebook_perplexity 31.8601,
Train Epoch: [1/4] Iters:[700/40036] loss 0.1001, vq_loss 0.0147, rec_loss 0.0853, quant_error 0.0590, codebook_utilization 0.0033, codebook_perplexity 32.3364,
Train Epoch: [1/4] Iters:[710/40036] loss 0.0986, vq_loss 0.0143, rec_loss 0.0843, quant_error 0.0573, codebook_utilization 0.0033, codebook_perplexity 32.4258,
Train Epoch: [1/4] Iters:[720/40036] loss 0.0961, vq_loss 0.0139, rec_loss 0.0822, quant_error 0.0557, codebook_utilization 0.0033, codebook_perplexity 32.8260,
Train Epoch: [1/4] Iters:[730/40036] loss 0.0962, vq_loss 0.0135, rec_loss 0.0827, quant_error 0.0541, codebook_utilization 0.0032, codebook_perplexity 32.8206,
Train Epoch: [1/4] Iters:[740/40036] loss 0.0964, vq_loss 0.0131, rec_loss 0.0833, quant_error 0.0523, codebook_utilization 0.0032, codebook_perplexity 32.8575,
Train Epoch: [1/4] Iters:[750/40036] loss 0.0955, vq_loss 0.0128, rec_loss 0.0827, quant_error 0.0512, codebook_utilization 0.0033, codebook_perplexity 33.0714,
Train Epoch: [1/4] Iters:[760/40036] loss 0.0963, vq_loss 0.0126, rec_loss 0.0837, quant_error 0.0503, codebook_utilization 0.0034, codebook_perplexity 33.7875,
Train Epoch: [1/4] Iters:[770/40036] loss 0.0951, vq_loss 0.0123, rec_loss 0.0828, quant_error 0.0494, codebook_utilization 0.0035, codebook_perplexity 34.1177,
Train Epoch: [1/4] Iters:[780/40036] loss 0.0941, vq_loss 0.0121, rec_loss 0.0819, quant_error 0.0485, codebook_utilization 0.0036, codebook_perplexity 34.6564,
Train Epoch: [1/4] Iters:[790/40036] loss 0.0946, vq_loss 0.0119, rec_loss 0.0826, quant_error 0.0478, codebook_utilization 0.0036, codebook_perplexity 35.3558,
Train Epoch: [1/4] Iters:[800/40036] loss 0.0951, vq_loss 0.0118, rec_loss 0.0833, quant_error 0.0471, codebook_utilization 0.0036, codebook_perplexity 35.7616,
Train Epoch: [1/4] Iters:[810/40036] loss 0.0949, vq_loss 0.0116, rec_loss 0.0833, quant_error 0.0463, codebook_utilization 0.0037, codebook_perplexity 36.4007,
Train Epoch: [1/4] Iters:[820/40036] loss 0.0964, vq_loss 0.0114, rec_loss 0.0850, quant_error 0.0457, codebook_utilization 0.0038, codebook_perplexity 37.0283,
Train Epoch: [1/4] Iters:[830/40036] loss 0.0967, vq_loss 0.0113, rec_loss 0.0854, quant_error 0.0453, codebook_utilization 0.0040, codebook_perplexity 37.9531,
Train Epoch: [1/4] Iters:[840/40036] loss 0.0952, vq_loss 0.0113, rec_loss 0.0838, quant_error 0.0453, codebook_utilization 0.0042, codebook_perplexity 39.1421,
Train Epoch: [1/4] Iters:[850/40036] loss 0.0945, vq_loss 0.0114, rec_loss 0.0832, quant_error 0.0455, codebook_utilization 0.0044, codebook_perplexity 40.2942,
Train Epoch: [1/4] Iters:[860/40036] loss 0.0936, vq_loss 0.0113, rec_loss 0.0823, quant_error 0.0453, codebook_utilization 0.0045, codebook_perplexity 40.6964,
Train Epoch: [1/4] Iters:[870/40036] loss 0.0917, vq_loss 0.0113, rec_loss 0.0804, quant_error 0.0450, codebook_utilization 0.0047, codebook_perplexity 41.7562,
Train Epoch: [1/4] Iters:[880/40036] loss 0.0910, vq_loss 0.0112, rec_loss 0.0799, quant_error 0.0446, codebook_utilization 0.0048, codebook_perplexity 42.0339,
Train Epoch: [1/4] Iters:[890/40036] loss 0.0917, vq_loss 0.0110, rec_loss 0.0807, quant_error 0.0441, codebook_utilization 0.0048, codebook_perplexity 42.3493,
Train Epoch: [1/4] Iters:[900/40036] loss 0.0906, vq_loss 0.0109, rec_loss 0.0798, quant_error 0.0434, codebook_utilization 0.0048, codebook_perplexity 42.7081,
Train Epoch: [1/4] Iters:[910/40036] loss 0.0903, vq_loss 0.0107, rec_loss 0.0796, quant_error 0.0429, codebook_utilization 0.0050, codebook_perplexity 43.4678,
Train Epoch: [1/4] Iters:[920/40036] loss 0.0920, vq_loss 0.0106, rec_loss 0.0814, quant_error 0.0425, codebook_utilization 0.0050, codebook_perplexity 43.6353,
Train Epoch: [1/4] Iters:[930/40036] loss 0.0928, vq_loss 0.0105, rec_loss 0.0823, quant_error 0.0421, codebook_utilization 0.0051, codebook_perplexity 44.1569,
Train Epoch: [1/4] Iters:[940/40036] loss 0.0909, vq_loss 0.0104, rec_loss 0.0805, quant_error 0.0416, codebook_utilization 0.0051, codebook_perplexity 44.3956,
Train Epoch: [1/4] Iters:[950/40036] loss 0.0917, vq_loss 0.0103, rec_loss 0.0813, quant_error 0.0412, codebook_utilization 0.0051, codebook_perplexity 44.8848,
Train Epoch: [1/4] Iters:[960/40036] loss 0.0926, vq_loss 0.0102, rec_loss 0.0823, quant_error 0.0410, codebook_utilization 0.0051, codebook_perplexity 45.2937,
Train Epoch: [1/4] Iters:[970/40036] loss 0.0910, vq_loss 0.0102, rec_loss 0.0808, quant_error 0.0408, codebook_utilization 0.0053, codebook_perplexity 46.0284,
Train Epoch: [1/4] Iters:[980/40036] loss 0.0901, vq_loss 0.0102, rec_loss 0.0799, quant_error 0.0407, codebook_utilization 0.0055, codebook_perplexity 47.5565,
Train Epoch: [1/4] Iters:[990/40036] loss 0.0912, vq_loss 0.0101, rec_loss 0.0811, quant_error 0.0405, codebook_utilization 0.0057, codebook_perplexity 48.7574,
Train Epoch: [1/4] Iters:[1000/40036] loss 0.0913, vq_loss 0.0100, rec_loss 0.0812, quant_error 0.0402, codebook_utilization 0.0059, codebook_perplexity 50.0409,
Train Epoch: [1/4] Iters:[1010/40036] loss 0.0896, vq_loss 0.0099, rec_loss 0.0797, quant_error 0.0397, codebook_utilization 0.0059, codebook_perplexity 50.5774,
Train Epoch: [1/4] Iters:[1020/40036] loss 0.0904, vq_loss 0.0098, rec_loss 0.0806, quant_error 0.0393, codebook_utilization 0.0060, codebook_perplexity 51.6684,
Train Epoch: [1/4] Iters:[1030/40036] loss 0.0898, vq_loss 0.0098, rec_loss 0.0801, quant_error 0.0390, codebook_utilization 0.0061, codebook_perplexity 52.5200,
Train Epoch: [1/4] Iters:[1040/40036] loss 0.0890, vq_loss 0.0097, rec_loss 0.0792, quant_error 0.0388, codebook_utilization 0.0061, codebook_perplexity 53.4631,
Train Epoch: [1/4] Iters:[1050/40036] loss 0.0879, vq_loss 0.0097, rec_loss 0.0782, quant_error 0.0389, codebook_utilization 0.0062, codebook_perplexity 54.1960,
Train Epoch: [1/4] Iters:[1060/40036] loss 0.0875, vq_loss 0.0097, rec_loss 0.0777, quant_error 0.0390, codebook_utilization 0.0064, codebook_perplexity 55.7266,
Train Epoch: [1/4] Iters:[1070/40036] loss 0.0860, vq_loss 0.0098, rec_loss 0.0762, quant_error 0.0390, codebook_utilization 0.0064, codebook_perplexity 56.8252,
Train Epoch: [1/4] Iters:[1080/40036] loss 0.0859, vq_loss 0.0098, rec_loss 0.0761, quant_error 0.0391, codebook_utilization 0.0065, codebook_perplexity 57.7630,
Train Epoch: [1/4] Iters:[1090/40036] loss 0.0863, vq_loss 0.0098, rec_loss 0.0765, quant_error 0.0392, codebook_utilization 0.0067, codebook_perplexity 59.5250,
Train Epoch: [1/4] Iters:[1100/40036] loss 0.0862, vq_loss 0.0098, rec_loss 0.0764, quant_error 0.0392, codebook_utilization 0.0067, codebook_perplexity 60.7718,
Train Epoch: [1/4] Iters:[1110/40036] loss 0.0876, vq_loss 0.0098, rec_loss 0.0778, quant_error 0.0393, codebook_utilization 0.0067, codebook_perplexity 62.0155,
Train Epoch: [1/4] Iters:[1120/40036] loss 0.0883, vq_loss 0.0098, rec_loss 0.0785, quant_error 0.0393, codebook_utilization 0.0069, codebook_perplexity 63.6766,
Train Epoch: [1/4] Iters:[1130/40036] loss 0.0883, vq_loss 0.0099, rec_loss 0.0785, quant_error 0.0394, codebook_utilization 0.0069, codebook_perplexity 64.9632,
Train Epoch: [1/4] Iters:[1140/40036] loss 0.0885, vq_loss 0.0099, rec_loss 0.0786, quant_error 0.0396, codebook_utilization 0.0070, codebook_perplexity 66.5970,
Train Epoch: [1/4] Iters:[1150/40036] loss 0.0892, vq_loss 0.0100, rec_loss 0.0792, quant_error 0.0400, codebook_utilization 0.0071, codebook_perplexity 68.1967,
Train Epoch: [1/4] Iters:[1160/40036] loss 0.0892, vq_loss 0.0101, rec_loss 0.0791, quant_error 0.0405, codebook_utilization 0.0074, codebook_perplexity 71.9493,
Train Epoch: [1/4] Iters:[1170/40036] loss 0.0881, vq_loss 0.0102, rec_loss 0.0779, quant_error 0.0408, codebook_utilization 0.0077, codebook_perplexity 74.6926,
Train Epoch: [1/4] Iters:[1180/40036] loss 0.0880, vq_loss 0.0103, rec_loss 0.0777, quant_error 0.0411, codebook_utilization 0.0080, codebook_perplexity 77.3300,
Train Epoch: [1/4] Iters:[1190/40036] loss 0.0871, vq_loss 0.0103, rec_loss 0.0769, quant_error 0.0411, codebook_utilization 0.0081, codebook_perplexity 78.2611,
Train Epoch: [1/4] Iters:[1200/40036] loss 0.0861, vq_loss 0.0102, rec_loss 0.0759, quant_error 0.0408, codebook_utilization 0.0082, codebook_perplexity 79.3640,
Train Epoch: [1/4] Iters:[1210/40036] loss 0.0850, vq_loss 0.0101, rec_loss 0.0748, quant_error 0.0405, codebook_utilization 0.0081, codebook_perplexity 78.8098,
Train Epoch: [1/4] Iters:[1220/40036] loss 0.0857, vq_loss 0.0100, rec_loss 0.0756, quant_error 0.0402, codebook_utilization 0.0080, codebook_perplexity 79.2272,
Train Epoch: [1/4] Iters:[1230/40036] loss 0.0856, vq_loss 0.0100, rec_loss 0.0756, quant_error 0.0398, codebook_utilization 0.0079, codebook_perplexity 80.2381,
Train Epoch: [1/4] Iters:[1240/40036] loss 0.0844, vq_loss 0.0100, rec_loss 0.0744, quant_error 0.0399, codebook_utilization 0.0080, codebook_perplexity 82.5758,
Train Epoch: [1/4] Iters:[1250/40036] loss 0.0846, vq_loss 0.0100, rec_loss 0.0746, quant_error 0.0399, codebook_utilization 0.0080, codebook_perplexity 84.3202,
Train Epoch: [1/4] Iters:[1260/40036] loss 0.0843, vq_loss 0.0100, rec_loss 0.0744, quant_error 0.0399, codebook_utilization 0.0080, codebook_perplexity 85.7320,
Train Epoch: [1/4] Iters:[1270/40036] loss 0.0851, vq_loss 0.0100, rec_loss 0.0751, quant_error 0.0399, codebook_utilization 0.0080, codebook_perplexity 86.3854,
Train Epoch: [1/4] Iters:[1280/40036] loss 0.0841, vq_loss 0.0100, rec_loss 0.0741, quant_error 0.0401, codebook_utilization 0.0080, codebook_perplexity 89.1141,
Train Epoch: [1/4] Iters:[1290/40036] loss 0.0842, vq_loss 0.0100, rec_loss 0.0742, quant_error 0.0399, codebook_utilization 0.0081, codebook_perplexity 90.2914,
Train Epoch: [1/4] Iters:[1300/40036] loss 0.0838, vq_loss 0.0100, rec_loss 0.0739, quant_error 0.0399, codebook_utilization 0.0082, codebook_perplexity 92.4608,
Train Epoch: [1/4] Iters:[1310/40036] loss 0.0842, vq_loss 0.0100, rec_loss 0.0742, quant_error 0.0400, codebook_utilization 0.0084, codebook_perplexity 96.6493,
Train Epoch: [1/4] Iters:[1320/40036] loss 0.0830, vq_loss 0.0100, rec_loss 0.0730, quant_error 0.0400, codebook_utilization 0.0086, codebook_perplexity 99.8080,
Train Epoch: [1/4] Iters:[1330/40036] loss 0.0836, vq_loss 0.0100, rec_loss 0.0736, quant_error 0.0399, codebook_utilization 0.0086, codebook_perplexity 100.5565,
Train Epoch: [1/4] Iters:[1340/40036] loss 0.0834, vq_loss 0.0100, rec_loss 0.0735, quant_error 0.0398, codebook_utilization 0.0086, codebook_perplexity 101.2416,
Train Epoch: [1/4] Iters:[1350/40036] loss 0.0832, vq_loss 0.0100, rec_loss 0.0732, quant_error 0.0399, codebook_utilization 0.0086, codebook_perplexity 103.3783,
Train Epoch: [1/4] Iters:[1360/40036] loss 0.0833, vq_loss 0.0100, rec_loss 0.0733, quant_error 0.0398, codebook_utilization 0.0085, codebook_perplexity 103.4842,
Train Epoch: [1/4] Iters:[1370/40036] loss 0.0824, vq_loss 0.0100, rec_loss 0.0724, quant_error 0.0400, codebook_utilization 0.0087, codebook_perplexity 106.9091,
Train Epoch: [1/4] Iters:[1380/40036] loss 0.0828, vq_loss 0.0100, rec_loss 0.0728, quant_error 0.0401, codebook_utilization 0.0088, codebook_perplexity 109.7684,
Train Epoch: [1/4] Iters:[1390/40036] loss 0.0823, vq_loss 0.0100, rec_loss 0.0723, quant_error 0.0400, codebook_utilization 0.0088, codebook_perplexity 111.4586,
Train Epoch: [1/4] Iters:[1400/40036] loss 0.0825, vq_loss 0.0100, rec_loss 0.0724, quant_error 0.0401, codebook_utilization 0.0089, codebook_perplexity 113.3444,
Train Epoch: [1/4] Iters:[1410/40036] loss 0.0812, vq_loss 0.0101, rec_loss 0.0711, quant_error 0.0403, codebook_utilization 0.0091, codebook_perplexity 116.3195,
