dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: ema_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_16384_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: ema_quantizer_4
saver_name_pre: ema_quantizer_4_ImageNet_model_16384_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.4981, vq_loss 0.0175, rec_loss 0.4806, quant_error 0.1403, codebook_utilization 0.0152, codebook_perplexity 143.3087,
Train Epoch: [1/4] Iters:[770/40036] loss 0.0785, vq_loss 0.0015, rec_loss 0.0770, quant_error 0.0119, codebook_utilization 0.1707, codebook_perplexity 2171.5263,
Train Epoch: [1/4] Iters:[780/40036] loss 0.0775, vq_loss 0.0015, rec_loss 0.0760, quant_error 0.0119, codebook_utilization 0.1709, codebook_perplexity 2176.1543,
Train Epoch: [1/4] Iters:[790/40036] loss 0.0762, vq_loss 0.0015, rec_loss 0.0748, quant_error 0.0118, codebook_utilization 0.1712, codebook_perplexity 2176.5150,
Train Epoch: [1/4] Iters:[800/40036] loss 0.0746, vq_loss 0.0015, rec_loss 0.0732, quant_error 0.0117, codebook_utilization 0.1709, codebook_perplexity 2165.4331,
Train Epoch: [1/4] Iters:[810/40036] loss 0.0735, vq_loss 0.0015, rec_loss 0.0720, quant_error 0.0116, codebook_utilization 0.1707, codebook_perplexity 2153.6081,
Train Epoch: [1/4] Iters:[820/40036] loss 0.0743, vq_loss 0.0015, rec_loss 0.0729, quant_error 0.0116, codebook_utilization 0.1708, codebook_perplexity 2154.2318,
Train Epoch: [1/4] Iters:[830/40036] loss 0.0744, vq_loss 0.0014, rec_loss 0.0730, quant_error 0.0115, codebook_utilization 0.1702, codebook_perplexity 2142.9594,
Train Epoch: [1/4] Iters:[840/40036] loss 0.0735, vq_loss 0.0014, rec_loss 0.0721, quant_error 0.0115, codebook_utilization 0.1701, codebook_perplexity 2142.0145,
Train Epoch: [1/4] Iters:[850/40036] loss 0.0733, vq_loss 0.0014, rec_loss 0.0719, quant_error 0.0115, codebook_utilization 0.1702, codebook_perplexity 2142.1208,
Train Epoch: [1/4] Iters:[860/40036] loss 0.0730, vq_loss 0.0014, rec_loss 0.0716, quant_error 0.0114, codebook_utilization 0.1701, codebook_perplexity 2142.9814,
Train Epoch: [1/4] Iters:[870/40036] loss 0.0709, vq_loss 0.0014, rec_loss 0.0695, quant_error 0.0114, codebook_utilization 0.1696, codebook_perplexity 2133.0974,
Train Epoch: [1/4] Iters:[880/40036] loss 0.0697, vq_loss 0.0014, rec_loss 0.0682, quant_error 0.0114, codebook_utilization 0.1699, codebook_perplexity 2137.5726,
Train Epoch: [1/4] Iters:[890/40036] loss 0.0702, vq_loss 0.0014, rec_loss 0.0687, quant_error 0.0114, codebook_utilization 0.1699, codebook_perplexity 2138.1008,
Train Epoch: [1/4] Iters:[900/40036] loss 0.0689, vq_loss 0.0014, rec_loss 0.0675, quant_error 0.0112, codebook_utilization 0.1691, codebook_perplexity 2124.0502,
Train Epoch: [1/4] Iters:[910/40036] loss 0.0687, vq_loss 0.0014, rec_loss 0.0673, quant_error 0.0111, codebook_utilization 0.1689, codebook_perplexity 2125.3965,
Train Epoch: [1/4] Iters:[920/40036] loss 0.0689, vq_loss 0.0014, rec_loss 0.0675, quant_error 0.0110, codebook_utilization 0.1693, codebook_perplexity 2131.4075,
Train Epoch: [1/4] Iters:[930/40036] loss 0.0683, vq_loss 0.0014, rec_loss 0.0669, quant_error 0.0110, codebook_utilization 0.1693, codebook_perplexity 2135.9845,
Train Epoch: [1/4] Iters:[940/40036] loss 0.0670, vq_loss 0.0014, rec_loss 0.0656, quant_error 0.0109, codebook_utilization 0.1691, codebook_perplexity 2128.7523,
Train Epoch: [1/4] Iters:[950/40036] loss 0.0678, vq_loss 0.0014, rec_loss 0.0664, quant_error 0.0109, codebook_utilization 0.1697, codebook_perplexity 2146.6883,
Train Epoch: [1/4] Iters:[960/40036] loss 0.0666, vq_loss 0.0014, rec_loss 0.0652, quant_error 0.0109, codebook_utilization 0.1700, codebook_perplexity 2148.1329,
Train Epoch: [1/4] Iters:[970/40036] loss 0.0660, vq_loss 0.0014, rec_loss 0.0646, quant_error 0.0110, codebook_utilization 0.1700, codebook_perplexity 2145.5649,
Train Epoch: [1/4] Iters:[980/40036] loss 0.0664, vq_loss 0.0014, rec_loss 0.0650, quant_error 0.0110, codebook_utilization 0.1700, codebook_perplexity 2144.5476,
Train Epoch: [1/4] Iters:[990/40036] loss 0.0668, vq_loss 0.0014, rec_loss 0.0654, quant_error 0.0111, codebook_utilization 0.1699, codebook_perplexity 2144.7155,
Train Epoch: [1/4] Iters:[1000/40036] loss 0.0660, vq_loss 0.0014, rec_loss 0.0646, quant_error 0.0111, codebook_utilization 0.1697, codebook_perplexity 2134.0215,
Train Epoch: [1/4] Iters:[1010/40036] loss 0.0664, vq_loss 0.0014, rec_loss 0.0650, quant_error 0.0111, codebook_utilization 0.1695, codebook_perplexity 2129.7408,
Train Epoch: [1/4] Iters:[1020/40036] loss 0.0660, vq_loss 0.0014, rec_loss 0.0646, quant_error 0.0111, codebook_utilization 0.1690, codebook_perplexity 2121.6792,
Train Epoch: [1/4] Iters:[1030/40036] loss 0.0646, vq_loss 0.0014, rec_loss 0.0632, quant_error 0.0110, codebook_utilization 0.1686, codebook_perplexity 2112.6334,
Train Epoch: [1/4] Iters:[1040/40036] loss 0.0646, vq_loss 0.0014, rec_loss 0.0632, quant_error 0.0111, codebook_utilization 0.1690, codebook_perplexity 2117.5358,
Train Epoch: [1/4] Iters:[1050/40036] loss 0.0647, vq_loss 0.0014, rec_loss 0.0633, quant_error 0.0111, codebook_utilization 0.1690, codebook_perplexity 2114.3173,
Train Epoch: [1/4] Iters:[1060/40036] loss 0.0649, vq_loss 0.0014, rec_loss 0.0635, quant_error 0.0112, codebook_utilization 0.1691, codebook_perplexity 2121.3760,
Train Epoch: [1/4] Iters:[1070/40036] loss 0.0653, vq_loss 0.0014, rec_loss 0.0639, quant_error 0.0113, codebook_utilization 0.1695, codebook_perplexity 2129.3495,
Train Epoch: [1/4] Iters:[1080/40036] loss 0.0653, vq_loss 0.0014, rec_loss 0.0639, quant_error 0.0113, codebook_utilization 0.1698, codebook_perplexity 2131.8472,
Train Epoch: [1/4] Iters:[1090/40036] loss 0.0637, vq_loss 0.0014, rec_loss 0.0623, quant_error 0.0113, codebook_utilization 0.1691, codebook_perplexity 2118.1070,
Train Epoch: [1/4] Iters:[1100/40036] loss 0.0628, vq_loss 0.0014, rec_loss 0.0614, quant_error 0.0112, codebook_utilization 0.1692, codebook_perplexity 2122.2058,
Train Epoch: [1/4] Iters:[1110/40036] loss 0.0614, vq_loss 0.0014, rec_loss 0.0601, quant_error 0.0111, codebook_utilization 0.1686, codebook_perplexity 2109.3827,
Train Epoch: [1/4] Iters:[1120/40036] loss 0.0612, vq_loss 0.0014, rec_loss 0.0598, quant_error 0.0110, codebook_utilization 0.1684, codebook_perplexity 2103.5310,
Train Epoch: [1/4] Iters:[1130/40036] loss 0.0605, vq_loss 0.0014, rec_loss 0.0591, quant_error 0.0109, codebook_utilization 0.1680, codebook_perplexity 2097.4227,
Train Epoch: [1/4] Iters:[1140/40036] loss 0.0606, vq_loss 0.0014, rec_loss 0.0592, quant_error 0.0108, codebook_utilization 0.1681, codebook_perplexity 2102.3415,
Train Epoch: [1/4] Iters:[1150/40036] loss 0.0602, vq_loss 0.0013, rec_loss 0.0589, quant_error 0.0107, codebook_utilization 0.1677, codebook_perplexity 2097.7384,
Train Epoch: [1/4] Iters:[1160/40036] loss 0.0604, vq_loss 0.0013, rec_loss 0.0590, quant_error 0.0107, codebook_utilization 0.1679, codebook_perplexity 2096.9274,
Train Epoch: [1/4] Iters:[1170/40036] loss 0.0595, vq_loss 0.0013, rec_loss 0.0582, quant_error 0.0107, codebook_utilization 0.1680, codebook_perplexity 2099.7370,
Train Epoch: [1/4] Iters:[1180/40036] loss 0.0592, vq_loss 0.0013, rec_loss 0.0579, quant_error 0.0105, codebook_utilization 0.1675, codebook_perplexity 2084.8607,
Train Epoch: [1/4] Iters:[1190/40036] loss 0.0586, vq_loss 0.0013, rec_loss 0.0572, quant_error 0.0105, codebook_utilization 0.1671, codebook_perplexity 2076.2957,
Train Epoch: [1/4] Iters:[1200/40036] loss 0.0585, vq_loss 0.0013, rec_loss 0.0572, quant_error 0.0105, codebook_utilization 0.1674, codebook_perplexity 2079.2675,
Train Epoch: [1/4] Iters:[1210/40036] loss 0.0590, vq_loss 0.0013, rec_loss 0.0577, quant_error 0.0105, codebook_utilization 0.1675, codebook_perplexity 2081.6055,
Train Epoch: [1/4] Iters:[1220/40036] loss 0.0586, vq_loss 0.0013, rec_loss 0.0573, quant_error 0.0105, codebook_utilization 0.1672, codebook_perplexity 2074.6813,
Train Epoch: [1/4] Iters:[1230/40036] loss 0.0590, vq_loss 0.0013, rec_loss 0.0577, quant_error 0.0106, codebook_utilization 0.1674, codebook_perplexity 2088.5682,
Train Epoch: [1/4] Iters:[1240/40036] loss 0.0591, vq_loss 0.0013, rec_loss 0.0578, quant_error 0.0107, codebook_utilization 0.1678, codebook_perplexity 2098.3052,
Train Epoch: [1/4] Iters:[1250/40036] loss 0.0583, vq_loss 0.0013, rec_loss 0.0570, quant_error 0.0106, codebook_utilization 0.1672, codebook_perplexity 2088.2391,
Train Epoch: [1/4] Iters:[1260/40036] loss 0.0575, vq_loss 0.0013, rec_loss 0.0562, quant_error 0.0105, codebook_utilization 0.1667, codebook_perplexity 2077.4548,
Train Epoch: [1/4] Iters:[1270/40036] loss 0.0572, vq_loss 0.0013, rec_loss 0.0559, quant_error 0.0104, codebook_utilization 0.1666, codebook_perplexity 2075.4828,
Train Epoch: [1/4] Iters:[1280/40036] loss 0.0573, vq_loss 0.0013, rec_loss 0.0560, quant_error 0.0104, codebook_utilization 0.1668, codebook_perplexity 2073.1466,
Train Epoch: [1/4] Iters:[1290/40036] loss 0.0579, vq_loss 0.0013, rec_loss 0.0566, quant_error 0.0103, codebook_utilization 0.1662, codebook_perplexity 2061.8293,
Train Epoch: [1/4] Iters:[1300/40036] loss 0.0592, vq_loss 0.0013, rec_loss 0.0579, quant_error 0.0104, codebook_utilization 0.1667, codebook_perplexity 2067.4417,
Train Epoch: [1/4] Iters:[1310/40036] loss 0.0588, vq_loss 0.0013, rec_loss 0.0574, quant_error 0.0106, codebook_utilization 0.1675, codebook_perplexity 2085.1875,
Train Epoch: [1/4] Iters:[1320/40036] loss 0.0585, vq_loss 0.0013, rec_loss 0.0572, quant_error 0.0108, codebook_utilization 0.1677, codebook_perplexity 2079.7008,
Train Epoch: [1/4] Iters:[1330/40036] loss 0.0581, vq_loss 0.0014, rec_loss 0.0568, quant_error 0.0110, codebook_utilization 0.1682, codebook_perplexity 2088.2691,
Train Epoch: [1/4] Iters:[1340/40036] loss 0.0576, vq_loss 0.0014, rec_loss 0.0562, quant_error 0.0112, codebook_utilization 0.1691, codebook_perplexity 2097.5019,
Train Epoch: [1/4] Iters:[1350/40036] loss 0.0565, vq_loss 0.0014, rec_loss 0.0551, quant_error 0.0113, codebook_utilization 0.1691, codebook_perplexity 2099.7069,
Train Epoch: [1/4] Iters:[1360/40036] loss 0.0558, vq_loss 0.0014, rec_loss 0.0545, quant_error 0.0111, codebook_utilization 0.1681, codebook_perplexity 2081.8490,
Train Epoch: [1/4] Iters:[1370/40036] loss 0.0559, vq_loss 0.0014, rec_loss 0.0545, quant_error 0.0108, codebook_utilization 0.1673, codebook_perplexity 2075.4664,
Train Epoch: [1/4] Iters:[1380/40036] loss 0.0553, vq_loss 0.0013, rec_loss 0.0540, quant_error 0.0105, codebook_utilization 0.1665, codebook_perplexity 2063.1109,
Train Epoch: [1/4] Iters:[1390/40036] loss 0.0546, vq_loss 0.0013, rec_loss 0.0533, quant_error 0.0102, codebook_utilization 0.1658, codebook_perplexity 2052.0721,
