dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: ema_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_50000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: ema_quantizer_4
saver_name_pre: ema_quantizer_4_ImageNet_model_50000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.4619, vq_loss 0.0090, rec_loss 0.4529, quant_error 0.0717, codebook_utilization 0.0290, codebook_perplexity 559.9732,
Train Epoch: [1/4] Iters:[210/40036] loss 0.2140, vq_loss 0.0031, rec_loss 0.2108, quant_error 0.0250, codebook_utilization 0.0981, codebook_perplexity 4010.4476,
Train Epoch: [1/4] Iters:[220/40036] loss 0.2059, vq_loss 0.0030, rec_loss 0.2029, quant_error 0.0244, codebook_utilization 0.0978, codebook_perplexity 4000.3468,
Train Epoch: [1/4] Iters:[230/40036] loss 0.1993, vq_loss 0.0030, rec_loss 0.1964, quant_error 0.0238, codebook_utilization 0.0973, codebook_perplexity 3966.0988,
Train Epoch: [1/4] Iters:[240/40036] loss 0.1910, vq_loss 0.0029, rec_loss 0.1881, quant_error 0.0230, codebook_utilization 0.0971, codebook_perplexity 3950.1536,
Train Epoch: [1/4] Iters:[250/40036] loss 0.1805, vq_loss 0.0028, rec_loss 0.1777, quant_error 0.0224, codebook_utilization 0.0970, codebook_perplexity 3937.9471,
Train Epoch: [1/4] Iters:[260/40036] loss 0.1723, vq_loss 0.0027, rec_loss 0.1696, quant_error 0.0218, codebook_utilization 0.0970, codebook_perplexity 3940.2754,
Train Epoch: [1/4] Iters:[270/40036] loss 0.1677, vq_loss 0.0026, rec_loss 0.1651, quant_error 0.0211, codebook_utilization 0.0962, codebook_perplexity 3879.4710,
Train Epoch: [1/4] Iters:[280/40036] loss 0.1618, vq_loss 0.0026, rec_loss 0.1592, quant_error 0.0205, codebook_utilization 0.0957, codebook_perplexity 3837.8456,
Train Epoch: [1/4] Iters:[290/40036] loss 0.1576, vq_loss 0.0025, rec_loss 0.1551, quant_error 0.0199, codebook_utilization 0.0953, codebook_perplexity 3818.1596,
Train Epoch: [1/4] Iters:[300/40036] loss 0.1545, vq_loss 0.0024, rec_loss 0.1521, quant_error 0.0194, codebook_utilization 0.0949, codebook_perplexity 3789.8413,
Train Epoch: [1/4] Iters:[310/40036] loss 0.1480, vq_loss 0.0024, rec_loss 0.1457, quant_error 0.0189, codebook_utilization 0.0943, codebook_perplexity 3744.4394,
Train Epoch: [1/4] Iters:[320/40036] loss 0.1421, vq_loss 0.0023, rec_loss 0.1398, quant_error 0.0185, codebook_utilization 0.0943, codebook_perplexity 3739.5850,
Train Epoch: [1/4] Iters:[330/40036] loss 0.1367, vq_loss 0.0023, rec_loss 0.1344, quant_error 0.0182, codebook_utilization 0.0944, codebook_perplexity 3756.1705,
Train Epoch: [1/4] Iters:[340/40036] loss 0.1341, vq_loss 0.0023, rec_loss 0.1319, quant_error 0.0180, codebook_utilization 0.0948, codebook_perplexity 3769.7333,
Train Epoch: [1/4] Iters:[350/40036] loss 0.1299, vq_loss 0.0022, rec_loss 0.1277, quant_error 0.0178, codebook_utilization 0.0955, codebook_perplexity 3827.8572,
Train Epoch: [1/4] Iters:[360/40036] loss 0.1270, vq_loss 0.0022, rec_loss 0.1248, quant_error 0.0176, codebook_utilization 0.0963, codebook_perplexity 3885.3098,
Train Epoch: [1/4] Iters:[370/40036] loss 0.1234, vq_loss 0.0022, rec_loss 0.1213, quant_error 0.0172, codebook_utilization 0.0969, codebook_perplexity 3935.3936,
Train Epoch: [1/4] Iters:[380/40036] loss 0.1198, vq_loss 0.0021, rec_loss 0.1176, quant_error 0.0169, codebook_utilization 0.0976, codebook_perplexity 3986.6740,
Train Epoch: [1/4] Iters:[390/40036] loss 0.1147, vq_loss 0.0021, rec_loss 0.1127, quant_error 0.0166, codebook_utilization 0.0976, codebook_perplexity 3993.4188,
Train Epoch: [1/4] Iters:[400/40036] loss 0.1117, vq_loss 0.0020, rec_loss 0.1096, quant_error 0.0163, codebook_utilization 0.0975, codebook_perplexity 3990.9469,
Train Epoch: [1/4] Iters:[410/40036] loss 0.1092, vq_loss 0.0020, rec_loss 0.1072, quant_error 0.0160, codebook_utilization 0.0973, codebook_perplexity 3983.9307,
Train Epoch: [1/4] Iters:[420/40036] loss 0.1079, vq_loss 0.0020, rec_loss 0.1059, quant_error 0.0157, codebook_utilization 0.0972, codebook_perplexity 3983.6116,
Train Epoch: [1/4] Iters:[430/40036] loss 0.1056, vq_loss 0.0019, rec_loss 0.1037, quant_error 0.0155, codebook_utilization 0.0971, codebook_perplexity 3970.8087,
Train Epoch: [1/4] Iters:[440/40036] loss 0.1035, vq_loss 0.0019, rec_loss 0.1016, quant_error 0.0153, codebook_utilization 0.0972, codebook_perplexity 3980.2494,
Train Epoch: [1/4] Iters:[450/40036] loss 0.1023, vq_loss 0.0019, rec_loss 0.1005, quant_error 0.0150, codebook_utilization 0.0972, codebook_perplexity 3978.6058,
Train Epoch: [1/4] Iters:[460/40036] loss 0.1015, vq_loss 0.0018, rec_loss 0.0996, quant_error 0.0147, codebook_utilization 0.0973, codebook_perplexity 3984.5177,
Train Epoch: [1/4] Iters:[470/40036] loss 0.0989, vq_loss 0.0018, rec_loss 0.0971, quant_error 0.0145, codebook_utilization 0.0972, codebook_perplexity 3986.1750,
Train Epoch: [1/4] Iters:[480/40036] loss 0.0979, vq_loss 0.0018, rec_loss 0.0961, quant_error 0.0142, codebook_utilization 0.0972, codebook_perplexity 3983.4137,
Train Epoch: [1/4] Iters:[490/40036] loss 0.0967, vq_loss 0.0017, rec_loss 0.0949, quant_error 0.0140, codebook_utilization 0.0972, codebook_perplexity 3984.2369,
Train Epoch: [1/4] Iters:[500/40036] loss 0.0951, vq_loss 0.0017, rec_loss 0.0934, quant_error 0.0139, codebook_utilization 0.0974, codebook_perplexity 4000.0741,
Train Epoch: [1/4] Iters:[510/40036] loss 0.0939, vq_loss 0.0017, rec_loss 0.0922, quant_error 0.0137, codebook_utilization 0.0973, codebook_perplexity 3992.8913,
Train Epoch: [1/4] Iters:[520/40036] loss 0.0931, vq_loss 0.0017, rec_loss 0.0914, quant_error 0.0136, codebook_utilization 0.0974, codebook_perplexity 3994.3561,
Train Epoch: [1/4] Iters:[530/40036] loss 0.0919, vq_loss 0.0017, rec_loss 0.0902, quant_error 0.0134, codebook_utilization 0.0975, codebook_perplexity 4008.1434,
Train Epoch: [1/4] Iters:[540/40036] loss 0.0915, vq_loss 0.0017, rec_loss 0.0899, quant_error 0.0134, codebook_utilization 0.0976, codebook_perplexity 4013.9853,
Train Epoch: [1/4] Iters:[550/40036] loss 0.0912, vq_loss 0.0016, rec_loss 0.0895, quant_error 0.0132, codebook_utilization 0.0975, codebook_perplexity 4004.4383,
Train Epoch: [1/4] Iters:[560/40036] loss 0.0908, vq_loss 0.0016, rec_loss 0.0892, quant_error 0.0131, codebook_utilization 0.0975, codebook_perplexity 4006.4152,
Train Epoch: [1/4] Iters:[570/40036] loss 0.0902, vq_loss 0.0016, rec_loss 0.0886, quant_error 0.0130, codebook_utilization 0.0974, codebook_perplexity 4005.1528,
Train Epoch: [1/4] Iters:[580/40036] loss 0.0878, vq_loss 0.0016, rec_loss 0.0862, quant_error 0.0128, codebook_utilization 0.0973, codebook_perplexity 3994.4064,
Train Epoch: [1/4] Iters:[590/40036] loss 0.0867, vq_loss 0.0016, rec_loss 0.0851, quant_error 0.0128, codebook_utilization 0.0973, codebook_perplexity 3996.6554,
Train Epoch: [1/4] Iters:[600/40036] loss 0.0864, vq_loss 0.0016, rec_loss 0.0848, quant_error 0.0127, codebook_utilization 0.0974, codebook_perplexity 4006.6515,
Train Epoch: [1/4] Iters:[610/40036] loss 0.0838, vq_loss 0.0016, rec_loss 0.0822, quant_error 0.0127, codebook_utilization 0.0976, codebook_perplexity 4009.7241,
Train Epoch: [1/4] Iters:[620/40036] loss 0.0821, vq_loss 0.0016, rec_loss 0.0805, quant_error 0.0126, codebook_utilization 0.0976, codebook_perplexity 4018.5887,
Train Epoch: [1/4] Iters:[630/40036] loss 0.0841, vq_loss 0.0016, rec_loss 0.0825, quant_error 0.0127, codebook_utilization 0.0979, codebook_perplexity 4035.5917,
Train Epoch: [1/4] Iters:[640/40036] loss 0.0833, vq_loss 0.0016, rec_loss 0.0817, quant_error 0.0126, codebook_utilization 0.0978, codebook_perplexity 4033.2650,
Train Epoch: [1/4] Iters:[650/40036] loss 0.0813, vq_loss 0.0016, rec_loss 0.0797, quant_error 0.0126, codebook_utilization 0.0978, codebook_perplexity 4033.6586,
Train Epoch: [1/4] Iters:[660/40036] loss 0.0815, vq_loss 0.0016, rec_loss 0.0799, quant_error 0.0125, codebook_utilization 0.0979, codebook_perplexity 4045.0859,
Train Epoch: [1/4] Iters:[670/40036] loss 0.0809, vq_loss 0.0016, rec_loss 0.0794, quant_error 0.0125, codebook_utilization 0.0981, codebook_perplexity 4053.1353,
Train Epoch: [1/4] Iters:[680/40036] loss 0.0791, vq_loss 0.0016, rec_loss 0.0775, quant_error 0.0124, codebook_utilization 0.0979, codebook_perplexity 4035.3501,
Train Epoch: [1/4] Iters:[690/40036] loss 0.0792, vq_loss 0.0015, rec_loss 0.0777, quant_error 0.0124, codebook_utilization 0.0978, codebook_perplexity 4030.5451,
Train Epoch: [1/4] Iters:[700/40036] loss 0.0788, vq_loss 0.0015, rec_loss 0.0772, quant_error 0.0123, codebook_utilization 0.0977, codebook_perplexity 4020.6966,
Train Epoch: [1/4] Iters:[710/40036] loss 0.0774, vq_loss 0.0015, rec_loss 0.0759, quant_error 0.0122, codebook_utilization 0.0976, codebook_perplexity 4023.1714,
Train Epoch: [1/4] Iters:[720/40036] loss 0.0773, vq_loss 0.0015, rec_loss 0.0758, quant_error 0.0121, codebook_utilization 0.0975, codebook_perplexity 4011.6905,
Train Epoch: [1/4] Iters:[730/40036] loss 0.0762, vq_loss 0.0015, rec_loss 0.0747, quant_error 0.0121, codebook_utilization 0.0974, codebook_perplexity 4012.9851,
Train Epoch: [1/4] Iters:[740/40036] loss 0.0749, vq_loss 0.0015, rec_loss 0.0734, quant_error 0.0120, codebook_utilization 0.0974, codebook_perplexity 4013.0741,
Train Epoch: [1/4] Iters:[750/40036] loss 0.0744, vq_loss 0.0015, rec_loss 0.0729, quant_error 0.0120, codebook_utilization 0.0975, codebook_perplexity 4021.6138,
Train Epoch: [1/4] Iters:[760/40036] loss 0.0734, vq_loss 0.0015, rec_loss 0.0719, quant_error 0.0120, codebook_utilization 0.0973, codebook_perplexity 4008.9605,
Train Epoch: [1/4] Iters:[770/40036] loss 0.0716, vq_loss 0.0015, rec_loss 0.0702, quant_error 0.0119, codebook_utilization 0.0972, codebook_perplexity 4001.0690,
Train Epoch: [1/4] Iters:[780/40036] loss 0.0716, vq_loss 0.0015, rec_loss 0.0701, quant_error 0.0118, codebook_utilization 0.0974, codebook_perplexity 4015.4428,
Train Epoch: [1/4] Iters:[790/40036] loss 0.0718, vq_loss 0.0015, rec_loss 0.0703, quant_error 0.0119, codebook_utilization 0.0976, codebook_perplexity 4020.6112,
Train Epoch: [1/4] Iters:[800/40036] loss 0.0713, vq_loss 0.0015, rec_loss 0.0698, quant_error 0.0120, codebook_utilization 0.0975, codebook_perplexity 4005.4901,
Train Epoch: [1/4] Iters:[810/40036] loss 0.0713, vq_loss 0.0015, rec_loss 0.0698, quant_error 0.0120, codebook_utilization 0.0977, codebook_perplexity 4016.0002,
Train Epoch: [1/4] Iters:[820/40036] loss 0.0722, vq_loss 0.0015, rec_loss 0.0707, quant_error 0.0122, codebook_utilization 0.0982, codebook_perplexity 4050.2696,
Train Epoch: [1/4] Iters:[830/40036] loss 0.0719, vq_loss 0.0015, rec_loss 0.0703, quant_error 0.0123, codebook_utilization 0.0981, codebook_perplexity 4042.6002,
Train Epoch: [1/4] Iters:[840/40036] loss 0.0722, vq_loss 0.0015, rec_loss 0.0707, quant_error 0.0124, codebook_utilization 0.0978, codebook_perplexity 4030.2509,
Train Epoch: [1/4] Iters:[850/40036] loss 0.0719, vq_loss 0.0016, rec_loss 0.0703, quant_error 0.0124, codebook_utilization 0.0978, codebook_perplexity 4035.2311,
Train Epoch: [1/4] Iters:[860/40036] loss 0.0718, vq_loss 0.0016, rec_loss 0.0702, quant_error 0.0126, codebook_utilization 0.0978, codebook_perplexity 4024.9903,
Train Epoch: [1/4] Iters:[870/40036] loss 0.0711, vq_loss 0.0016, rec_loss 0.0695, quant_error 0.0128, codebook_utilization 0.0976, codebook_perplexity 3996.4862,
Train Epoch: [1/4] Iters:[880/40036] loss 0.0710, vq_loss 0.0016, rec_loss 0.0694, quant_error 0.0129, codebook_utilization 0.0976, codebook_perplexity 3990.2138,
Train Epoch: [1/4] Iters:[890/40036] loss 0.0681, vq_loss 0.0016, rec_loss 0.0665, quant_error 0.0129, codebook_utilization 0.0973, codebook_perplexity 3963.4525,
Train Epoch: [1/4] Iters:[900/40036] loss 0.0671, vq_loss 0.0016, rec_loss 0.0655, quant_error 0.0128, codebook_utilization 0.0971, codebook_perplexity 3963.8505,
Train Epoch: [1/4] Iters:[910/40036] loss 0.0665, vq_loss 0.0016, rec_loss 0.0649, quant_error 0.0126, codebook_utilization 0.0966, codebook_perplexity 3936.7828,
Train Epoch: [1/4] Iters:[920/40036] loss 0.0661, vq_loss 0.0015, rec_loss 0.0646, quant_error 0.0123, codebook_utilization 0.0961, codebook_perplexity 3924.9480,
Train Epoch: [1/4] Iters:[930/40036] loss 0.0651, vq_loss 0.0015, rec_loss 0.0636, quant_error 0.0121, codebook_utilization 0.0957, codebook_perplexity 3906.0648,
Train Epoch: [1/4] Iters:[940/40036] loss 0.0651, vq_loss 0.0015, rec_loss 0.0636, quant_error 0.0120, codebook_utilization 0.0960, codebook_perplexity 3936.6626,
Train Epoch: [1/4] Iters:[950/40036] loss 0.0652, vq_loss 0.0015, rec_loss 0.0637, quant_error 0.0120, codebook_utilization 0.0957, codebook_perplexity 3907.0200,
Train Epoch: [1/4] Iters:[960/40036] loss 0.0645, vq_loss 0.0015, rec_loss 0.0630, quant_error 0.0121, codebook_utilization 0.0958, codebook_perplexity 3915.0502,
Train Epoch: [1/4] Iters:[970/40036] loss 0.0633, vq_loss 0.0015, rec_loss 0.0617, quant_error 0.0120, codebook_utilization 0.0958, codebook_perplexity 3912.6718,
Train Epoch: [1/4] Iters:[980/40036] loss 0.0633, vq_loss 0.0015, rec_loss 0.0618, quant_error 0.0120, codebook_utilization 0.0958, codebook_perplexity 3913.1659,
Train Epoch: [1/4] Iters:[990/40036] loss 0.0627, vq_loss 0.0015, rec_loss 0.0612, quant_error 0.0118, codebook_utilization 0.0955, codebook_perplexity 3890.9139,
Train Epoch: [1/4] Iters:[1000/40036] loss 0.0610, vq_loss 0.0014, rec_loss 0.0596, quant_error 0.0116, codebook_utilization 0.0953, codebook_perplexity 3890.0584,
Train Epoch: [1/4] Iters:[1010/40036] loss 0.0608, vq_loss 0.0014, rec_loss 0.0594, quant_error 0.0113, codebook_utilization 0.0952, codebook_perplexity 3892.8245,
Train Epoch: [1/4] Iters:[1020/40036] loss 0.0607, vq_loss 0.0014, rec_loss 0.0593, quant_error 0.0112, codebook_utilization 0.0952, codebook_perplexity 3904.2989,
Train Epoch: [1/4] Iters:[1030/40036] loss 0.0599, vq_loss 0.0014, rec_loss 0.0585, quant_error 0.0111, codebook_utilization 0.0951, codebook_perplexity 3892.4447,
Train Epoch: [1/4] Iters:[1040/40036] loss 0.0600, vq_loss 0.0014, rec_loss 0.0586, quant_error 0.0112, codebook_utilization 0.0953, codebook_perplexity 3906.5071,
Train Epoch: [1/4] Iters:[1050/40036] loss 0.0611, vq_loss 0.0014, rec_loss 0.0597, quant_error 0.0113, codebook_utilization 0.0956, codebook_perplexity 3919.3536,
Train Epoch: [1/4] Iters:[1060/40036] loss 0.0604, vq_loss 0.0014, rec_loss 0.0590, quant_error 0.0114, codebook_utilization 0.0956, codebook_perplexity 3925.4152,
Train Epoch: [1/4] Iters:[1070/40036] loss 0.0608, vq_loss 0.0014, rec_loss 0.0594, quant_error 0.0114, codebook_utilization 0.0955, codebook_perplexity 3913.9239,
Train Epoch: [1/4] Iters:[1080/40036] loss 0.0609, vq_loss 0.0014, rec_loss 0.0595, quant_error 0.0114, codebook_utilization 0.0955, codebook_perplexity 3916.3811,
Train Epoch: [1/4] Iters:[1090/40036] loss 0.0606, vq_loss 0.0014, rec_loss 0.0592, quant_error 0.0114, codebook_utilization 0.0953, codebook_perplexity 3897.1559,
Train Epoch: [1/4] Iters:[1100/40036] loss 0.0595, vq_loss 0.0014, rec_loss 0.0581, quant_error 0.0114, codebook_utilization 0.0949, codebook_perplexity 3874.9576,
Train Epoch: [1/4] Iters:[1110/40036] loss 0.0601, vq_loss 0.0014, rec_loss 0.0587, quant_error 0.0113, codebook_utilization 0.0947, codebook_perplexity 3862.2941,
Train Epoch: [1/4] Iters:[1120/40036] loss 0.0586, vq_loss 0.0014, rec_loss 0.0572, quant_error 0.0112, codebook_utilization 0.0945, codebook_perplexity 3847.3377,
Train Epoch: [1/4] Iters:[1130/40036] loss 0.0584, vq_loss 0.0014, rec_loss 0.0570, quant_error 0.0111, codebook_utilization 0.0945, codebook_perplexity 3860.7240,
Train Epoch: [1/4] Iters:[1140/40036] loss 0.0583, vq_loss 0.0014, rec_loss 0.0569, quant_error 0.0111, codebook_utilization 0.0945, codebook_perplexity 3867.8309,
Train Epoch: [1/4] Iters:[1150/40036] loss 0.0574, vq_loss 0.0014, rec_loss 0.0561, quant_error 0.0110, codebook_utilization 0.0944, codebook_perplexity 3864.9734,
Train Epoch: [1/4] Iters:[1160/40036] loss 0.0566, vq_loss 0.0014, rec_loss 0.0552, quant_error 0.0109, codebook_utilization 0.0942, codebook_perplexity 3847.2749,
Train Epoch: [1/4] Iters:[1170/40036] loss 0.0567, vq_loss 0.0014, rec_loss 0.0554, quant_error 0.0109, codebook_utilization 0.0941, codebook_perplexity 3843.1330,
Train Epoch: [1/4] Iters:[1180/40036] loss 0.0560, vq_loss 0.0014, rec_loss 0.0546, quant_error 0.0109, codebook_utilization 0.0936, codebook_perplexity 3809.9747,
Train Epoch: [1/4] Iters:[1190/40036] loss 0.0557, vq_loss 0.0014, rec_loss 0.0544, quant_error 0.0108, codebook_utilization 0.0932, codebook_perplexity 3790.3261,
Train Epoch: [1/4] Iters:[1200/40036] loss 0.0559, vq_loss 0.0014, rec_loss 0.0546, quant_error 0.0108, codebook_utilization 0.0933, codebook_perplexity 3794.2420,
Train Epoch: [1/4] Iters:[1210/40036] loss 0.0554, vq_loss 0.0013, rec_loss 0.0540, quant_error 0.0108, codebook_utilization 0.0933, codebook_perplexity 3791.4453,
Train Epoch: [1/4] Iters:[1220/40036] loss 0.0549, vq_loss 0.0013, rec_loss 0.0536, quant_error 0.0107, codebook_utilization 0.0931, codebook_perplexity 3776.7390,
Train Epoch: [1/4] Iters:[1230/40036] loss 0.0553, vq_loss 0.0013, rec_loss 0.0539, quant_error 0.0107, codebook_utilization 0.0933, codebook_perplexity 3799.6247,
Train Epoch: [1/4] Iters:[1240/40036] loss 0.0551, vq_loss 0.0013, rec_loss 0.0538, quant_error 0.0107, codebook_utilization 0.0935, codebook_perplexity 3813.5178,
Train Epoch: [1/4] Iters:[1250/40036] loss 0.0554, vq_loss 0.0013, rec_loss 0.0541, quant_error 0.0107, codebook_utilization 0.0935, codebook_perplexity 3812.7621,
Train Epoch: [1/4] Iters:[1260/40036] loss 0.0558, vq_loss 0.0013, rec_loss 0.0544, quant_error 0.0107, codebook_utilization 0.0933, codebook_perplexity 3799.5398,
Train Epoch: [1/4] Iters:[1270/40036] loss 0.0558, vq_loss 0.0014, rec_loss 0.0545, quant_error 0.0108, codebook_utilization 0.0938, codebook_perplexity 3825.8450,
Train Epoch: [1/4] Iters:[1280/40036] loss 0.0553, vq_loss 0.0014, rec_loss 0.0539, quant_error 0.0108, codebook_utilization 0.0934, codebook_perplexity 3801.5489,
Train Epoch: [1/4] Iters:[1290/40036] loss 0.0550, vq_loss 0.0013, rec_loss 0.0536, quant_error 0.0108, codebook_utilization 0.0928, codebook_perplexity 3759.6260,
Train Epoch: [1/4] Iters:[1300/40036] loss 0.0542, vq_loss 0.0013, rec_loss 0.0529, quant_error 0.0108, codebook_utilization 0.0926, codebook_perplexity 3742.4684,
Train Epoch: [1/4] Iters:[1310/40036] loss 0.0538, vq_loss 0.0013, rec_loss 0.0524, quant_error 0.0107, codebook_utilization 0.0925, codebook_perplexity 3751.0727,
Train Epoch: [1/4] Iters:[1320/40036] loss 0.0536, vq_loss 0.0013, rec_loss 0.0523, quant_error 0.0105, codebook_utilization 0.0919, codebook_perplexity 3718.6270,
Train Epoch: [1/4] Iters:[1330/40036] loss 0.0535, vq_loss 0.0013, rec_loss 0.0522, quant_error 0.0105, codebook_utilization 0.0920, codebook_perplexity 3726.2282,
Train Epoch: [1/4] Iters:[1340/40036] loss 0.0536, vq_loss 0.0013, rec_loss 0.0523, quant_error 0.0106, codebook_utilization 0.0921, codebook_perplexity 3731.3898,
Train Epoch: [1/4] Iters:[1350/40036] loss 0.0541, vq_loss 0.0013, rec_loss 0.0528, quant_error 0.0106, codebook_utilization 0.0921, codebook_perplexity 3738.5177,
Train Epoch: [1/4] Iters:[1360/40036] loss 0.0546, vq_loss 0.0013, rec_loss 0.0533, quant_error 0.0106, codebook_utilization 0.0921, codebook_perplexity 3738.2866,
Train Epoch: [1/4] Iters:[1370/40036] loss 0.0543, vq_loss 0.0013, rec_loss 0.0530, quant_error 0.0105, codebook_utilization 0.0920, codebook_perplexity 3734.1230,
Train Epoch: [1/4] Iters:[1380/40036] loss 0.0546, vq_loss 0.0013, rec_loss 0.0533, quant_error 0.0103, codebook_utilization 0.0918, codebook_perplexity 3715.0767,
Train Epoch: [1/4] Iters:[1390/40036] loss 0.0550, vq_loss 0.0013, rec_loss 0.0537, quant_error 0.0102, codebook_utilization 0.0916, codebook_perplexity 3713.9379,
