dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: vanilla_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_50000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: vanilla_quantizer_4
saver_name_pre: vanilla_quantizer_4_ImageNet_model_50000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.5345, vq_loss 0.0858, rec_loss 0.4486, quant_error 0.3433, codebook_utilization 0.0242, codebook_perplexity 468.5532,
Train Epoch: [1/4] Iters:[410/40036] loss 2.9906, vq_loss 2.6891, rec_loss 0.3015, quant_error 10.7563, codebook_utilization 0.0011, codebook_perplexity 6.7518,
Train Epoch: [1/4] Iters:[420/40036] loss 3.7566, vq_loss 3.4535, rec_loss 0.3031, quant_error 13.8139, codebook_utilization 0.0010, codebook_perplexity 5.5950,
Train Epoch: [1/4] Iters:[430/40036] loss 4.6597, vq_loss 4.3539, rec_loss 0.3059, quant_error 17.4155, codebook_utilization 0.0010, codebook_perplexity 4.7453,
Train Epoch: [1/4] Iters:[440/40036] loss 5.6394, vq_loss 5.3351, rec_loss 0.3043, quant_error 21.3403, codebook_utilization 0.0010, codebook_perplexity 4.1911,
Train Epoch: [1/4] Iters:[450/40036] loss 6.5910, vq_loss 6.2897, rec_loss 0.3013, quant_error 25.1588, codebook_utilization 0.0009, codebook_perplexity 3.8873,
Train Epoch: [1/4] Iters:[460/40036] loss 7.4803, vq_loss 7.1839, rec_loss 0.2964, quant_error 28.7356, codebook_utilization 0.0009, codebook_perplexity 3.7641,
Train Epoch: [1/4] Iters:[470/40036] loss 8.3215, vq_loss 8.0311, rec_loss 0.2905, quant_error 32.1243, codebook_utilization 0.0009, codebook_perplexity 3.7426,
Train Epoch: [1/4] Iters:[480/40036] loss 9.1648, vq_loss 8.8824, rec_loss 0.2825, quant_error 35.5295, codebook_utilization 0.0009, codebook_perplexity 3.7518,
Train Epoch: [1/4] Iters:[490/40036] loss 10.0431, vq_loss 9.7679, rec_loss 0.2752, quant_error 39.0716, codebook_utilization 0.0009, codebook_perplexity 3.7689,
Train Epoch: [1/4] Iters:[500/40036] loss 11.0074, vq_loss 10.7368, rec_loss 0.2706, quant_error 42.9471, codebook_utilization 0.0009, codebook_perplexity 3.7792,
Train Epoch: [1/4] Iters:[510/40036] loss 11.8106, vq_loss 11.5442, rec_loss 0.2665, quant_error 46.1767, codebook_utilization 0.0009, codebook_perplexity 3.8035,
Train Epoch: [1/4] Iters:[520/40036] loss 12.5408, vq_loss 12.2821, rec_loss 0.2587, quant_error 49.1283, codebook_utilization 0.0008, codebook_perplexity 3.8337,
Train Epoch: [1/4] Iters:[530/40036] loss 13.1911, vq_loss 12.9335, rec_loss 0.2576, quant_error 51.7340, codebook_utilization 0.0008, codebook_perplexity 3.9090,
Train Epoch: [1/4] Iters:[540/40036] loss 13.6803, vq_loss 13.4259, rec_loss 0.2544, quant_error 53.7036, codebook_utilization 0.0008, codebook_perplexity 3.9648,
Train Epoch: [1/4] Iters:[550/40036] loss 14.3395, vq_loss 14.0859, rec_loss 0.2536, quant_error 56.3438, codebook_utilization 0.0008, codebook_perplexity 3.9775,
Train Epoch: [1/4] Iters:[560/40036] loss 15.0631, vq_loss 14.8107, rec_loss 0.2524, quant_error 59.2428, codebook_utilization 0.0008, codebook_perplexity 3.9760,
Train Epoch: [1/4] Iters:[570/40036] loss 16.0033, vq_loss 15.7537, rec_loss 0.2496, quant_error 63.0147, codebook_utilization 0.0008, codebook_perplexity 3.9081,
Train Epoch: [1/4] Iters:[580/40036] loss 16.9786, vq_loss 16.7358, rec_loss 0.2428, quant_error 66.9432, codebook_utilization 0.0008, codebook_perplexity 3.8190,
Train Epoch: [1/4] Iters:[590/40036] loss 18.2133, vq_loss 17.9728, rec_loss 0.2405, quant_error 71.8911, codebook_utilization 0.0008, codebook_perplexity 3.7349,
Train Epoch: [1/4] Iters:[600/40036] loss 19.3034, vq_loss 19.0687, rec_loss 0.2347, quant_error 76.2747, codebook_utilization 0.0007, codebook_perplexity 3.6774,
Train Epoch: [1/4] Iters:[610/40036] loss 21.1809, vq_loss 20.9485, rec_loss 0.2324, quant_error 83.7941, codebook_utilization 0.0007, codebook_perplexity 3.5637,
Train Epoch: [1/4] Iters:[620/40036] loss 22.9418, vq_loss 22.7081, rec_loss 0.2337, quant_error 90.8324, codebook_utilization 0.0007, codebook_perplexity 3.4872,
Train Epoch: [1/4] Iters:[630/40036] loss 25.5507, vq_loss 25.3178, rec_loss 0.2329, quant_error 101.2713, codebook_utilization 0.0006, codebook_perplexity 3.3686,
Train Epoch: [1/4] Iters:[640/40036] loss 27.4410, vq_loss 27.2129, rec_loss 0.2281, quant_error 108.8517, codebook_utilization 0.0006, codebook_perplexity 3.3236,
Train Epoch: [1/4] Iters:[650/40036] loss 30.0427, vq_loss 29.8170, rec_loss 0.2257, quant_error 119.2679, codebook_utilization 0.0006, codebook_perplexity 3.2735,
Train Epoch: [1/4] Iters:[660/40036] loss 31.6566, vq_loss 31.4360, rec_loss 0.2207, quant_error 125.7439, codebook_utilization 0.0005, codebook_perplexity 3.2728,
Train Epoch: [1/4] Iters:[670/40036] loss 33.6563, vq_loss 33.4406, rec_loss 0.2157, quant_error 133.7625, codebook_utilization 0.0005, codebook_perplexity 3.2456,
Train Epoch: [1/4] Iters:[680/40036] loss 35.1453, vq_loss 34.9318, rec_loss 0.2135, quant_error 139.7273, codebook_utilization 0.0005, codebook_perplexity 3.2720,
Train Epoch: [1/4] Iters:[690/40036] loss 37.4596, vq_loss 37.2487, rec_loss 0.2109, quant_error 148.9947, codebook_utilization 0.0004, codebook_perplexity 3.2480,
Train Epoch: [1/4] Iters:[700/40036] loss 38.7699, vq_loss 38.5618, rec_loss 0.2081, quant_error 154.2471, codebook_utilization 0.0004, codebook_perplexity 3.2544,
Train Epoch: [1/4] Iters:[710/40036] loss 40.4084, vq_loss 40.2037, rec_loss 0.2047, quant_error 160.8148, codebook_utilization 0.0004, codebook_perplexity 3.2422,
Train Epoch: [1/4] Iters:[720/40036] loss 41.3578, vq_loss 41.1535, rec_loss 0.2044, quant_error 164.6139, codebook_utilization 0.0004, codebook_perplexity 3.2732,
Train Epoch: [1/4] Iters:[730/40036] loss 41.2102, vq_loss 41.0073, rec_loss 0.2029, quant_error 164.0293, codebook_utilization 0.0004, codebook_perplexity 3.3216,
Train Epoch: [1/4] Iters:[740/40036] loss 42.7536, vq_loss 42.5480, rec_loss 0.2056, quant_error 170.1921, codebook_utilization 0.0004, codebook_perplexity 3.3306,
Train Epoch: [1/4] Iters:[750/40036] loss 46.7872, vq_loss 46.5818, rec_loss 0.2054, quant_error 186.3271, codebook_utilization 0.0004, codebook_perplexity 3.2748,
Train Epoch: [1/4] Iters:[760/40036] loss 48.0186, vq_loss 47.8100, rec_loss 0.2087, quant_error 191.2399, codebook_utilization 0.0004, codebook_perplexity 3.2868,
Train Epoch: [1/4] Iters:[770/40036] loss 47.0488, vq_loss 46.8433, rec_loss 0.2054, quant_error 187.3733, codebook_utilization 0.0003, codebook_perplexity 3.2941,
Train Epoch: [1/4] Iters:[780/40036] loss 50.3048, vq_loss 50.1010, rec_loss 0.2038, quant_error 200.4039, codebook_utilization 0.0003, codebook_perplexity 3.1699,
Train Epoch: [1/4] Iters:[790/40036] loss 51.1192, vq_loss 50.9181, rec_loss 0.2011, quant_error 203.6726, codebook_utilization 0.0003, codebook_perplexity 3.1324,
Train Epoch: [1/4] Iters:[800/40036] loss 48.4138, vq_loss 48.2173, rec_loss 0.1965, quant_error 192.8693, codebook_utilization 0.0003, codebook_perplexity 3.1301,
Train Epoch: [1/4] Iters:[810/40036] loss 50.4014, vq_loss 50.2066, rec_loss 0.1948, quant_error 200.8264, codebook_utilization 0.0003, codebook_perplexity 3.0473,
Train Epoch: [1/4] Iters:[820/40036] loss 54.5748, vq_loss 54.3817, rec_loss 0.1931, quant_error 217.5268, codebook_utilization 0.0003, codebook_perplexity 2.9681,
Train Epoch: [1/4] Iters:[830/40036] loss 57.9855, vq_loss 57.7939, rec_loss 0.1917, quant_error 231.1756, codebook_utilization 0.0003, codebook_perplexity 2.9829,
Train Epoch: [1/4] Iters:[840/40036] loss 64.0842, vq_loss 63.8917, rec_loss 0.1925, quant_error 255.5668, codebook_utilization 0.0003, codebook_perplexity 2.9067,
Train Epoch: [1/4] Iters:[850/40036] loss 63.0836, vq_loss 62.8894, rec_loss 0.1941, quant_error 251.5577, codebook_utilization 0.0003, codebook_perplexity 2.8327,
Train Epoch: [1/4] Iters:[860/40036] loss 60.1365, vq_loss 59.9443, rec_loss 0.1922, quant_error 239.7771, codebook_utilization 0.0003, codebook_perplexity 2.8293,
Train Epoch: [1/4] Iters:[870/40036] loss 68.0218, vq_loss 67.8295, rec_loss 0.1923, quant_error 271.3179, codebook_utilization 0.0003, codebook_perplexity 2.7509,
Train Epoch: [1/4] Iters:[880/40036] loss 70.6817, vq_loss 70.4922, rec_loss 0.1895, quant_error 281.9689, codebook_utilization 0.0003, codebook_perplexity 2.7042,
Train Epoch: [1/4] Iters:[890/40036] loss 69.8325, vq_loss 69.6442, rec_loss 0.1883, quant_error 278.5768, codebook_utilization 0.0003, codebook_perplexity 2.7276,
Train Epoch: [1/4] Iters:[900/40036] loss 81.0171, vq_loss 80.8290, rec_loss 0.1881, quant_error 323.3160, codebook_utilization 0.0003, codebook_perplexity 2.7202,
Train Epoch: [1/4] Iters:[910/40036] loss 87.0315, vq_loss 86.8419, rec_loss 0.1897, quant_error 347.3674, codebook_utilization 0.0003, codebook_perplexity 2.6791,
Train Epoch: [1/4] Iters:[920/40036] loss 79.2189, vq_loss 79.0289, rec_loss 0.1900, quant_error 316.1155, codebook_utilization 0.0003, codebook_perplexity 2.7100,
Train Epoch: [1/4] Iters:[930/40036] loss 79.8286, vq_loss 79.6358, rec_loss 0.1928, quant_error 318.5430, codebook_utilization 0.0003, codebook_perplexity 2.6981,
Train Epoch: [1/4] Iters:[940/40036] loss 81.8488, vq_loss 81.6597, rec_loss 0.1891, quant_error 326.6388, codebook_utilization 0.0003, codebook_perplexity 2.6989,
Train Epoch: [1/4] Iters:[950/40036] loss 86.0523, vq_loss 85.8613, rec_loss 0.1910, quant_error 343.4451, codebook_utilization 0.0003, codebook_perplexity 2.7298,
Train Epoch: [1/4] Iters:[960/40036] loss 90.8713, vq_loss 90.6848, rec_loss 0.1865, quant_error 362.7392, codebook_utilization 0.0003, codebook_perplexity 2.7695,
Train Epoch: [1/4] Iters:[970/40036] loss 89.8124, vq_loss 89.6295, rec_loss 0.1829, quant_error 358.5179, codebook_utilization 0.0003, codebook_perplexity 2.8091,
Train Epoch: [1/4] Iters:[980/40036] loss 91.9659, vq_loss 91.7837, rec_loss 0.1822, quant_error 367.1347, codebook_utilization 0.0003, codebook_perplexity 2.8267,
Train Epoch: [1/4] Iters:[990/40036] loss 90.6512, vq_loss 90.4692, rec_loss 0.1820, quant_error 361.8768, codebook_utilization 0.0003, codebook_perplexity 2.8475,
Train Epoch: [1/4] Iters:[1000/40036] loss 84.9393, vq_loss 84.7591, rec_loss 0.1802, quant_error 339.0364, codebook_utilization 0.0003, codebook_perplexity 2.8745,
Train Epoch: [1/4] Iters:[1010/40036] loss 81.7838, vq_loss 81.6049, rec_loss 0.1789, quant_error 326.4195, codebook_utilization 0.0003, codebook_perplexity 2.8729,
Train Epoch: [1/4] Iters:[1020/40036] loss 90.7175, vq_loss 90.5370, rec_loss 0.1804, quant_error 362.1482, codebook_utilization 0.0003, codebook_perplexity 2.8617,
Train Epoch: [1/4] Iters:[1030/40036] loss 91.3970, vq_loss 91.2184, rec_loss 0.1786, quant_error 364.8735, codebook_utilization 0.0003, codebook_perplexity 2.9024,
Train Epoch: [1/4] Iters:[1040/40036] loss 85.4882, vq_loss 85.3120, rec_loss 0.1761, quant_error 341.2480, codebook_utilization 0.0003, codebook_perplexity 2.9213,
Train Epoch: [1/4] Iters:[1050/40036] loss 79.9594, vq_loss 79.7871, rec_loss 0.1723, quant_error 319.1483, codebook_utilization 0.0003, codebook_perplexity 2.9207,
Train Epoch: [1/4] Iters:[1060/40036] loss 86.8173, vq_loss 86.6451, rec_loss 0.1722, quant_error 346.5803, codebook_utilization 0.0003, codebook_perplexity 2.9014,
Train Epoch: [1/4] Iters:[1070/40036] loss 81.9672, vq_loss 81.7994, rec_loss 0.1678, quant_error 327.1975, codebook_utilization 0.0003, codebook_perplexity 2.9099,
Train Epoch: [1/4] Iters:[1080/40036] loss 72.0666, vq_loss 71.8992, rec_loss 0.1673, quant_error 287.5970, codebook_utilization 0.0003, codebook_perplexity 2.9464,
Train Epoch: [1/4] Iters:[1090/40036] loss 77.5740, vq_loss 77.4053, rec_loss 0.1687, quant_error 309.6213, codebook_utilization 0.0003, codebook_perplexity 2.9455,
Train Epoch: [1/4] Iters:[1100/40036] loss 73.5489, vq_loss 73.3817, rec_loss 0.1672, quant_error 293.5269, codebook_utilization 0.0003, codebook_perplexity 2.9585,
Train Epoch: [1/4] Iters:[1110/40036] loss 68.9808, vq_loss 68.8120, rec_loss 0.1688, quant_error 275.2481, codebook_utilization 0.0002, codebook_perplexity 2.9673,
Train Epoch: [1/4] Iters:[1120/40036] loss 67.2210, vq_loss 67.0494, rec_loss 0.1716, quant_error 268.1976, codebook_utilization 0.0002, codebook_perplexity 2.9808,
Train Epoch: [1/4] Iters:[1130/40036] loss 72.4691, vq_loss 72.2960, rec_loss 0.1731, quant_error 289.1840, codebook_utilization 0.0002, codebook_perplexity 2.9311,
Train Epoch: [1/4] Iters:[1140/40036] loss 69.7172, vq_loss 69.5428, rec_loss 0.1744, quant_error 278.1712, codebook_utilization 0.0002, codebook_perplexity 2.9153,
Train Epoch: [1/4] Iters:[1150/40036] loss 73.7509, vq_loss 73.5765, rec_loss 0.1744, quant_error 294.3059, codebook_utilization 0.0002, codebook_perplexity 2.9093,
Train Epoch: [1/4] Iters:[1160/40036] loss 68.8799, vq_loss 68.7073, rec_loss 0.1726, quant_error 274.8290, codebook_utilization 0.0002, codebook_perplexity 2.9356,
Train Epoch: [1/4] Iters:[1170/40036] loss 67.1573, vq_loss 66.9841, rec_loss 0.1732, quant_error 267.9365, codebook_utilization 0.0002, codebook_perplexity 2.9240,
Train Epoch: [1/4] Iters:[1180/40036] loss 68.8636, vq_loss 68.6929, rec_loss 0.1707, quant_error 274.7715, codebook_utilization 0.0002, codebook_perplexity 2.8763,
Train Epoch: [1/4] Iters:[1190/40036] loss 61.5257, vq_loss 61.3570, rec_loss 0.1687, quant_error 245.4280, codebook_utilization 0.0002, codebook_perplexity 2.8503,
Train Epoch: [1/4] Iters:[1200/40036] loss 69.9282, vq_loss 69.7577, rec_loss 0.1704, quant_error 279.0309, codebook_utilization 0.0002, codebook_perplexity 2.8221,
Train Epoch: [1/4] Iters:[1210/40036] loss 84.2989, vq_loss 84.1235, rec_loss 0.1754, quant_error 336.4940, codebook_utilization 0.0002, codebook_perplexity 2.7627,
Train Epoch: [1/4] Iters:[1220/40036] loss 82.6654, vq_loss 82.4877, rec_loss 0.1778, quant_error 329.9506, codebook_utilization 0.0002, codebook_perplexity 2.7408,
Train Epoch: [1/4] Iters:[1230/40036] loss 75.4478, vq_loss 75.2667, rec_loss 0.1810, quant_error 301.0669, codebook_utilization 0.0002, codebook_perplexity 2.7341,
Train Epoch: [1/4] Iters:[1240/40036] loss 81.5354, vq_loss 81.3547, rec_loss 0.1806, quant_error 325.4189, codebook_utilization 0.0002, codebook_perplexity 2.7006,
Train Epoch: [1/4] Iters:[1250/40036] loss 69.3709, vq_loss 69.1880, rec_loss 0.1829, quant_error 276.7522, codebook_utilization 0.0002, codebook_perplexity 2.7371,
Train Epoch: [1/4] Iters:[1260/40036] loss 58.1319, vq_loss 57.9489, rec_loss 0.1831, quant_error 231.7955, codebook_utilization 0.0002, codebook_perplexity 2.7368,
Train Epoch: [1/4] Iters:[1270/40036] loss 56.1723, vq_loss 55.9907, rec_loss 0.1815, quant_error 223.9628, codebook_utilization 0.0002, codebook_perplexity 2.7127,
Train Epoch: [1/4] Iters:[1280/40036] loss 58.7593, vq_loss 58.5795, rec_loss 0.1798, quant_error 234.3178, codebook_utilization 0.0002, codebook_perplexity 2.7422,
Train Epoch: [1/4] Iters:[1290/40036] loss 61.3997, vq_loss 61.2218, rec_loss 0.1779, quant_error 244.8873, codebook_utilization 0.0002, codebook_perplexity 2.7469,
Train Epoch: [1/4] Iters:[1300/40036] loss 57.1835, vq_loss 57.0085, rec_loss 0.1750, quant_error 228.0341, codebook_utilization 0.0002, codebook_perplexity 2.7365,
Train Epoch: [1/4] Iters:[1310/40036] loss 53.8564, vq_loss 53.6844, rec_loss 0.1720, quant_error 214.7376, codebook_utilization 0.0002, codebook_perplexity 2.7599,
Train Epoch: [1/4] Iters:[1320/40036] loss 58.8416, vq_loss 58.6669, rec_loss 0.1747, quant_error 234.6676, codebook_utilization 0.0002, codebook_perplexity 2.6677,
Train Epoch: [1/4] Iters:[1330/40036] loss 50.3950, vq_loss 50.2202, rec_loss 0.1749, quant_error 200.8807, codebook_utilization 0.0002, codebook_perplexity 2.6541,
Train Epoch: [1/4] Iters:[1340/40036] loss 52.1745, vq_loss 51.9980, rec_loss 0.1765, quant_error 207.9919, codebook_utilization 0.0002, codebook_perplexity 2.6441,
Train Epoch: [1/4] Iters:[1350/40036] loss 54.0132, vq_loss 53.8339, rec_loss 0.1793, quant_error 215.3355, codebook_utilization 0.0002, codebook_perplexity 2.5458,
Train Epoch: [1/4] Iters:[1360/40036] loss 46.7207, vq_loss 46.5425, rec_loss 0.1781, quant_error 186.1702, codebook_utilization 0.0002, codebook_perplexity 2.5583,
Train Epoch: [1/4] Iters:[1370/40036] loss 50.6461, vq_loss 50.4708, rec_loss 0.1754, quant_error 201.8831, codebook_utilization 0.0002, codebook_perplexity 2.6552,
Train Epoch: [1/4] Iters:[1380/40036] loss 57.0755, vq_loss 56.8977, rec_loss 0.1778, quant_error 227.5908, codebook_utilization 0.0002, codebook_perplexity 2.6129,
Train Epoch: [1/4] Iters:[1390/40036] loss 47.1146, vq_loss 46.9387, rec_loss 0.1759, quant_error 187.7549, codebook_utilization 0.0002, codebook_perplexity 2.6433,
Train Epoch: [1/4] Iters:[1400/40036] loss 57.3781, vq_loss 57.2037, rec_loss 0.1744, quant_error 228.8149, codebook_utilization 0.0002, codebook_perplexity 2.6841,
Train Epoch: [1/4] Iters:[1410/40036] loss 59.0326, vq_loss 58.8594, rec_loss 0.1732, quant_error 235.4376, codebook_utilization 0.0002, codebook_perplexity 2.6150,
