dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 4096
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: ema_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_4096_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: ema_quantizer_30
saver_name_pre: ema_quantizer_30_FFHQ_model_4096_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.2912, vq_loss 0.0162, rec_loss 0.2750, quant_error 0.1292, codebook_utilization 0.0606, codebook_perplexity 85.4147,
Train Epoch: [1/30] Iters:[210/2187] loss 0.0410, vq_loss 0.0008, rec_loss 0.0402, quant_error 0.0064, codebook_utilization 0.3736, codebook_perplexity 939.7602,
Train Epoch: [1/30] Iters:[220/2187] loss 0.0405, vq_loss 0.0009, rec_loss 0.0397, quant_error 0.0069, codebook_utilization 0.3735, codebook_perplexity 924.4959,
Train Epoch: [1/30] Iters:[230/2187] loss 0.0397, vq_loss 0.0009, rec_loss 0.0388, quant_error 0.0072, codebook_utilization 0.3749, codebook_perplexity 933.4880,
Train Epoch: [1/30] Iters:[240/2187] loss 0.0394, vq_loss 0.0009, rec_loss 0.0385, quant_error 0.0073, codebook_utilization 0.3747, codebook_perplexity 938.4319,
Train Epoch: [1/30] Iters:[250/2187] loss 0.0383, vq_loss 0.0009, rec_loss 0.0374, quant_error 0.0073, codebook_utilization 0.3748, codebook_perplexity 943.9859,
Train Epoch: [1/30] Iters:[260/2187] loss 0.0360, vq_loss 0.0008, rec_loss 0.0351, quant_error 0.0067, codebook_utilization 0.3785, codebook_perplexity 981.6345,
Train Epoch: [1/30] Iters:[270/2187] loss 0.0352, vq_loss 0.0008, rec_loss 0.0344, quant_error 0.0061, codebook_utilization 0.3829, codebook_perplexity 1029.6757,
Train Epoch: [1/30] Iters:[280/2187] loss 0.0343, vq_loss 0.0007, rec_loss 0.0336, quant_error 0.0057, codebook_utilization 0.3861, codebook_perplexity 1060.7812,
Train Epoch: [1/30] Iters:[290/2187] loss 0.0339, vq_loss 0.0007, rec_loss 0.0332, quant_error 0.0056, codebook_utilization 0.3887, codebook_perplexity 1072.1604,
Train Epoch: [1/30] Iters:[300/2187] loss 0.0333, vq_loss 0.0007, rec_loss 0.0326, quant_error 0.0056, codebook_utilization 0.3907, codebook_perplexity 1076.1952,
Train Epoch: [1/30] Iters:[310/2187] loss 0.0330, vq_loss 0.0007, rec_loss 0.0323, quant_error 0.0056, codebook_utilization 0.3934, codebook_perplexity 1098.3300,
Train Epoch: [1/30] Iters:[320/2187] loss 0.0323, vq_loss 0.0007, rec_loss 0.0316, quant_error 0.0055, codebook_utilization 0.3956, codebook_perplexity 1119.6624,
Train Epoch: [1/30] Iters:[330/2187] loss 0.0318, vq_loss 0.0007, rec_loss 0.0311, quant_error 0.0056, codebook_utilization 0.3971, codebook_perplexity 1123.1476,
Train Epoch: [1/30] Iters:[340/2187] loss 0.0311, vq_loss 0.0007, rec_loss 0.0304, quant_error 0.0055, codebook_utilization 0.3984, codebook_perplexity 1139.2132,
Train Epoch: [1/30] Iters:[350/2187] loss 0.0307, vq_loss 0.0007, rec_loss 0.0300, quant_error 0.0054, codebook_utilization 0.4002, codebook_perplexity 1163.5071,
Train Epoch: [1/30] Iters:[360/2187] loss 0.0298, vq_loss 0.0007, rec_loss 0.0291, quant_error 0.0053, codebook_utilization 0.4002, codebook_perplexity 1161.0837,
Train Epoch: [1/30] Iters:[370/2187] loss 0.0293, vq_loss 0.0007, rec_loss 0.0287, quant_error 0.0052, codebook_utilization 0.4007, codebook_perplexity 1171.9056,
Train Epoch: [1/30] Iters:[380/2187] loss 0.0292, vq_loss 0.0007, rec_loss 0.0285, quant_error 0.0054, codebook_utilization 0.4009, codebook_perplexity 1175.0260,
Train Epoch: [1/30] Iters:[390/2187] loss 0.0290, vq_loss 0.0007, rec_loss 0.0283, quant_error 0.0055, codebook_utilization 0.4022, codebook_perplexity 1184.2364,
Train Epoch: [1/30] Iters:[400/2187] loss 0.0287, vq_loss 0.0007, rec_loss 0.0280, quant_error 0.0055, codebook_utilization 0.4029, codebook_perplexity 1192.8364,
Train Epoch: [1/30] Iters:[410/2187] loss 0.0287, vq_loss 0.0007, rec_loss 0.0280, quant_error 0.0054, codebook_utilization 0.4032, codebook_perplexity 1202.3447,
Train Epoch: [1/30] Iters:[420/2187] loss 0.0285, vq_loss 0.0007, rec_loss 0.0278, quant_error 0.0054, codebook_utilization 0.4036, codebook_perplexity 1211.2894,
Train Epoch: [1/30] Iters:[430/2187] loss 0.0281, vq_loss 0.0006, rec_loss 0.0275, quant_error 0.0051, codebook_utilization 0.4036, codebook_perplexity 1220.1220,
Train Epoch: [1/30] Iters:[440/2187] loss 0.0278, vq_loss 0.0006, rec_loss 0.0271, quant_error 0.0051, codebook_utilization 0.4044, codebook_perplexity 1229.9560,
Train Epoch: [1/30] Iters:[450/2187] loss 0.0277, vq_loss 0.0007, rec_loss 0.0270, quant_error 0.0053, codebook_utilization 0.4052, codebook_perplexity 1233.6248,
Train Epoch: [1/30] Iters:[460/2187] loss 0.0275, vq_loss 0.0007, rec_loss 0.0269, quant_error 0.0054, codebook_utilization 0.4053, codebook_perplexity 1230.9113,
Train Epoch: [1/30] Iters:[470/2187] loss 0.0272, vq_loss 0.0007, rec_loss 0.0265, quant_error 0.0057, codebook_utilization 0.4050, codebook_perplexity 1216.5444,
Train Epoch: [1/30] Iters:[480/2187] loss 0.0269, vq_loss 0.0007, rec_loss 0.0262, quant_error 0.0058, codebook_utilization 0.4050, codebook_perplexity 1216.4576,
Train Epoch: [1/30] Iters:[490/2187] loss 0.0265, vq_loss 0.0007, rec_loss 0.0258, quant_error 0.0056, codebook_utilization 0.4039, codebook_perplexity 1209.9366,
Train Epoch: [1/30] Iters:[500/2187] loss 0.0262, vq_loss 0.0007, rec_loss 0.0255, quant_error 0.0055, codebook_utilization 0.4035, codebook_perplexity 1210.3811,
Train Epoch: [1/30] Iters:[510/2187] loss 0.0263, vq_loss 0.0007, rec_loss 0.0256, quant_error 0.0054, codebook_utilization 0.4044, codebook_perplexity 1227.4153,
Train Epoch: [1/30] Iters:[520/2187] loss 0.0267, vq_loss 0.0007, rec_loss 0.0260, quant_error 0.0055, codebook_utilization 0.4044, codebook_perplexity 1233.6424,
Train Epoch: [1/30] Iters:[530/2187] loss 0.0269, vq_loss 0.0007, rec_loss 0.0262, quant_error 0.0059, codebook_utilization 0.4055, codebook_perplexity 1234.5777,
Train Epoch: [1/30] Iters:[540/2187] loss 0.0270, vq_loss 0.0008, rec_loss 0.0262, quant_error 0.0061, codebook_utilization 0.4067, codebook_perplexity 1242.6793,
Train Epoch: [1/30] Iters:[550/2187] loss 0.0268, vq_loss 0.0008, rec_loss 0.0260, quant_error 0.0062, codebook_utilization 0.4063, codebook_perplexity 1242.0439,
Train Epoch: [1/30] Iters:[560/2187] loss 0.0265, vq_loss 0.0008, rec_loss 0.0258, quant_error 0.0063, codebook_utilization 0.4053, codebook_perplexity 1231.9036,
Train Epoch: [1/30] Iters:[570/2187] loss 0.0255, vq_loss 0.0008, rec_loss 0.0247, quant_error 0.0061, codebook_utilization 0.4046, codebook_perplexity 1235.8530,
Train Epoch: [1/30] Iters:[580/2187] loss 0.0254, vq_loss 0.0007, rec_loss 0.0246, quant_error 0.0057, codebook_utilization 0.4039, codebook_perplexity 1243.8921,
Train Epoch: [1/30] Iters:[590/2187] loss 0.0254, vq_loss 0.0007, rec_loss 0.0247, quant_error 0.0056, codebook_utilization 0.4034, codebook_perplexity 1247.3273,
Train Epoch: [1/30] Iters:[600/2187] loss 0.0253, vq_loss 0.0007, rec_loss 0.0246, quant_error 0.0056, codebook_utilization 0.4030, codebook_perplexity 1250.9420,
Train Epoch: [1/30] Iters:[610/2187] loss 0.0249, vq_loss 0.0007, rec_loss 0.0242, quant_error 0.0055, codebook_utilization 0.4030, codebook_perplexity 1257.8913,
Train Epoch: [1/30] Iters:[620/2187] loss 0.0251, vq_loss 0.0007, rec_loss 0.0244, quant_error 0.0055, codebook_utilization 0.4038, codebook_perplexity 1268.4782,
Train Epoch: [1/30] Iters:[630/2187] loss 0.0246, vq_loss 0.0007, rec_loss 0.0239, quant_error 0.0055, codebook_utilization 0.4043, codebook_perplexity 1273.3184,
Train Epoch: [1/30] Iters:[640/2187] loss 0.0242, vq_loss 0.0007, rec_loss 0.0235, quant_error 0.0055, codebook_utilization 0.4038, codebook_perplexity 1271.2217,
Train Epoch: [1/30] Iters:[650/2187] loss 0.0242, vq_loss 0.0007, rec_loss 0.0235, quant_error 0.0055, codebook_utilization 0.4041, codebook_perplexity 1273.8143,
Train Epoch: [1/30] Iters:[660/2187] loss 0.0243, vq_loss 0.0007, rec_loss 0.0236, quant_error 0.0056, codebook_utilization 0.4047, codebook_perplexity 1275.8846,
Train Epoch: [1/30] Iters:[670/2187] loss 0.0243, vq_loss 0.0007, rec_loss 0.0236, quant_error 0.0057, codebook_utilization 0.4051, codebook_perplexity 1279.2782,
Train Epoch: [1/30] Iters:[680/2187] loss 0.0245, vq_loss 0.0007, rec_loss 0.0238, quant_error 0.0057, codebook_utilization 0.4047, codebook_perplexity 1279.3105,
Train Epoch: [1/30] Iters:[690/2187] loss 0.0244, vq_loss 0.0007, rec_loss 0.0237, quant_error 0.0057, codebook_utilization 0.4051, codebook_perplexity 1289.8194,
Train Epoch: [1/30] Iters:[700/2187] loss 0.0242, vq_loss 0.0007, rec_loss 0.0235, quant_error 0.0057, codebook_utilization 0.4053, codebook_perplexity 1293.0710,
Train Epoch: [1/30] Iters:[710/2187] loss 0.0244, vq_loss 0.0007, rec_loss 0.0237, quant_error 0.0057, codebook_utilization 0.4051, codebook_perplexity 1294.1358,
Train Epoch: [1/30] Iters:[720/2187] loss 0.0239, vq_loss 0.0007, rec_loss 0.0232, quant_error 0.0057, codebook_utilization 0.4046, codebook_perplexity 1296.2543,
Train Epoch: [1/30] Iters:[730/2187] loss 0.0235, vq_loss 0.0007, rec_loss 0.0228, quant_error 0.0056, codebook_utilization 0.4038, codebook_perplexity 1294.3381,
Train Epoch: [1/30] Iters:[740/2187] loss 0.0236, vq_loss 0.0007, rec_loss 0.0229, quant_error 0.0056, codebook_utilization 0.4026, codebook_perplexity 1289.5463,
Train Epoch: [1/30] Iters:[750/2187] loss 0.0238, vq_loss 0.0007, rec_loss 0.0230, quant_error 0.0058, codebook_utilization 0.4029, codebook_perplexity 1282.6403,
Train Epoch: [1/30] Iters:[760/2187] loss 0.0235, vq_loss 0.0007, rec_loss 0.0227, quant_error 0.0059, codebook_utilization 0.4028, codebook_perplexity 1273.3404,
Train Epoch: [1/30] Iters:[770/2187] loss 0.0235, vq_loss 0.0007, rec_loss 0.0228, quant_error 0.0059, codebook_utilization 0.4021, codebook_perplexity 1266.5448,
Train Epoch: [1/30] Iters:[780/2187] loss 0.0235, vq_loss 0.0007, rec_loss 0.0228, quant_error 0.0060, codebook_utilization 0.4021, codebook_perplexity 1270.8915,
Train Epoch: [1/30] Iters:[790/2187] loss 0.0233, vq_loss 0.0008, rec_loss 0.0226, quant_error 0.0060, codebook_utilization 0.4023, codebook_perplexity 1271.3153,
Train Epoch: [1/30] Iters:[800/2187] loss 0.0232, vq_loss 0.0007, rec_loss 0.0224, quant_error 0.0059, codebook_utilization 0.4013, codebook_perplexity 1277.6953,
Train Epoch: [1/30] Iters:[810/2187] loss 0.0229, vq_loss 0.0007, rec_loss 0.0221, quant_error 0.0057, codebook_utilization 0.4001, codebook_perplexity 1282.3165,
Train Epoch: [1/30] Iters:[820/2187] loss 0.0230, vq_loss 0.0007, rec_loss 0.0223, quant_error 0.0057, codebook_utilization 0.3998, codebook_perplexity 1284.8021,
Train Epoch: [1/30] Iters:[830/2187] loss 0.0233, vq_loss 0.0007, rec_loss 0.0226, quant_error 0.0057, codebook_utilization 0.3998, codebook_perplexity 1282.3404,
Train Epoch: [1/30] Iters:[840/2187] loss 0.0233, vq_loss 0.0008, rec_loss 0.0226, quant_error 0.0060, codebook_utilization 0.4015, codebook_perplexity 1285.7364,
Train Epoch: [1/30] Iters:[850/2187] loss 0.0230, vq_loss 0.0008, rec_loss 0.0222, quant_error 0.0060, codebook_utilization 0.4004, codebook_perplexity 1275.2999,
Train Epoch: [1/30] Iters:[860/2187] loss 0.0230, vq_loss 0.0008, rec_loss 0.0222, quant_error 0.0061, codebook_utilization 0.3996, codebook_perplexity 1272.6467,
Train Epoch: [1/30] Iters:[870/2187] loss 0.0234, vq_loss 0.0008, rec_loss 0.0227, quant_error 0.0061, codebook_utilization 0.3994, codebook_perplexity 1269.6092,
Train Epoch: [1/30] Iters:[880/2187] loss 0.0230, vq_loss 0.0008, rec_loss 0.0222, quant_error 0.0061, codebook_utilization 0.3985, codebook_perplexity 1266.9650,
Train Epoch: [1/30] Iters:[890/2187] loss 0.0228, vq_loss 0.0007, rec_loss 0.0221, quant_error 0.0058, codebook_utilization 0.3964, codebook_perplexity 1266.0784,
Train Epoch: [1/30] Iters:[900/2187] loss 0.0230, vq_loss 0.0007, rec_loss 0.0223, quant_error 0.0057, codebook_utilization 0.3966, codebook_perplexity 1274.2067,
Train Epoch: [1/30] Iters:[910/2187] loss 0.0232, vq_loss 0.0007, rec_loss 0.0225, quant_error 0.0058, codebook_utilization 0.3972, codebook_perplexity 1277.9640,
Train Epoch: [1/30] Iters:[920/2187] loss 0.0226, vq_loss 0.0007, rec_loss 0.0219, quant_error 0.0058, codebook_utilization 0.3971, codebook_perplexity 1278.3719,
Train Epoch: [1/30] Iters:[930/2187] loss 0.0226, vq_loss 0.0007, rec_loss 0.0218, quant_error 0.0058, codebook_utilization 0.3962, codebook_perplexity 1272.6905,
Train Epoch: [1/30] Iters:[940/2187] loss 0.0224, vq_loss 0.0007, rec_loss 0.0217, quant_error 0.0058, codebook_utilization 0.3960, codebook_perplexity 1265.6149,
Train Epoch: [1/30] Iters:[950/2187] loss 0.0221, vq_loss 0.0007, rec_loss 0.0214, quant_error 0.0059, codebook_utilization 0.3956, codebook_perplexity 1262.7321,
Train Epoch: [1/30] Iters:[960/2187] loss 0.0223, vq_loss 0.0007, rec_loss 0.0216, quant_error 0.0059, codebook_utilization 0.3956, codebook_perplexity 1262.4273,
Train Epoch: [1/30] Iters:[970/2187] loss 0.0225, vq_loss 0.0008, rec_loss 0.0217, quant_error 0.0060, codebook_utilization 0.3963, codebook_perplexity 1262.7536,
Train Epoch: [1/30] Iters:[980/2187] loss 0.0226, vq_loss 0.0008, rec_loss 0.0219, quant_error 0.0061, codebook_utilization 0.3975, codebook_perplexity 1269.2557,
Train Epoch: [1/30] Iters:[990/2187] loss 0.0229, vq_loss 0.0008, rec_loss 0.0222, quant_error 0.0061, codebook_utilization 0.3967, codebook_perplexity 1265.3137,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.0234, vq_loss 0.0008, rec_loss 0.0226, quant_error 0.0061, codebook_utilization 0.3969, codebook_perplexity 1266.9746,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.0231, vq_loss 0.0008, rec_loss 0.0223, quant_error 0.0061, codebook_utilization 0.3967, codebook_perplexity 1266.0636,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.0228, vq_loss 0.0008, rec_loss 0.0220, quant_error 0.0060, codebook_utilization 0.3961, codebook_perplexity 1268.4218,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.0225, vq_loss 0.0008, rec_loss 0.0218, quant_error 0.0060, codebook_utilization 0.3957, codebook_perplexity 1266.2307,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.0220, vq_loss 0.0007, rec_loss 0.0212, quant_error 0.0060, codebook_utilization 0.3940, codebook_perplexity 1263.2203,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.0217, vq_loss 0.0008, rec_loss 0.0209, quant_error 0.0061, codebook_utilization 0.3943, codebook_perplexity 1261.6028,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.0218, vq_loss 0.0008, rec_loss 0.0211, quant_error 0.0063, codebook_utilization 0.3952, codebook_perplexity 1261.3905,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.0220, vq_loss 0.0008, rec_loss 0.0213, quant_error 0.0062, codebook_utilization 0.3937, codebook_perplexity 1254.7293,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.0221, vq_loss 0.0008, rec_loss 0.0213, quant_error 0.0061, codebook_utilization 0.3926, codebook_perplexity 1252.9529,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.0224, vq_loss 0.0008, rec_loss 0.0217, quant_error 0.0062, codebook_utilization 0.3933, codebook_perplexity 1257.0933,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.0224, vq_loss 0.0008, rec_loss 0.0216, quant_error 0.0062, codebook_utilization 0.3931, codebook_perplexity 1259.5839,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.0221, vq_loss 0.0008, rec_loss 0.0213, quant_error 0.0061, codebook_utilization 0.3921, codebook_perplexity 1260.3366,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.0220, vq_loss 0.0008, rec_loss 0.0212, quant_error 0.0061, codebook_utilization 0.3923, codebook_perplexity 1261.7820,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.0220, vq_loss 0.0008, rec_loss 0.0212, quant_error 0.0061, codebook_utilization 0.3917, codebook_perplexity 1258.6213,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.0222, vq_loss 0.0008, rec_loss 0.0214, quant_error 0.0062, codebook_utilization 0.3930, codebook_perplexity 1264.3416,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.0221, vq_loss 0.0008, rec_loss 0.0213, quant_error 0.0063, codebook_utilization 0.3930, codebook_perplexity 1264.3772,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.0219, vq_loss 0.0008, rec_loss 0.0211, quant_error 0.0062, codebook_utilization 0.3930, codebook_perplexity 1262.4964,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.0215, vq_loss 0.0008, rec_loss 0.0207, quant_error 0.0062, codebook_utilization 0.3907, codebook_perplexity 1250.5094,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.0215, vq_loss 0.0008, rec_loss 0.0207, quant_error 0.0062, codebook_utilization 0.3910, codebook_perplexity 1253.7932,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.0212, vq_loss 0.0008, rec_loss 0.0204, quant_error 0.0063, codebook_utilization 0.3919, codebook_perplexity 1257.4145,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.0210, vq_loss 0.0008, rec_loss 0.0202, quant_error 0.0062, codebook_utilization 0.3904, codebook_perplexity 1250.2873,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.0209, vq_loss 0.0008, rec_loss 0.0202, quant_error 0.0061, codebook_utilization 0.3888, codebook_perplexity 1244.0169,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.0211, vq_loss 0.0008, rec_loss 0.0204, quant_error 0.0062, codebook_utilization 0.3908, codebook_perplexity 1253.2656,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.0211, vq_loss 0.0008, rec_loss 0.0203, quant_error 0.0063, codebook_utilization 0.3915, codebook_perplexity 1258.0502,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.0209, vq_loss 0.0008, rec_loss 0.0201, quant_error 0.0063, codebook_utilization 0.3903, codebook_perplexity 1253.9882,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.0208, vq_loss 0.0008, rec_loss 0.0200, quant_error 0.0062, codebook_utilization 0.3903, codebook_perplexity 1256.7005,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.0207, vq_loss 0.0008, rec_loss 0.0199, quant_error 0.0063, codebook_utilization 0.3906, codebook_perplexity 1261.2010,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.0209, vq_loss 0.0008, rec_loss 0.0201, quant_error 0.0064, codebook_utilization 0.3914, codebook_perplexity 1267.1737,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.0206, vq_loss 0.0008, rec_loss 0.0199, quant_error 0.0063, codebook_utilization 0.3909, codebook_perplexity 1262.7536,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.0205, vq_loss 0.0008, rec_loss 0.0197, quant_error 0.0063, codebook_utilization 0.3904, codebook_perplexity 1260.0024,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.0210, vq_loss 0.0008, rec_loss 0.0202, quant_error 0.0064, codebook_utilization 0.3909, codebook_perplexity 1257.1739,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.0211, vq_loss 0.0008, rec_loss 0.0203, quant_error 0.0067, codebook_utilization 0.3911, codebook_perplexity 1250.9915,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.0211, vq_loss 0.0008, rec_loss 0.0202, quant_error 0.0067, codebook_utilization 0.3905, codebook_perplexity 1244.1782,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.0211, vq_loss 0.0008, rec_loss 0.0203, quant_error 0.0066, codebook_utilization 0.3894, codebook_perplexity 1236.6978,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.0211, vq_loss 0.0008, rec_loss 0.0203, quant_error 0.0066, codebook_utilization 0.3882, codebook_perplexity 1231.5675,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.0206, vq_loss 0.0008, rec_loss 0.0198, quant_error 0.0064, codebook_utilization 0.3861, codebook_perplexity 1222.8387,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.0204, vq_loss 0.0008, rec_loss 0.0197, quant_error 0.0062, codebook_utilization 0.3863, codebook_perplexity 1232.2856,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.0206, vq_loss 0.0008, rec_loss 0.0198, quant_error 0.0063, codebook_utilization 0.3869, codebook_perplexity 1238.1532,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.0208, vq_loss 0.0008, rec_loss 0.0200, quant_error 0.0066, codebook_utilization 0.3901, codebook_perplexity 1256.2104,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.0210, vq_loss 0.0008, rec_loss 0.0202, quant_error 0.0066, codebook_utilization 0.3900, codebook_perplexity 1252.2727,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.0211, vq_loss 0.0008, rec_loss 0.0203, quant_error 0.0067, codebook_utilization 0.3910, codebook_perplexity 1259.5212,
