dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: online_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_16384_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: online_quantizer_30
saver_name_pre: online_quantizer_30_FFHQ_model_16384_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.3667, vq_loss 0.0671, rec_loss 0.2996, quant_error 0.2685, codebook_utilization 0.0167, codebook_perplexity 88.0423,
Train Epoch: [1/30] Iters:[220/2187] loss 0.0610, vq_loss 0.0117, rec_loss 0.0493, quant_error 0.0468, codebook_utilization 0.0048, codebook_perplexity 26.4595,
Train Epoch: [1/30] Iters:[230/2187] loss 0.0604, vq_loss 0.0115, rec_loss 0.0489, quant_error 0.0461, codebook_utilization 0.0050, codebook_perplexity 27.0754,
Train Epoch: [1/30] Iters:[240/2187] loss 0.0596, vq_loss 0.0113, rec_loss 0.0482, quant_error 0.0454, codebook_utilization 0.0052, codebook_perplexity 27.8749,
Train Epoch: [1/30] Iters:[250/2187] loss 0.0597, vq_loss 0.0111, rec_loss 0.0485, quant_error 0.0446, codebook_utilization 0.0053, codebook_perplexity 28.8389,
Train Epoch: [1/30] Iters:[260/2187] loss 0.0593, vq_loss 0.0110, rec_loss 0.0483, quant_error 0.0438, codebook_utilization 0.0055, codebook_perplexity 29.9243,
Train Epoch: [1/30] Iters:[270/2187] loss 0.0590, vq_loss 0.0108, rec_loss 0.0482, quant_error 0.0431, codebook_utilization 0.0056, codebook_perplexity 31.2496,
Train Epoch: [1/30] Iters:[280/2187] loss 0.0591, vq_loss 0.0106, rec_loss 0.0485, quant_error 0.0425, codebook_utilization 0.0058, codebook_perplexity 32.7247,
Train Epoch: [1/30] Iters:[290/2187] loss 0.0587, vq_loss 0.0104, rec_loss 0.0483, quant_error 0.0418, codebook_utilization 0.0060, codebook_perplexity 34.3209,
Train Epoch: [1/30] Iters:[300/2187] loss 0.0575, vq_loss 0.0103, rec_loss 0.0472, quant_error 0.0410, codebook_utilization 0.0062, codebook_perplexity 35.6662,
Train Epoch: [1/30] Iters:[310/2187] loss 0.0569, vq_loss 0.0101, rec_loss 0.0468, quant_error 0.0402, codebook_utilization 0.0064, codebook_perplexity 36.9505,
Train Epoch: [1/30] Iters:[320/2187] loss 0.0568, vq_loss 0.0099, rec_loss 0.0469, quant_error 0.0395, codebook_utilization 0.0065, codebook_perplexity 38.0208,
Train Epoch: [1/30] Iters:[330/2187] loss 0.0560, vq_loss 0.0097, rec_loss 0.0464, quant_error 0.0387, codebook_utilization 0.0066, codebook_perplexity 39.3208,
Train Epoch: [1/30] Iters:[340/2187] loss 0.0556, vq_loss 0.0095, rec_loss 0.0462, quant_error 0.0379, codebook_utilization 0.0067, codebook_perplexity 40.3590,
Train Epoch: [1/30] Iters:[350/2187] loss 0.0555, vq_loss 0.0093, rec_loss 0.0462, quant_error 0.0372, codebook_utilization 0.0068, codebook_perplexity 41.6566,
Train Epoch: [1/30] Iters:[360/2187] loss 0.0546, vq_loss 0.0092, rec_loss 0.0454, quant_error 0.0367, codebook_utilization 0.0069, codebook_perplexity 42.6492,
Train Epoch: [1/30] Iters:[370/2187] loss 0.0536, vq_loss 0.0090, rec_loss 0.0446, quant_error 0.0360, codebook_utilization 0.0070, codebook_perplexity 43.9457,
Train Epoch: [1/30] Iters:[380/2187] loss 0.0535, vq_loss 0.0089, rec_loss 0.0446, quant_error 0.0355, codebook_utilization 0.0071, codebook_perplexity 45.1996,
Train Epoch: [1/30] Iters:[390/2187] loss 0.0527, vq_loss 0.0088, rec_loss 0.0440, quant_error 0.0350, codebook_utilization 0.0072, codebook_perplexity 45.9205,
Train Epoch: [1/30] Iters:[400/2187] loss 0.0521, vq_loss 0.0086, rec_loss 0.0435, quant_error 0.0343, codebook_utilization 0.0073, codebook_perplexity 47.0571,
Train Epoch: [1/30] Iters:[410/2187] loss 0.0525, vq_loss 0.0084, rec_loss 0.0442, quant_error 0.0335, codebook_utilization 0.0076, codebook_perplexity 48.5153,
Train Epoch: [1/30] Iters:[420/2187] loss 0.0522, vq_loss 0.0082, rec_loss 0.0440, quant_error 0.0327, codebook_utilization 0.0077, codebook_perplexity 49.9480,
Train Epoch: [1/30] Iters:[430/2187] loss 0.0518, vq_loss 0.0080, rec_loss 0.0438, quant_error 0.0320, codebook_utilization 0.0080, codebook_perplexity 51.1262,
Train Epoch: [1/30] Iters:[440/2187] loss 0.0521, vq_loss 0.0078, rec_loss 0.0443, quant_error 0.0312, codebook_utilization 0.0082, codebook_perplexity 53.0428,
Train Epoch: [1/30] Iters:[450/2187] loss 0.0523, vq_loss 0.0077, rec_loss 0.0446, quant_error 0.0307, codebook_utilization 0.0086, codebook_perplexity 54.2747,
Train Epoch: [1/30] Iters:[460/2187] loss 0.0523, vq_loss 0.0076, rec_loss 0.0447, quant_error 0.0303, codebook_utilization 0.0088, codebook_perplexity 55.4159,
Train Epoch: [1/30] Iters:[470/2187] loss 0.0524, vq_loss 0.0075, rec_loss 0.0449, quant_error 0.0299, codebook_utilization 0.0091, codebook_perplexity 56.1509,
Train Epoch: [1/30] Iters:[480/2187] loss 0.0518, vq_loss 0.0073, rec_loss 0.0445, quant_error 0.0293, codebook_utilization 0.0094, codebook_perplexity 56.8122,
Train Epoch: [1/30] Iters:[490/2187] loss 0.0522, vq_loss 0.0072, rec_loss 0.0450, quant_error 0.0287, codebook_utilization 0.0096, codebook_perplexity 57.9187,
Train Epoch: [1/30] Iters:[500/2187] loss 0.0518, vq_loss 0.0070, rec_loss 0.0448, quant_error 0.0281, codebook_utilization 0.0099, codebook_perplexity 59.0619,
Train Epoch: [1/30] Iters:[510/2187] loss 0.0513, vq_loss 0.0069, rec_loss 0.0444, quant_error 0.0276, codebook_utilization 0.0101, codebook_perplexity 60.1634,
Train Epoch: [1/30] Iters:[520/2187] loss 0.0511, vq_loss 0.0068, rec_loss 0.0443, quant_error 0.0272, codebook_utilization 0.0103, codebook_perplexity 61.3188,
Train Epoch: [1/30] Iters:[530/2187] loss 0.0507, vq_loss 0.0067, rec_loss 0.0440, quant_error 0.0268, codebook_utilization 0.0105, codebook_perplexity 62.8953,
Train Epoch: [1/30] Iters:[540/2187] loss 0.0498, vq_loss 0.0066, rec_loss 0.0432, quant_error 0.0264, codebook_utilization 0.0108, codebook_perplexity 63.5980,
Train Epoch: [1/30] Iters:[550/2187] loss 0.0497, vq_loss 0.0065, rec_loss 0.0432, quant_error 0.0261, codebook_utilization 0.0111, codebook_perplexity 64.7152,
Train Epoch: [1/30] Iters:[560/2187] loss 0.0507, vq_loss 0.0064, rec_loss 0.0443, quant_error 0.0257, codebook_utilization 0.0113, codebook_perplexity 65.7602,
Train Epoch: [1/30] Iters:[570/2187] loss 0.0506, vq_loss 0.0063, rec_loss 0.0443, quant_error 0.0252, codebook_utilization 0.0117, codebook_perplexity 67.2803,
Train Epoch: [1/30] Iters:[580/2187] loss 0.0507, vq_loss 0.0062, rec_loss 0.0444, quant_error 0.0249, codebook_utilization 0.0121, codebook_perplexity 68.2411,
Train Epoch: [1/30] Iters:[590/2187] loss 0.0500, vq_loss 0.0062, rec_loss 0.0439, quant_error 0.0246, codebook_utilization 0.0123, codebook_perplexity 69.0275,
Train Epoch: [1/30] Iters:[600/2187] loss 0.0496, vq_loss 0.0061, rec_loss 0.0435, quant_error 0.0243, codebook_utilization 0.0126, codebook_perplexity 69.9090,
Train Epoch: [1/30] Iters:[610/2187] loss 0.0482, vq_loss 0.0060, rec_loss 0.0422, quant_error 0.0240, codebook_utilization 0.0129, codebook_perplexity 70.7433,
Train Epoch: [1/30] Iters:[620/2187] loss 0.0480, vq_loss 0.0059, rec_loss 0.0421, quant_error 0.0236, codebook_utilization 0.0130, codebook_perplexity 70.7937,
Train Epoch: [1/30] Iters:[630/2187] loss 0.0485, vq_loss 0.0058, rec_loss 0.0427, quant_error 0.0234, codebook_utilization 0.0133, codebook_perplexity 71.6471,
Train Epoch: [1/30] Iters:[640/2187] loss 0.0494, vq_loss 0.0058, rec_loss 0.0436, quant_error 0.0232, codebook_utilization 0.0136, codebook_perplexity 72.9797,
Train Epoch: [1/30] Iters:[650/2187] loss 0.0492, vq_loss 0.0058, rec_loss 0.0435, quant_error 0.0230, codebook_utilization 0.0139, codebook_perplexity 74.0767,
Train Epoch: [1/30] Iters:[660/2187] loss 0.0493, vq_loss 0.0057, rec_loss 0.0436, quant_error 0.0229, codebook_utilization 0.0141, codebook_perplexity 74.7757,
Train Epoch: [1/30] Iters:[670/2187] loss 0.0491, vq_loss 0.0057, rec_loss 0.0434, quant_error 0.0228, codebook_utilization 0.0146, codebook_perplexity 75.4506,
Train Epoch: [1/30] Iters:[680/2187] loss 0.0491, vq_loss 0.0056, rec_loss 0.0435, quant_error 0.0225, codebook_utilization 0.0148, codebook_perplexity 75.8430,
Train Epoch: [1/30] Iters:[690/2187] loss 0.0484, vq_loss 0.0055, rec_loss 0.0429, quant_error 0.0222, codebook_utilization 0.0152, codebook_perplexity 76.6078,
Train Epoch: [1/30] Iters:[700/2187] loss 0.0485, vq_loss 0.0055, rec_loss 0.0431, quant_error 0.0219, codebook_utilization 0.0155, codebook_perplexity 77.5108,
Train Epoch: [1/30] Iters:[710/2187] loss 0.0479, vq_loss 0.0054, rec_loss 0.0425, quant_error 0.0215, codebook_utilization 0.0159, codebook_perplexity 79.0939,
Train Epoch: [1/30] Iters:[720/2187] loss 0.0471, vq_loss 0.0053, rec_loss 0.0418, quant_error 0.0212, codebook_utilization 0.0162, codebook_perplexity 80.3167,
Train Epoch: [1/30] Iters:[730/2187] loss 0.0459, vq_loss 0.0053, rec_loss 0.0406, quant_error 0.0211, codebook_utilization 0.0166, codebook_perplexity 81.5472,
Train Epoch: [1/30] Iters:[740/2187] loss 0.0452, vq_loss 0.0052, rec_loss 0.0400, quant_error 0.0208, codebook_utilization 0.0169, codebook_perplexity 82.2187,
Train Epoch: [1/30] Iters:[750/2187] loss 0.0443, vq_loss 0.0051, rec_loss 0.0392, quant_error 0.0206, codebook_utilization 0.0173, codebook_perplexity 82.8214,
Train Epoch: [1/30] Iters:[760/2187] loss 0.0445, vq_loss 0.0051, rec_loss 0.0394, quant_error 0.0204, codebook_utilization 0.0175, codebook_perplexity 82.6303,
Train Epoch: [1/30] Iters:[770/2187] loss 0.0448, vq_loss 0.0050, rec_loss 0.0398, quant_error 0.0201, codebook_utilization 0.0177, codebook_perplexity 83.1872,
Train Epoch: [1/30] Iters:[780/2187] loss 0.0448, vq_loss 0.0050, rec_loss 0.0398, quant_error 0.0199, codebook_utilization 0.0178, codebook_perplexity 83.6612,
Train Epoch: [1/30] Iters:[790/2187] loss 0.0450, vq_loss 0.0049, rec_loss 0.0401, quant_error 0.0198, codebook_utilization 0.0181, codebook_perplexity 84.1788,
Train Epoch: [1/30] Iters:[800/2187] loss 0.0445, vq_loss 0.0049, rec_loss 0.0396, quant_error 0.0195, codebook_utilization 0.0180, codebook_perplexity 84.5138,
Train Epoch: [1/30] Iters:[810/2187] loss 0.0443, vq_loss 0.0048, rec_loss 0.0395, quant_error 0.0192, codebook_utilization 0.0181, codebook_perplexity 85.6178,
Train Epoch: [1/30] Iters:[820/2187] loss 0.0439, vq_loss 0.0047, rec_loss 0.0391, quant_error 0.0189, codebook_utilization 0.0182, codebook_perplexity 86.8863,
Train Epoch: [1/30] Iters:[830/2187] loss 0.0437, vq_loss 0.0046, rec_loss 0.0391, quant_error 0.0186, codebook_utilization 0.0182, codebook_perplexity 87.4338,
Train Epoch: [1/30] Iters:[840/2187] loss 0.0433, vq_loss 0.0046, rec_loss 0.0388, quant_error 0.0183, codebook_utilization 0.0184, codebook_perplexity 88.6225,
Train Epoch: [1/30] Iters:[850/2187] loss 0.0436, vq_loss 0.0045, rec_loss 0.0391, quant_error 0.0181, codebook_utilization 0.0186, codebook_perplexity 89.7815,
Train Epoch: [1/30] Iters:[860/2187] loss 0.0435, vq_loss 0.0045, rec_loss 0.0390, quant_error 0.0180, codebook_utilization 0.0189, codebook_perplexity 90.6581,
Train Epoch: [1/30] Iters:[870/2187] loss 0.0434, vq_loss 0.0044, rec_loss 0.0390, quant_error 0.0178, codebook_utilization 0.0190, codebook_perplexity 91.0852,
Train Epoch: [1/30] Iters:[880/2187] loss 0.0437, vq_loss 0.0044, rec_loss 0.0392, quant_error 0.0177, codebook_utilization 0.0193, codebook_perplexity 92.2877,
Train Epoch: [1/30] Iters:[890/2187] loss 0.0440, vq_loss 0.0044, rec_loss 0.0396, quant_error 0.0176, codebook_utilization 0.0195, codebook_perplexity 92.9033,
Train Epoch: [1/30] Iters:[900/2187] loss 0.0440, vq_loss 0.0044, rec_loss 0.0396, quant_error 0.0175, codebook_utilization 0.0198, codebook_perplexity 93.7230,
Train Epoch: [1/30] Iters:[910/2187] loss 0.0439, vq_loss 0.0043, rec_loss 0.0395, quant_error 0.0174, codebook_utilization 0.0199, codebook_perplexity 94.0615,
Train Epoch: [1/30] Iters:[920/2187] loss 0.0435, vq_loss 0.0043, rec_loss 0.0392, quant_error 0.0173, codebook_utilization 0.0202, codebook_perplexity 94.8430,
Train Epoch: [1/30] Iters:[930/2187] loss 0.0429, vq_loss 0.0043, rec_loss 0.0386, quant_error 0.0173, codebook_utilization 0.0206, codebook_perplexity 95.7151,
Train Epoch: [1/30] Iters:[940/2187] loss 0.0423, vq_loss 0.0043, rec_loss 0.0380, quant_error 0.0171, codebook_utilization 0.0210, codebook_perplexity 97.2965,
Train Epoch: [1/30] Iters:[950/2187] loss 0.0424, vq_loss 0.0042, rec_loss 0.0382, quant_error 0.0169, codebook_utilization 0.0213, codebook_perplexity 98.2991,
Train Epoch: [1/30] Iters:[960/2187] loss 0.0421, vq_loss 0.0042, rec_loss 0.0378, quant_error 0.0170, codebook_utilization 0.0220, codebook_perplexity 100.3821,
Train Epoch: [1/30] Iters:[970/2187] loss 0.0423, vq_loss 0.0043, rec_loss 0.0380, quant_error 0.0171, codebook_utilization 0.0224, codebook_perplexity 101.7820,
Train Epoch: [1/30] Iters:[980/2187] loss 0.0424, vq_loss 0.0043, rec_loss 0.0382, quant_error 0.0171, codebook_utilization 0.0227, codebook_perplexity 103.1913,
Train Epoch: [1/30] Iters:[990/2187] loss 0.0421, vq_loss 0.0043, rec_loss 0.0379, quant_error 0.0170, codebook_utilization 0.0230, codebook_perplexity 103.7867,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.0420, vq_loss 0.0043, rec_loss 0.0377, quant_error 0.0171, codebook_utilization 0.0233, codebook_perplexity 104.4476,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.0420, vq_loss 0.0042, rec_loss 0.0378, quant_error 0.0170, codebook_utilization 0.0233, codebook_perplexity 104.6907,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.0416, vq_loss 0.0042, rec_loss 0.0374, quant_error 0.0167, codebook_utilization 0.0235, codebook_perplexity 104.8782,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.0409, vq_loss 0.0041, rec_loss 0.0367, quant_error 0.0165, codebook_utilization 0.0235, codebook_perplexity 104.0365,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.0407, vq_loss 0.0041, rec_loss 0.0366, quant_error 0.0163, codebook_utilization 0.0233, codebook_perplexity 102.8780,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.0404, vq_loss 0.0040, rec_loss 0.0364, quant_error 0.0162, codebook_utilization 0.0236, codebook_perplexity 103.3105,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.0400, vq_loss 0.0040, rec_loss 0.0360, quant_error 0.0160, codebook_utilization 0.0238, codebook_perplexity 104.0806,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.0400, vq_loss 0.0040, rec_loss 0.0361, quant_error 0.0159, codebook_utilization 0.0238, codebook_perplexity 104.1785,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.0403, vq_loss 0.0040, rec_loss 0.0363, quant_error 0.0158, codebook_utilization 0.0241, codebook_perplexity 105.5546,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.0404, vq_loss 0.0039, rec_loss 0.0365, quant_error 0.0157, codebook_utilization 0.0242, codebook_perplexity 106.5679,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.0399, vq_loss 0.0039, rec_loss 0.0360, quant_error 0.0156, codebook_utilization 0.0242, codebook_perplexity 106.7082,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.0400, vq_loss 0.0039, rec_loss 0.0361, quant_error 0.0156, codebook_utilization 0.0241, codebook_perplexity 106.4936,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.0396, vq_loss 0.0039, rec_loss 0.0357, quant_error 0.0156, codebook_utilization 0.0244, codebook_perplexity 107.9757,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.0395, vq_loss 0.0039, rec_loss 0.0356, quant_error 0.0157, codebook_utilization 0.0243, codebook_perplexity 108.1160,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.0392, vq_loss 0.0040, rec_loss 0.0353, quant_error 0.0159, codebook_utilization 0.0247, codebook_perplexity 108.8220,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.0391, vq_loss 0.0040, rec_loss 0.0351, quant_error 0.0159, codebook_utilization 0.0248, codebook_perplexity 110.4614,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.0385, vq_loss 0.0040, rec_loss 0.0346, quant_error 0.0158, codebook_utilization 0.0250, codebook_perplexity 110.8104,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.0387, vq_loss 0.0040, rec_loss 0.0347, quant_error 0.0160, codebook_utilization 0.0252, codebook_perplexity 111.8027,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.0384, vq_loss 0.0040, rec_loss 0.0344, quant_error 0.0160, codebook_utilization 0.0254, codebook_perplexity 113.0106,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.0384, vq_loss 0.0040, rec_loss 0.0344, quant_error 0.0159, codebook_utilization 0.0254, codebook_perplexity 113.9771,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.0383, vq_loss 0.0040, rec_loss 0.0343, quant_error 0.0160, codebook_utilization 0.0254, codebook_perplexity 112.9498,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.0382, vq_loss 0.0040, rec_loss 0.0342, quant_error 0.0160, codebook_utilization 0.0254, codebook_perplexity 112.5654,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.0378, vq_loss 0.0040, rec_loss 0.0338, quant_error 0.0161, codebook_utilization 0.0254, codebook_perplexity 112.0930,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.0379, vq_loss 0.0040, rec_loss 0.0339, quant_error 0.0161, codebook_utilization 0.0256, codebook_perplexity 112.2909,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.0379, vq_loss 0.0041, rec_loss 0.0339, quant_error 0.0163, codebook_utilization 0.0257, codebook_perplexity 111.4975,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.0377, vq_loss 0.0040, rec_loss 0.0336, quant_error 0.0162, codebook_utilization 0.0258, codebook_perplexity 112.0821,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.0378, vq_loss 0.0040, rec_loss 0.0338, quant_error 0.0162, codebook_utilization 0.0261, codebook_perplexity 112.8149,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.0377, vq_loss 0.0040, rec_loss 0.0337, quant_error 0.0160, codebook_utilization 0.0259, codebook_perplexity 111.8515,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.0378, vq_loss 0.0040, rec_loss 0.0337, quant_error 0.0160, codebook_utilization 0.0259, codebook_perplexity 112.0995,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.0377, vq_loss 0.0041, rec_loss 0.0336, quant_error 0.0163, codebook_utilization 0.0261, codebook_perplexity 113.5868,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.0379, vq_loss 0.0042, rec_loss 0.0337, quant_error 0.0167, codebook_utilization 0.0263, codebook_perplexity 115.0780,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.0381, vq_loss 0.0044, rec_loss 0.0337, quant_error 0.0176, codebook_utilization 0.0263, codebook_perplexity 116.5797,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.0386, vq_loss 0.0047, rec_loss 0.0339, quant_error 0.0188, codebook_utilization 0.0264, codebook_perplexity 117.7169,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.0385, vq_loss 0.0050, rec_loss 0.0335, quant_error 0.0200, codebook_utilization 0.0262, codebook_perplexity 117.8706,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.0386, vq_loss 0.0052, rec_loss 0.0333, quant_error 0.0209, codebook_utilization 0.0263, codebook_perplexity 118.9211,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.0390, vq_loss 0.0056, rec_loss 0.0334, quant_error 0.0226, codebook_utilization 0.0260, codebook_perplexity 118.2315,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.0390, vq_loss 0.0058, rec_loss 0.0331, quant_error 0.0234, codebook_utilization 0.0258, codebook_perplexity 117.8469,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.0393, vq_loss 0.0060, rec_loss 0.0332, quant_error 0.0241, codebook_utilization 0.0258, codebook_perplexity 117.6477,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.0394, vq_loss 0.0063, rec_loss 0.0331, quant_error 0.0251, codebook_utilization 0.0261, codebook_perplexity 118.0136,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.0396, vq_loss 0.0064, rec_loss 0.0332, quant_error 0.0258, codebook_utilization 0.0260, codebook_perplexity 117.4932,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.0398, vq_loss 0.0067, rec_loss 0.0332, quant_error 0.0267, codebook_utilization 0.0262, codebook_perplexity 117.2465,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.0400, vq_loss 0.0070, rec_loss 0.0330, quant_error 0.0279, codebook_utilization 0.0261, codebook_perplexity 117.2129,
