dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 100000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: online_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_100000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: online_quantizer_30
saver_name_pre: online_quantizer_30_FFHQ_model_100000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.3822, vq_loss 0.0789, rec_loss 0.3034, quant_error 0.3154, codebook_utilization 0.0020, codebook_perplexity 34.8050,
Train Epoch: [1/30] Iters:[700/2187] loss 0.0471, vq_loss 0.0067, rec_loss 0.0403, quant_error 0.0270, codebook_utilization 0.0020, codebook_perplexity 67.2283,
Train Epoch: [1/30] Iters:[710/2187] loss 0.0465, vq_loss 0.0065, rec_loss 0.0400, quant_error 0.0261, codebook_utilization 0.0020, codebook_perplexity 68.3578,
Train Epoch: [1/30] Iters:[720/2187] loss 0.0464, vq_loss 0.0063, rec_loss 0.0401, quant_error 0.0254, codebook_utilization 0.0020, codebook_perplexity 68.5179,
Train Epoch: [1/30] Iters:[730/2187] loss 0.0462, vq_loss 0.0062, rec_loss 0.0399, quant_error 0.0249, codebook_utilization 0.0020, codebook_perplexity 69.5013,
Train Epoch: [1/30] Iters:[740/2187] loss 0.0461, vq_loss 0.0062, rec_loss 0.0399, quant_error 0.0247, codebook_utilization 0.0021, codebook_perplexity 70.6719,
Train Epoch: [1/30] Iters:[750/2187] loss 0.0459, vq_loss 0.0060, rec_loss 0.0399, quant_error 0.0242, codebook_utilization 0.0021, codebook_perplexity 70.5354,
Train Epoch: [1/30] Iters:[760/2187] loss 0.0461, vq_loss 0.0060, rec_loss 0.0401, quant_error 0.0239, codebook_utilization 0.0021, codebook_perplexity 71.3362,
Train Epoch: [1/30] Iters:[770/2187] loss 0.0462, vq_loss 0.0059, rec_loss 0.0403, quant_error 0.0235, codebook_utilization 0.0021, codebook_perplexity 73.0481,
Train Epoch: [1/30] Iters:[780/2187] loss 0.0457, vq_loss 0.0057, rec_loss 0.0400, quant_error 0.0228, codebook_utilization 0.0021, codebook_perplexity 72.7658,
Train Epoch: [1/30] Iters:[790/2187] loss 0.0457, vq_loss 0.0055, rec_loss 0.0403, quant_error 0.0218, codebook_utilization 0.0021, codebook_perplexity 73.3365,
Train Epoch: [1/30] Iters:[800/2187] loss 0.0452, vq_loss 0.0053, rec_loss 0.0400, quant_error 0.0210, codebook_utilization 0.0021, codebook_perplexity 75.1080,
Train Epoch: [1/30] Iters:[810/2187] loss 0.0456, vq_loss 0.0051, rec_loss 0.0405, quant_error 0.0203, codebook_utilization 0.0022, codebook_perplexity 76.9503,
Train Epoch: [1/30] Iters:[820/2187] loss 0.0456, vq_loss 0.0050, rec_loss 0.0406, quant_error 0.0199, codebook_utilization 0.0022, codebook_perplexity 77.9737,
Train Epoch: [1/30] Iters:[830/2187] loss 0.0455, vq_loss 0.0049, rec_loss 0.0406, quant_error 0.0196, codebook_utilization 0.0023, codebook_perplexity 79.5483,
Train Epoch: [1/30] Iters:[840/2187] loss 0.0451, vq_loss 0.0049, rec_loss 0.0402, quant_error 0.0195, codebook_utilization 0.0023, codebook_perplexity 80.7053,
Train Epoch: [1/30] Iters:[850/2187] loss 0.0452, vq_loss 0.0049, rec_loss 0.0404, quant_error 0.0195, codebook_utilization 0.0023, codebook_perplexity 81.2354,
Train Epoch: [1/30] Iters:[860/2187] loss 0.0448, vq_loss 0.0048, rec_loss 0.0400, quant_error 0.0194, codebook_utilization 0.0023, codebook_perplexity 81.7678,
Train Epoch: [1/30] Iters:[870/2187] loss 0.0447, vq_loss 0.0048, rec_loss 0.0399, quant_error 0.0192, codebook_utilization 0.0024, codebook_perplexity 82.0545,
Train Epoch: [1/30] Iters:[880/2187] loss 0.0447, vq_loss 0.0047, rec_loss 0.0400, quant_error 0.0189, codebook_utilization 0.0024, codebook_perplexity 83.5263,
Train Epoch: [1/30] Iters:[890/2187] loss 0.0449, vq_loss 0.0047, rec_loss 0.0402, quant_error 0.0188, codebook_utilization 0.0025, codebook_perplexity 85.1635,
Train Epoch: [1/30] Iters:[900/2187] loss 0.0450, vq_loss 0.0047, rec_loss 0.0402, quant_error 0.0190, codebook_utilization 0.0026, codebook_perplexity 87.6734,
Train Epoch: [1/30] Iters:[910/2187] loss 0.0446, vq_loss 0.0047, rec_loss 0.0398, quant_error 0.0190, codebook_utilization 0.0027, codebook_perplexity 89.1522,
Train Epoch: [1/30] Iters:[920/2187] loss 0.0441, vq_loss 0.0047, rec_loss 0.0393, quant_error 0.0190, codebook_utilization 0.0028, codebook_perplexity 91.3541,
Train Epoch: [1/30] Iters:[930/2187] loss 0.0438, vq_loss 0.0047, rec_loss 0.0391, quant_error 0.0187, codebook_utilization 0.0028, codebook_perplexity 92.4875,
Train Epoch: [1/30] Iters:[940/2187] loss 0.0434, vq_loss 0.0046, rec_loss 0.0388, quant_error 0.0184, codebook_utilization 0.0028, codebook_perplexity 92.5632,
Train Epoch: [1/30] Iters:[950/2187] loss 0.0430, vq_loss 0.0045, rec_loss 0.0385, quant_error 0.0180, codebook_utilization 0.0029, codebook_perplexity 93.8635,
Train Epoch: [1/30] Iters:[960/2187] loss 0.0432, vq_loss 0.0044, rec_loss 0.0388, quant_error 0.0175, codebook_utilization 0.0029, codebook_perplexity 95.4577,
Train Epoch: [1/30] Iters:[970/2187] loss 0.0437, vq_loss 0.0044, rec_loss 0.0393, quant_error 0.0178, codebook_utilization 0.0029, codebook_perplexity 98.9044,
Train Epoch: [1/30] Iters:[980/2187] loss 0.0441, vq_loss 0.0045, rec_loss 0.0396, quant_error 0.0180, codebook_utilization 0.0030, codebook_perplexity 101.3980,
Train Epoch: [1/30] Iters:[990/2187] loss 0.0449, vq_loss 0.0046, rec_loss 0.0403, quant_error 0.0183, codebook_utilization 0.0030, codebook_perplexity 103.1564,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.0446, vq_loss 0.0046, rec_loss 0.0400, quant_error 0.0184, codebook_utilization 0.0030, codebook_perplexity 104.4848,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.0440, vq_loss 0.0047, rec_loss 0.0394, quant_error 0.0186, codebook_utilization 0.0031, codebook_perplexity 104.7950,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.0434, vq_loss 0.0045, rec_loss 0.0388, quant_error 0.0181, codebook_utilization 0.0030, codebook_perplexity 101.7887,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.0432, vq_loss 0.0045, rec_loss 0.0387, quant_error 0.0181, codebook_utilization 0.0030, codebook_perplexity 101.6509,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.0426, vq_loss 0.0045, rec_loss 0.0381, quant_error 0.0181, codebook_utilization 0.0030, codebook_perplexity 101.2903,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.0425, vq_loss 0.0046, rec_loss 0.0379, quant_error 0.0184, codebook_utilization 0.0030, codebook_perplexity 100.9461,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.0428, vq_loss 0.0047, rec_loss 0.0381, quant_error 0.0190, codebook_utilization 0.0030, codebook_perplexity 101.6267,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.0424, vq_loss 0.0049, rec_loss 0.0375, quant_error 0.0196, codebook_utilization 0.0031, codebook_perplexity 104.7261,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.0423, vq_loss 0.0050, rec_loss 0.0372, quant_error 0.0201, codebook_utilization 0.0031, codebook_perplexity 107.9953,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.0424, vq_loss 0.0051, rec_loss 0.0374, quant_error 0.0202, codebook_utilization 0.0032, codebook_perplexity 110.5201,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.0428, vq_loss 0.0052, rec_loss 0.0377, quant_error 0.0207, codebook_utilization 0.0033, codebook_perplexity 111.5600,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.0428, vq_loss 0.0053, rec_loss 0.0375, quant_error 0.0210, codebook_utilization 0.0034, codebook_perplexity 113.7837,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.0431, vq_loss 0.0053, rec_loss 0.0377, quant_error 0.0213, codebook_utilization 0.0035, codebook_perplexity 113.7718,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.0432, vq_loss 0.0054, rec_loss 0.0378, quant_error 0.0217, codebook_utilization 0.0035, codebook_perplexity 112.9556,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.0430, vq_loss 0.0056, rec_loss 0.0374, quant_error 0.0222, codebook_utilization 0.0035, codebook_perplexity 112.9817,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.0427, vq_loss 0.0057, rec_loss 0.0370, quant_error 0.0227, codebook_utilization 0.0036, codebook_perplexity 112.8215,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.0430, vq_loss 0.0057, rec_loss 0.0372, quant_error 0.0230, codebook_utilization 0.0036, codebook_perplexity 113.0626,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.0432, vq_loss 0.0058, rec_loss 0.0374, quant_error 0.0231, codebook_utilization 0.0036, codebook_perplexity 115.7925,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.0430, vq_loss 0.0058, rec_loss 0.0372, quant_error 0.0234, codebook_utilization 0.0036, codebook_perplexity 117.1341,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.0428, vq_loss 0.0059, rec_loss 0.0369, quant_error 0.0236, codebook_utilization 0.0036, codebook_perplexity 118.2972,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.0430, vq_loss 0.0059, rec_loss 0.0371, quant_error 0.0236, codebook_utilization 0.0036, codebook_perplexity 118.8781,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.0428, vq_loss 0.0060, rec_loss 0.0369, quant_error 0.0239, codebook_utilization 0.0036, codebook_perplexity 118.1350,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.0428, vq_loss 0.0061, rec_loss 0.0367, quant_error 0.0244, codebook_utilization 0.0037, codebook_perplexity 117.7386,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.0427, vq_loss 0.0062, rec_loss 0.0365, quant_error 0.0247, codebook_utilization 0.0037, codebook_perplexity 119.5608,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.0426, vq_loss 0.0062, rec_loss 0.0364, quant_error 0.0248, codebook_utilization 0.0037, codebook_perplexity 120.2565,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.0421, vq_loss 0.0062, rec_loss 0.0358, quant_error 0.0250, codebook_utilization 0.0037, codebook_perplexity 122.8452,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.0416, vq_loss 0.0062, rec_loss 0.0354, quant_error 0.0249, codebook_utilization 0.0038, codebook_perplexity 126.3944,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.0413, vq_loss 0.0061, rec_loss 0.0351, quant_error 0.0245, codebook_utilization 0.0038, codebook_perplexity 128.7619,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.0409, vq_loss 0.0060, rec_loss 0.0349, quant_error 0.0240, codebook_utilization 0.0038, codebook_perplexity 128.3991,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.0407, vq_loss 0.0059, rec_loss 0.0348, quant_error 0.0238, codebook_utilization 0.0038, codebook_perplexity 129.2159,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.0404, vq_loss 0.0058, rec_loss 0.0345, quant_error 0.0233, codebook_utilization 0.0038, codebook_perplexity 130.7742,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.0403, vq_loss 0.0058, rec_loss 0.0345, quant_error 0.0232, codebook_utilization 0.0038, codebook_perplexity 132.5374,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.0403, vq_loss 0.0058, rec_loss 0.0346, quant_error 0.0230, codebook_utilization 0.0039, codebook_perplexity 132.5991,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.0402, vq_loss 0.0058, rec_loss 0.0345, quant_error 0.0231, codebook_utilization 0.0039, codebook_perplexity 133.7529,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.0409, vq_loss 0.0059, rec_loss 0.0350, quant_error 0.0236, codebook_utilization 0.0039, codebook_perplexity 135.6300,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.0411, vq_loss 0.0059, rec_loss 0.0351, quant_error 0.0237, codebook_utilization 0.0039, codebook_perplexity 137.6233,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.0409, vq_loss 0.0059, rec_loss 0.0350, quant_error 0.0236, codebook_utilization 0.0040, codebook_perplexity 138.7346,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.0411, vq_loss 0.0060, rec_loss 0.0352, quant_error 0.0238, codebook_utilization 0.0040, codebook_perplexity 140.4827,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.0413, vq_loss 0.0060, rec_loss 0.0353, quant_error 0.0240, codebook_utilization 0.0040, codebook_perplexity 141.9414,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.0411, vq_loss 0.0059, rec_loss 0.0352, quant_error 0.0238, codebook_utilization 0.0040, codebook_perplexity 141.4323,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.0414, vq_loss 0.0060, rec_loss 0.0354, quant_error 0.0241, codebook_utilization 0.0040, codebook_perplexity 138.4687,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.0414, vq_loss 0.0061, rec_loss 0.0352, quant_error 0.0245, codebook_utilization 0.0040, codebook_perplexity 136.3148,
