dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: vanilla_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_50000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: vanilla_quantizer_30
saver_name_pre: vanilla_quantizer_30_FFHQ_model_50000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.3788, vq_loss 0.0660, rec_loss 0.3128, quant_error 0.2641, codebook_utilization 0.0066, codebook_perplexity 121.6205,
Train Epoch: [1/30] Iters:[120/2187] loss 7.8319, vq_loss 7.6166, rec_loss 0.2152, quant_error 30.4664, codebook_utilization 0.0004, codebook_perplexity 2.9753,
Train Epoch: [1/30] Iters:[130/2187] loss 9.1932, vq_loss 8.9932, rec_loss 0.2000, quant_error 35.9729, codebook_utilization 0.0004, codebook_perplexity 3.0135,
Train Epoch: [1/30] Iters:[140/2187] loss 11.3760, vq_loss 11.1916, rec_loss 0.1844, quant_error 44.7663, codebook_utilization 0.0004, codebook_perplexity 2.9805,
Train Epoch: [1/30] Iters:[150/2187] loss 12.3245, vq_loss 12.1506, rec_loss 0.1739, quant_error 48.6022, codebook_utilization 0.0004, codebook_perplexity 2.9516,
Train Epoch: [1/30] Iters:[160/2187] loss 13.6037, vq_loss 13.4387, rec_loss 0.1650, quant_error 53.7547, codebook_utilization 0.0004, codebook_perplexity 2.8573,
Train Epoch: [1/30] Iters:[170/2187] loss 14.9430, vq_loss 14.7865, rec_loss 0.1565, quant_error 59.1461, codebook_utilization 0.0004, codebook_perplexity 2.7708,
Train Epoch: [1/30] Iters:[180/2187] loss 14.9033, vq_loss 14.7548, rec_loss 0.1485, quant_error 59.0193, codebook_utilization 0.0004, codebook_perplexity 2.7302,
Train Epoch: [1/30] Iters:[190/2187] loss 13.4215, vq_loss 13.2793, rec_loss 0.1422, quant_error 53.1172, codebook_utilization 0.0004, codebook_perplexity 2.7225,
Train Epoch: [1/30] Iters:[200/2187] loss 12.6549, vq_loss 12.5212, rec_loss 0.1337, quant_error 50.0850, codebook_utilization 0.0004, codebook_perplexity 2.7143,
Train Epoch: [1/30] Iters:[210/2187] loss 12.1786, vq_loss 12.0509, rec_loss 0.1277, quant_error 48.2035, codebook_utilization 0.0003, codebook_perplexity 2.7082,
Train Epoch: [1/30] Iters:[220/2187] loss 11.2842, vq_loss 11.1620, rec_loss 0.1222, quant_error 44.6481, codebook_utilization 0.0003, codebook_perplexity 2.7185,
Train Epoch: [1/30] Iters:[230/2187] loss 10.5666, vq_loss 10.4489, rec_loss 0.1176, quant_error 41.7957, codebook_utilization 0.0003, codebook_perplexity 2.7459,
Train Epoch: [1/30] Iters:[240/2187] loss 11.2723, vq_loss 11.1568, rec_loss 0.1155, quant_error 44.6273, codebook_utilization 0.0003, codebook_perplexity 2.7516,
Train Epoch: [1/30] Iters:[250/2187] loss 11.7821, vq_loss 11.6685, rec_loss 0.1136, quant_error 46.6739, codebook_utilization 0.0003, codebook_perplexity 2.7678,
Train Epoch: [1/30] Iters:[260/2187] loss 11.0945, vq_loss 10.9782, rec_loss 0.1162, quant_error 43.9130, codebook_utilization 0.0003, codebook_perplexity 2.8021,
Train Epoch: [1/30] Iters:[270/2187] loss 11.4855, vq_loss 11.3677, rec_loss 0.1177, quant_error 45.4709, codebook_utilization 0.0003, codebook_perplexity 2.7976,
Train Epoch: [1/30] Iters:[280/2187] loss 11.8258, vq_loss 11.7090, rec_loss 0.1168, quant_error 46.8361, codebook_utilization 0.0002, codebook_perplexity 2.8188,
Train Epoch: [1/30] Iters:[290/2187] loss 10.6357, vq_loss 10.5211, rec_loss 0.1146, quant_error 42.0845, codebook_utilization 0.0002, codebook_perplexity 2.8790,
Train Epoch: [1/30] Iters:[300/2187] loss 9.8777, vq_loss 9.7627, rec_loss 0.1150, quant_error 39.0508, codebook_utilization 0.0002, codebook_perplexity 2.9025,
Train Epoch: [1/30] Iters:[310/2187] loss 9.7751, vq_loss 9.6660, rec_loss 0.1092, quant_error 38.6639, codebook_utilization 0.0002, codebook_perplexity 2.9290,
Train Epoch: [1/30] Iters:[320/2187] loss 8.1907, vq_loss 8.0851, rec_loss 0.1056, quant_error 32.3402, codebook_utilization 0.0002, codebook_perplexity 3.0257,
Train Epoch: [1/30] Iters:[330/2187] loss 7.5162, vq_loss 7.4105, rec_loss 0.1057, quant_error 29.6419, codebook_utilization 0.0002, codebook_perplexity 3.0576,
Train Epoch: [1/30] Iters:[340/2187] loss 7.6296, vq_loss 7.5258, rec_loss 0.1038, quant_error 30.1032, codebook_utilization 0.0002, codebook_perplexity 3.0890,
Train Epoch: [1/30] Iters:[350/2187] loss 7.1819, vq_loss 7.0776, rec_loss 0.1043, quant_error 28.3103, codebook_utilization 0.0002, codebook_perplexity 3.1538,
Train Epoch: [1/30] Iters:[360/2187] loss 6.8927, vq_loss 6.7875, rec_loss 0.1052, quant_error 27.1498, codebook_utilization 0.0002, codebook_perplexity 3.1741,
Train Epoch: [1/30] Iters:[370/2187] loss 7.3733, vq_loss 7.2690, rec_loss 0.1043, quant_error 29.0759, codebook_utilization 0.0002, codebook_perplexity 3.1628,
Train Epoch: [1/30] Iters:[380/2187] loss 6.6424, vq_loss 6.5408, rec_loss 0.1015, quant_error 26.1633, codebook_utilization 0.0002, codebook_perplexity 3.1893,
Train Epoch: [1/30] Iters:[390/2187] loss 5.9302, vq_loss 5.8301, rec_loss 0.1001, quant_error 23.3205, codebook_utilization 0.0002, codebook_perplexity 3.2101,
Train Epoch: [1/30] Iters:[400/2187] loss 5.6070, vq_loss 5.5127, rec_loss 0.0943, quant_error 22.0509, codebook_utilization 0.0002, codebook_perplexity 3.2473,
Train Epoch: [1/30] Iters:[410/2187] loss 5.5787, vq_loss 5.4884, rec_loss 0.0903, quant_error 21.9535, codebook_utilization 0.0002, codebook_perplexity 3.2981,
Train Epoch: [1/30] Iters:[420/2187] loss 4.7229, vq_loss 4.6336, rec_loss 0.0893, quant_error 18.5344, codebook_utilization 0.0002, codebook_perplexity 3.4214,
Train Epoch: [1/30] Iters:[430/2187] loss 4.7596, vq_loss 4.6714, rec_loss 0.0881, quant_error 18.6857, codebook_utilization 0.0002, codebook_perplexity 3.4681,
Train Epoch: [1/30] Iters:[440/2187] loss 4.7685, vq_loss 4.6819, rec_loss 0.0867, quant_error 18.7275, codebook_utilization 0.0002, codebook_perplexity 3.5653,
Train Epoch: [1/30] Iters:[450/2187] loss 4.3757, vq_loss 4.2897, rec_loss 0.0860, quant_error 17.1588, codebook_utilization 0.0002, codebook_perplexity 3.6643,
Train Epoch: [1/30] Iters:[460/2187] loss 3.6229, vq_loss 3.5382, rec_loss 0.0848, quant_error 14.1527, codebook_utilization 0.0002, codebook_perplexity 3.7220,
Train Epoch: [1/30] Iters:[470/2187] loss 3.7434, vq_loss 3.6599, rec_loss 0.0835, quant_error 14.6394, codebook_utilization 0.0002, codebook_perplexity 3.7378,
Train Epoch: [1/30] Iters:[480/2187] loss 3.6168, vq_loss 3.5321, rec_loss 0.0846, quant_error 14.1285, codebook_utilization 0.0002, codebook_perplexity 3.8640,
Train Epoch: [1/30] Iters:[490/2187] loss 3.3871, vq_loss 3.3018, rec_loss 0.0853, quant_error 13.2072, codebook_utilization 0.0002, codebook_perplexity 3.8711,
Train Epoch: [1/30] Iters:[500/2187] loss 3.7455, vq_loss 3.6603, rec_loss 0.0852, quant_error 14.6411, codebook_utilization 0.0002, codebook_perplexity 3.8312,
Train Epoch: [1/30] Iters:[510/2187] loss 3.5516, vq_loss 3.4655, rec_loss 0.0860, quant_error 13.8621, codebook_utilization 0.0002, codebook_perplexity 3.8982,
Train Epoch: [1/30] Iters:[520/2187] loss 3.2263, vq_loss 3.1418, rec_loss 0.0845, quant_error 12.5672, codebook_utilization 0.0002, codebook_perplexity 3.9197,
Train Epoch: [1/30] Iters:[530/2187] loss 3.2697, vq_loss 3.1872, rec_loss 0.0825, quant_error 12.7489, codebook_utilization 0.0002, codebook_perplexity 3.9652,
Train Epoch: [1/30] Iters:[540/2187] loss 2.9396, vq_loss 2.8571, rec_loss 0.0825, quant_error 11.4283, codebook_utilization 0.0002, codebook_perplexity 4.0533,
Train Epoch: [1/30] Iters:[550/2187] loss 2.6917, vq_loss 2.6090, rec_loss 0.0828, quant_error 10.4358, codebook_utilization 0.0002, codebook_perplexity 4.1095,
Train Epoch: [1/30] Iters:[560/2187] loss 2.9312, vq_loss 2.8499, rec_loss 0.0813, quant_error 11.3997, codebook_utilization 0.0002, codebook_perplexity 4.1439,
Train Epoch: [1/30] Iters:[570/2187] loss 2.8316, vq_loss 2.7517, rec_loss 0.0799, quant_error 11.0069, codebook_utilization 0.0002, codebook_perplexity 4.2007,
Train Epoch: [1/30] Iters:[580/2187] loss 2.3687, vq_loss 2.2894, rec_loss 0.0793, quant_error 9.1576, codebook_utilization 0.0002, codebook_perplexity 4.1986,
Train Epoch: [1/30] Iters:[590/2187] loss 2.3496, vq_loss 2.2720, rec_loss 0.0776, quant_error 9.0879, codebook_utilization 0.0002, codebook_perplexity 4.1801,
Train Epoch: [1/30] Iters:[600/2187] loss 2.1925, vq_loss 2.1167, rec_loss 0.0757, quant_error 8.4669, codebook_utilization 0.0002, codebook_perplexity 4.2648,
Train Epoch: [1/30] Iters:[610/2187] loss 1.8776, vq_loss 1.8026, rec_loss 0.0750, quant_error 7.2104, codebook_utilization 0.0002, codebook_perplexity 4.3483,
Train Epoch: [1/30] Iters:[620/2187] loss 1.7816, vq_loss 1.7070, rec_loss 0.0746, quant_error 6.8280, codebook_utilization 0.0002, codebook_perplexity 4.4159,
Train Epoch: [1/30] Iters:[630/2187] loss 1.8890, vq_loss 1.8154, rec_loss 0.0736, quant_error 7.2615, codebook_utilization 0.0002, codebook_perplexity 4.4495,
Train Epoch: [1/30] Iters:[640/2187] loss 1.8153, vq_loss 1.7425, rec_loss 0.0728, quant_error 6.9699, codebook_utilization 0.0002, codebook_perplexity 4.5431,
Train Epoch: [1/30] Iters:[650/2187] loss 1.7772, vq_loss 1.7047, rec_loss 0.0725, quant_error 6.8188, codebook_utilization 0.0002, codebook_perplexity 4.5714,
Train Epoch: [1/30] Iters:[660/2187] loss 1.8828, vq_loss 1.8093, rec_loss 0.0735, quant_error 7.2373, codebook_utilization 0.0002, codebook_perplexity 4.5702,
Train Epoch: [1/30] Iters:[670/2187] loss 1.9035, vq_loss 1.8304, rec_loss 0.0731, quant_error 7.3216, codebook_utilization 0.0002, codebook_perplexity 4.6016,
Train Epoch: [1/30] Iters:[680/2187] loss 1.7800, vq_loss 1.7071, rec_loss 0.0730, quant_error 6.8282, codebook_utilization 0.0002, codebook_perplexity 4.6342,
Train Epoch: [1/30] Iters:[690/2187] loss 1.7441, vq_loss 1.6703, rec_loss 0.0738, quant_error 6.6813, codebook_utilization 0.0002, codebook_perplexity 4.5701,
Train Epoch: [1/30] Iters:[700/2187] loss 1.8196, vq_loss 1.7465, rec_loss 0.0730, quant_error 6.9862, codebook_utilization 0.0002, codebook_perplexity 4.5910,
Train Epoch: [1/30] Iters:[710/2187] loss 1.7109, vq_loss 1.6388, rec_loss 0.0720, quant_error 6.5553, codebook_utilization 0.0002, codebook_perplexity 4.6350,
Train Epoch: [1/30] Iters:[720/2187] loss 1.5324, vq_loss 1.4608, rec_loss 0.0716, quant_error 5.8433, codebook_utilization 0.0002, codebook_perplexity 4.6452,
Train Epoch: [1/30] Iters:[730/2187] loss 1.5040, vq_loss 1.4334, rec_loss 0.0706, quant_error 5.7335, codebook_utilization 0.0002, codebook_perplexity 4.6680,
Train Epoch: [1/30] Iters:[740/2187] loss 1.4985, vq_loss 1.4298, rec_loss 0.0688, quant_error 5.7192, codebook_utilization 0.0002, codebook_perplexity 4.7484,
Train Epoch: [1/30] Iters:[750/2187] loss 1.3147, vq_loss 1.2444, rec_loss 0.0703, quant_error 4.9776, codebook_utilization 0.0002, codebook_perplexity 4.7826,
Train Epoch: [1/30] Iters:[760/2187] loss 1.2260, vq_loss 1.1557, rec_loss 0.0703, quant_error 4.6227, codebook_utilization 0.0002, codebook_perplexity 4.7932,
Train Epoch: [1/30] Iters:[770/2187] loss 1.2696, vq_loss 1.1988, rec_loss 0.0709, quant_error 4.7951, codebook_utilization 0.0002, codebook_perplexity 4.7980,
Train Epoch: [1/30] Iters:[780/2187] loss 1.2584, vq_loss 1.1874, rec_loss 0.0710, quant_error 4.7497, codebook_utilization 0.0002, codebook_perplexity 4.8072,
Train Epoch: [1/30] Iters:[790/2187] loss 1.1494, vq_loss 1.0778, rec_loss 0.0716, quant_error 4.3111, codebook_utilization 0.0002, codebook_perplexity 4.8381,
Train Epoch: [1/30] Iters:[800/2187] loss 1.1170, vq_loss 1.0472, rec_loss 0.0698, quant_error 4.1889, codebook_utilization 0.0002, codebook_perplexity 4.8298,
Train Epoch: [1/30] Iters:[810/2187] loss 1.1426, vq_loss 1.0739, rec_loss 0.0687, quant_error 4.2956, codebook_utilization 0.0002, codebook_perplexity 4.8288,
Train Epoch: [1/30] Iters:[820/2187] loss 1.0638, vq_loss 0.9946, rec_loss 0.0692, quant_error 3.9786, codebook_utilization 0.0002, codebook_perplexity 4.8593,
Train Epoch: [1/30] Iters:[830/2187] loss 1.0074, vq_loss 0.9387, rec_loss 0.0686, quant_error 3.7550, codebook_utilization 0.0002, codebook_perplexity 4.8742,
Train Epoch: [1/30] Iters:[840/2187] loss 1.0714, vq_loss 1.0025, rec_loss 0.0689, quant_error 4.0100, codebook_utilization 0.0002, codebook_perplexity 4.9121,
Train Epoch: [1/30] Iters:[850/2187] loss 1.0937, vq_loss 1.0241, rec_loss 0.0696, quant_error 4.0962, codebook_utilization 0.0002, codebook_perplexity 4.8962,
Train Epoch: [1/30] Iters:[860/2187] loss 1.0273, vq_loss 0.9571, rec_loss 0.0703, quant_error 3.8283, codebook_utilization 0.0002, codebook_perplexity 4.8968,
Train Epoch: [1/30] Iters:[870/2187] loss 1.0225, vq_loss 0.9485, rec_loss 0.0740, quant_error 3.7941, codebook_utilization 0.0002, codebook_perplexity 4.9154,
Train Epoch: [1/30] Iters:[880/2187] loss 1.0644, vq_loss 0.9878, rec_loss 0.0766, quant_error 3.9512, codebook_utilization 0.0002, codebook_perplexity 4.8567,
Train Epoch: [1/30] Iters:[890/2187] loss 1.0363, vq_loss 0.9598, rec_loss 0.0765, quant_error 3.8392, codebook_utilization 0.0002, codebook_perplexity 4.8294,
Train Epoch: [1/30] Iters:[900/2187] loss 0.9642, vq_loss 0.8883, rec_loss 0.0759, quant_error 3.5531, codebook_utilization 0.0002, codebook_perplexity 4.8829,
Train Epoch: [1/30] Iters:[910/2187] loss 0.9385, vq_loss 0.8627, rec_loss 0.0757, quant_error 3.4509, codebook_utilization 0.0002, codebook_perplexity 4.8391,
Train Epoch: [1/30] Iters:[920/2187] loss 1.0170, vq_loss 0.9453, rec_loss 0.0717, quant_error 3.7810, codebook_utilization 0.0002, codebook_perplexity 4.8251,
Train Epoch: [1/30] Iters:[930/2187] loss 0.9902, vq_loss 0.9201, rec_loss 0.0702, quant_error 3.6803, codebook_utilization 0.0002, codebook_perplexity 4.8964,
Train Epoch: [1/30] Iters:[940/2187] loss 0.9126, vq_loss 0.8419, rec_loss 0.0707, quant_error 3.3676, codebook_utilization 0.0002, codebook_perplexity 4.8632,
Train Epoch: [1/30] Iters:[950/2187] loss 0.9969, vq_loss 0.9234, rec_loss 0.0735, quant_error 3.6938, codebook_utilization 0.0002, codebook_perplexity 4.7795,
Train Epoch: [1/30] Iters:[960/2187] loss 1.1090, vq_loss 1.0350, rec_loss 0.0740, quant_error 4.1401, codebook_utilization 0.0002, codebook_perplexity 4.8546,
Train Epoch: [1/30] Iters:[970/2187] loss 1.0677, vq_loss 0.9930, rec_loss 0.0747, quant_error 3.9720, codebook_utilization 0.0002, codebook_perplexity 4.8507,
Train Epoch: [1/30] Iters:[980/2187] loss 1.0458, vq_loss 0.9714, rec_loss 0.0744, quant_error 3.8856, codebook_utilization 0.0002, codebook_perplexity 4.8488,
Train Epoch: [1/30] Iters:[990/2187] loss 1.0162, vq_loss 0.9422, rec_loss 0.0740, quant_error 3.7687, codebook_utilization 0.0002, codebook_perplexity 4.9102,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.8810, vq_loss 0.8102, rec_loss 0.0709, quant_error 3.2406, codebook_utilization 0.0002, codebook_perplexity 4.9848,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.7259, vq_loss 0.6565, rec_loss 0.0693, quant_error 2.6261, codebook_utilization 0.0002, codebook_perplexity 4.9870,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.6484, vq_loss 0.5802, rec_loss 0.0682, quant_error 2.3208, codebook_utilization 0.0002, codebook_perplexity 5.0017,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.6237, vq_loss 0.5561, rec_loss 0.0676, quant_error 2.2243, codebook_utilization 0.0002, codebook_perplexity 5.0332,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.6324, vq_loss 0.5667, rec_loss 0.0657, quant_error 2.2670, codebook_utilization 0.0002, codebook_perplexity 5.0508,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.6390, vq_loss 0.5736, rec_loss 0.0654, quant_error 2.2944, codebook_utilization 0.0003, codebook_perplexity 5.0181,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.6489, vq_loss 0.5839, rec_loss 0.0651, quant_error 2.3354, codebook_utilization 0.0003, codebook_perplexity 5.0283,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.6222, vq_loss 0.5576, rec_loss 0.0645, quant_error 2.2304, codebook_utilization 0.0003, codebook_perplexity 5.0719,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.5709, vq_loss 0.5064, rec_loss 0.0645, quant_error 2.0257, codebook_utilization 0.0003, codebook_perplexity 5.0827,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.5525, vq_loss 0.4871, rec_loss 0.0654, quant_error 1.9483, codebook_utilization 0.0003, codebook_perplexity 5.0601,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.5706, vq_loss 0.5054, rec_loss 0.0652, quant_error 2.0215, codebook_utilization 0.0003, codebook_perplexity 5.1210,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.5429, vq_loss 0.4759, rec_loss 0.0670, quant_error 1.9038, codebook_utilization 0.0003, codebook_perplexity 5.1586,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.5288, vq_loss 0.4584, rec_loss 0.0704, quant_error 1.8337, codebook_utilization 0.0003, codebook_perplexity 5.0531,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.5704, vq_loss 0.4989, rec_loss 0.0715, quant_error 1.9957, codebook_utilization 0.0003, codebook_perplexity 5.0596,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.5742, vq_loss 0.5030, rec_loss 0.0711, quant_error 2.0122, codebook_utilization 0.0003, codebook_perplexity 5.0589,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.5427, vq_loss 0.4713, rec_loss 0.0714, quant_error 1.8851, codebook_utilization 0.0003, codebook_perplexity 5.0761,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.5239, vq_loss 0.4534, rec_loss 0.0704, quant_error 1.8137, codebook_utilization 0.0003, codebook_perplexity 5.0800,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.5057, vq_loss 0.4391, rec_loss 0.0666, quant_error 1.7565, codebook_utilization 0.0003, codebook_perplexity 5.1548,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.4795, vq_loss 0.4141, rec_loss 0.0654, quant_error 1.6563, codebook_utilization 0.0003, codebook_perplexity 5.1486,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.4545, vq_loss 0.3887, rec_loss 0.0657, quant_error 1.5549, codebook_utilization 0.0003, codebook_perplexity 5.1618,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.4570, vq_loss 0.3914, rec_loss 0.0656, quant_error 1.5655, codebook_utilization 0.0003, codebook_perplexity 5.1622,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.4556, vq_loss 0.3910, rec_loss 0.0647, quant_error 1.5638, codebook_utilization 0.0003, codebook_perplexity 5.1337,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.4452, vq_loss 0.3807, rec_loss 0.0645, quant_error 1.5227, codebook_utilization 0.0003, codebook_perplexity 5.1921,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.4278, vq_loss 0.3634, rec_loss 0.0643, quant_error 1.4538, codebook_utilization 0.0003, codebook_perplexity 5.2277,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.4098, vq_loss 0.3461, rec_loss 0.0637, quant_error 1.3843, codebook_utilization 0.0003, codebook_perplexity 5.2620,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.4036, vq_loss 0.3402, rec_loss 0.0635, quant_error 1.3607, codebook_utilization 0.0003, codebook_perplexity 5.2797,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.4037, vq_loss 0.3398, rec_loss 0.0639, quant_error 1.3591, codebook_utilization 0.0003, codebook_perplexity 5.3394,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.3934, vq_loss 0.3291, rec_loss 0.0642, quant_error 1.3166, codebook_utilization 0.0003, codebook_perplexity 5.3422,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.3789, vq_loss 0.3150, rec_loss 0.0639, quant_error 1.2600, codebook_utilization 0.0003, codebook_perplexity 5.3326,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.3824, vq_loss 0.3182, rec_loss 0.0642, quant_error 1.2729, codebook_utilization 0.0003, codebook_perplexity 5.3506,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.3840, vq_loss 0.3206, rec_loss 0.0634, quant_error 1.2825, codebook_utilization 0.0003, codebook_perplexity 5.3961,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.3775, vq_loss 0.3140, rec_loss 0.0635, quant_error 1.2562, codebook_utilization 0.0003, codebook_perplexity 5.4010,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.3705, vq_loss 0.3051, rec_loss 0.0654, quant_error 1.2203, codebook_utilization 0.0004, codebook_perplexity 5.4110,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.3709, vq_loss 0.3045, rec_loss 0.0664, quant_error 1.2180, codebook_utilization 0.0004, codebook_perplexity 5.4214,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.3617, vq_loss 0.2966, rec_loss 0.0651, quant_error 1.1864, codebook_utilization 0.0004, codebook_perplexity 5.4141,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.3337, vq_loss 0.2690, rec_loss 0.0647, quant_error 1.0760, codebook_utilization 0.0004, codebook_perplexity 5.4674,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.3203, vq_loss 0.2566, rec_loss 0.0637, quant_error 1.0264, codebook_utilization 0.0004, codebook_perplexity 5.4585,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.3241, vq_loss 0.2629, rec_loss 0.0612, quant_error 1.0517, codebook_utilization 0.0004, codebook_perplexity 5.5401,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.3418, vq_loss 0.2814, rec_loss 0.0604, quant_error 1.1256, codebook_utilization 0.0004, codebook_perplexity 5.5782,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.3346, vq_loss 0.2719, rec_loss 0.0627, quant_error 1.0878, codebook_utilization 0.0004, codebook_perplexity 5.5200,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.3282, vq_loss 0.2616, rec_loss 0.0666, quant_error 1.0464, codebook_utilization 0.0004, codebook_perplexity 5.4650,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.3425, vq_loss 0.2739, rec_loss 0.0687, quant_error 1.0954, codebook_utilization 0.0004, codebook_perplexity 5.4359,
