dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 1024
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: vanilla_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_1024_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: vanilla_quantizer_30
saver_name_pre: vanilla_quantizer_30_FFHQ_model_1024_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.3967, vq_loss 0.0903, rec_loss 0.3064, quant_error 0.3611, codebook_utilization 0.1997, codebook_perplexity 59.4287,
Train Epoch: [1/30] Iters:[500/2187] loss 2.8447, vq_loss 2.7666, rec_loss 0.0781, quant_error 11.0663, codebook_utilization 0.0125, codebook_perplexity 4.5014,
Train Epoch: [1/30] Iters:[510/2187] loss 2.4010, vq_loss 2.3235, rec_loss 0.0775, quant_error 9.2939, codebook_utilization 0.0126, codebook_perplexity 4.5179,
Train Epoch: [1/30] Iters:[520/2187] loss 2.2456, vq_loss 2.1686, rec_loss 0.0770, quant_error 8.6744, codebook_utilization 0.0126, codebook_perplexity 4.5536,
Train Epoch: [1/30] Iters:[530/2187] loss 2.3688, vq_loss 2.2912, rec_loss 0.0776, quant_error 9.1649, codebook_utilization 0.0127, codebook_perplexity 4.6122,
Train Epoch: [1/30] Iters:[540/2187] loss 2.3958, vq_loss 2.3183, rec_loss 0.0775, quant_error 9.2732, codebook_utilization 0.0126, codebook_perplexity 4.5919,
Train Epoch: [1/30] Iters:[550/2187] loss 2.3990, vq_loss 2.3221, rec_loss 0.0770, quant_error 9.2883, codebook_utilization 0.0126, codebook_perplexity 4.6053,
Train Epoch: [1/30] Iters:[560/2187] loss 2.3014, vq_loss 2.2255, rec_loss 0.0759, quant_error 8.9021, codebook_utilization 0.0126, codebook_perplexity 4.6204,
Train Epoch: [1/30] Iters:[570/2187] loss 2.2161, vq_loss 2.1393, rec_loss 0.0768, quant_error 8.5572, codebook_utilization 0.0126, codebook_perplexity 4.6618,
Train Epoch: [1/30] Iters:[580/2187] loss 1.9939, vq_loss 1.9189, rec_loss 0.0750, quant_error 7.6757, codebook_utilization 0.0125, codebook_perplexity 4.6703,
Train Epoch: [1/30] Iters:[590/2187] loss 1.7337, vq_loss 1.6600, rec_loss 0.0738, quant_error 6.6398, codebook_utilization 0.0125, codebook_perplexity 4.7621,
Train Epoch: [1/30] Iters:[600/2187] loss 1.4427, vq_loss 1.3692, rec_loss 0.0735, quant_error 5.4767, codebook_utilization 0.0127, codebook_perplexity 4.8378,
Train Epoch: [1/30] Iters:[610/2187] loss 1.4220, vq_loss 1.3471, rec_loss 0.0750, quant_error 5.3882, codebook_utilization 0.0127, codebook_perplexity 4.8295,
Train Epoch: [1/30] Iters:[620/2187] loss 1.4880, vq_loss 1.4144, rec_loss 0.0736, quant_error 5.6576, codebook_utilization 0.0127, codebook_perplexity 4.8422,
Train Epoch: [1/30] Iters:[630/2187] loss 1.4951, vq_loss 1.4203, rec_loss 0.0748, quant_error 5.6813, codebook_utilization 0.0127, codebook_perplexity 4.8438,
Train Epoch: [1/30] Iters:[640/2187] loss 1.4651, vq_loss 1.3892, rec_loss 0.0759, quant_error 5.5567, codebook_utilization 0.0129, codebook_perplexity 4.8481,
Train Epoch: [1/30] Iters:[650/2187] loss 1.5853, vq_loss 1.5085, rec_loss 0.0768, quant_error 6.0342, codebook_utilization 0.0128, codebook_perplexity 4.8250,
Train Epoch: [1/30] Iters:[660/2187] loss 1.7033, vq_loss 1.6267, rec_loss 0.0765, quant_error 6.5070, codebook_utilization 0.0128, codebook_perplexity 4.8969,
Train Epoch: [1/30] Iters:[670/2187] loss 1.6598, vq_loss 1.5831, rec_loss 0.0767, quant_error 6.3324, codebook_utilization 0.0127, codebook_perplexity 4.8855,
Train Epoch: [1/30] Iters:[680/2187] loss 1.5343, vq_loss 1.4585, rec_loss 0.0758, quant_error 5.8342, codebook_utilization 0.0128, codebook_perplexity 4.9055,
Train Epoch: [1/30] Iters:[690/2187] loss 1.5370, vq_loss 1.4606, rec_loss 0.0763, quant_error 5.8425, codebook_utilization 0.0129, codebook_perplexity 4.8658,
Train Epoch: [1/30] Iters:[700/2187] loss 1.5567, vq_loss 1.4801, rec_loss 0.0766, quant_error 5.9205, codebook_utilization 0.0130, codebook_perplexity 4.8492,
Train Epoch: [1/30] Iters:[710/2187] loss 1.4574, vq_loss 1.3821, rec_loss 0.0752, quant_error 5.5286, codebook_utilization 0.0130, codebook_perplexity 4.8295,
Train Epoch: [1/30] Iters:[720/2187] loss 1.3633, vq_loss 1.2886, rec_loss 0.0748, quant_error 5.1542, codebook_utilization 0.0131, codebook_perplexity 4.8545,
Train Epoch: [1/30] Iters:[730/2187] loss 1.3819, vq_loss 1.3080, rec_loss 0.0739, quant_error 5.2319, codebook_utilization 0.0132, codebook_perplexity 4.9211,
Train Epoch: [1/30] Iters:[740/2187] loss 1.3261, vq_loss 1.2552, rec_loss 0.0709, quant_error 5.0208, codebook_utilization 0.0130, codebook_perplexity 4.9882,
Train Epoch: [1/30] Iters:[750/2187] loss 1.1203, vq_loss 1.0503, rec_loss 0.0700, quant_error 4.2012, codebook_utilization 0.0131, codebook_perplexity 5.0202,
Train Epoch: [1/30] Iters:[760/2187] loss 1.0135, vq_loss 0.9437, rec_loss 0.0697, quant_error 3.7750, codebook_utilization 0.0132, codebook_perplexity 5.0671,
Train Epoch: [1/30] Iters:[770/2187] loss 1.0422, vq_loss 0.9722, rec_loss 0.0700, quant_error 3.8890, codebook_utilization 0.0132, codebook_perplexity 5.1220,
Train Epoch: [1/30] Iters:[780/2187] loss 1.0241, vq_loss 0.9542, rec_loss 0.0699, quant_error 3.8170, codebook_utilization 0.0130, codebook_perplexity 5.1205,
Train Epoch: [1/30] Iters:[790/2187] loss 0.9992, vq_loss 0.9288, rec_loss 0.0704, quant_error 3.7152, codebook_utilization 0.0130, codebook_perplexity 5.1624,
Train Epoch: [1/30] Iters:[800/2187] loss 0.9824, vq_loss 0.9137, rec_loss 0.0687, quant_error 3.6550, codebook_utilization 0.0129, codebook_perplexity 5.2198,
Train Epoch: [1/30] Iters:[810/2187] loss 0.9296, vq_loss 0.8613, rec_loss 0.0683, quant_error 3.4451, codebook_utilization 0.0130, codebook_perplexity 5.2824,
Train Epoch: [1/30] Iters:[820/2187] loss 0.8844, vq_loss 0.8176, rec_loss 0.0668, quant_error 3.2706, codebook_utilization 0.0131, codebook_perplexity 5.3310,
Train Epoch: [1/30] Iters:[830/2187] loss 0.8318, vq_loss 0.7654, rec_loss 0.0665, quant_error 3.0615, codebook_utilization 0.0131, codebook_perplexity 5.3399,
Train Epoch: [1/30] Iters:[840/2187] loss 0.7737, vq_loss 0.7067, rec_loss 0.0669, quant_error 2.8270, codebook_utilization 0.0133, codebook_perplexity 5.3718,
Train Epoch: [1/30] Iters:[850/2187] loss 0.7773, vq_loss 0.7104, rec_loss 0.0669, quant_error 2.8416, codebook_utilization 0.0134, codebook_perplexity 5.3792,
Train Epoch: [1/30] Iters:[860/2187] loss 0.7885, vq_loss 0.7200, rec_loss 0.0685, quant_error 2.8801, codebook_utilization 0.0133, codebook_perplexity 5.3395,
Train Epoch: [1/30] Iters:[870/2187] loss 0.7218, vq_loss 0.6533, rec_loss 0.0685, quant_error 2.6131, codebook_utilization 0.0132, codebook_perplexity 5.3178,
Train Epoch: [1/30] Iters:[880/2187] loss 0.7177, vq_loss 0.6502, rec_loss 0.0675, quant_error 2.6007, codebook_utilization 0.0133, codebook_perplexity 5.4026,
Train Epoch: [1/30] Iters:[890/2187] loss 0.7359, vq_loss 0.6693, rec_loss 0.0666, quant_error 2.6773, codebook_utilization 0.0131, codebook_perplexity 5.4169,
Train Epoch: [1/30] Iters:[900/2187] loss 0.7265, vq_loss 0.6597, rec_loss 0.0667, quant_error 2.6390, codebook_utilization 0.0132, codebook_perplexity 5.4632,
Train Epoch: [1/30] Iters:[910/2187] loss 0.7139, vq_loss 0.6484, rec_loss 0.0654, quant_error 2.5937, codebook_utilization 0.0131, codebook_perplexity 5.4744,
Train Epoch: [1/30] Iters:[920/2187] loss 0.7028, vq_loss 0.6369, rec_loss 0.0659, quant_error 2.5476, codebook_utilization 0.0132, codebook_perplexity 5.5053,
Train Epoch: [1/30] Iters:[930/2187] loss 0.6941, vq_loss 0.6237, rec_loss 0.0704, quant_error 2.4947, codebook_utilization 0.0132, codebook_perplexity 5.5174,
Train Epoch: [1/30] Iters:[940/2187] loss 0.7028, vq_loss 0.6311, rec_loss 0.0716, quant_error 2.5245, codebook_utilization 0.0135, codebook_perplexity 5.5316,
Train Epoch: [1/30] Iters:[950/2187] loss 0.6993, vq_loss 0.6279, rec_loss 0.0713, quant_error 2.5117, codebook_utilization 0.0133, codebook_perplexity 5.5286,
Train Epoch: [1/30] Iters:[960/2187] loss 0.6749, vq_loss 0.6035, rec_loss 0.0714, quant_error 2.4138, codebook_utilization 0.0134, codebook_perplexity 5.5120,
Train Epoch: [1/30] Iters:[970/2187] loss 0.6446, vq_loss 0.5746, rec_loss 0.0701, quant_error 2.2982, codebook_utilization 0.0136, codebook_perplexity 5.5587,
Train Epoch: [1/30] Iters:[980/2187] loss 0.6322, vq_loss 0.5664, rec_loss 0.0658, quant_error 2.2656, codebook_utilization 0.0137, codebook_perplexity 5.6474,
Train Epoch: [1/30] Iters:[990/2187] loss 0.5869, vq_loss 0.5225, rec_loss 0.0644, quant_error 2.0900, codebook_utilization 0.0135, codebook_perplexity 5.6992,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.5365, vq_loss 0.4720, rec_loss 0.0645, quant_error 1.8882, codebook_utilization 0.0139, codebook_perplexity 5.8157,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.5302, vq_loss 0.4661, rec_loss 0.0640, quant_error 1.8644, codebook_utilization 0.0140, codebook_perplexity 5.9628,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.5378, vq_loss 0.4732, rec_loss 0.0646, quant_error 1.8927, codebook_utilization 0.0138, codebook_perplexity 5.9982,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.5022, vq_loss 0.4366, rec_loss 0.0656, quant_error 1.7465, codebook_utilization 0.0138, codebook_perplexity 5.9775,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.4967, vq_loss 0.4299, rec_loss 0.0668, quant_error 1.7195, codebook_utilization 0.0140, codebook_perplexity 6.0231,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.5193, vq_loss 0.4518, rec_loss 0.0675, quant_error 1.8073, codebook_utilization 0.0139, codebook_perplexity 6.0293,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.5006, vq_loss 0.4333, rec_loss 0.0673, quant_error 1.7333, codebook_utilization 0.0139, codebook_perplexity 5.9875,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.4707, vq_loss 0.4046, rec_loss 0.0661, quant_error 1.6185, codebook_utilization 0.0145, codebook_perplexity 6.0325,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.4683, vq_loss 0.4038, rec_loss 0.0645, quant_error 1.6152, codebook_utilization 0.0148, codebook_perplexity 6.0871,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.4639, vq_loss 0.4009, rec_loss 0.0631, quant_error 1.6035, codebook_utilization 0.0151, codebook_perplexity 6.1725,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.4562, vq_loss 0.3940, rec_loss 0.0622, quant_error 1.5760, codebook_utilization 0.0150, codebook_perplexity 6.1604,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.4338, vq_loss 0.3722, rec_loss 0.0616, quant_error 1.4886, codebook_utilization 0.0152, codebook_perplexity 6.2372,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.4335, vq_loss 0.3711, rec_loss 0.0624, quant_error 1.4845, codebook_utilization 0.0153, codebook_perplexity 6.3030,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.4372, vq_loss 0.3746, rec_loss 0.0626, quant_error 1.4985, codebook_utilization 0.0149, codebook_perplexity 6.2683,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.4266, vq_loss 0.3645, rec_loss 0.0621, quant_error 1.4580, codebook_utilization 0.0147, codebook_perplexity 6.2388,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.4022, vq_loss 0.3404, rec_loss 0.0617, quant_error 1.3618, codebook_utilization 0.0151, codebook_perplexity 6.3691,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.4013, vq_loss 0.3398, rec_loss 0.0614, quant_error 1.3594, codebook_utilization 0.0149, codebook_perplexity 6.4179,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.3857, vq_loss 0.3240, rec_loss 0.0617, quant_error 1.2960, codebook_utilization 0.0149, codebook_perplexity 6.4256,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.3742, vq_loss 0.3120, rec_loss 0.0622, quant_error 1.2481, codebook_utilization 0.0154, codebook_perplexity 6.5438,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.3699, vq_loss 0.3066, rec_loss 0.0633, quant_error 1.2266, codebook_utilization 0.0154, codebook_perplexity 6.5795,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.3607, vq_loss 0.2982, rec_loss 0.0626, quant_error 1.1927, codebook_utilization 0.0157, codebook_perplexity 6.5491,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.3697, vq_loss 0.3075, rec_loss 0.0621, quant_error 1.2301, codebook_utilization 0.0162, codebook_perplexity 6.5644,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.3699, vq_loss 0.3088, rec_loss 0.0611, quant_error 1.2351, codebook_utilization 0.0162, codebook_perplexity 6.5513,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.3566, vq_loss 0.2968, rec_loss 0.0598, quant_error 1.1873, codebook_utilization 0.0173, codebook_perplexity 6.6530,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.3578, vq_loss 0.2993, rec_loss 0.0585, quant_error 1.1970, codebook_utilization 0.0172, codebook_perplexity 6.6471,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.3517, vq_loss 0.2928, rec_loss 0.0589, quant_error 1.1712, codebook_utilization 0.0176, codebook_perplexity 6.7126,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.3398, vq_loss 0.2806, rec_loss 0.0592, quant_error 1.1225, codebook_utilization 0.0184, codebook_perplexity 6.8667,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.3609, vq_loss 0.3012, rec_loss 0.0597, quant_error 1.2049, codebook_utilization 0.0183, codebook_perplexity 6.7922,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.3733, vq_loss 0.3127, rec_loss 0.0606, quant_error 1.2508, codebook_utilization 0.0171, codebook_perplexity 6.6291,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.3534, vq_loss 0.2925, rec_loss 0.0609, quant_error 1.1699, codebook_utilization 0.0189, codebook_perplexity 6.8612,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.3609, vq_loss 0.2998, rec_loss 0.0611, quant_error 1.1993, codebook_utilization 0.0185, codebook_perplexity 6.8610,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.3620, vq_loss 0.3016, rec_loss 0.0604, quant_error 1.2066, codebook_utilization 0.0174, codebook_perplexity 6.6819,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.3274, vq_loss 0.2675, rec_loss 0.0598, quant_error 1.0701, codebook_utilization 0.0184, codebook_perplexity 6.9427,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.3125, vq_loss 0.2528, rec_loss 0.0597, quant_error 1.0112, codebook_utilization 0.0191, codebook_perplexity 7.1261,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.3192, vq_loss 0.2600, rec_loss 0.0592, quant_error 1.0400, codebook_utilization 0.0175, codebook_perplexity 6.9963,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.3120, vq_loss 0.2540, rec_loss 0.0580, quant_error 1.0161, codebook_utilization 0.0176, codebook_perplexity 7.0549,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.3001, vq_loss 0.2416, rec_loss 0.0586, quant_error 0.9662, codebook_utilization 0.0179, codebook_perplexity 7.2055,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.3037, vq_loss 0.2448, rec_loss 0.0588, quant_error 0.9792, codebook_utilization 0.0174, codebook_perplexity 7.1572,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.3145, vq_loss 0.2557, rec_loss 0.0588, quant_error 1.0228, codebook_utilization 0.0174, codebook_perplexity 7.1624,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.3187, vq_loss 0.2599, rec_loss 0.0588, quant_error 1.0397, codebook_utilization 0.0174, codebook_perplexity 7.1908,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.3198, vq_loss 0.2605, rec_loss 0.0593, quant_error 1.0421, codebook_utilization 0.0172, codebook_perplexity 7.1695,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.3226, vq_loss 0.2639, rec_loss 0.0587, quant_error 1.0556, codebook_utilization 0.0174, codebook_perplexity 7.1430,
