dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: ema_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_50000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: ema_quantizer_30
saver_name_pre: ema_quantizer_30_FFHQ_model_50000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.2922, vq_loss 0.0130, rec_loss 0.2792, quant_error 0.1041, codebook_utilization 0.0218, codebook_perplexity 350.6216,
Train Epoch: [1/30] Iters:[140/2187] loss 0.0523, vq_loss 0.0007, rec_loss 0.0517, quant_error 0.0053, codebook_utilization 0.0590, codebook_perplexity 1950.8602,
Train Epoch: [1/30] Iters:[150/2187] loss 0.0503, vq_loss 0.0006, rec_loss 0.0497, quant_error 0.0049, codebook_utilization 0.0595, codebook_perplexity 1983.4535,
Train Epoch: [1/30] Iters:[160/2187] loss 0.0492, vq_loss 0.0006, rec_loss 0.0486, quant_error 0.0047, codebook_utilization 0.0597, codebook_perplexity 2007.2012,
Train Epoch: [1/30] Iters:[170/2187] loss 0.0481, vq_loss 0.0006, rec_loss 0.0475, quant_error 0.0045, codebook_utilization 0.0600, codebook_perplexity 2032.4323,
Train Epoch: [1/30] Iters:[180/2187] loss 0.0467, vq_loss 0.0005, rec_loss 0.0462, quant_error 0.0043, codebook_utilization 0.0603, codebook_perplexity 2046.2221,
Train Epoch: [1/30] Iters:[190/2187] loss 0.0462, vq_loss 0.0005, rec_loss 0.0457, quant_error 0.0042, codebook_utilization 0.0610, codebook_perplexity 2090.1094,
Train Epoch: [1/30] Iters:[200/2187] loss 0.0447, vq_loss 0.0005, rec_loss 0.0442, quant_error 0.0043, codebook_utilization 0.0612, codebook_perplexity 2094.2143,
Train Epoch: [1/30] Iters:[210/2187] loss 0.0435, vq_loss 0.0006, rec_loss 0.0430, quant_error 0.0045, codebook_utilization 0.0610, codebook_perplexity 2064.2158,
Train Epoch: [1/30] Iters:[220/2187] loss 0.0423, vq_loss 0.0006, rec_loss 0.0418, quant_error 0.0046, codebook_utilization 0.0618, codebook_perplexity 2110.4093,
Train Epoch: [1/30] Iters:[230/2187] loss 0.0417, vq_loss 0.0006, rec_loss 0.0411, quant_error 0.0048, codebook_utilization 0.0628, codebook_perplexity 2175.1526,
Train Epoch: [1/30] Iters:[240/2187] loss 0.0405, vq_loss 0.0006, rec_loss 0.0399, quant_error 0.0050, codebook_utilization 0.0632, codebook_perplexity 2214.4070,
Train Epoch: [1/30] Iters:[250/2187] loss 0.0393, vq_loss 0.0006, rec_loss 0.0387, quant_error 0.0050, codebook_utilization 0.0638, codebook_perplexity 2251.1634,
Train Epoch: [1/30] Iters:[260/2187] loss 0.0389, vq_loss 0.0006, rec_loss 0.0383, quant_error 0.0049, codebook_utilization 0.0649, codebook_perplexity 2336.7419,
Train Epoch: [1/30] Iters:[270/2187] loss 0.0375, vq_loss 0.0006, rec_loss 0.0369, quant_error 0.0049, codebook_utilization 0.0650, codebook_perplexity 2353.1463,
Train Epoch: [1/30] Iters:[280/2187] loss 0.0358, vq_loss 0.0006, rec_loss 0.0352, quant_error 0.0047, codebook_utilization 0.0647, codebook_perplexity 2341.2137,
Train Epoch: [1/30] Iters:[290/2187] loss 0.0352, vq_loss 0.0006, rec_loss 0.0346, quant_error 0.0045, codebook_utilization 0.0648, codebook_perplexity 2340.3915,
Train Epoch: [1/30] Iters:[300/2187] loss 0.0352, vq_loss 0.0006, rec_loss 0.0346, quant_error 0.0044, codebook_utilization 0.0649, codebook_perplexity 2352.9154,
Train Epoch: [1/30] Iters:[310/2187] loss 0.0344, vq_loss 0.0005, rec_loss 0.0339, quant_error 0.0043, codebook_utilization 0.0650, codebook_perplexity 2355.1945,
Train Epoch: [1/30] Iters:[320/2187] loss 0.0338, vq_loss 0.0005, rec_loss 0.0333, quant_error 0.0042, codebook_utilization 0.0654, codebook_perplexity 2384.1340,
Train Epoch: [1/30] Iters:[330/2187] loss 0.0334, vq_loss 0.0005, rec_loss 0.0329, quant_error 0.0040, codebook_utilization 0.0661, codebook_perplexity 2433.4352,
Train Epoch: [1/30] Iters:[340/2187] loss 0.0327, vq_loss 0.0005, rec_loss 0.0322, quant_error 0.0039, codebook_utilization 0.0669, codebook_perplexity 2501.4985,
Train Epoch: [1/30] Iters:[350/2187] loss 0.0318, vq_loss 0.0005, rec_loss 0.0314, quant_error 0.0037, codebook_utilization 0.0676, codebook_perplexity 2553.0986,
Train Epoch: [1/30] Iters:[360/2187] loss 0.0311, vq_loss 0.0004, rec_loss 0.0306, quant_error 0.0036, codebook_utilization 0.0683, codebook_perplexity 2604.4103,
Train Epoch: [1/30] Iters:[370/2187] loss 0.0307, vq_loss 0.0004, rec_loss 0.0302, quant_error 0.0036, codebook_utilization 0.0687, codebook_perplexity 2627.2092,
Train Epoch: [1/30] Iters:[380/2187] loss 0.0303, vq_loss 0.0005, rec_loss 0.0298, quant_error 0.0036, codebook_utilization 0.0690, codebook_perplexity 2643.8299,
Train Epoch: [1/30] Iters:[390/2187] loss 0.0296, vq_loss 0.0005, rec_loss 0.0291, quant_error 0.0037, codebook_utilization 0.0693, codebook_perplexity 2655.0374,
Train Epoch: [1/30] Iters:[400/2187] loss 0.0293, vq_loss 0.0005, rec_loss 0.0288, quant_error 0.0037, codebook_utilization 0.0692, codebook_perplexity 2649.8409,
Train Epoch: [1/30] Iters:[410/2187] loss 0.0288, vq_loss 0.0005, rec_loss 0.0284, quant_error 0.0038, codebook_utilization 0.0692, codebook_perplexity 2651.8233,
Train Epoch: [1/30] Iters:[420/2187] loss 0.0288, vq_loss 0.0005, rec_loss 0.0283, quant_error 0.0038, codebook_utilization 0.0696, codebook_perplexity 2676.7520,
Train Epoch: [1/30] Iters:[430/2187] loss 0.0287, vq_loss 0.0005, rec_loss 0.0282, quant_error 0.0037, codebook_utilization 0.0701, codebook_perplexity 2715.0835,
Train Epoch: [1/30] Iters:[440/2187] loss 0.0288, vq_loss 0.0005, rec_loss 0.0283, quant_error 0.0037, codebook_utilization 0.0704, codebook_perplexity 2725.6374,
Train Epoch: [1/30] Iters:[450/2187] loss 0.0285, vq_loss 0.0005, rec_loss 0.0280, quant_error 0.0037, codebook_utilization 0.0705, codebook_perplexity 2731.5532,
Train Epoch: [1/30] Iters:[460/2187] loss 0.0281, vq_loss 0.0005, rec_loss 0.0277, quant_error 0.0037, codebook_utilization 0.0706, codebook_perplexity 2733.3263,
Train Epoch: [1/30] Iters:[470/2187] loss 0.0277, vq_loss 0.0005, rec_loss 0.0272, quant_error 0.0037, codebook_utilization 0.0706, codebook_perplexity 2736.3862,
Train Epoch: [1/30] Iters:[480/2187] loss 0.0273, vq_loss 0.0005, rec_loss 0.0268, quant_error 0.0038, codebook_utilization 0.0704, codebook_perplexity 2717.6447,
Train Epoch: [1/30] Iters:[490/2187] loss 0.0266, vq_loss 0.0005, rec_loss 0.0261, quant_error 0.0038, codebook_utilization 0.0700, codebook_perplexity 2699.5768,
Train Epoch: [1/30] Iters:[500/2187] loss 0.0262, vq_loss 0.0005, rec_loss 0.0257, quant_error 0.0038, codebook_utilization 0.0703, codebook_perplexity 2715.8247,
Train Epoch: [1/30] Iters:[510/2187] loss 0.0260, vq_loss 0.0005, rec_loss 0.0255, quant_error 0.0039, codebook_utilization 0.0703, codebook_perplexity 2710.8326,
Train Epoch: [1/30] Iters:[520/2187] loss 0.0255, vq_loss 0.0005, rec_loss 0.0251, quant_error 0.0038, codebook_utilization 0.0699, codebook_perplexity 2662.3039,
Train Epoch: [1/30] Iters:[530/2187] loss 0.0252, vq_loss 0.0005, rec_loss 0.0247, quant_error 0.0037, codebook_utilization 0.0700, codebook_perplexity 2669.6882,
Train Epoch: [1/30] Iters:[540/2187] loss 0.0252, vq_loss 0.0005, rec_loss 0.0247, quant_error 0.0036, codebook_utilization 0.0703, codebook_perplexity 2682.4110,
Train Epoch: [1/30] Iters:[550/2187] loss 0.0248, vq_loss 0.0004, rec_loss 0.0244, quant_error 0.0036, codebook_utilization 0.0703, codebook_perplexity 2681.3217,
Train Epoch: [1/30] Iters:[560/2187] loss 0.0248, vq_loss 0.0004, rec_loss 0.0243, quant_error 0.0034, codebook_utilization 0.0705, codebook_perplexity 2690.2345,
Train Epoch: [1/30] Iters:[570/2187] loss 0.0249, vq_loss 0.0004, rec_loss 0.0245, quant_error 0.0035, codebook_utilization 0.0709, codebook_perplexity 2726.5483,
Train Epoch: [1/30] Iters:[580/2187] loss 0.0248, vq_loss 0.0005, rec_loss 0.0244, quant_error 0.0036, codebook_utilization 0.0708, codebook_perplexity 2709.8553,
Train Epoch: [1/30] Iters:[590/2187] loss 0.0247, vq_loss 0.0005, rec_loss 0.0242, quant_error 0.0037, codebook_utilization 0.0709, codebook_perplexity 2704.4285,
Train Epoch: [1/30] Iters:[600/2187] loss 0.0248, vq_loss 0.0005, rec_loss 0.0244, quant_error 0.0037, codebook_utilization 0.0708, codebook_perplexity 2702.0036,
Train Epoch: [1/30] Iters:[610/2187] loss 0.0243, vq_loss 0.0005, rec_loss 0.0239, quant_error 0.0037, codebook_utilization 0.0709, codebook_perplexity 2715.5176,
Train Epoch: [1/30] Iters:[620/2187] loss 0.0242, vq_loss 0.0005, rec_loss 0.0237, quant_error 0.0036, codebook_utilization 0.0710, codebook_perplexity 2729.6503,
Train Epoch: [1/30] Iters:[630/2187] loss 0.0242, vq_loss 0.0004, rec_loss 0.0238, quant_error 0.0035, codebook_utilization 0.0714, codebook_perplexity 2766.3257,
Train Epoch: [1/30] Iters:[640/2187] loss 0.0241, vq_loss 0.0004, rec_loss 0.0237, quant_error 0.0035, codebook_utilization 0.0716, codebook_perplexity 2789.3083,
Train Epoch: [1/30] Iters:[650/2187] loss 0.0244, vq_loss 0.0004, rec_loss 0.0239, quant_error 0.0035, codebook_utilization 0.0718, codebook_perplexity 2804.9022,
Train Epoch: [1/30] Iters:[660/2187] loss 0.0245, vq_loss 0.0005, rec_loss 0.0240, quant_error 0.0038, codebook_utilization 0.0714, codebook_perplexity 2767.3292,
Train Epoch: [1/30] Iters:[670/2187] loss 0.0248, vq_loss 0.0005, rec_loss 0.0243, quant_error 0.0040, codebook_utilization 0.0714, codebook_perplexity 2764.4722,
Train Epoch: [1/30] Iters:[680/2187] loss 0.0244, vq_loss 0.0005, rec_loss 0.0239, quant_error 0.0040, codebook_utilization 0.0713, codebook_perplexity 2760.0731,
Train Epoch: [1/30] Iters:[690/2187] loss 0.0246, vq_loss 0.0005, rec_loss 0.0241, quant_error 0.0040, codebook_utilization 0.0713, codebook_perplexity 2757.5669,
Train Epoch: [1/30] Iters:[700/2187] loss 0.0239, vq_loss 0.0005, rec_loss 0.0234, quant_error 0.0040, codebook_utilization 0.0712, codebook_perplexity 2745.4554,
Train Epoch: [1/30] Iters:[710/2187] loss 0.0237, vq_loss 0.0005, rec_loss 0.0232, quant_error 0.0037, codebook_utilization 0.0719, codebook_perplexity 2798.7851,
Train Epoch: [1/30] Iters:[720/2187] loss 0.0229, vq_loss 0.0004, rec_loss 0.0225, quant_error 0.0034, codebook_utilization 0.0719, codebook_perplexity 2808.7196,
Train Epoch: [1/30] Iters:[730/2187] loss 0.0229, vq_loss 0.0004, rec_loss 0.0225, quant_error 0.0034, codebook_utilization 0.0718, codebook_perplexity 2797.3054,
Train Epoch: [1/30] Iters:[740/2187] loss 0.0226, vq_loss 0.0004, rec_loss 0.0221, quant_error 0.0035, codebook_utilization 0.0717, codebook_perplexity 2781.7969,
Train Epoch: [1/30] Iters:[750/2187] loss 0.0229, vq_loss 0.0005, rec_loss 0.0224, quant_error 0.0036, codebook_utilization 0.0717, codebook_perplexity 2781.6937,
Train Epoch: [1/30] Iters:[760/2187] loss 0.0228, vq_loss 0.0005, rec_loss 0.0223, quant_error 0.0037, codebook_utilization 0.0718, codebook_perplexity 2779.7286,
Train Epoch: [1/30] Iters:[770/2187] loss 0.0230, vq_loss 0.0005, rec_loss 0.0225, quant_error 0.0038, codebook_utilization 0.0720, codebook_perplexity 2786.0067,
Train Epoch: [1/30] Iters:[780/2187] loss 0.0230, vq_loss 0.0005, rec_loss 0.0225, quant_error 0.0038, codebook_utilization 0.0722, codebook_perplexity 2801.0911,
Train Epoch: [1/30] Iters:[790/2187] loss 0.0228, vq_loss 0.0005, rec_loss 0.0224, quant_error 0.0037, codebook_utilization 0.0725, codebook_perplexity 2831.2288,
Train Epoch: [1/30] Iters:[800/2187] loss 0.0228, vq_loss 0.0004, rec_loss 0.0224, quant_error 0.0036, codebook_utilization 0.0724, codebook_perplexity 2828.5507,
Train Epoch: [1/30] Iters:[810/2187] loss 0.0229, vq_loss 0.0005, rec_loss 0.0225, quant_error 0.0037, codebook_utilization 0.0722, codebook_perplexity 2805.2087,
Train Epoch: [1/30] Iters:[820/2187] loss 0.0227, vq_loss 0.0005, rec_loss 0.0222, quant_error 0.0038, codebook_utilization 0.0720, codebook_perplexity 2793.4655,
Train Epoch: [1/30] Iters:[830/2187] loss 0.0227, vq_loss 0.0005, rec_loss 0.0222, quant_error 0.0038, codebook_utilization 0.0720, codebook_perplexity 2790.1782,
Train Epoch: [1/30] Iters:[840/2187] loss 0.0228, vq_loss 0.0005, rec_loss 0.0223, quant_error 0.0037, codebook_utilization 0.0718, codebook_perplexity 2792.5026,
Train Epoch: [1/30] Iters:[850/2187] loss 0.0222, vq_loss 0.0004, rec_loss 0.0218, quant_error 0.0036, codebook_utilization 0.0721, codebook_perplexity 2818.6984,
Train Epoch: [1/30] Iters:[860/2187] loss 0.0222, vq_loss 0.0004, rec_loss 0.0218, quant_error 0.0034, codebook_utilization 0.0722, codebook_perplexity 2838.8262,
Train Epoch: [1/30] Iters:[870/2187] loss 0.0226, vq_loss 0.0004, rec_loss 0.0222, quant_error 0.0034, codebook_utilization 0.0723, codebook_perplexity 2848.4507,
Train Epoch: [1/30] Iters:[880/2187] loss 0.0225, vq_loss 0.0004, rec_loss 0.0221, quant_error 0.0035, codebook_utilization 0.0725, codebook_perplexity 2863.8300,
Train Epoch: [1/30] Iters:[890/2187] loss 0.0225, vq_loss 0.0004, rec_loss 0.0221, quant_error 0.0035, codebook_utilization 0.0727, codebook_perplexity 2871.6054,
Train Epoch: [1/30] Iters:[900/2187] loss 0.0224, vq_loss 0.0004, rec_loss 0.0219, quant_error 0.0036, codebook_utilization 0.0728, codebook_perplexity 2880.7564,
Train Epoch: [1/30] Iters:[910/2187] loss 0.0221, vq_loss 0.0004, rec_loss 0.0216, quant_error 0.0036, codebook_utilization 0.0731, codebook_perplexity 2907.3541,
Train Epoch: [1/30] Iters:[920/2187] loss 0.0217, vq_loss 0.0004, rec_loss 0.0213, quant_error 0.0034, codebook_utilization 0.0732, codebook_perplexity 2920.6395,
Train Epoch: [1/30] Iters:[930/2187] loss 0.0218, vq_loss 0.0004, rec_loss 0.0214, quant_error 0.0033, codebook_utilization 0.0731, codebook_perplexity 2925.0985,
Train Epoch: [1/30] Iters:[940/2187] loss 0.0218, vq_loss 0.0004, rec_loss 0.0214, quant_error 0.0033, codebook_utilization 0.0730, codebook_perplexity 2921.1889,
Train Epoch: [1/30] Iters:[950/2187] loss 0.0221, vq_loss 0.0004, rec_loss 0.0216, quant_error 0.0034, codebook_utilization 0.0732, codebook_perplexity 2933.8778,
Train Epoch: [1/30] Iters:[960/2187] loss 0.0219, vq_loss 0.0004, rec_loss 0.0215, quant_error 0.0034, codebook_utilization 0.0731, codebook_perplexity 2930.6498,
Train Epoch: [1/30] Iters:[970/2187] loss 0.0218, vq_loss 0.0004, rec_loss 0.0214, quant_error 0.0034, codebook_utilization 0.0731, codebook_perplexity 2927.1460,
Train Epoch: [1/30] Iters:[980/2187] loss 0.0218, vq_loss 0.0004, rec_loss 0.0213, quant_error 0.0034, codebook_utilization 0.0731, codebook_perplexity 2930.5313,
Train Epoch: [1/30] Iters:[990/2187] loss 0.0215, vq_loss 0.0004, rec_loss 0.0211, quant_error 0.0033, codebook_utilization 0.0732, codebook_perplexity 2946.4575,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.0212, vq_loss 0.0004, rec_loss 0.0208, quant_error 0.0033, codebook_utilization 0.0733, codebook_perplexity 2953.5071,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.0212, vq_loss 0.0004, rec_loss 0.0208, quant_error 0.0033, codebook_utilization 0.0730, codebook_perplexity 2928.2352,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.0215, vq_loss 0.0004, rec_loss 0.0211, quant_error 0.0034, codebook_utilization 0.0730, codebook_perplexity 2928.1623,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.0214, vq_loss 0.0004, rec_loss 0.0210, quant_error 0.0035, codebook_utilization 0.0728, codebook_perplexity 2900.5420,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.0215, vq_loss 0.0004, rec_loss 0.0210, quant_error 0.0036, codebook_utilization 0.0727, codebook_perplexity 2887.0620,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.0214, vq_loss 0.0004, rec_loss 0.0210, quant_error 0.0036, codebook_utilization 0.0725, codebook_perplexity 2872.0280,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.0215, vq_loss 0.0004, rec_loss 0.0211, quant_error 0.0035, codebook_utilization 0.0728, codebook_perplexity 2900.2843,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.0212, vq_loss 0.0004, rec_loss 0.0208, quant_error 0.0035, codebook_utilization 0.0729, codebook_perplexity 2915.9488,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.0210, vq_loss 0.0004, rec_loss 0.0206, quant_error 0.0033, codebook_utilization 0.0730, codebook_perplexity 2934.4912,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0033, codebook_utilization 0.0731, codebook_perplexity 2950.1492,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0032, codebook_utilization 0.0732, codebook_perplexity 2952.6329,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.0210, vq_loss 0.0004, rec_loss 0.0206, quant_error 0.0033, codebook_utilization 0.0731, codebook_perplexity 2946.9599,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0033, codebook_utilization 0.0730, codebook_perplexity 2936.5548,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0206, quant_error 0.0034, codebook_utilization 0.0730, codebook_perplexity 2930.2516,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.0210, vq_loss 0.0004, rec_loss 0.0205, quant_error 0.0034, codebook_utilization 0.0729, codebook_perplexity 2920.1989,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0034, codebook_utilization 0.0727, codebook_perplexity 2918.3063,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.0212, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0034, codebook_utilization 0.0727, codebook_perplexity 2921.6603,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.0212, vq_loss 0.0004, rec_loss 0.0208, quant_error 0.0035, codebook_utilization 0.0728, codebook_perplexity 2924.3913,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0034, codebook_utilization 0.0729, codebook_perplexity 2939.9383,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.0210, vq_loss 0.0004, rec_loss 0.0206, quant_error 0.0034, codebook_utilization 0.0728, codebook_perplexity 2937.7990,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0034, codebook_utilization 0.0730, codebook_perplexity 2944.6803,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0034, codebook_utilization 0.0729, codebook_perplexity 2941.0192,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0033, codebook_utilization 0.0729, codebook_perplexity 2946.0635,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0033, codebook_utilization 0.0727, codebook_perplexity 2942.0769,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.0210, vq_loss 0.0004, rec_loss 0.0206, quant_error 0.0033, codebook_utilization 0.0726, codebook_perplexity 2939.4275,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.0205, vq_loss 0.0004, rec_loss 0.0200, quant_error 0.0033, codebook_utilization 0.0725, codebook_perplexity 2935.4439,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.0203, vq_loss 0.0004, rec_loss 0.0199, quant_error 0.0033, codebook_utilization 0.0725, codebook_perplexity 2935.1009,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.0198, vq_loss 0.0004, rec_loss 0.0194, quant_error 0.0033, codebook_utilization 0.0725, codebook_perplexity 2933.6419,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.0198, vq_loss 0.0004, rec_loss 0.0194, quant_error 0.0032, codebook_utilization 0.0724, codebook_perplexity 2923.7571,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.0198, vq_loss 0.0004, rec_loss 0.0194, quant_error 0.0033, codebook_utilization 0.0726, codebook_perplexity 2937.6101,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.0200, vq_loss 0.0004, rec_loss 0.0196, quant_error 0.0034, codebook_utilization 0.0728, codebook_perplexity 2950.8919,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.0200, vq_loss 0.0004, rec_loss 0.0196, quant_error 0.0034, codebook_utilization 0.0731, codebook_perplexity 2972.9570,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.0202, vq_loss 0.0004, rec_loss 0.0197, quant_error 0.0035, codebook_utilization 0.0733, codebook_perplexity 2982.1152,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.0202, vq_loss 0.0004, rec_loss 0.0198, quant_error 0.0035, codebook_utilization 0.0733, codebook_perplexity 2988.5473,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.0200, vq_loss 0.0004, rec_loss 0.0195, quant_error 0.0034, codebook_utilization 0.0732, codebook_perplexity 2982.5246,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.0198, vq_loss 0.0004, rec_loss 0.0193, quant_error 0.0034, codebook_utilization 0.0730, codebook_perplexity 2974.0833,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.0197, vq_loss 0.0004, rec_loss 0.0192, quant_error 0.0034, codebook_utilization 0.0729, codebook_perplexity 2962.1226,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.0196, vq_loss 0.0004, rec_loss 0.0192, quant_error 0.0033, codebook_utilization 0.0726, codebook_perplexity 2952.0812,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.0194, vq_loss 0.0004, rec_loss 0.0190, quant_error 0.0034, codebook_utilization 0.0728, codebook_perplexity 2963.9754,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.0195, vq_loss 0.0004, rec_loss 0.0191, quant_error 0.0034, codebook_utilization 0.0729, codebook_perplexity 2966.9382,
