dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 8192
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: vanilla_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_8192_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: vanilla_quantizer_30
saver_name_pre: vanilla_quantizer_30_FFHQ_model_8192_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.3803, vq_loss 0.0757, rec_loss 0.3046, quant_error 0.3027, codebook_utilization 0.0212, codebook_perplexity 53.6423,
Train Epoch: [1/30] Iters:[170/2187] loss 15.6461, vq_loss 15.4902, rec_loss 0.1559, quant_error 61.9607, codebook_utilization 0.0019, codebook_perplexity 2.7565,
Train Epoch: [1/30] Iters:[180/2187] loss 17.4771, vq_loss 17.3282, rec_loss 0.1489, quant_error 69.3127, codebook_utilization 0.0017, codebook_perplexity 2.7965,
Train Epoch: [1/30] Iters:[190/2187] loss 17.2423, vq_loss 17.0972, rec_loss 0.1451, quant_error 68.3889, codebook_utilization 0.0016, codebook_perplexity 2.8627,
Train Epoch: [1/30] Iters:[200/2187] loss 21.3186, vq_loss 21.1753, rec_loss 0.1433, quant_error 84.7014, codebook_utilization 0.0015, codebook_perplexity 2.8455,
Train Epoch: [1/30] Iters:[210/2187] loss 24.0543, vq_loss 23.9136, rec_loss 0.1408, quant_error 95.6542, codebook_utilization 0.0014, codebook_perplexity 2.8406,
Train Epoch: [1/30] Iters:[220/2187] loss 25.1291, vq_loss 24.9894, rec_loss 0.1397, quant_error 99.9576, codebook_utilization 0.0012, codebook_perplexity 2.8540,
Train Epoch: [1/30] Iters:[230/2187] loss 24.1863, vq_loss 24.0477, rec_loss 0.1386, quant_error 96.1908, codebook_utilization 0.0012, codebook_perplexity 2.8909,
Train Epoch: [1/30] Iters:[240/2187] loss 24.8387, vq_loss 24.7028, rec_loss 0.1359, quant_error 98.8114, codebook_utilization 0.0011, codebook_perplexity 2.9047,
Train Epoch: [1/30] Iters:[250/2187] loss 20.8380, vq_loss 20.7057, rec_loss 0.1324, quant_error 82.8227, codebook_utilization 0.0011, codebook_perplexity 2.9476,
Train Epoch: [1/30] Iters:[260/2187] loss 19.6386, vq_loss 19.5076, rec_loss 0.1310, quant_error 78.0305, codebook_utilization 0.0011, codebook_perplexity 2.9768,
Train Epoch: [1/30] Iters:[270/2187] loss 16.8689, vq_loss 16.7386, rec_loss 0.1303, quant_error 66.9545, codebook_utilization 0.0011, codebook_perplexity 3.0096,
Train Epoch: [1/30] Iters:[280/2187] loss 18.8411, vq_loss 18.7089, rec_loss 0.1322, quant_error 74.8355, codebook_utilization 0.0011, codebook_perplexity 2.9571,
Train Epoch: [1/30] Iters:[290/2187] loss 17.0888, vq_loss 16.9597, rec_loss 0.1291, quant_error 67.8386, codebook_utilization 0.0011, codebook_perplexity 2.9779,
Train Epoch: [1/30] Iters:[300/2187] loss 15.9564, vq_loss 15.8319, rec_loss 0.1245, quant_error 63.3276, codebook_utilization 0.0011, codebook_perplexity 3.0248,
Train Epoch: [1/30] Iters:[310/2187] loss 13.9493, vq_loss 13.8300, rec_loss 0.1193, quant_error 55.3199, codebook_utilization 0.0011, codebook_perplexity 3.0811,
Train Epoch: [1/30] Iters:[320/2187] loss 13.2496, vq_loss 13.1332, rec_loss 0.1164, quant_error 52.5329, codebook_utilization 0.0011, codebook_perplexity 3.1397,
Train Epoch: [1/30] Iters:[330/2187] loss 9.7545, vq_loss 9.6459, rec_loss 0.1086, quant_error 38.5836, codebook_utilization 0.0012, codebook_perplexity 3.2186,
Train Epoch: [1/30] Iters:[340/2187] loss 9.2354, vq_loss 9.1297, rec_loss 0.1057, quant_error 36.5189, codebook_utilization 0.0012, codebook_perplexity 3.2467,
Train Epoch: [1/30] Iters:[350/2187] loss 8.7218, vq_loss 8.6192, rec_loss 0.1026, quant_error 34.4768, codebook_utilization 0.0012, codebook_perplexity 3.2784,
Train Epoch: [1/30] Iters:[360/2187] loss 7.9547, vq_loss 7.8512, rec_loss 0.1035, quant_error 31.4048, codebook_utilization 0.0012, codebook_perplexity 3.3013,
Train Epoch: [1/30] Iters:[370/2187] loss 9.0842, vq_loss 8.9827, rec_loss 0.1015, quant_error 35.9309, codebook_utilization 0.0012, codebook_perplexity 3.2852,
Train Epoch: [1/30] Iters:[380/2187] loss 8.6038, vq_loss 8.5024, rec_loss 0.1014, quant_error 34.0096, codebook_utilization 0.0012, codebook_perplexity 3.3431,
Train Epoch: [1/30] Iters:[390/2187] loss 8.2945, vq_loss 8.1920, rec_loss 0.1024, quant_error 32.7681, codebook_utilization 0.0012, codebook_perplexity 3.3712,
Train Epoch: [1/30] Iters:[400/2187] loss 8.0330, vq_loss 7.9298, rec_loss 0.1032, quant_error 31.7194, codebook_utilization 0.0012, codebook_perplexity 3.3784,
Train Epoch: [1/30] Iters:[410/2187] loss 7.7905, vq_loss 7.6888, rec_loss 0.1017, quant_error 30.7551, codebook_utilization 0.0012, codebook_perplexity 3.4123,
Train Epoch: [1/30] Iters:[420/2187] loss 6.4403, vq_loss 6.3400, rec_loss 0.1003, quant_error 25.3599, codebook_utilization 0.0013, codebook_perplexity 3.4677,
Train Epoch: [1/30] Iters:[430/2187] loss 6.6849, vq_loss 6.5856, rec_loss 0.0993, quant_error 26.3424, codebook_utilization 0.0013, codebook_perplexity 3.4687,
Train Epoch: [1/30] Iters:[440/2187] loss 7.0193, vq_loss 6.9214, rec_loss 0.0979, quant_error 27.6856, codebook_utilization 0.0013, codebook_perplexity 3.4973,
Train Epoch: [1/30] Iters:[450/2187] loss 6.2211, vq_loss 6.1251, rec_loss 0.0960, quant_error 24.5005, codebook_utilization 0.0012, codebook_perplexity 3.5442,
Train Epoch: [1/30] Iters:[460/2187] loss 6.6663, vq_loss 6.5692, rec_loss 0.0972, quant_error 26.2766, codebook_utilization 0.0012, codebook_perplexity 3.4969,
Train Epoch: [1/30] Iters:[470/2187] loss 8.1265, vq_loss 8.0283, rec_loss 0.0983, quant_error 32.1131, codebook_utilization 0.0012, codebook_perplexity 3.4764,
Train Epoch: [1/30] Iters:[480/2187] loss 7.9185, vq_loss 7.8198, rec_loss 0.0988, quant_error 31.2791, codebook_utilization 0.0012, codebook_perplexity 3.4992,
Train Epoch: [1/30] Iters:[490/2187] loss 7.1151, vq_loss 7.0171, rec_loss 0.0980, quant_error 28.0682, codebook_utilization 0.0011, codebook_perplexity 3.5432,
Train Epoch: [1/30] Iters:[500/2187] loss 7.6809, vq_loss 7.5808, rec_loss 0.1001, quant_error 30.3233, codebook_utilization 0.0011, codebook_perplexity 3.5877,
Train Epoch: [1/30] Iters:[510/2187] loss 7.0253, vq_loss 6.9275, rec_loss 0.0979, quant_error 27.7099, codebook_utilization 0.0011, codebook_perplexity 3.7148,
Train Epoch: [1/30] Iters:[520/2187] loss 5.2333, vq_loss 5.1372, rec_loss 0.0961, quant_error 20.5488, codebook_utilization 0.0012, codebook_perplexity 3.7965,
Train Epoch: [1/30] Iters:[530/2187] loss 4.2962, vq_loss 4.2030, rec_loss 0.0932, quant_error 16.8122, codebook_utilization 0.0012, codebook_perplexity 3.8373,
Train Epoch: [1/30] Iters:[540/2187] loss 4.1083, vq_loss 4.0149, rec_loss 0.0934, quant_error 16.0598, codebook_utilization 0.0012, codebook_perplexity 3.8938,
Train Epoch: [1/30] Iters:[550/2187] loss 3.7861, vq_loss 3.6947, rec_loss 0.0914, quant_error 14.7789, codebook_utilization 0.0012, codebook_perplexity 3.9178,
Train Epoch: [1/30] Iters:[560/2187] loss 3.5781, vq_loss 3.4886, rec_loss 0.0895, quant_error 13.9545, codebook_utilization 0.0012, codebook_perplexity 3.9217,
Train Epoch: [1/30] Iters:[570/2187] loss 3.3675, vq_loss 3.2794, rec_loss 0.0881, quant_error 13.1176, codebook_utilization 0.0012, codebook_perplexity 3.9764,
Train Epoch: [1/30] Iters:[580/2187] loss 3.3103, vq_loss 3.2170, rec_loss 0.0933, quant_error 12.8681, codebook_utilization 0.0013, codebook_perplexity 4.0337,
Train Epoch: [1/30] Iters:[590/2187] loss 3.3757, vq_loss 3.2839, rec_loss 0.0918, quant_error 13.1357, codebook_utilization 0.0013, codebook_perplexity 4.0179,
Train Epoch: [1/30] Iters:[600/2187] loss 2.9694, vq_loss 2.8789, rec_loss 0.0905, quant_error 11.5155, codebook_utilization 0.0013, codebook_perplexity 4.0703,
Train Epoch: [1/30] Iters:[610/2187] loss 2.3974, vq_loss 2.3058, rec_loss 0.0917, quant_error 9.2231, codebook_utilization 0.0013, codebook_perplexity 4.1216,
Train Epoch: [1/30] Iters:[620/2187] loss 2.1993, vq_loss 2.1082, rec_loss 0.0911, quant_error 8.4329, codebook_utilization 0.0013, codebook_perplexity 4.1150,
Train Epoch: [1/30] Iters:[630/2187] loss 2.3050, vq_loss 2.2184, rec_loss 0.0867, quant_error 8.8735, codebook_utilization 0.0012, codebook_perplexity 4.0421,
Train Epoch: [1/30] Iters:[640/2187] loss 2.1685, vq_loss 2.0809, rec_loss 0.0876, quant_error 8.3237, codebook_utilization 0.0012, codebook_perplexity 3.9968,
Train Epoch: [1/30] Iters:[650/2187] loss 2.4716, vq_loss 2.3791, rec_loss 0.0925, quant_error 9.5163, codebook_utilization 0.0012, codebook_perplexity 3.9399,
Train Epoch: [1/30] Iters:[660/2187] loss 2.9154, vq_loss 2.8234, rec_loss 0.0920, quant_error 11.2937, codebook_utilization 0.0012, codebook_perplexity 3.9341,
Train Epoch: [1/30] Iters:[670/2187] loss 3.0597, vq_loss 2.9679, rec_loss 0.0918, quant_error 11.8716, codebook_utilization 0.0012, codebook_perplexity 3.9351,
Train Epoch: [1/30] Iters:[680/2187] loss 2.8662, vq_loss 2.7754, rec_loss 0.0908, quant_error 11.1016, codebook_utilization 0.0012, codebook_perplexity 4.0498,
Train Epoch: [1/30] Iters:[690/2187] loss 2.7587, vq_loss 2.6687, rec_loss 0.0901, quant_error 10.6747, codebook_utilization 0.0012, codebook_perplexity 4.1900,
Train Epoch: [1/30] Iters:[700/2187] loss 2.2195, vq_loss 2.1342, rec_loss 0.0853, quant_error 8.5367, codebook_utilization 0.0012, codebook_perplexity 4.2832,
Train Epoch: [1/30] Iters:[710/2187] loss 1.7115, vq_loss 1.6284, rec_loss 0.0831, quant_error 6.5134, codebook_utilization 0.0013, codebook_perplexity 4.2914,
Train Epoch: [1/30] Iters:[720/2187] loss 1.6573, vq_loss 1.5746, rec_loss 0.0827, quant_error 6.2983, codebook_utilization 0.0013, codebook_perplexity 4.3678,
Train Epoch: [1/30] Iters:[730/2187] loss 1.6993, vq_loss 1.6170, rec_loss 0.0823, quant_error 6.4681, codebook_utilization 0.0013, codebook_perplexity 4.3820,
Train Epoch: [1/30] Iters:[740/2187] loss 1.5330, vq_loss 1.4534, rec_loss 0.0796, quant_error 5.8135, codebook_utilization 0.0013, codebook_perplexity 4.4231,
Train Epoch: [1/30] Iters:[750/2187] loss 1.5236, vq_loss 1.4459, rec_loss 0.0778, quant_error 5.7834, codebook_utilization 0.0013, codebook_perplexity 4.4921,
Train Epoch: [1/30] Iters:[760/2187] loss 1.5444, vq_loss 1.4674, rec_loss 0.0770, quant_error 5.8697, codebook_utilization 0.0013, codebook_perplexity 4.5421,
Train Epoch: [1/30] Iters:[770/2187] loss 1.2677, vq_loss 1.1923, rec_loss 0.0754, quant_error 4.7691, codebook_utilization 0.0013, codebook_perplexity 4.6065,
Train Epoch: [1/30] Iters:[780/2187] loss 1.1546, vq_loss 1.0799, rec_loss 0.0747, quant_error 4.3196, codebook_utilization 0.0014, codebook_perplexity 4.7007,
Train Epoch: [1/30] Iters:[790/2187] loss 1.1906, vq_loss 1.1166, rec_loss 0.0740, quant_error 4.4665, codebook_utilization 0.0014, codebook_perplexity 4.7057,
Train Epoch: [1/30] Iters:[800/2187] loss 1.1508, vq_loss 1.0768, rec_loss 0.0740, quant_error 4.3072, codebook_utilization 0.0014, codebook_perplexity 4.7383,
Train Epoch: [1/30] Iters:[810/2187] loss 1.0928, vq_loss 1.0186, rec_loss 0.0741, quant_error 4.0746, codebook_utilization 0.0014, codebook_perplexity 4.8043,
Train Epoch: [1/30] Iters:[820/2187] loss 1.0865, vq_loss 1.0117, rec_loss 0.0748, quant_error 4.0467, codebook_utilization 0.0014, codebook_perplexity 4.7690,
Train Epoch: [1/30] Iters:[830/2187] loss 1.0076, vq_loss 0.9310, rec_loss 0.0767, quant_error 3.7239, codebook_utilization 0.0013, codebook_perplexity 4.7764,
Train Epoch: [1/30] Iters:[840/2187] loss 0.9859, vq_loss 0.9041, rec_loss 0.0818, quant_error 3.6165, codebook_utilization 0.0014, codebook_perplexity 4.7885,
Train Epoch: [1/30] Iters:[850/2187] loss 1.0272, vq_loss 0.9459, rec_loss 0.0814, quant_error 3.7834, codebook_utilization 0.0014, codebook_perplexity 4.7239,
Train Epoch: [1/30] Iters:[860/2187] loss 1.0573, vq_loss 0.9762, rec_loss 0.0811, quant_error 3.9046, codebook_utilization 0.0014, codebook_perplexity 4.7600,
Train Epoch: [1/30] Iters:[870/2187] loss 1.0803, vq_loss 1.0001, rec_loss 0.0802, quant_error 4.0005, codebook_utilization 0.0014, codebook_perplexity 4.8291,
Train Epoch: [1/30] Iters:[880/2187] loss 1.0782, vq_loss 1.0000, rec_loss 0.0782, quant_error 4.0000, codebook_utilization 0.0014, codebook_perplexity 4.8175,
Train Epoch: [1/30] Iters:[890/2187] loss 1.0013, vq_loss 0.9268, rec_loss 0.0744, quant_error 3.7074, codebook_utilization 0.0014, codebook_perplexity 4.8661,
Train Epoch: [1/30] Iters:[900/2187] loss 0.9698, vq_loss 0.8931, rec_loss 0.0767, quant_error 3.5725, codebook_utilization 0.0014, codebook_perplexity 4.9311,
Train Epoch: [1/30] Iters:[910/2187] loss 1.0078, vq_loss 0.9307, rec_loss 0.0771, quant_error 3.7229, codebook_utilization 0.0014, codebook_perplexity 4.8971,
Train Epoch: [1/30] Iters:[920/2187] loss 0.9805, vq_loss 0.9037, rec_loss 0.0768, quant_error 3.6147, codebook_utilization 0.0014, codebook_perplexity 4.8567,
Train Epoch: [1/30] Iters:[930/2187] loss 0.9392, vq_loss 0.8618, rec_loss 0.0774, quant_error 3.4471, codebook_utilization 0.0014, codebook_perplexity 4.9012,
Train Epoch: [1/30] Iters:[940/2187] loss 0.9736, vq_loss 0.8962, rec_loss 0.0774, quant_error 3.5848, codebook_utilization 0.0014, codebook_perplexity 4.9606,
Train Epoch: [1/30] Iters:[950/2187] loss 0.9871, vq_loss 0.9115, rec_loss 0.0756, quant_error 3.6460, codebook_utilization 0.0014, codebook_perplexity 5.0035,
Train Epoch: [1/30] Iters:[960/2187] loss 0.8514, vq_loss 0.7767, rec_loss 0.0747, quant_error 3.1069, codebook_utilization 0.0014, codebook_perplexity 4.9791,
Train Epoch: [1/30] Iters:[970/2187] loss 0.7792, vq_loss 0.7053, rec_loss 0.0739, quant_error 2.8214, codebook_utilization 0.0015, codebook_perplexity 5.0786,
Train Epoch: [1/30] Iters:[980/2187] loss 0.7778, vq_loss 0.7039, rec_loss 0.0739, quant_error 2.8158, codebook_utilization 0.0015, codebook_perplexity 5.0871,
Train Epoch: [1/30] Iters:[990/2187] loss 0.7330, vq_loss 0.6593, rec_loss 0.0737, quant_error 2.6373, codebook_utilization 0.0015, codebook_perplexity 5.0329,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.6449, vq_loss 0.5723, rec_loss 0.0726, quant_error 2.2893, codebook_utilization 0.0015, codebook_perplexity 5.0455,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.6461, vq_loss 0.5732, rec_loss 0.0728, quant_error 2.2930, codebook_utilization 0.0015, codebook_perplexity 5.1112,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.6418, vq_loss 0.5698, rec_loss 0.0721, quant_error 2.2790, codebook_utilization 0.0015, codebook_perplexity 5.0917,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.6108, vq_loss 0.5405, rec_loss 0.0703, quant_error 2.1621, codebook_utilization 0.0015, codebook_perplexity 5.1121,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.5864, vq_loss 0.5181, rec_loss 0.0683, quant_error 2.0723, codebook_utilization 0.0016, codebook_perplexity 5.1648,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.5558, vq_loss 0.4886, rec_loss 0.0672, quant_error 1.9542, codebook_utilization 0.0016, codebook_perplexity 5.1872,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.5139, vq_loss 0.4482, rec_loss 0.0657, quant_error 1.7926, codebook_utilization 0.0016, codebook_perplexity 5.2701,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.4966, vq_loss 0.4306, rec_loss 0.0661, quant_error 1.7222, codebook_utilization 0.0016, codebook_perplexity 5.3079,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.4932, vq_loss 0.4256, rec_loss 0.0676, quant_error 1.7024, codebook_utilization 0.0017, codebook_perplexity 5.3460,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.5029, vq_loss 0.4339, rec_loss 0.0690, quant_error 1.7358, codebook_utilization 0.0016, codebook_perplexity 5.2982,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.5120, vq_loss 0.4427, rec_loss 0.0693, quant_error 1.7706, codebook_utilization 0.0017, codebook_perplexity 5.3423,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.5236, vq_loss 0.4542, rec_loss 0.0694, quant_error 1.8168, codebook_utilization 0.0017, codebook_perplexity 5.3489,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.5395, vq_loss 0.4700, rec_loss 0.0695, quant_error 1.8801, codebook_utilization 0.0017, codebook_perplexity 5.2612,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.5399, vq_loss 0.4727, rec_loss 0.0672, quant_error 1.8906, codebook_utilization 0.0017, codebook_perplexity 5.2924,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.5347, vq_loss 0.4691, rec_loss 0.0656, quant_error 1.8764, codebook_utilization 0.0018, codebook_perplexity 5.3666,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.5214, vq_loss 0.4558, rec_loss 0.0655, quant_error 1.8233, codebook_utilization 0.0018, codebook_perplexity 5.2538,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.5282, vq_loss 0.4624, rec_loss 0.0658, quant_error 1.8495, codebook_utilization 0.0018, codebook_perplexity 5.2564,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.5405, vq_loss 0.4750, rec_loss 0.0655, quant_error 1.9001, codebook_utilization 0.0018, codebook_perplexity 5.4394,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.5342, vq_loss 0.4687, rec_loss 0.0655, quant_error 1.8747, codebook_utilization 0.0018, codebook_perplexity 5.4159,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.4896, vq_loss 0.4246, rec_loss 0.0650, quant_error 1.6983, codebook_utilization 0.0018, codebook_perplexity 5.4008,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.4700, vq_loss 0.4047, rec_loss 0.0653, quant_error 1.6188, codebook_utilization 0.0020, codebook_perplexity 5.6489,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.4857, vq_loss 0.4192, rec_loss 0.0665, quant_error 1.6768, codebook_utilization 0.0020, codebook_perplexity 5.6819,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.4952, vq_loss 0.4286, rec_loss 0.0666, quant_error 1.7144, codebook_utilization 0.0019, codebook_perplexity 5.5579,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.4929, vq_loss 0.4265, rec_loss 0.0664, quant_error 1.7059, codebook_utilization 0.0020, codebook_perplexity 5.6080,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.4994, vq_loss 0.4329, rec_loss 0.0664, quant_error 1.7318, codebook_utilization 0.0020, codebook_perplexity 5.6932,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.4943, vq_loss 0.4281, rec_loss 0.0662, quant_error 1.7123, codebook_utilization 0.0019, codebook_perplexity 5.5869,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.4485, vq_loss 0.3842, rec_loss 0.0643, quant_error 1.5368, codebook_utilization 0.0020, codebook_perplexity 5.6028,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.4203, vq_loss 0.3561, rec_loss 0.0642, quant_error 1.4246, codebook_utilization 0.0020, codebook_perplexity 5.6477,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.4059, vq_loss 0.3412, rec_loss 0.0647, quant_error 1.3649, codebook_utilization 0.0020, codebook_perplexity 5.6467,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.4076, vq_loss 0.3412, rec_loss 0.0664, quant_error 1.3648, codebook_utilization 0.0020, codebook_perplexity 5.5464,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.4297, vq_loss 0.3643, rec_loss 0.0654, quant_error 1.4573, codebook_utilization 0.0019, codebook_perplexity 5.5081,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.4414, vq_loss 0.3748, rec_loss 0.0666, quant_error 1.4992, codebook_utilization 0.0020, codebook_perplexity 5.5868,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.4419, vq_loss 0.3754, rec_loss 0.0664, quant_error 1.5018, codebook_utilization 0.0020, codebook_perplexity 5.5875,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.4466, vq_loss 0.3804, rec_loss 0.0662, quant_error 1.5214, codebook_utilization 0.0020, codebook_perplexity 5.5435,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.4407, vq_loss 0.3763, rec_loss 0.0643, quant_error 1.5053, codebook_utilization 0.0020, codebook_perplexity 5.6232,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.4123, vq_loss 0.3480, rec_loss 0.0643, quant_error 1.3918, codebook_utilization 0.0021, codebook_perplexity 5.6661,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.3763, vq_loss 0.3133, rec_loss 0.0630, quant_error 1.2533, codebook_utilization 0.0021, codebook_perplexity 5.6047,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.3430, vq_loss 0.2807, rec_loss 0.0623, quant_error 1.1229, codebook_utilization 0.0022, codebook_perplexity 5.6546,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.3349, vq_loss 0.2731, rec_loss 0.0618, quant_error 1.0924, codebook_utilization 0.0022, codebook_perplexity 5.7657,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.3377, vq_loss 0.2742, rec_loss 0.0634, quant_error 1.0969, codebook_utilization 0.0022, codebook_perplexity 5.8148,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.3554, vq_loss 0.2913, rec_loss 0.0641, quant_error 1.1653, codebook_utilization 0.0022, codebook_perplexity 5.7238,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.3665, vq_loss 0.3012, rec_loss 0.0653, quant_error 1.2048, codebook_utilization 0.0021, codebook_perplexity 5.6772,
