dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 4096
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: online_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_4096_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: online_quantizer_30
saver_name_pre: online_quantizer_30_FFHQ_model_4096_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.3815, vq_loss 0.0612, rec_loss 0.3202, quant_error 0.2449, codebook_utilization 0.0587, codebook_perplexity 62.0737,
Train Epoch: [1/30] Iters:[120/2187] loss 0.0770, vq_loss 0.0146, rec_loss 0.0624, quant_error 0.0584, codebook_utilization 0.0144, codebook_perplexity 14.2997,
Train Epoch: [1/30] Iters:[130/2187] loss 0.0733, vq_loss 0.0143, rec_loss 0.0590, quant_error 0.0573, codebook_utilization 0.0146, codebook_perplexity 15.2732,
Train Epoch: [1/30] Iters:[140/2187] loss 0.0698, vq_loss 0.0139, rec_loss 0.0558, quant_error 0.0557, codebook_utilization 0.0148, codebook_perplexity 16.0742,
Train Epoch: [1/30] Iters:[150/2187] loss 0.0676, vq_loss 0.0135, rec_loss 0.0541, quant_error 0.0540, codebook_utilization 0.0146, codebook_perplexity 16.9288,
Train Epoch: [1/30] Iters:[160/2187] loss 0.0662, vq_loss 0.0132, rec_loss 0.0530, quant_error 0.0527, codebook_utilization 0.0148, codebook_perplexity 17.9825,
Train Epoch: [1/30] Iters:[170/2187] loss 0.0648, vq_loss 0.0129, rec_loss 0.0519, quant_error 0.0516, codebook_utilization 0.0152, codebook_perplexity 19.2306,
Train Epoch: [1/30] Iters:[180/2187] loss 0.0635, vq_loss 0.0127, rec_loss 0.0509, quant_error 0.0507, codebook_utilization 0.0158, codebook_perplexity 20.3749,
Train Epoch: [1/30] Iters:[190/2187] loss 0.0624, vq_loss 0.0124, rec_loss 0.0501, quant_error 0.0495, codebook_utilization 0.0163, codebook_perplexity 21.2405,
Train Epoch: [1/30] Iters:[200/2187] loss 0.0616, vq_loss 0.0121, rec_loss 0.0495, quant_error 0.0485, codebook_utilization 0.0169, codebook_perplexity 21.9283,
Train Epoch: [1/30] Iters:[210/2187] loss 0.0616, vq_loss 0.0119, rec_loss 0.0497, quant_error 0.0475, codebook_utilization 0.0171, codebook_perplexity 22.6125,
Train Epoch: [1/30] Iters:[220/2187] loss 0.0615, vq_loss 0.0116, rec_loss 0.0499, quant_error 0.0465, codebook_utilization 0.0177, codebook_perplexity 23.5046,
Train Epoch: [1/30] Iters:[230/2187] loss 0.0619, vq_loss 0.0114, rec_loss 0.0505, quant_error 0.0455, codebook_utilization 0.0183, codebook_perplexity 24.2394,
Train Epoch: [1/30] Iters:[240/2187] loss 0.0620, vq_loss 0.0112, rec_loss 0.0508, quant_error 0.0448, codebook_utilization 0.0190, codebook_perplexity 25.2074,
Train Epoch: [1/30] Iters:[250/2187] loss 0.0612, vq_loss 0.0110, rec_loss 0.0503, quant_error 0.0438, codebook_utilization 0.0196, codebook_perplexity 26.0972,
Train Epoch: [1/30] Iters:[260/2187] loss 0.0595, vq_loss 0.0107, rec_loss 0.0488, quant_error 0.0429, codebook_utilization 0.0206, codebook_perplexity 27.2553,
Train Epoch: [1/30] Iters:[270/2187] loss 0.0587, vq_loss 0.0105, rec_loss 0.0482, quant_error 0.0421, codebook_utilization 0.0214, codebook_perplexity 28.3712,
Train Epoch: [1/30] Iters:[280/2187] loss 0.0580, vq_loss 0.0103, rec_loss 0.0476, quant_error 0.0414, codebook_utilization 0.0223, codebook_perplexity 29.9925,
Train Epoch: [1/30] Iters:[290/2187] loss 0.0572, vq_loss 0.0101, rec_loss 0.0470, quant_error 0.0405, codebook_utilization 0.0235, codebook_perplexity 32.1903,
Train Epoch: [1/30] Iters:[300/2187] loss 0.0568, vq_loss 0.0099, rec_loss 0.0469, quant_error 0.0397, codebook_utilization 0.0242, codebook_perplexity 34.0046,
Train Epoch: [1/30] Iters:[310/2187] loss 0.0566, vq_loss 0.0097, rec_loss 0.0468, quant_error 0.0390, codebook_utilization 0.0247, codebook_perplexity 35.5614,
Train Epoch: [1/30] Iters:[320/2187] loss 0.0562, vq_loss 0.0095, rec_loss 0.0467, quant_error 0.0380, codebook_utilization 0.0249, codebook_perplexity 36.7262,
Train Epoch: [1/30] Iters:[330/2187] loss 0.0557, vq_loss 0.0093, rec_loss 0.0464, quant_error 0.0370, codebook_utilization 0.0249, codebook_perplexity 37.4549,
Train Epoch: [1/30] Iters:[340/2187] loss 0.0558, vq_loss 0.0090, rec_loss 0.0467, quant_error 0.0362, codebook_utilization 0.0251, codebook_perplexity 37.6896,
Train Epoch: [1/30] Iters:[350/2187] loss 0.0556, vq_loss 0.0089, rec_loss 0.0467, quant_error 0.0356, codebook_utilization 0.0260, codebook_perplexity 39.1032,
Train Epoch: [1/30] Iters:[360/2187] loss 0.0557, vq_loss 0.0087, rec_loss 0.0471, quant_error 0.0346, codebook_utilization 0.0266, codebook_perplexity 39.9952,
Train Epoch: [1/30] Iters:[370/2187] loss 0.0549, vq_loss 0.0085, rec_loss 0.0464, quant_error 0.0339, codebook_utilization 0.0273, codebook_perplexity 40.9947,
Train Epoch: [1/30] Iters:[380/2187] loss 0.0548, vq_loss 0.0083, rec_loss 0.0465, quant_error 0.0331, codebook_utilization 0.0279, codebook_perplexity 42.0567,
Train Epoch: [1/30] Iters:[390/2187] loss 0.0540, vq_loss 0.0080, rec_loss 0.0460, quant_error 0.0319, codebook_utilization 0.0285, codebook_perplexity 43.2416,
Train Epoch: [1/30] Iters:[400/2187] loss 0.0532, vq_loss 0.0077, rec_loss 0.0455, quant_error 0.0308, codebook_utilization 0.0289, codebook_perplexity 43.7268,
Train Epoch: [1/30] Iters:[410/2187] loss 0.0528, vq_loss 0.0074, rec_loss 0.0454, quant_error 0.0297, codebook_utilization 0.0292, codebook_perplexity 44.7898,
Train Epoch: [1/30] Iters:[420/2187] loss 0.0528, vq_loss 0.0072, rec_loss 0.0457, quant_error 0.0287, codebook_utilization 0.0294, codebook_perplexity 45.7652,
Train Epoch: [1/30] Iters:[430/2187] loss 0.0527, vq_loss 0.0070, rec_loss 0.0457, quant_error 0.0279, codebook_utilization 0.0301, codebook_perplexity 47.0466,
Train Epoch: [1/30] Iters:[440/2187] loss 0.0526, vq_loss 0.0069, rec_loss 0.0457, quant_error 0.0277, codebook_utilization 0.0314, codebook_perplexity 49.5599,
Train Epoch: [1/30] Iters:[450/2187] loss 0.0528, vq_loss 0.0068, rec_loss 0.0460, quant_error 0.0272, codebook_utilization 0.0323, codebook_perplexity 51.2089,
Train Epoch: [1/30] Iters:[460/2187] loss 0.0520, vq_loss 0.0067, rec_loss 0.0452, quant_error 0.0269, codebook_utilization 0.0338, codebook_perplexity 52.2143,
Train Epoch: [1/30] Iters:[470/2187] loss 0.0516, vq_loss 0.0066, rec_loss 0.0450, quant_error 0.0264, codebook_utilization 0.0352, codebook_perplexity 53.7020,
Train Epoch: [1/30] Iters:[480/2187] loss 0.0508, vq_loss 0.0065, rec_loss 0.0443, quant_error 0.0259, codebook_utilization 0.0369, codebook_perplexity 55.6667,
Train Epoch: [1/30] Iters:[490/2187] loss 0.0504, vq_loss 0.0063, rec_loss 0.0441, quant_error 0.0250, codebook_utilization 0.0376, codebook_perplexity 55.8721,
Train Epoch: [1/30] Iters:[500/2187] loss 0.0496, vq_loss 0.0061, rec_loss 0.0435, quant_error 0.0243, codebook_utilization 0.0392, codebook_perplexity 57.9962,
Train Epoch: [1/30] Iters:[510/2187] loss 0.0493, vq_loss 0.0059, rec_loss 0.0433, quant_error 0.0238, codebook_utilization 0.0408, codebook_perplexity 60.7889,
Train Epoch: [1/30] Iters:[520/2187] loss 0.0494, vq_loss 0.0058, rec_loss 0.0436, quant_error 0.0233, codebook_utilization 0.0422, codebook_perplexity 62.2953,
Train Epoch: [1/30] Iters:[530/2187] loss 0.0487, vq_loss 0.0056, rec_loss 0.0431, quant_error 0.0224, codebook_utilization 0.0426, codebook_perplexity 62.4881,
Train Epoch: [1/30] Iters:[540/2187] loss 0.0484, vq_loss 0.0055, rec_loss 0.0430, quant_error 0.0219, codebook_utilization 0.0440, codebook_perplexity 64.1962,
Train Epoch: [1/30] Iters:[550/2187] loss 0.0487, vq_loss 0.0054, rec_loss 0.0433, quant_error 0.0214, codebook_utilization 0.0454, codebook_perplexity 65.9850,
Train Epoch: [1/30] Iters:[560/2187] loss 0.0489, vq_loss 0.0053, rec_loss 0.0436, quant_error 0.0211, codebook_utilization 0.0462, codebook_perplexity 66.3370,
Train Epoch: [1/30] Iters:[570/2187] loss 0.0479, vq_loss 0.0052, rec_loss 0.0428, quant_error 0.0207, codebook_utilization 0.0469, codebook_perplexity 66.5712,
Train Epoch: [1/30] Iters:[580/2187] loss 0.0483, vq_loss 0.0051, rec_loss 0.0431, quant_error 0.0206, codebook_utilization 0.0482, codebook_perplexity 68.1880,
Train Epoch: [1/30] Iters:[590/2187] loss 0.0478, vq_loss 0.0051, rec_loss 0.0427, quant_error 0.0203, codebook_utilization 0.0493, codebook_perplexity 69.6029,
Train Epoch: [1/30] Iters:[600/2187] loss 0.0470, vq_loss 0.0049, rec_loss 0.0421, quant_error 0.0198, codebook_utilization 0.0495, codebook_perplexity 69.7494,
Train Epoch: [1/30] Iters:[610/2187] loss 0.0462, vq_loss 0.0048, rec_loss 0.0415, quant_error 0.0191, codebook_utilization 0.0499, codebook_perplexity 70.8973,
Train Epoch: [1/30] Iters:[620/2187] loss 0.0467, vq_loss 0.0047, rec_loss 0.0420, quant_error 0.0187, codebook_utilization 0.0511, codebook_perplexity 72.9886,
Train Epoch: [1/30] Iters:[630/2187] loss 0.0462, vq_loss 0.0046, rec_loss 0.0416, quant_error 0.0183, codebook_utilization 0.0515, codebook_perplexity 73.8245,
Train Epoch: [1/30] Iters:[640/2187] loss 0.0453, vq_loss 0.0045, rec_loss 0.0409, quant_error 0.0178, codebook_utilization 0.0512, codebook_perplexity 73.8955,
Train Epoch: [1/30] Iters:[650/2187] loss 0.0451, vq_loss 0.0044, rec_loss 0.0408, quant_error 0.0176, codebook_utilization 0.0509, codebook_perplexity 73.3985,
Train Epoch: [1/30] Iters:[660/2187] loss 0.0450, vq_loss 0.0043, rec_loss 0.0406, quant_error 0.0173, codebook_utilization 0.0512, codebook_perplexity 73.3857,
Train Epoch: [1/30] Iters:[670/2187] loss 0.0441, vq_loss 0.0043, rec_loss 0.0398, quant_error 0.0171, codebook_utilization 0.0516, codebook_perplexity 74.1010,
Train Epoch: [1/30] Iters:[680/2187] loss 0.0439, vq_loss 0.0042, rec_loss 0.0397, quant_error 0.0168, codebook_utilization 0.0519, codebook_perplexity 75.1550,
Train Epoch: [1/30] Iters:[690/2187] loss 0.0443, vq_loss 0.0042, rec_loss 0.0401, quant_error 0.0166, codebook_utilization 0.0529, codebook_perplexity 75.9234,
Train Epoch: [1/30] Iters:[700/2187] loss 0.0442, vq_loss 0.0041, rec_loss 0.0401, quant_error 0.0165, codebook_utilization 0.0537, codebook_perplexity 77.3720,
Train Epoch: [1/30] Iters:[710/2187] loss 0.0442, vq_loss 0.0041, rec_loss 0.0402, quant_error 0.0163, codebook_utilization 0.0541, codebook_perplexity 78.3536,
Train Epoch: [1/30] Iters:[720/2187] loss 0.0440, vq_loss 0.0040, rec_loss 0.0399, quant_error 0.0162, codebook_utilization 0.0548, codebook_perplexity 79.7895,
Train Epoch: [1/30] Iters:[730/2187] loss 0.0433, vq_loss 0.0040, rec_loss 0.0393, quant_error 0.0160, codebook_utilization 0.0550, codebook_perplexity 80.1896,
Train Epoch: [1/30] Iters:[740/2187] loss 0.0427, vq_loss 0.0039, rec_loss 0.0388, quant_error 0.0156, codebook_utilization 0.0544, codebook_perplexity 79.8336,
Train Epoch: [1/30] Iters:[750/2187] loss 0.0428, vq_loss 0.0038, rec_loss 0.0389, quant_error 0.0153, codebook_utilization 0.0547, codebook_perplexity 79.7823,
Train Epoch: [1/30] Iters:[760/2187] loss 0.0427, vq_loss 0.0038, rec_loss 0.0389, quant_error 0.0151, codebook_utilization 0.0549, codebook_perplexity 80.2914,
Train Epoch: [1/30] Iters:[770/2187] loss 0.0428, vq_loss 0.0038, rec_loss 0.0391, quant_error 0.0150, codebook_utilization 0.0553, codebook_perplexity 80.5321,
Train Epoch: [1/30] Iters:[780/2187] loss 0.0433, vq_loss 0.0038, rec_loss 0.0396, quant_error 0.0151, codebook_utilization 0.0568, codebook_perplexity 82.1245,
Train Epoch: [1/30] Iters:[790/2187] loss 0.0428, vq_loss 0.0038, rec_loss 0.0391, quant_error 0.0151, codebook_utilization 0.0578, codebook_perplexity 84.0958,
Train Epoch: [1/30] Iters:[800/2187] loss 0.0424, vq_loss 0.0038, rec_loss 0.0386, quant_error 0.0150, codebook_utilization 0.0583, codebook_perplexity 84.4148,
Train Epoch: [1/30] Iters:[810/2187] loss 0.0421, vq_loss 0.0037, rec_loss 0.0384, quant_error 0.0150, codebook_utilization 0.0592, codebook_perplexity 84.0819,
Train Epoch: [1/30] Iters:[820/2187] loss 0.0420, vq_loss 0.0037, rec_loss 0.0383, quant_error 0.0150, codebook_utilization 0.0597, codebook_perplexity 83.8013,
Train Epoch: [1/30] Iters:[830/2187] loss 0.0419, vq_loss 0.0037, rec_loss 0.0382, quant_error 0.0148, codebook_utilization 0.0603, codebook_perplexity 82.5148,
Train Epoch: [1/30] Iters:[840/2187] loss 0.0426, vq_loss 0.0037, rec_loss 0.0389, quant_error 0.0149, codebook_utilization 0.0615, codebook_perplexity 82.0785,
Train Epoch: [1/30] Iters:[850/2187] loss 0.0436, vq_loss 0.0038, rec_loss 0.0398, quant_error 0.0152, codebook_utilization 0.0634, codebook_perplexity 84.4551,
Train Epoch: [1/30] Iters:[860/2187] loss 0.0445, vq_loss 0.0039, rec_loss 0.0406, quant_error 0.0156, codebook_utilization 0.0659, codebook_perplexity 88.2105,
Train Epoch: [1/30] Iters:[870/2187] loss 0.0446, vq_loss 0.0040, rec_loss 0.0407, quant_error 0.0159, codebook_utilization 0.0679, codebook_perplexity 91.4832,
Train Epoch: [1/30] Iters:[880/2187] loss 0.0443, vq_loss 0.0040, rec_loss 0.0402, quant_error 0.0161, codebook_utilization 0.0694, codebook_perplexity 93.9765,
Train Epoch: [1/30] Iters:[890/2187] loss 0.0440, vq_loss 0.0041, rec_loss 0.0399, quant_error 0.0163, codebook_utilization 0.0711, codebook_perplexity 96.5508,
Train Epoch: [1/30] Iters:[900/2187] loss 0.0431, vq_loss 0.0041, rec_loss 0.0389, quant_error 0.0166, codebook_utilization 0.0725, codebook_perplexity 98.1874,
Train Epoch: [1/30] Iters:[910/2187] loss 0.0419, vq_loss 0.0042, rec_loss 0.0377, quant_error 0.0169, codebook_utilization 0.0724, codebook_perplexity 97.5300,
Train Epoch: [1/30] Iters:[920/2187] loss 0.0418, vq_loss 0.0045, rec_loss 0.0373, quant_error 0.0178, codebook_utilization 0.0720, codebook_perplexity 96.3883,
Train Epoch: [1/30] Iters:[930/2187] loss 0.0417, vq_loss 0.0047, rec_loss 0.0370, quant_error 0.0187, codebook_utilization 0.0719, codebook_perplexity 96.9573,
Train Epoch: [1/30] Iters:[940/2187] loss 0.0414, vq_loss 0.0051, rec_loss 0.0363, quant_error 0.0203, codebook_utilization 0.0712, codebook_perplexity 97.1618,
Train Epoch: [1/30] Iters:[950/2187] loss 0.0415, vq_loss 0.0054, rec_loss 0.0361, quant_error 0.0217, codebook_utilization 0.0714, codebook_perplexity 98.1218,
Train Epoch: [1/30] Iters:[960/2187] loss 0.0417, vq_loss 0.0059, rec_loss 0.0358, quant_error 0.0235, codebook_utilization 0.0729, codebook_perplexity 101.1032,
Train Epoch: [1/30] Iters:[970/2187] loss 0.0418, vq_loss 0.0063, rec_loss 0.0355, quant_error 0.0251, codebook_utilization 0.0736, codebook_perplexity 101.5657,
Train Epoch: [1/30] Iters:[980/2187] loss 0.0420, vq_loss 0.0067, rec_loss 0.0354, quant_error 0.0267, codebook_utilization 0.0746, codebook_perplexity 102.0601,
Train Epoch: [1/30] Iters:[990/2187] loss 0.0425, vq_loss 0.0071, rec_loss 0.0354, quant_error 0.0285, codebook_utilization 0.0772, codebook_perplexity 105.8203,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.0424, vq_loss 0.0074, rec_loss 0.0350, quant_error 0.0296, codebook_utilization 0.0786, codebook_perplexity 107.1953,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.0422, vq_loss 0.0077, rec_loss 0.0345, quant_error 0.0308, codebook_utilization 0.0796, codebook_perplexity 108.4276,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.0418, vq_loss 0.0077, rec_loss 0.0341, quant_error 0.0309, codebook_utilization 0.0825, codebook_perplexity 112.3927,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.0416, vq_loss 0.0080, rec_loss 0.0336, quant_error 0.0321, codebook_utilization 0.0835, codebook_perplexity 113.2993,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.0410, vq_loss 0.0079, rec_loss 0.0332, quant_error 0.0315, codebook_utilization 0.0832, codebook_perplexity 111.0439,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.0408, vq_loss 0.0079, rec_loss 0.0328, quant_error 0.0318, codebook_utilization 0.0838, codebook_perplexity 111.7621,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.0406, vq_loss 0.0080, rec_loss 0.0326, quant_error 0.0318, codebook_utilization 0.0840, codebook_perplexity 111.4284,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.0413, vq_loss 0.0083, rec_loss 0.0330, quant_error 0.0333, codebook_utilization 0.0832, codebook_perplexity 110.3139,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.0410, vq_loss 0.0081, rec_loss 0.0329, quant_error 0.0324, codebook_utilization 0.0822, codebook_perplexity 108.2167,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.0409, vq_loss 0.0082, rec_loss 0.0327, quant_error 0.0329, codebook_utilization 0.0819, codebook_perplexity 107.5893,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.0406, vq_loss 0.0082, rec_loss 0.0324, quant_error 0.0329, codebook_utilization 0.0807, codebook_perplexity 105.7384,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.0407, vq_loss 0.0082, rec_loss 0.0325, quant_error 0.0328, codebook_utilization 0.0800, codebook_perplexity 104.9536,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.0398, vq_loss 0.0079, rec_loss 0.0319, quant_error 0.0316, codebook_utilization 0.0801, codebook_perplexity 105.7111,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.0401, vq_loss 0.0079, rec_loss 0.0322, quant_error 0.0317, codebook_utilization 0.0817, codebook_perplexity 109.8682,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.0397, vq_loss 0.0078, rec_loss 0.0319, quant_error 0.0313, codebook_utilization 0.0822, codebook_perplexity 110.4618,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.0397, vq_loss 0.0078, rec_loss 0.0319, quant_error 0.0311, codebook_utilization 0.0836, codebook_perplexity 112.1785,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.0392, vq_loss 0.0076, rec_loss 0.0315, quant_error 0.0305, codebook_utilization 0.0842, codebook_perplexity 111.9522,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.0391, vq_loss 0.0076, rec_loss 0.0315, quant_error 0.0304, codebook_utilization 0.0836, codebook_perplexity 110.0859,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.0390, vq_loss 0.0077, rec_loss 0.0313, quant_error 0.0309, codebook_utilization 0.0846, codebook_perplexity 111.0019,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.0393, vq_loss 0.0078, rec_loss 0.0315, quant_error 0.0311, codebook_utilization 0.0865, codebook_perplexity 115.0788,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.0390, vq_loss 0.0079, rec_loss 0.0312, quant_error 0.0315, codebook_utilization 0.0866, codebook_perplexity 115.6099,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.0393, vq_loss 0.0079, rec_loss 0.0314, quant_error 0.0316, codebook_utilization 0.0863, codebook_perplexity 115.8111,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.0391, vq_loss 0.0079, rec_loss 0.0312, quant_error 0.0317, codebook_utilization 0.0872, codebook_perplexity 117.3873,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.0387, vq_loss 0.0080, rec_loss 0.0307, quant_error 0.0319, codebook_utilization 0.0865, codebook_perplexity 116.4641,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.0386, vq_loss 0.0079, rec_loss 0.0307, quant_error 0.0317, codebook_utilization 0.0858, codebook_perplexity 115.1636,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.0386, vq_loss 0.0080, rec_loss 0.0307, quant_error 0.0320, codebook_utilization 0.0862, codebook_perplexity 115.2601,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.0382, vq_loss 0.0080, rec_loss 0.0302, quant_error 0.0319, codebook_utilization 0.0874, codebook_perplexity 116.7853,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.0381, vq_loss 0.0080, rec_loss 0.0301, quant_error 0.0319, codebook_utilization 0.0882, codebook_perplexity 118.3915,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.0376, vq_loss 0.0077, rec_loss 0.0299, quant_error 0.0309, codebook_utilization 0.0882, codebook_perplexity 118.4734,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.0376, vq_loss 0.0077, rec_loss 0.0298, quant_error 0.0309, codebook_utilization 0.0878, codebook_perplexity 117.1600,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.0375, vq_loss 0.0076, rec_loss 0.0299, quant_error 0.0304, codebook_utilization 0.0882, codebook_perplexity 119.4354,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.0379, vq_loss 0.0076, rec_loss 0.0302, quant_error 0.0306, codebook_utilization 0.0896, codebook_perplexity 122.5028,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.0380, vq_loss 0.0077, rec_loss 0.0303, quant_error 0.0307, codebook_utilization 0.0898, codebook_perplexity 123.4673,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.0381, vq_loss 0.0076, rec_loss 0.0304, quant_error 0.0305, codebook_utilization 0.0905, codebook_perplexity 125.2881,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.0375, vq_loss 0.0076, rec_loss 0.0299, quant_error 0.0306, codebook_utilization 0.0921, codebook_perplexity 128.6554,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.0377, vq_loss 0.0076, rec_loss 0.0301, quant_error 0.0304, codebook_utilization 0.0930, codebook_perplexity 128.7270,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.0371, vq_loss 0.0075, rec_loss 0.0296, quant_error 0.0301, codebook_utilization 0.0922, codebook_perplexity 127.8045,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.0370, vq_loss 0.0075, rec_loss 0.0295, quant_error 0.0299, codebook_utilization 0.0924, codebook_perplexity 128.4691,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.0375, vq_loss 0.0078, rec_loss 0.0297, quant_error 0.0312, codebook_utilization 0.0928, codebook_perplexity 129.9796,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.0375, vq_loss 0.0078, rec_loss 0.0297, quant_error 0.0312, codebook_utilization 0.0920, codebook_perplexity 127.8941,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.0372, vq_loss 0.0078, rec_loss 0.0294, quant_error 0.0314, codebook_utilization 0.0912, codebook_perplexity 127.4285,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.0374, vq_loss 0.0078, rec_loss 0.0296, quant_error 0.0314, codebook_utilization 0.0912, codebook_perplexity 127.7292,
