dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 2048
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: vanilla_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_2048_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: vanilla_quantizer_30
saver_name_pre: vanilla_quantizer_30_FFHQ_model_2048_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.3862, vq_loss 0.0637, rec_loss 0.3225, quant_error 0.2546, codebook_utilization 0.1316, codebook_perplexity 81.2758,
Train Epoch: [1/30] Iters:[360/2187] loss 9.5109, vq_loss 9.4045, rec_loss 0.1064, quant_error 37.6182, codebook_utilization 0.0064, codebook_perplexity 2.9005,
Train Epoch: [1/30] Iters:[370/2187] loss 9.2657, vq_loss 9.1644, rec_loss 0.1013, quant_error 36.6575, codebook_utilization 0.0063, codebook_perplexity 2.9508,
Train Epoch: [1/30] Iters:[380/2187] loss 7.7974, vq_loss 7.6979, rec_loss 0.0995, quant_error 30.7914, codebook_utilization 0.0064, codebook_perplexity 3.0221,
Train Epoch: [1/30] Iters:[390/2187] loss 7.2536, vq_loss 7.1548, rec_loss 0.0988, quant_error 28.6194, codebook_utilization 0.0063, codebook_perplexity 3.0191,
Train Epoch: [1/30] Iters:[400/2187] loss 8.0737, vq_loss 7.9765, rec_loss 0.0972, quant_error 31.9060, codebook_utilization 0.0061, codebook_perplexity 3.0526,
Train Epoch: [1/30] Iters:[410/2187] loss 7.6885, vq_loss 7.5917, rec_loss 0.0968, quant_error 30.3667, codebook_utilization 0.0062, codebook_perplexity 3.1174,
Train Epoch: [1/30] Iters:[420/2187] loss 7.0326, vq_loss 6.9363, rec_loss 0.0963, quant_error 27.7451, codebook_utilization 0.0062, codebook_perplexity 3.1178,
Train Epoch: [1/30] Iters:[430/2187] loss 7.2640, vq_loss 7.1679, rec_loss 0.0961, quant_error 28.6716, codebook_utilization 0.0061, codebook_perplexity 3.1295,
Train Epoch: [1/30] Iters:[440/2187] loss 6.7712, vq_loss 6.6754, rec_loss 0.0958, quant_error 26.7015, codebook_utilization 0.0063, codebook_perplexity 3.1910,
Train Epoch: [1/30] Iters:[450/2187] loss 6.0096, vq_loss 5.9151, rec_loss 0.0946, quant_error 23.6603, codebook_utilization 0.0063, codebook_perplexity 3.2142,
Train Epoch: [1/30] Iters:[460/2187] loss 5.8301, vq_loss 5.7369, rec_loss 0.0933, quant_error 22.9474, codebook_utilization 0.0062, codebook_perplexity 3.2445,
Train Epoch: [1/30] Iters:[470/2187] loss 5.4348, vq_loss 5.3421, rec_loss 0.0927, quant_error 21.3685, codebook_utilization 0.0061, codebook_perplexity 3.3046,
Train Epoch: [1/30] Iters:[480/2187] loss 5.0277, vq_loss 4.9370, rec_loss 0.0907, quant_error 19.7479, codebook_utilization 0.0061, codebook_perplexity 3.3312,
Train Epoch: [1/30] Iters:[490/2187] loss 4.8781, vq_loss 4.7886, rec_loss 0.0896, quant_error 19.1543, codebook_utilization 0.0060, codebook_perplexity 3.3919,
Train Epoch: [1/30] Iters:[500/2187] loss 4.2341, vq_loss 4.1456, rec_loss 0.0885, quant_error 16.5825, codebook_utilization 0.0062, codebook_perplexity 3.4395,
Train Epoch: [1/30] Iters:[510/2187] loss 3.6941, vq_loss 3.6066, rec_loss 0.0875, quant_error 14.4265, codebook_utilization 0.0063, codebook_perplexity 3.4567,
Train Epoch: [1/30] Iters:[520/2187] loss 3.7261, vq_loss 3.6372, rec_loss 0.0889, quant_error 14.5488, codebook_utilization 0.0063, codebook_perplexity 3.4789,
Train Epoch: [1/30] Iters:[530/2187] loss 3.8491, vq_loss 3.7607, rec_loss 0.0885, quant_error 15.0427, codebook_utilization 0.0063, codebook_perplexity 3.5205,
Train Epoch: [1/30] Iters:[540/2187] loss 3.5305, vq_loss 3.4430, rec_loss 0.0875, quant_error 13.7722, codebook_utilization 0.0063, codebook_perplexity 3.5457,
Train Epoch: [1/30] Iters:[550/2187] loss 3.3266, vq_loss 3.2404, rec_loss 0.0862, quant_error 12.9614, codebook_utilization 0.0063, codebook_perplexity 3.5597,
Train Epoch: [1/30] Iters:[560/2187] loss 3.3212, vq_loss 3.2349, rec_loss 0.0863, quant_error 12.9396, codebook_utilization 0.0064, codebook_perplexity 3.5963,
Train Epoch: [1/30] Iters:[570/2187] loss 3.1557, vq_loss 3.0735, rec_loss 0.0822, quant_error 12.2940, codebook_utilization 0.0066, codebook_perplexity 3.6417,
Train Epoch: [1/30] Iters:[580/2187] loss 2.5878, vq_loss 2.5062, rec_loss 0.0815, quant_error 10.0250, codebook_utilization 0.0066, codebook_perplexity 3.6616,
Train Epoch: [1/30] Iters:[590/2187] loss 2.4437, vq_loss 2.3631, rec_loss 0.0806, quant_error 9.4523, codebook_utilization 0.0068, codebook_perplexity 3.6772,
Train Epoch: [1/30] Iters:[600/2187] loss 2.4098, vq_loss 2.3302, rec_loss 0.0796, quant_error 9.3210, codebook_utilization 0.0068, codebook_perplexity 3.7762,
Train Epoch: [1/30] Iters:[610/2187] loss 2.0744, vq_loss 1.9969, rec_loss 0.0774, quant_error 7.9878, codebook_utilization 0.0069, codebook_perplexity 3.8632,
Train Epoch: [1/30] Iters:[620/2187] loss 1.8785, vq_loss 1.8010, rec_loss 0.0776, quant_error 7.2039, codebook_utilization 0.0070, codebook_perplexity 3.9239,
Train Epoch: [1/30] Iters:[630/2187] loss 2.0129, vq_loss 1.9356, rec_loss 0.0774, quant_error 7.7423, codebook_utilization 0.0070, codebook_perplexity 3.9962,
Train Epoch: [1/30] Iters:[640/2187] loss 2.0036, vq_loss 1.9263, rec_loss 0.0773, quant_error 7.7053, codebook_utilization 0.0068, codebook_perplexity 4.0316,
Train Epoch: [1/30] Iters:[650/2187] loss 1.8507, vq_loss 1.7743, rec_loss 0.0765, quant_error 7.0972, codebook_utilization 0.0068, codebook_perplexity 4.0327,
Train Epoch: [1/30] Iters:[660/2187] loss 1.8946, vq_loss 1.8186, rec_loss 0.0760, quant_error 7.2742, codebook_utilization 0.0067, codebook_perplexity 4.0360,
Train Epoch: [1/30] Iters:[670/2187] loss 1.7663, vq_loss 1.6899, rec_loss 0.0764, quant_error 6.7597, codebook_utilization 0.0066, codebook_perplexity 4.0349,
Train Epoch: [1/30] Iters:[680/2187] loss 1.5840, vq_loss 1.5088, rec_loss 0.0752, quant_error 6.0352, codebook_utilization 0.0067, codebook_perplexity 4.0501,
Train Epoch: [1/30] Iters:[690/2187] loss 1.5919, vq_loss 1.5173, rec_loss 0.0747, quant_error 6.0691, codebook_utilization 0.0068, codebook_perplexity 4.0845,
Train Epoch: [1/30] Iters:[700/2187] loss 1.5529, vq_loss 1.4782, rec_loss 0.0747, quant_error 5.9127, codebook_utilization 0.0068, codebook_perplexity 4.1013,
Train Epoch: [1/30] Iters:[710/2187] loss 1.4635, vq_loss 1.3867, rec_loss 0.0768, quant_error 5.5468, codebook_utilization 0.0068, codebook_perplexity 4.1212,
Train Epoch: [1/30] Iters:[720/2187] loss 1.4561, vq_loss 1.3800, rec_loss 0.0761, quant_error 5.5199, codebook_utilization 0.0068, codebook_perplexity 4.1867,
Train Epoch: [1/30] Iters:[730/2187] loss 1.4197, vq_loss 1.3443, rec_loss 0.0754, quant_error 5.3772, codebook_utilization 0.0068, codebook_perplexity 4.2226,
Train Epoch: [1/30] Iters:[740/2187] loss 1.2950, vq_loss 1.2198, rec_loss 0.0751, quant_error 4.8793, codebook_utilization 0.0069, codebook_perplexity 4.2941,
Train Epoch: [1/30] Iters:[750/2187] loss 1.2325, vq_loss 1.1579, rec_loss 0.0746, quant_error 4.6314, codebook_utilization 0.0069, codebook_perplexity 4.3392,
Train Epoch: [1/30] Iters:[760/2187] loss 1.1897, vq_loss 1.1174, rec_loss 0.0723, quant_error 4.4694, codebook_utilization 0.0069, codebook_perplexity 4.3625,
Train Epoch: [1/30] Iters:[770/2187] loss 1.0748, vq_loss 1.0036, rec_loss 0.0711, quant_error 4.0145, codebook_utilization 0.0071, codebook_perplexity 4.4065,
Train Epoch: [1/30] Iters:[780/2187] loss 1.0065, vq_loss 0.9358, rec_loss 0.0707, quant_error 3.7433, codebook_utilization 0.0071, codebook_perplexity 4.4795,
Train Epoch: [1/30] Iters:[790/2187] loss 1.0166, vq_loss 0.9465, rec_loss 0.0701, quant_error 3.7860, codebook_utilization 0.0070, codebook_perplexity 4.4872,
Train Epoch: [1/30] Iters:[800/2187] loss 0.9848, vq_loss 0.9140, rec_loss 0.0708, quant_error 3.6560, codebook_utilization 0.0071, codebook_perplexity 4.4972,
Train Epoch: [1/30] Iters:[810/2187] loss 0.9387, vq_loss 0.8680, rec_loss 0.0707, quant_error 3.4719, codebook_utilization 0.0072, codebook_perplexity 4.5566,
Train Epoch: [1/30] Iters:[820/2187] loss 0.9788, vq_loss 0.9073, rec_loss 0.0714, quant_error 3.6294, codebook_utilization 0.0071, codebook_perplexity 4.5600,
Train Epoch: [1/30] Iters:[830/2187] loss 0.9672, vq_loss 0.8945, rec_loss 0.0728, quant_error 3.5778, codebook_utilization 0.0070, codebook_perplexity 4.5392,
Train Epoch: [1/30] Iters:[840/2187] loss 0.9364, vq_loss 0.8639, rec_loss 0.0726, quant_error 3.4555, codebook_utilization 0.0072, codebook_perplexity 4.5758,
Train Epoch: [1/30] Iters:[850/2187] loss 0.9126, vq_loss 0.8419, rec_loss 0.0707, quant_error 3.3675, codebook_utilization 0.0072, codebook_perplexity 4.6533,
Train Epoch: [1/30] Iters:[860/2187] loss 0.8847, vq_loss 0.8143, rec_loss 0.0704, quant_error 3.2573, codebook_utilization 0.0073, codebook_perplexity 4.6480,
Train Epoch: [1/30] Iters:[870/2187] loss 0.8121, vq_loss 0.7422, rec_loss 0.0699, quant_error 2.9688, codebook_utilization 0.0074, codebook_perplexity 4.7102,
Train Epoch: [1/30] Iters:[880/2187] loss 0.7445, vq_loss 0.6764, rec_loss 0.0681, quant_error 2.7055, codebook_utilization 0.0077, codebook_perplexity 4.7853,
Train Epoch: [1/30] Iters:[890/2187] loss 0.6887, vq_loss 0.6208, rec_loss 0.0680, quant_error 2.4831, codebook_utilization 0.0077, codebook_perplexity 4.7826,
Train Epoch: [1/30] Iters:[900/2187] loss 0.6673, vq_loss 0.5991, rec_loss 0.0683, quant_error 2.3962, codebook_utilization 0.0078, codebook_perplexity 4.8208,
Train Epoch: [1/30] Iters:[910/2187] loss 0.6584, vq_loss 0.5908, rec_loss 0.0676, quant_error 2.3633, codebook_utilization 0.0079, codebook_perplexity 4.9004,
Train Epoch: [1/30] Iters:[920/2187] loss 0.6357, vq_loss 0.5688, rec_loss 0.0669, quant_error 2.2754, codebook_utilization 0.0078, codebook_perplexity 4.8881,
Train Epoch: [1/30] Iters:[930/2187] loss 0.6337, vq_loss 0.5673, rec_loss 0.0664, quant_error 2.2693, codebook_utilization 0.0077, codebook_perplexity 4.9016,
Train Epoch: [1/30] Iters:[940/2187] loss 0.6155, vq_loss 0.5493, rec_loss 0.0662, quant_error 2.1971, codebook_utilization 0.0076, codebook_perplexity 4.9304,
Train Epoch: [1/30] Iters:[950/2187] loss 0.6062, vq_loss 0.5390, rec_loss 0.0672, quant_error 2.1559, codebook_utilization 0.0076, codebook_perplexity 4.9256,
Train Epoch: [1/30] Iters:[960/2187] loss 0.6500, vq_loss 0.5825, rec_loss 0.0675, quant_error 2.3300, codebook_utilization 0.0076, codebook_perplexity 4.9276,
Train Epoch: [1/30] Iters:[970/2187] loss 0.6507, vq_loss 0.5828, rec_loss 0.0679, quant_error 2.3312, codebook_utilization 0.0075, codebook_perplexity 4.9173,
Train Epoch: [1/30] Iters:[980/2187] loss 0.6222, vq_loss 0.5516, rec_loss 0.0706, quant_error 2.2063, codebook_utilization 0.0076, codebook_perplexity 4.9454,
Train Epoch: [1/30] Iters:[990/2187] loss 0.6723, vq_loss 0.5992, rec_loss 0.0731, quant_error 2.3966, codebook_utilization 0.0076, codebook_perplexity 5.0101,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.7003, vq_loss 0.6265, rec_loss 0.0737, quant_error 2.5062, codebook_utilization 0.0075, codebook_perplexity 4.9830,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.6407, vq_loss 0.5665, rec_loss 0.0743, quant_error 2.2658, codebook_utilization 0.0076, codebook_perplexity 5.0213,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.6727, vq_loss 0.5989, rec_loss 0.0738, quant_error 2.3956, codebook_utilization 0.0076, codebook_perplexity 5.1124,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.6901, vq_loss 0.6181, rec_loss 0.0721, quant_error 2.4722, codebook_utilization 0.0073, codebook_perplexity 5.0360,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.6266, vq_loss 0.5566, rec_loss 0.0700, quant_error 2.2264, codebook_utilization 0.0077, codebook_perplexity 5.1035,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.6203, vq_loss 0.5499, rec_loss 0.0704, quant_error 2.1997, codebook_utilization 0.0080, codebook_perplexity 5.1723,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.6366, vq_loss 0.5662, rec_loss 0.0704, quant_error 2.2646, codebook_utilization 0.0079, codebook_perplexity 5.1499,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.5834, vq_loss 0.5124, rec_loss 0.0710, quant_error 2.0495, codebook_utilization 0.0080, codebook_perplexity 5.1064,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.5796, vq_loss 0.5070, rec_loss 0.0726, quant_error 2.0278, codebook_utilization 0.0084, codebook_perplexity 5.2136,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.5974, vq_loss 0.5256, rec_loss 0.0719, quant_error 2.1023, codebook_utilization 0.0082, codebook_perplexity 5.1532,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.5520, vq_loss 0.4819, rec_loss 0.0701, quant_error 1.9276, codebook_utilization 0.0081, codebook_perplexity 5.1426,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.5021, vq_loss 0.4333, rec_loss 0.0689, quant_error 1.7330, codebook_utilization 0.0083, codebook_perplexity 5.1944,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.4985, vq_loss 0.4302, rec_loss 0.0683, quant_error 1.7207, codebook_utilization 0.0085, codebook_perplexity 5.2549,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.4809, vq_loss 0.4147, rec_loss 0.0662, quant_error 1.6586, codebook_utilization 0.0082, codebook_perplexity 5.2311,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.4499, vq_loss 0.3830, rec_loss 0.0670, quant_error 1.5319, codebook_utilization 0.0082, codebook_perplexity 5.2578,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.4347, vq_loss 0.3686, rec_loss 0.0661, quant_error 1.4745, codebook_utilization 0.0084, codebook_perplexity 5.3250,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.4454, vq_loss 0.3792, rec_loss 0.0662, quant_error 1.5170, codebook_utilization 0.0083, codebook_perplexity 5.3258,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.4396, vq_loss 0.3740, rec_loss 0.0656, quant_error 1.4961, codebook_utilization 0.0084, codebook_perplexity 5.3152,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.4293, vq_loss 0.3647, rec_loss 0.0646, quant_error 1.4589, codebook_utilization 0.0087, codebook_perplexity 5.4294,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.4175, vq_loss 0.3541, rec_loss 0.0634, quant_error 1.4164, codebook_utilization 0.0088, codebook_perplexity 5.4475,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.4048, vq_loss 0.3415, rec_loss 0.0633, quant_error 1.3661, codebook_utilization 0.0088, codebook_perplexity 5.4286,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.3879, vq_loss 0.3251, rec_loss 0.0627, quant_error 1.3005, codebook_utilization 0.0088, codebook_perplexity 5.4944,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.3740, vq_loss 0.3125, rec_loss 0.0616, quant_error 1.2498, codebook_utilization 0.0087, codebook_perplexity 5.5855,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.3633, vq_loss 0.3010, rec_loss 0.0623, quant_error 1.2038, codebook_utilization 0.0087, codebook_perplexity 5.5547,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.3553, vq_loss 0.2926, rec_loss 0.0627, quant_error 1.1703, codebook_utilization 0.0088, codebook_perplexity 5.5993,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.3681, vq_loss 0.3052, rec_loss 0.0629, quant_error 1.2209, codebook_utilization 0.0088, codebook_perplexity 5.7089,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.3717, vq_loss 0.3076, rec_loss 0.0642, quant_error 1.2304, codebook_utilization 0.0088, codebook_perplexity 5.6622,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.3656, vq_loss 0.3004, rec_loss 0.0652, quant_error 1.2017, codebook_utilization 0.0088, codebook_perplexity 5.6600,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.3615, vq_loss 0.2963, rec_loss 0.0652, quant_error 1.1853, codebook_utilization 0.0088, codebook_perplexity 5.6928,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.3540, vq_loss 0.2898, rec_loss 0.0642, quant_error 1.1591, codebook_utilization 0.0090, codebook_perplexity 5.7329,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.3549, vq_loss 0.2912, rec_loss 0.0637, quant_error 1.1646, codebook_utilization 0.0090, codebook_perplexity 5.7431,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.3314, vq_loss 0.2690, rec_loss 0.0624, quant_error 1.0759, codebook_utilization 0.0091, codebook_perplexity 5.8423,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.3344, vq_loss 0.2715, rec_loss 0.0630, quant_error 1.0859, codebook_utilization 0.0097, codebook_perplexity 6.0418,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.3563, vq_loss 0.2931, rec_loss 0.0631, quant_error 1.1725, codebook_utilization 0.0095, codebook_perplexity 6.0065,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.3631, vq_loss 0.2992, rec_loss 0.0639, quant_error 1.1968, codebook_utilization 0.0095, codebook_perplexity 6.0469,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.3473, vq_loss 0.2836, rec_loss 0.0637, quant_error 1.1342, codebook_utilization 0.0096, codebook_perplexity 6.0919,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.3446, vq_loss 0.2805, rec_loss 0.0641, quant_error 1.1219, codebook_utilization 0.0096, codebook_perplexity 6.0623,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.3294, vq_loss 0.2665, rec_loss 0.0629, quant_error 1.0659, codebook_utilization 0.0095, codebook_perplexity 5.9954,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.2994, vq_loss 0.2368, rec_loss 0.0625, quant_error 0.9473, codebook_utilization 0.0097, codebook_perplexity 6.0671,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.2878, vq_loss 0.2258, rec_loss 0.0620, quant_error 0.9031, codebook_utilization 0.0098, codebook_perplexity 6.1370,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.2774, vq_loss 0.2150, rec_loss 0.0624, quant_error 0.8599, codebook_utilization 0.0099, codebook_perplexity 6.1902,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.2794, vq_loss 0.2169, rec_loss 0.0625, quant_error 0.8674, codebook_utilization 0.0098, codebook_perplexity 6.2556,
