dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 1024
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: online_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_1024_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: online_quantizer_30
saver_name_pre: online_quantizer_30_FFHQ_model_1024_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.3260, vq_loss 0.0603, rec_loss 0.2657, quant_error 0.2412, codebook_utilization 0.1667, codebook_perplexity 56.3973,
Train Epoch: [1/30] Iters:[310/2187] loss 0.0523, vq_loss 0.0110, rec_loss 0.0414, quant_error 0.0439, codebook_utilization 0.1790, codebook_perplexity 58.1608,
Train Epoch: [1/30] Iters:[320/2187] loss 0.0520, vq_loss 0.0112, rec_loss 0.0409, quant_error 0.0446, codebook_utilization 0.1849, codebook_perplexity 59.9641,
Train Epoch: [1/30] Iters:[330/2187] loss 0.0517, vq_loss 0.0113, rec_loss 0.0404, quant_error 0.0450, codebook_utilization 0.1911, codebook_perplexity 61.0365,
Train Epoch: [1/30] Iters:[340/2187] loss 0.0506, vq_loss 0.0112, rec_loss 0.0394, quant_error 0.0449, codebook_utilization 0.1958, codebook_perplexity 61.7399,
Train Epoch: [1/30] Iters:[350/2187] loss 0.0499, vq_loss 0.0113, rec_loss 0.0387, quant_error 0.0451, codebook_utilization 0.2014, codebook_perplexity 62.6548,
Train Epoch: [1/30] Iters:[360/2187] loss 0.0494, vq_loss 0.0113, rec_loss 0.0382, quant_error 0.0451, codebook_utilization 0.2072, codebook_perplexity 63.6752,
Train Epoch: [1/30] Iters:[370/2187] loss 0.0492, vq_loss 0.0114, rec_loss 0.0378, quant_error 0.0457, codebook_utilization 0.2132, codebook_perplexity 65.7461,
Train Epoch: [1/30] Iters:[380/2187] loss 0.0497, vq_loss 0.0117, rec_loss 0.0380, quant_error 0.0468, codebook_utilization 0.2194, codebook_perplexity 68.2075,
Train Epoch: [1/30] Iters:[390/2187] loss 0.0495, vq_loss 0.0118, rec_loss 0.0378, quant_error 0.0471, codebook_utilization 0.2265, codebook_perplexity 70.6979,
Train Epoch: [1/30] Iters:[400/2187] loss 0.0489, vq_loss 0.0120, rec_loss 0.0369, quant_error 0.0479, codebook_utilization 0.2314, codebook_perplexity 73.1184,
Train Epoch: [1/30] Iters:[410/2187] loss 0.0485, vq_loss 0.0122, rec_loss 0.0364, quant_error 0.0486, codebook_utilization 0.2342, codebook_perplexity 75.2456,
Train Epoch: [1/30] Iters:[420/2187] loss 0.0478, vq_loss 0.0121, rec_loss 0.0357, quant_error 0.0484, codebook_utilization 0.2376, codebook_perplexity 77.0456,
Train Epoch: [1/30] Iters:[430/2187] loss 0.0470, vq_loss 0.0120, rec_loss 0.0350, quant_error 0.0480, codebook_utilization 0.2422, codebook_perplexity 80.2814,
Train Epoch: [1/30] Iters:[440/2187] loss 0.0469, vq_loss 0.0121, rec_loss 0.0347, quant_error 0.0486, codebook_utilization 0.2466, codebook_perplexity 82.5534,
Train Epoch: [1/30] Iters:[450/2187] loss 0.0461, vq_loss 0.0118, rec_loss 0.0343, quant_error 0.0473, codebook_utilization 0.2501, codebook_perplexity 83.6367,
Train Epoch: [1/30] Iters:[460/2187] loss 0.0457, vq_loss 0.0118, rec_loss 0.0339, quant_error 0.0473, codebook_utilization 0.2542, codebook_perplexity 85.9920,
Train Epoch: [1/30] Iters:[470/2187] loss 0.0458, vq_loss 0.0118, rec_loss 0.0339, quant_error 0.0473, codebook_utilization 0.2618, codebook_perplexity 90.2131,
Train Epoch: [1/30] Iters:[480/2187] loss 0.0452, vq_loss 0.0118, rec_loss 0.0334, quant_error 0.0471, codebook_utilization 0.2671, codebook_perplexity 92.7709,
Train Epoch: [1/30] Iters:[490/2187] loss 0.0441, vq_loss 0.0115, rec_loss 0.0325, quant_error 0.0462, codebook_utilization 0.2701, codebook_perplexity 95.5631,
Train Epoch: [1/30] Iters:[500/2187] loss 0.0444, vq_loss 0.0117, rec_loss 0.0327, quant_error 0.0467, codebook_utilization 0.2742, codebook_perplexity 99.6639,
Train Epoch: [1/30] Iters:[510/2187] loss 0.0441, vq_loss 0.0114, rec_loss 0.0328, quant_error 0.0454, codebook_utilization 0.2787, codebook_perplexity 102.5876,
Train Epoch: [1/30] Iters:[520/2187] loss 0.0432, vq_loss 0.0112, rec_loss 0.0320, quant_error 0.0448, codebook_utilization 0.2792, codebook_perplexity 105.4197,
Train Epoch: [1/30] Iters:[530/2187] loss 0.0427, vq_loss 0.0110, rec_loss 0.0317, quant_error 0.0440, codebook_utilization 0.2794, codebook_perplexity 106.9062,
Train Epoch: [1/30] Iters:[540/2187] loss 0.0429, vq_loss 0.0109, rec_loss 0.0320, quant_error 0.0435, codebook_utilization 0.2811, codebook_perplexity 110.0976,
Train Epoch: [1/30] Iters:[550/2187] loss 0.0424, vq_loss 0.0107, rec_loss 0.0316, quant_error 0.0430, codebook_utilization 0.2833, codebook_perplexity 113.8928,
Train Epoch: [1/30] Iters:[560/2187] loss 0.0416, vq_loss 0.0107, rec_loss 0.0309, quant_error 0.0428, codebook_utilization 0.2841, codebook_perplexity 117.7152,
Train Epoch: [1/30] Iters:[570/2187] loss 0.0412, vq_loss 0.0105, rec_loss 0.0307, quant_error 0.0418, codebook_utilization 0.2856, codebook_perplexity 118.3941,
Train Epoch: [1/30] Iters:[580/2187] loss 0.0408, vq_loss 0.0102, rec_loss 0.0306, quant_error 0.0409, codebook_utilization 0.2851, codebook_perplexity 119.2998,
Train Epoch: [1/30] Iters:[590/2187] loss 0.0404, vq_loss 0.0102, rec_loss 0.0302, quant_error 0.0407, codebook_utilization 0.2862, codebook_perplexity 120.9913,
Train Epoch: [1/30] Iters:[600/2187] loss 0.0396, vq_loss 0.0100, rec_loss 0.0296, quant_error 0.0401, codebook_utilization 0.2867, codebook_perplexity 122.4978,
Train Epoch: [1/30] Iters:[610/2187] loss 0.0392, vq_loss 0.0099, rec_loss 0.0294, quant_error 0.0394, codebook_utilization 0.2855, codebook_perplexity 122.4094,
Train Epoch: [1/30] Iters:[620/2187] loss 0.0389, vq_loss 0.0098, rec_loss 0.0292, quant_error 0.0390, codebook_utilization 0.2858, codebook_perplexity 124.5478,
Train Epoch: [1/30] Iters:[630/2187] loss 0.0389, vq_loss 0.0098, rec_loss 0.0291, quant_error 0.0390, codebook_utilization 0.2895, codebook_perplexity 129.3581,
Train Epoch: [1/30] Iters:[640/2187] loss 0.0384, vq_loss 0.0096, rec_loss 0.0288, quant_error 0.0385, codebook_utilization 0.2915, codebook_perplexity 131.6936,
Train Epoch: [1/30] Iters:[650/2187] loss 0.0381, vq_loss 0.0094, rec_loss 0.0287, quant_error 0.0377, codebook_utilization 0.2905, codebook_perplexity 132.5740,
Train Epoch: [1/30] Iters:[660/2187] loss 0.0381, vq_loss 0.0093, rec_loss 0.0288, quant_error 0.0374, codebook_utilization 0.2940, codebook_perplexity 135.4103,
Train Epoch: [1/30] Iters:[670/2187] loss 0.0381, vq_loss 0.0092, rec_loss 0.0289, quant_error 0.0368, codebook_utilization 0.2939, codebook_perplexity 136.8608,
Train Epoch: [1/30] Iters:[680/2187] loss 0.0376, vq_loss 0.0090, rec_loss 0.0286, quant_error 0.0361, codebook_utilization 0.2933, codebook_perplexity 137.0032,
Train Epoch: [1/30] Iters:[690/2187] loss 0.0375, vq_loss 0.0088, rec_loss 0.0286, quant_error 0.0353, codebook_utilization 0.2937, codebook_perplexity 138.0258,
Train Epoch: [1/30] Iters:[700/2187] loss 0.0373, vq_loss 0.0088, rec_loss 0.0285, quant_error 0.0351, codebook_utilization 0.2977, codebook_perplexity 139.7759,
Train Epoch: [1/30] Iters:[710/2187] loss 0.0369, vq_loss 0.0086, rec_loss 0.0283, quant_error 0.0344, codebook_utilization 0.3005, codebook_perplexity 143.0562,
Train Epoch: [1/30] Iters:[720/2187] loss 0.0366, vq_loss 0.0085, rec_loss 0.0281, quant_error 0.0341, codebook_utilization 0.3051, codebook_perplexity 146.1837,
Train Epoch: [1/30] Iters:[730/2187] loss 0.0366, vq_loss 0.0084, rec_loss 0.0282, quant_error 0.0337, codebook_utilization 0.3086, codebook_perplexity 149.9431,
Train Epoch: [1/30] Iters:[740/2187] loss 0.0359, vq_loss 0.0083, rec_loss 0.0276, quant_error 0.0333, codebook_utilization 0.3109, codebook_perplexity 151.7643,
Train Epoch: [1/30] Iters:[750/2187] loss 0.0359, vq_loss 0.0082, rec_loss 0.0277, quant_error 0.0328, codebook_utilization 0.3120, codebook_perplexity 154.3280,
Train Epoch: [1/30] Iters:[760/2187] loss 0.0358, vq_loss 0.0081, rec_loss 0.0276, quant_error 0.0325, codebook_utilization 0.3146, codebook_perplexity 157.6056,
Train Epoch: [1/30] Iters:[770/2187] loss 0.0357, vq_loss 0.0081, rec_loss 0.0276, quant_error 0.0323, codebook_utilization 0.3154, codebook_perplexity 159.8486,
Train Epoch: [1/30] Iters:[780/2187] loss 0.0351, vq_loss 0.0080, rec_loss 0.0271, quant_error 0.0320, codebook_utilization 0.3191, codebook_perplexity 161.7115,
Train Epoch: [1/30] Iters:[790/2187] loss 0.0350, vq_loss 0.0080, rec_loss 0.0270, quant_error 0.0319, codebook_utilization 0.3234, codebook_perplexity 164.5673,
Train Epoch: [1/30] Iters:[800/2187] loss 0.0346, vq_loss 0.0078, rec_loss 0.0268, quant_error 0.0314, codebook_utilization 0.3261, codebook_perplexity 165.9393,
Train Epoch: [1/30] Iters:[810/2187] loss 0.0347, vq_loss 0.0077, rec_loss 0.0270, quant_error 0.0308, codebook_utilization 0.3250, codebook_perplexity 165.4707,
Train Epoch: [1/30] Iters:[820/2187] loss 0.0348, vq_loss 0.0076, rec_loss 0.0272, quant_error 0.0305, codebook_utilization 0.3280, codebook_perplexity 168.5043,
Train Epoch: [1/30] Iters:[830/2187] loss 0.0351, vq_loss 0.0075, rec_loss 0.0276, quant_error 0.0300, codebook_utilization 0.3289, codebook_perplexity 168.9782,
Train Epoch: [1/30] Iters:[840/2187] loss 0.0350, vq_loss 0.0074, rec_loss 0.0277, quant_error 0.0294, codebook_utilization 0.3297, codebook_perplexity 170.2784,
Train Epoch: [1/30] Iters:[850/2187] loss 0.0347, vq_loss 0.0073, rec_loss 0.0274, quant_error 0.0291, codebook_utilization 0.3326, codebook_perplexity 173.1890,
Train Epoch: [1/30] Iters:[860/2187] loss 0.0345, vq_loss 0.0072, rec_loss 0.0273, quant_error 0.0288, codebook_utilization 0.3367, codebook_perplexity 175.6928,
Train Epoch: [1/30] Iters:[870/2187] loss 0.0336, vq_loss 0.0070, rec_loss 0.0266, quant_error 0.0280, codebook_utilization 0.3383, codebook_perplexity 175.4109,
Train Epoch: [1/30] Iters:[880/2187] loss 0.0330, vq_loss 0.0068, rec_loss 0.0261, quant_error 0.0272, codebook_utilization 0.3407, codebook_perplexity 177.5338,
Train Epoch: [1/30] Iters:[890/2187] loss 0.0333, vq_loss 0.0067, rec_loss 0.0266, quant_error 0.0269, codebook_utilization 0.3434, codebook_perplexity 180.1164,
Train Epoch: [1/30] Iters:[900/2187] loss 0.0337, vq_loss 0.0067, rec_loss 0.0270, quant_error 0.0270, codebook_utilization 0.3504, codebook_perplexity 185.4936,
Train Epoch: [1/30] Iters:[910/2187] loss 0.0338, vq_loss 0.0067, rec_loss 0.0271, quant_error 0.0269, codebook_utilization 0.3533, codebook_perplexity 186.6581,
Train Epoch: [1/30] Iters:[920/2187] loss 0.0338, vq_loss 0.0066, rec_loss 0.0272, quant_error 0.0266, codebook_utilization 0.3558, codebook_perplexity 188.1992,
Train Epoch: [1/30] Iters:[930/2187] loss 0.0337, vq_loss 0.0066, rec_loss 0.0271, quant_error 0.0263, codebook_utilization 0.3569, codebook_perplexity 190.6616,
Train Epoch: [1/30] Iters:[940/2187] loss 0.0330, vq_loss 0.0064, rec_loss 0.0265, quant_error 0.0257, codebook_utilization 0.3553, codebook_perplexity 190.9162,
Train Epoch: [1/30] Iters:[950/2187] loss 0.0322, vq_loss 0.0062, rec_loss 0.0260, quant_error 0.0247, codebook_utilization 0.3493, codebook_perplexity 188.9304,
Train Epoch: [1/30] Iters:[960/2187] loss 0.0317, vq_loss 0.0060, rec_loss 0.0257, quant_error 0.0241, codebook_utilization 0.3488, codebook_perplexity 190.7219,
Train Epoch: [1/30] Iters:[970/2187] loss 0.0314, vq_loss 0.0059, rec_loss 0.0255, quant_error 0.0234, codebook_utilization 0.3484, codebook_perplexity 192.4963,
Train Epoch: [1/30] Iters:[980/2187] loss 0.0313, vq_loss 0.0057, rec_loss 0.0256, quant_error 0.0229, codebook_utilization 0.3487, codebook_perplexity 194.9868,
Train Epoch: [1/30] Iters:[990/2187] loss 0.0311, vq_loss 0.0056, rec_loss 0.0255, quant_error 0.0224, codebook_utilization 0.3496, codebook_perplexity 197.7635,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.0311, vq_loss 0.0055, rec_loss 0.0256, quant_error 0.0220, codebook_utilization 0.3526, codebook_perplexity 198.8506,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.0309, vq_loss 0.0053, rec_loss 0.0256, quant_error 0.0214, codebook_utilization 0.3536, codebook_perplexity 199.7141,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.0309, vq_loss 0.0053, rec_loss 0.0256, quant_error 0.0212, codebook_utilization 0.3552, codebook_perplexity 200.7937,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.0309, vq_loss 0.0053, rec_loss 0.0256, quant_error 0.0211, codebook_utilization 0.3595, codebook_perplexity 201.4064,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.0310, vq_loss 0.0053, rec_loss 0.0258, quant_error 0.0211, codebook_utilization 0.3645, codebook_perplexity 203.5824,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.0307, vq_loss 0.0052, rec_loss 0.0255, quant_error 0.0209, codebook_utilization 0.3684, codebook_perplexity 206.3303,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.0307, vq_loss 0.0051, rec_loss 0.0255, quant_error 0.0205, codebook_utilization 0.3699, codebook_perplexity 207.8564,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.0305, vq_loss 0.0051, rec_loss 0.0254, quant_error 0.0204, codebook_utilization 0.3741, codebook_perplexity 211.3342,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.0305, vq_loss 0.0051, rec_loss 0.0255, quant_error 0.0202, codebook_utilization 0.3754, codebook_perplexity 213.2861,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.0305, vq_loss 0.0050, rec_loss 0.0255, quant_error 0.0200, codebook_utilization 0.3779, codebook_perplexity 214.6324,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.0309, vq_loss 0.0050, rec_loss 0.0259, quant_error 0.0200, codebook_utilization 0.3817, codebook_perplexity 217.4437,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.0308, vq_loss 0.0050, rec_loss 0.0258, quant_error 0.0199, codebook_utilization 0.3872, codebook_perplexity 221.2774,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.0308, vq_loss 0.0049, rec_loss 0.0260, quant_error 0.0195, codebook_utilization 0.3895, codebook_perplexity 224.3555,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.0303, vq_loss 0.0047, rec_loss 0.0256, quant_error 0.0188, codebook_utilization 0.3921, codebook_perplexity 227.7950,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.0299, vq_loss 0.0045, rec_loss 0.0253, quant_error 0.0182, codebook_utilization 0.3948, codebook_perplexity 230.4593,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.0294, vq_loss 0.0045, rec_loss 0.0249, quant_error 0.0179, codebook_utilization 0.3970, codebook_perplexity 231.6937,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.0291, vq_loss 0.0044, rec_loss 0.0247, quant_error 0.0178, codebook_utilization 0.3984, codebook_perplexity 232.1922,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.0290, vq_loss 0.0044, rec_loss 0.0246, quant_error 0.0176, codebook_utilization 0.4004, codebook_perplexity 233.8953,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.0292, vq_loss 0.0044, rec_loss 0.0248, quant_error 0.0175, codebook_utilization 0.4049, codebook_perplexity 235.1070,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.0297, vq_loss 0.0045, rec_loss 0.0252, quant_error 0.0179, codebook_utilization 0.4118, codebook_perplexity 239.3077,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.0298, vq_loss 0.0044, rec_loss 0.0253, quant_error 0.0177, codebook_utilization 0.4188, codebook_perplexity 242.2741,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.0295, vq_loss 0.0044, rec_loss 0.0251, quant_error 0.0174, codebook_utilization 0.4252, codebook_perplexity 244.5085,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.0293, vq_loss 0.0043, rec_loss 0.0249, quant_error 0.0174, codebook_utilization 0.4318, codebook_perplexity 247.7457,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.0292, vq_loss 0.0043, rec_loss 0.0248, quant_error 0.0173, codebook_utilization 0.4371, codebook_perplexity 250.3193,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.0287, vq_loss 0.0043, rec_loss 0.0245, quant_error 0.0171, codebook_utilization 0.4447, codebook_perplexity 254.7516,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.0284, vq_loss 0.0042, rec_loss 0.0242, quant_error 0.0168, codebook_utilization 0.4482, codebook_perplexity 256.7758,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.0283, vq_loss 0.0041, rec_loss 0.0242, quant_error 0.0165, codebook_utilization 0.4511, codebook_perplexity 259.6164,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.0284, vq_loss 0.0041, rec_loss 0.0243, quant_error 0.0163, codebook_utilization 0.4538, codebook_perplexity 261.1605,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.0284, vq_loss 0.0040, rec_loss 0.0244, quant_error 0.0159, codebook_utilization 0.4577, codebook_perplexity 264.6326,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.0278, vq_loss 0.0038, rec_loss 0.0240, quant_error 0.0154, codebook_utilization 0.4574, codebook_perplexity 265.7335,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.0278, vq_loss 0.0038, rec_loss 0.0240, quant_error 0.0151, codebook_utilization 0.4602, codebook_perplexity 269.9046,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.0278, vq_loss 0.0038, rec_loss 0.0241, quant_error 0.0150, codebook_utilization 0.4657, codebook_perplexity 273.5363,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.0276, vq_loss 0.0037, rec_loss 0.0239, quant_error 0.0149, codebook_utilization 0.4712, codebook_perplexity 275.5435,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.0272, vq_loss 0.0037, rec_loss 0.0235, quant_error 0.0148, codebook_utilization 0.4722, codebook_perplexity 275.8835,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.0276, vq_loss 0.0037, rec_loss 0.0240, quant_error 0.0146, codebook_utilization 0.4732, codebook_perplexity 277.8418,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.0273, vq_loss 0.0036, rec_loss 0.0238, quant_error 0.0143, codebook_utilization 0.4766, codebook_perplexity 279.4750,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.0275, vq_loss 0.0035, rec_loss 0.0240, quant_error 0.0140, codebook_utilization 0.4811, codebook_perplexity 283.2700,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.0277, vq_loss 0.0035, rec_loss 0.0242, quant_error 0.0139, codebook_utilization 0.4862, codebook_perplexity 286.2080,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.0280, vq_loss 0.0035, rec_loss 0.0245, quant_error 0.0141, codebook_utilization 0.4971, codebook_perplexity 292.8291,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.0280, vq_loss 0.0036, rec_loss 0.0245, quant_error 0.0142, codebook_utilization 0.5077, codebook_perplexity 297.0896,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.0284, vq_loss 0.0036, rec_loss 0.0248, quant_error 0.0144, codebook_utilization 0.5138, codebook_perplexity 300.2598,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.0280, vq_loss 0.0036, rec_loss 0.0244, quant_error 0.0143, codebook_utilization 0.5146, codebook_perplexity 301.4442,
