dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 100000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: ema_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_100000_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: ema_quantizer_30
saver_name_pre: ema_quantizer_30_FFHQ_model_100000_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.2828, vq_loss 0.0111, rec_loss 0.2716, quant_error 0.0891, codebook_utilization 0.0213, codebook_perplexity 793.7421,
Train Epoch: [1/30] Iters:[350/2187] loss 0.0326, vq_loss 0.0004, rec_loss 0.0322, quant_error 0.0030, codebook_utilization 0.0281, codebook_perplexity 1922.0548,
Train Epoch: [1/30] Iters:[360/2187] loss 0.0324, vq_loss 0.0004, rec_loss 0.0320, quant_error 0.0029, codebook_utilization 0.0282, codebook_perplexity 1936.5353,
Train Epoch: [1/30] Iters:[370/2187] loss 0.0323, vq_loss 0.0004, rec_loss 0.0320, quant_error 0.0029, codebook_utilization 0.0283, codebook_perplexity 1946.6757,
Train Epoch: [1/30] Iters:[380/2187] loss 0.0307, vq_loss 0.0003, rec_loss 0.0303, quant_error 0.0028, codebook_utilization 0.0283, codebook_perplexity 1956.9352,
Train Epoch: [1/30] Iters:[390/2187] loss 0.0300, vq_loss 0.0003, rec_loss 0.0297, quant_error 0.0026, codebook_utilization 0.0286, codebook_perplexity 2002.6178,
Train Epoch: [1/30] Iters:[400/2187] loss 0.0297, vq_loss 0.0003, rec_loss 0.0294, quant_error 0.0024, codebook_utilization 0.0287, codebook_perplexity 2015.8854,
Train Epoch: [1/30] Iters:[410/2187] loss 0.0293, vq_loss 0.0003, rec_loss 0.0290, quant_error 0.0024, codebook_utilization 0.0287, codebook_perplexity 2020.5965,
Train Epoch: [1/30] Iters:[420/2187] loss 0.0286, vq_loss 0.0003, rec_loss 0.0283, quant_error 0.0023, codebook_utilization 0.0287, codebook_perplexity 2022.6164,
Train Epoch: [1/30] Iters:[430/2187] loss 0.0287, vq_loss 0.0003, rec_loss 0.0284, quant_error 0.0022, codebook_utilization 0.0290, codebook_perplexity 2059.8281,
Train Epoch: [1/30] Iters:[440/2187] loss 0.0283, vq_loss 0.0003, rec_loss 0.0280, quant_error 0.0022, codebook_utilization 0.0290, codebook_perplexity 2062.5731,
Train Epoch: [1/30] Iters:[450/2187] loss 0.0278, vq_loss 0.0003, rec_loss 0.0275, quant_error 0.0021, codebook_utilization 0.0290, codebook_perplexity 2053.8430,
Train Epoch: [1/30] Iters:[460/2187] loss 0.0276, vq_loss 0.0003, rec_loss 0.0273, quant_error 0.0021, codebook_utilization 0.0291, codebook_perplexity 2056.3278,
Train Epoch: [1/30] Iters:[470/2187] loss 0.0272, vq_loss 0.0003, rec_loss 0.0269, quant_error 0.0021, codebook_utilization 0.0291, codebook_perplexity 2059.0808,
Train Epoch: [1/30] Iters:[480/2187] loss 0.0267, vq_loss 0.0003, rec_loss 0.0264, quant_error 0.0022, codebook_utilization 0.0292, codebook_perplexity 2064.0486,
Train Epoch: [1/30] Iters:[490/2187] loss 0.0267, vq_loss 0.0003, rec_loss 0.0264, quant_error 0.0022, codebook_utilization 0.0294, codebook_perplexity 2102.7068,
Train Epoch: [1/30] Iters:[500/2187] loss 0.0272, vq_loss 0.0003, rec_loss 0.0270, quant_error 0.0021, codebook_utilization 0.0294, codebook_perplexity 2124.9337,
Train Epoch: [1/30] Iters:[510/2187] loss 0.0274, vq_loss 0.0003, rec_loss 0.0271, quant_error 0.0021, codebook_utilization 0.0295, codebook_perplexity 2138.5985,
Train Epoch: [1/30] Iters:[520/2187] loss 0.0275, vq_loss 0.0003, rec_loss 0.0273, quant_error 0.0022, codebook_utilization 0.0295, codebook_perplexity 2133.0511,
Train Epoch: [1/30] Iters:[530/2187] loss 0.0272, vq_loss 0.0003, rec_loss 0.0270, quant_error 0.0021, codebook_utilization 0.0295, codebook_perplexity 2128.3764,
Train Epoch: [1/30] Iters:[540/2187] loss 0.0274, vq_loss 0.0003, rec_loss 0.0271, quant_error 0.0021, codebook_utilization 0.0295, codebook_perplexity 2144.0166,
Train Epoch: [1/30] Iters:[550/2187] loss 0.0269, vq_loss 0.0003, rec_loss 0.0266, quant_error 0.0021, codebook_utilization 0.0299, codebook_perplexity 2188.1429,
Train Epoch: [1/30] Iters:[560/2187] loss 0.0264, vq_loss 0.0003, rec_loss 0.0262, quant_error 0.0021, codebook_utilization 0.0300, codebook_perplexity 2187.1135,
Train Epoch: [1/30] Iters:[570/2187] loss 0.0263, vq_loss 0.0003, rec_loss 0.0261, quant_error 0.0022, codebook_utilization 0.0302, codebook_perplexity 2207.2679,
Train Epoch: [1/30] Iters:[580/2187] loss 0.0267, vq_loss 0.0003, rec_loss 0.0264, quant_error 0.0023, codebook_utilization 0.0302, codebook_perplexity 2215.1316,
Train Epoch: [1/30] Iters:[590/2187] loss 0.0265, vq_loss 0.0003, rec_loss 0.0262, quant_error 0.0024, codebook_utilization 0.0303, codebook_perplexity 2220.4335,
Train Epoch: [1/30] Iters:[600/2187] loss 0.0263, vq_loss 0.0003, rec_loss 0.0260, quant_error 0.0024, codebook_utilization 0.0303, codebook_perplexity 2218.7257,
Train Epoch: [1/30] Iters:[610/2187] loss 0.0267, vq_loss 0.0003, rec_loss 0.0264, quant_error 0.0025, codebook_utilization 0.0305, codebook_perplexity 2240.3410,
Train Epoch: [1/30] Iters:[620/2187] loss 0.0265, vq_loss 0.0003, rec_loss 0.0261, quant_error 0.0025, codebook_utilization 0.0306, codebook_perplexity 2257.5713,
Train Epoch: [1/30] Iters:[630/2187] loss 0.0260, vq_loss 0.0003, rec_loss 0.0257, quant_error 0.0024, codebook_utilization 0.0307, codebook_perplexity 2255.3796,
Train Epoch: [1/30] Iters:[640/2187] loss 0.0262, vq_loss 0.0003, rec_loss 0.0259, quant_error 0.0025, codebook_utilization 0.0308, codebook_perplexity 2271.8555,
Train Epoch: [1/30] Iters:[650/2187] loss 0.0262, vq_loss 0.0003, rec_loss 0.0259, quant_error 0.0026, codebook_utilization 0.0307, codebook_perplexity 2258.0102,
Train Epoch: [1/30] Iters:[660/2187] loss 0.0258, vq_loss 0.0003, rec_loss 0.0254, quant_error 0.0027, codebook_utilization 0.0306, codebook_perplexity 2253.8868,
Train Epoch: [1/30] Iters:[670/2187] loss 0.0255, vq_loss 0.0003, rec_loss 0.0252, quant_error 0.0027, codebook_utilization 0.0306, codebook_perplexity 2248.0786,
Train Epoch: [1/30] Iters:[680/2187] loss 0.0255, vq_loss 0.0003, rec_loss 0.0251, quant_error 0.0027, codebook_utilization 0.0307, codebook_perplexity 2262.5366,
Train Epoch: [1/30] Iters:[690/2187] loss 0.0251, vq_loss 0.0003, rec_loss 0.0247, quant_error 0.0028, codebook_utilization 0.0306, codebook_perplexity 2236.9849,
Train Epoch: [1/30] Iters:[700/2187] loss 0.0247, vq_loss 0.0003, rec_loss 0.0244, quant_error 0.0027, codebook_utilization 0.0307, codebook_perplexity 2260.1738,
Train Epoch: [1/30] Iters:[710/2187] loss 0.0249, vq_loss 0.0003, rec_loss 0.0246, quant_error 0.0027, codebook_utilization 0.0309, codebook_perplexity 2282.9402,
Train Epoch: [1/30] Iters:[720/2187] loss 0.0247, vq_loss 0.0004, rec_loss 0.0244, quant_error 0.0028, codebook_utilization 0.0310, codebook_perplexity 2283.8564,
Train Epoch: [1/30] Iters:[730/2187] loss 0.0244, vq_loss 0.0004, rec_loss 0.0240, quant_error 0.0029, codebook_utilization 0.0313, codebook_perplexity 2325.2715,
Train Epoch: [1/30] Iters:[740/2187] loss 0.0240, vq_loss 0.0003, rec_loss 0.0236, quant_error 0.0027, codebook_utilization 0.0316, codebook_perplexity 2376.5156,
Train Epoch: [1/30] Iters:[750/2187] loss 0.0244, vq_loss 0.0003, rec_loss 0.0241, quant_error 0.0028, codebook_utilization 0.0318, codebook_perplexity 2397.7351,
Train Epoch: [1/30] Iters:[760/2187] loss 0.0243, vq_loss 0.0004, rec_loss 0.0239, quant_error 0.0030, codebook_utilization 0.0317, codebook_perplexity 2375.9783,
Train Epoch: [1/30] Iters:[770/2187] loss 0.0244, vq_loss 0.0004, rec_loss 0.0240, quant_error 0.0031, codebook_utilization 0.0319, codebook_perplexity 2398.3183,
Train Epoch: [1/30] Iters:[780/2187] loss 0.0242, vq_loss 0.0004, rec_loss 0.0238, quant_error 0.0032, codebook_utilization 0.0318, codebook_perplexity 2382.2611,
Train Epoch: [1/30] Iters:[790/2187] loss 0.0245, vq_loss 0.0004, rec_loss 0.0241, quant_error 0.0033, codebook_utilization 0.0319, codebook_perplexity 2394.5971,
Train Epoch: [1/30] Iters:[800/2187] loss 0.0244, vq_loss 0.0004, rec_loss 0.0240, quant_error 0.0034, codebook_utilization 0.0319, codebook_perplexity 2398.0485,
Train Epoch: [1/30] Iters:[810/2187] loss 0.0241, vq_loss 0.0004, rec_loss 0.0237, quant_error 0.0035, codebook_utilization 0.0319, codebook_perplexity 2404.5156,
Train Epoch: [1/30] Iters:[820/2187] loss 0.0242, vq_loss 0.0004, rec_loss 0.0238, quant_error 0.0035, codebook_utilization 0.0318, codebook_perplexity 2408.8732,
Train Epoch: [1/30] Iters:[830/2187] loss 0.0242, vq_loss 0.0004, rec_loss 0.0238, quant_error 0.0036, codebook_utilization 0.0319, codebook_perplexity 2428.3786,
Train Epoch: [1/30] Iters:[840/2187] loss 0.0239, vq_loss 0.0005, rec_loss 0.0234, quant_error 0.0037, codebook_utilization 0.0320, codebook_perplexity 2443.8772,
Train Epoch: [1/30] Iters:[850/2187] loss 0.0235, vq_loss 0.0005, rec_loss 0.0230, quant_error 0.0036, codebook_utilization 0.0321, codebook_perplexity 2450.9191,
Train Epoch: [1/30] Iters:[860/2187] loss 0.0233, vq_loss 0.0004, rec_loss 0.0229, quant_error 0.0035, codebook_utilization 0.0322, codebook_perplexity 2472.5312,
Train Epoch: [1/30] Iters:[870/2187] loss 0.0230, vq_loss 0.0004, rec_loss 0.0225, quant_error 0.0035, codebook_utilization 0.0323, codebook_perplexity 2476.7292,
Train Epoch: [1/30] Iters:[880/2187] loss 0.0230, vq_loss 0.0004, rec_loss 0.0225, quant_error 0.0034, codebook_utilization 0.0323, codebook_perplexity 2484.4181,
Train Epoch: [1/30] Iters:[890/2187] loss 0.0229, vq_loss 0.0004, rec_loss 0.0225, quant_error 0.0034, codebook_utilization 0.0323, codebook_perplexity 2481.0415,
Train Epoch: [1/30] Iters:[900/2187] loss 0.0230, vq_loss 0.0004, rec_loss 0.0225, quant_error 0.0035, codebook_utilization 0.0324, codebook_perplexity 2488.2970,
Train Epoch: [1/30] Iters:[910/2187] loss 0.0230, vq_loss 0.0004, rec_loss 0.0225, quant_error 0.0035, codebook_utilization 0.0325, codebook_perplexity 2503.2804,
Train Epoch: [1/30] Iters:[920/2187] loss 0.0226, vq_loss 0.0004, rec_loss 0.0221, quant_error 0.0034, codebook_utilization 0.0325, codebook_perplexity 2503.1722,
Train Epoch: [1/30] Iters:[930/2187] loss 0.0226, vq_loss 0.0004, rec_loss 0.0222, quant_error 0.0034, codebook_utilization 0.0325, codebook_perplexity 2500.4175,
Train Epoch: [1/30] Iters:[940/2187] loss 0.0226, vq_loss 0.0004, rec_loss 0.0222, quant_error 0.0035, codebook_utilization 0.0325, codebook_perplexity 2501.5593,
Train Epoch: [1/30] Iters:[950/2187] loss 0.0221, vq_loss 0.0004, rec_loss 0.0217, quant_error 0.0034, codebook_utilization 0.0325, codebook_perplexity 2507.4588,
Train Epoch: [1/30] Iters:[960/2187] loss 0.0219, vq_loss 0.0004, rec_loss 0.0215, quant_error 0.0034, codebook_utilization 0.0325, codebook_perplexity 2512.5509,
Train Epoch: [1/30] Iters:[970/2187] loss 0.0221, vq_loss 0.0004, rec_loss 0.0217, quant_error 0.0034, codebook_utilization 0.0327, codebook_perplexity 2534.3043,
Train Epoch: [1/30] Iters:[980/2187] loss 0.0220, vq_loss 0.0004, rec_loss 0.0216, quant_error 0.0035, codebook_utilization 0.0327, codebook_perplexity 2536.7249,
Train Epoch: [1/30] Iters:[990/2187] loss 0.0223, vq_loss 0.0004, rec_loss 0.0218, quant_error 0.0036, codebook_utilization 0.0328, codebook_perplexity 2548.8641,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.0225, vq_loss 0.0005, rec_loss 0.0220, quant_error 0.0036, codebook_utilization 0.0327, codebook_perplexity 2549.5244,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.0224, vq_loss 0.0004, rec_loss 0.0219, quant_error 0.0036, codebook_utilization 0.0327, codebook_perplexity 2562.2463,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.0226, vq_loss 0.0005, rec_loss 0.0221, quant_error 0.0036, codebook_utilization 0.0327, codebook_perplexity 2559.7090,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.0224, vq_loss 0.0005, rec_loss 0.0219, quant_error 0.0036, codebook_utilization 0.0327, codebook_perplexity 2565.1499,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.0217, vq_loss 0.0004, rec_loss 0.0213, quant_error 0.0035, codebook_utilization 0.0326, codebook_perplexity 2555.9855,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.0216, vq_loss 0.0004, rec_loss 0.0211, quant_error 0.0035, codebook_utilization 0.0327, codebook_perplexity 2567.7363,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.0218, vq_loss 0.0004, rec_loss 0.0214, quant_error 0.0035, codebook_utilization 0.0328, codebook_perplexity 2572.5966,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.0214, vq_loss 0.0005, rec_loss 0.0210, quant_error 0.0036, codebook_utilization 0.0328, codebook_perplexity 2570.7313,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.0213, vq_loss 0.0005, rec_loss 0.0209, quant_error 0.0036, codebook_utilization 0.0327, codebook_perplexity 2554.8109,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.0216, vq_loss 0.0004, rec_loss 0.0212, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2540.9038,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.0216, vq_loss 0.0005, rec_loss 0.0211, quant_error 0.0036, codebook_utilization 0.0325, codebook_perplexity 2524.9789,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.0213, vq_loss 0.0005, rec_loss 0.0208, quant_error 0.0036, codebook_utilization 0.0325, codebook_perplexity 2517.5209,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.0213, vq_loss 0.0004, rec_loss 0.0208, quant_error 0.0035, codebook_utilization 0.0324, codebook_perplexity 2518.6105,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.0213, vq_loss 0.0004, rec_loss 0.0209, quant_error 0.0035, codebook_utilization 0.0325, codebook_perplexity 2545.0325,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.0212, vq_loss 0.0004, rec_loss 0.0208, quant_error 0.0035, codebook_utilization 0.0326, codebook_perplexity 2557.3130,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.0214, vq_loss 0.0004, rec_loss 0.0209, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2561.1524,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.0213, vq_loss 0.0004, rec_loss 0.0208, quant_error 0.0035, codebook_utilization 0.0325, codebook_perplexity 2559.4256,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0206, quant_error 0.0035, codebook_utilization 0.0326, codebook_perplexity 2566.7879,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.0213, vq_loss 0.0004, rec_loss 0.0209, quant_error 0.0035, codebook_utilization 0.0326, codebook_perplexity 2563.9278,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.0217, vq_loss 0.0005, rec_loss 0.0213, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2565.5873,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.0216, vq_loss 0.0005, rec_loss 0.0211, quant_error 0.0038, codebook_utilization 0.0327, codebook_perplexity 2568.6373,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.0216, vq_loss 0.0005, rec_loss 0.0212, quant_error 0.0038, codebook_utilization 0.0328, codebook_perplexity 2579.4233,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.0216, vq_loss 0.0005, rec_loss 0.0212, quant_error 0.0039, codebook_utilization 0.0328, codebook_perplexity 2577.8404,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.0212, vq_loss 0.0005, rec_loss 0.0207, quant_error 0.0039, codebook_utilization 0.0328, codebook_perplexity 2581.9061,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.0207, vq_loss 0.0005, rec_loss 0.0202, quant_error 0.0037, codebook_utilization 0.0326, codebook_perplexity 2574.3835,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.0208, vq_loss 0.0004, rec_loss 0.0204, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2583.4375,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.0211, vq_loss 0.0004, rec_loss 0.0207, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2586.4595,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.0215, vq_loss 0.0005, rec_loss 0.0211, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2591.8255,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.0214, vq_loss 0.0005, rec_loss 0.0209, quant_error 0.0037, codebook_utilization 0.0325, codebook_perplexity 2581.7996,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.0212, vq_loss 0.0005, rec_loss 0.0208, quant_error 0.0037, codebook_utilization 0.0327, codebook_perplexity 2604.1343,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.0210, vq_loss 0.0004, rec_loss 0.0206, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2597.4318,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.0209, vq_loss 0.0004, rec_loss 0.0205, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2602.4120,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.0209, vq_loss 0.0004, rec_loss 0.0204, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2606.7631,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.0211, vq_loss 0.0005, rec_loss 0.0207, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2617.3607,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.0210, vq_loss 0.0005, rec_loss 0.0206, quant_error 0.0036, codebook_utilization 0.0326, codebook_perplexity 2603.0745,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.0208, vq_loss 0.0005, rec_loss 0.0204, quant_error 0.0037, codebook_utilization 0.0326, codebook_perplexity 2600.8409,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.0205, vq_loss 0.0005, rec_loss 0.0200, quant_error 0.0037, codebook_utilization 0.0325, codebook_perplexity 2590.8952,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.0201, vq_loss 0.0004, rec_loss 0.0197, quant_error 0.0036, codebook_utilization 0.0324, codebook_perplexity 2582.2525,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.0200, vq_loss 0.0004, rec_loss 0.0196, quant_error 0.0035, codebook_utilization 0.0323, codebook_perplexity 2569.2995,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.0200, vq_loss 0.0004, rec_loss 0.0195, quant_error 0.0036, codebook_utilization 0.0323, codebook_perplexity 2573.9388,
