dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 2048
codebook_dim: 8
z_channels: 256
factor: 16
beta: 1.0
gamma: 0.0
alpha: 1.0
quantizer_name: ema_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_2048_8_16
loss_pre: loss_1.0_1.0_0.0
training_pre: ema_quantizer_30
saver_name_pre: ema_quantizer_30_FFHQ_model_2048_8_16_loss_1.0_1.0_0.0
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 0.2803, vq_loss 0.0179, rec_loss 0.2624, quant_error 0.1431, codebook_utilization 0.0959, codebook_perplexity 63.4680,
Train Epoch: [1/30] Iters:[140/2187] loss 0.0520, vq_loss 0.0009, rec_loss 0.0511, quant_error 0.0070, codebook_utilization 0.3959, codebook_perplexity 461.0743,
Train Epoch: [1/30] Iters:[150/2187] loss 0.0494, vq_loss 0.0008, rec_loss 0.0485, quant_error 0.0067, codebook_utilization 0.4034, codebook_perplexity 494.2915,
Train Epoch: [1/30] Iters:[160/2187] loss 0.0473, vq_loss 0.0008, rec_loss 0.0465, quant_error 0.0066, codebook_utilization 0.4083, codebook_perplexity 515.4678,
Train Epoch: [1/30] Iters:[170/2187] loss 0.0456, vq_loss 0.0008, rec_loss 0.0448, quant_error 0.0064, codebook_utilization 0.4108, codebook_perplexity 529.7982,
Train Epoch: [1/30] Iters:[180/2187] loss 0.0440, vq_loss 0.0008, rec_loss 0.0433, quant_error 0.0060, codebook_utilization 0.4114, codebook_perplexity 540.9426,
Train Epoch: [1/30] Iters:[190/2187] loss 0.0445, vq_loss 0.0007, rec_loss 0.0437, quant_error 0.0059, codebook_utilization 0.4122, codebook_perplexity 547.8023,
Train Epoch: [1/30] Iters:[200/2187] loss 0.0433, vq_loss 0.0008, rec_loss 0.0425, quant_error 0.0061, codebook_utilization 0.4116, codebook_perplexity 541.5898,
Train Epoch: [1/30] Iters:[210/2187] loss 0.0429, vq_loss 0.0008, rec_loss 0.0422, quant_error 0.0061, codebook_utilization 0.4117, codebook_perplexity 541.1158,
Train Epoch: [1/30] Iters:[220/2187] loss 0.0422, vq_loss 0.0007, rec_loss 0.0415, quant_error 0.0060, codebook_utilization 0.4113, codebook_perplexity 543.3403,
Train Epoch: [1/30] Iters:[230/2187] loss 0.0413, vq_loss 0.0007, rec_loss 0.0405, quant_error 0.0059, codebook_utilization 0.4121, codebook_perplexity 549.8144,
Train Epoch: [1/30] Iters:[240/2187] loss 0.0383, vq_loss 0.0007, rec_loss 0.0376, quant_error 0.0056, codebook_utilization 0.4120, codebook_perplexity 554.8855,
Train Epoch: [1/30] Iters:[250/2187] loss 0.0372, vq_loss 0.0006, rec_loss 0.0365, quant_error 0.0051, codebook_utilization 0.4133, codebook_perplexity 568.3095,
Train Epoch: [1/30] Iters:[260/2187] loss 0.0359, vq_loss 0.0006, rec_loss 0.0353, quant_error 0.0048, codebook_utilization 0.4150, codebook_perplexity 574.7985,
Train Epoch: [1/30] Iters:[270/2187] loss 0.0350, vq_loss 0.0006, rec_loss 0.0344, quant_error 0.0047, codebook_utilization 0.4166, codebook_perplexity 577.4038,
Train Epoch: [1/30] Iters:[280/2187] loss 0.0340, vq_loss 0.0006, rec_loss 0.0334, quant_error 0.0047, codebook_utilization 0.4167, codebook_perplexity 574.6293,
Train Epoch: [1/30] Iters:[290/2187] loss 0.0339, vq_loss 0.0006, rec_loss 0.0333, quant_error 0.0046, codebook_utilization 0.4181, codebook_perplexity 578.2816,
Train Epoch: [1/30] Iters:[300/2187] loss 0.0339, vq_loss 0.0006, rec_loss 0.0333, quant_error 0.0045, codebook_utilization 0.4188, codebook_perplexity 584.9075,
Train Epoch: [1/30] Iters:[310/2187] loss 0.0334, vq_loss 0.0005, rec_loss 0.0329, quant_error 0.0044, codebook_utilization 0.4199, codebook_perplexity 593.4943,
Train Epoch: [1/30] Iters:[320/2187] loss 0.0327, vq_loss 0.0005, rec_loss 0.0321, quant_error 0.0042, codebook_utilization 0.4215, codebook_perplexity 598.7734,
Train Epoch: [1/30] Iters:[330/2187] loss 0.0324, vq_loss 0.0005, rec_loss 0.0319, quant_error 0.0041, codebook_utilization 0.4244, codebook_perplexity 613.2336,
Train Epoch: [1/30] Iters:[340/2187] loss 0.0318, vq_loss 0.0005, rec_loss 0.0314, quant_error 0.0039, codebook_utilization 0.4262, codebook_perplexity 622.3509,
Train Epoch: [1/30] Iters:[350/2187] loss 0.0313, vq_loss 0.0005, rec_loss 0.0308, quant_error 0.0039, codebook_utilization 0.4279, codebook_perplexity 626.4507,
Train Epoch: [1/30] Iters:[360/2187] loss 0.0311, vq_loss 0.0005, rec_loss 0.0306, quant_error 0.0038, codebook_utilization 0.4288, codebook_perplexity 632.1587,
Train Epoch: [1/30] Iters:[370/2187] loss 0.0310, vq_loss 0.0005, rec_loss 0.0305, quant_error 0.0038, codebook_utilization 0.4296, codebook_perplexity 638.5706,
Train Epoch: [1/30] Iters:[380/2187] loss 0.0311, vq_loss 0.0005, rec_loss 0.0306, quant_error 0.0037, codebook_utilization 0.4303, codebook_perplexity 638.3751,
Train Epoch: [1/30] Iters:[390/2187] loss 0.0309, vq_loss 0.0005, rec_loss 0.0304, quant_error 0.0037, codebook_utilization 0.4310, codebook_perplexity 639.5517,
Train Epoch: [1/30] Iters:[400/2187] loss 0.0305, vq_loss 0.0005, rec_loss 0.0301, quant_error 0.0037, codebook_utilization 0.4320, codebook_perplexity 642.0546,
Train Epoch: [1/30] Iters:[410/2187] loss 0.0304, vq_loss 0.0005, rec_loss 0.0299, quant_error 0.0036, codebook_utilization 0.4324, codebook_perplexity 641.0444,
Train Epoch: [1/30] Iters:[420/2187] loss 0.0300, vq_loss 0.0005, rec_loss 0.0295, quant_error 0.0037, codebook_utilization 0.4327, codebook_perplexity 640.1596,
Train Epoch: [1/30] Iters:[430/2187] loss 0.0294, vq_loss 0.0005, rec_loss 0.0289, quant_error 0.0037, codebook_utilization 0.4321, codebook_perplexity 639.0780,
Train Epoch: [1/30] Iters:[440/2187] loss 0.0293, vq_loss 0.0005, rec_loss 0.0288, quant_error 0.0038, codebook_utilization 0.4324, codebook_perplexity 643.9747,
Train Epoch: [1/30] Iters:[450/2187] loss 0.0289, vq_loss 0.0005, rec_loss 0.0284, quant_error 0.0038, codebook_utilization 0.4324, codebook_perplexity 647.7271,
Train Epoch: [1/30] Iters:[460/2187] loss 0.0286, vq_loss 0.0005, rec_loss 0.0282, quant_error 0.0038, codebook_utilization 0.4329, codebook_perplexity 653.3161,
Train Epoch: [1/30] Iters:[470/2187] loss 0.0287, vq_loss 0.0005, rec_loss 0.0282, quant_error 0.0038, codebook_utilization 0.4332, codebook_perplexity 654.6112,
Train Epoch: [1/30] Iters:[480/2187] loss 0.0288, vq_loss 0.0005, rec_loss 0.0283, quant_error 0.0040, codebook_utilization 0.4340, codebook_perplexity 651.4772,
Train Epoch: [1/30] Iters:[490/2187] loss 0.0287, vq_loss 0.0005, rec_loss 0.0282, quant_error 0.0041, codebook_utilization 0.4338, codebook_perplexity 642.0332,
Train Epoch: [1/30] Iters:[500/2187] loss 0.0293, vq_loss 0.0005, rec_loss 0.0288, quant_error 0.0043, codebook_utilization 0.4337, codebook_perplexity 634.7066,
Train Epoch: [1/30] Iters:[510/2187] loss 0.0294, vq_loss 0.0006, rec_loss 0.0289, quant_error 0.0045, codebook_utilization 0.4331, codebook_perplexity 630.9658,
Train Epoch: [1/30] Iters:[520/2187] loss 0.0293, vq_loss 0.0006, rec_loss 0.0287, quant_error 0.0045, codebook_utilization 0.4328, codebook_perplexity 634.8562,
Train Epoch: [1/30] Iters:[530/2187] loss 0.0289, vq_loss 0.0005, rec_loss 0.0284, quant_error 0.0044, codebook_utilization 0.4329, codebook_perplexity 648.4531,
Train Epoch: [1/30] Iters:[540/2187] loss 0.0287, vq_loss 0.0005, rec_loss 0.0282, quant_error 0.0043, codebook_utilization 0.4334, codebook_perplexity 657.4520,
Train Epoch: [1/30] Iters:[550/2187] loss 0.0281, vq_loss 0.0005, rec_loss 0.0275, quant_error 0.0042, codebook_utilization 0.4333, codebook_perplexity 663.8683,
Train Epoch: [1/30] Iters:[560/2187] loss 0.0273, vq_loss 0.0005, rec_loss 0.0267, quant_error 0.0042, codebook_utilization 0.4340, codebook_perplexity 665.7606,
Train Epoch: [1/30] Iters:[570/2187] loss 0.0271, vq_loss 0.0005, rec_loss 0.0266, quant_error 0.0041, codebook_utilization 0.4346, codebook_perplexity 671.6322,
Train Epoch: [1/30] Iters:[580/2187] loss 0.0270, vq_loss 0.0005, rec_loss 0.0264, quant_error 0.0042, codebook_utilization 0.4351, codebook_perplexity 671.7586,
Train Epoch: [1/30] Iters:[590/2187] loss 0.0267, vq_loss 0.0005, rec_loss 0.0262, quant_error 0.0044, codebook_utilization 0.4353, codebook_perplexity 673.2590,
Train Epoch: [1/30] Iters:[600/2187] loss 0.0264, vq_loss 0.0006, rec_loss 0.0259, quant_error 0.0044, codebook_utilization 0.4355, codebook_perplexity 677.0790,
Train Epoch: [1/30] Iters:[610/2187] loss 0.0266, vq_loss 0.0006, rec_loss 0.0260, quant_error 0.0045, codebook_utilization 0.4358, codebook_perplexity 684.9951,
Train Epoch: [1/30] Iters:[620/2187] loss 0.0263, vq_loss 0.0006, rec_loss 0.0257, quant_error 0.0045, codebook_utilization 0.4358, codebook_perplexity 686.5770,
Train Epoch: [1/30] Iters:[630/2187] loss 0.0267, vq_loss 0.0006, rec_loss 0.0261, quant_error 0.0046, codebook_utilization 0.4355, codebook_perplexity 687.4450,
Train Epoch: [1/30] Iters:[640/2187] loss 0.0268, vq_loss 0.0006, rec_loss 0.0262, quant_error 0.0047, codebook_utilization 0.4357, codebook_perplexity 693.8562,
Train Epoch: [1/30] Iters:[650/2187] loss 0.0267, vq_loss 0.0006, rec_loss 0.0261, quant_error 0.0048, codebook_utilization 0.4360, codebook_perplexity 699.1028,
Train Epoch: [1/30] Iters:[660/2187] loss 0.0265, vq_loss 0.0006, rec_loss 0.0259, quant_error 0.0048, codebook_utilization 0.4357, codebook_perplexity 699.9933,
Train Epoch: [1/30] Iters:[670/2187] loss 0.0269, vq_loss 0.0006, rec_loss 0.0262, quant_error 0.0049, codebook_utilization 0.4360, codebook_perplexity 702.0756,
Train Epoch: [1/30] Iters:[680/2187] loss 0.0264, vq_loss 0.0006, rec_loss 0.0257, quant_error 0.0051, codebook_utilization 0.4366, codebook_perplexity 704.5622,
Train Epoch: [1/30] Iters:[690/2187] loss 0.0262, vq_loss 0.0006, rec_loss 0.0256, quant_error 0.0052, codebook_utilization 0.4369, codebook_perplexity 705.0869,
Train Epoch: [1/30] Iters:[700/2187] loss 0.0261, vq_loss 0.0007, rec_loss 0.0255, quant_error 0.0053, codebook_utilization 0.4369, codebook_perplexity 709.0151,
Train Epoch: [1/30] Iters:[710/2187] loss 0.0263, vq_loss 0.0007, rec_loss 0.0257, quant_error 0.0054, codebook_utilization 0.4368, codebook_perplexity 710.4768,
Train Epoch: [1/30] Iters:[720/2187] loss 0.0259, vq_loss 0.0007, rec_loss 0.0252, quant_error 0.0056, codebook_utilization 0.4370, codebook_perplexity 708.1701,
Train Epoch: [1/30] Iters:[730/2187] loss 0.0258, vq_loss 0.0007, rec_loss 0.0251, quant_error 0.0056, codebook_utilization 0.4369, codebook_perplexity 708.5502,
Train Epoch: [1/30] Iters:[740/2187] loss 0.0254, vq_loss 0.0007, rec_loss 0.0247, quant_error 0.0055, codebook_utilization 0.4360, codebook_perplexity 705.0898,
Train Epoch: [1/30] Iters:[750/2187] loss 0.0258, vq_loss 0.0007, rec_loss 0.0251, quant_error 0.0056, codebook_utilization 0.4359, codebook_perplexity 704.2841,
Train Epoch: [1/30] Iters:[760/2187] loss 0.0253, vq_loss 0.0007, rec_loss 0.0246, quant_error 0.0057, codebook_utilization 0.4364, codebook_perplexity 708.8373,
Train Epoch: [1/30] Iters:[770/2187] loss 0.0252, vq_loss 0.0007, rec_loss 0.0245, quant_error 0.0057, codebook_utilization 0.4361, codebook_perplexity 715.4529,
Train Epoch: [1/30] Iters:[780/2187] loss 0.0249, vq_loss 0.0007, rec_loss 0.0242, quant_error 0.0058, codebook_utilization 0.4357, codebook_perplexity 717.8360,
Train Epoch: [1/30] Iters:[790/2187] loss 0.0248, vq_loss 0.0008, rec_loss 0.0241, quant_error 0.0060, codebook_utilization 0.4366, codebook_perplexity 722.9887,
Train Epoch: [1/30] Iters:[800/2187] loss 0.0244, vq_loss 0.0008, rec_loss 0.0236, quant_error 0.0061, codebook_utilization 0.4368, codebook_perplexity 721.7692,
Train Epoch: [1/30] Iters:[810/2187] loss 0.0247, vq_loss 0.0008, rec_loss 0.0239, quant_error 0.0062, codebook_utilization 0.4364, codebook_perplexity 718.9829,
Train Epoch: [1/30] Iters:[820/2187] loss 0.0246, vq_loss 0.0008, rec_loss 0.0238, quant_error 0.0063, codebook_utilization 0.4364, codebook_perplexity 719.8879,
Train Epoch: [1/30] Iters:[830/2187] loss 0.0249, vq_loss 0.0008, rec_loss 0.0241, quant_error 0.0064, codebook_utilization 0.4365, codebook_perplexity 723.6189,
Train Epoch: [1/30] Iters:[840/2187] loss 0.0250, vq_loss 0.0008, rec_loss 0.0242, quant_error 0.0064, codebook_utilization 0.4360, codebook_perplexity 720.6278,
Train Epoch: [1/30] Iters:[850/2187] loss 0.0253, vq_loss 0.0008, rec_loss 0.0245, quant_error 0.0066, codebook_utilization 0.4360, codebook_perplexity 721.1531,
Train Epoch: [1/30] Iters:[860/2187] loss 0.0254, vq_loss 0.0009, rec_loss 0.0245, quant_error 0.0070, codebook_utilization 0.4365, codebook_perplexity 723.7391,
Train Epoch: [1/30] Iters:[870/2187] loss 0.0252, vq_loss 0.0009, rec_loss 0.0244, quant_error 0.0070, codebook_utilization 0.4361, codebook_perplexity 720.1953,
Train Epoch: [1/30] Iters:[880/2187] loss 0.0247, vq_loss 0.0009, rec_loss 0.0239, quant_error 0.0070, codebook_utilization 0.4353, codebook_perplexity 715.4823,
Train Epoch: [1/30] Iters:[890/2187] loss 0.0245, vq_loss 0.0009, rec_loss 0.0237, quant_error 0.0069, codebook_utilization 0.4348, codebook_perplexity 717.0118,
Train Epoch: [1/30] Iters:[900/2187] loss 0.0243, vq_loss 0.0008, rec_loss 0.0234, quant_error 0.0068, codebook_utilization 0.4342, codebook_perplexity 717.0052,
Train Epoch: [1/30] Iters:[910/2187] loss 0.0241, vq_loss 0.0008, rec_loss 0.0232, quant_error 0.0067, codebook_utilization 0.4339, codebook_perplexity 715.5843,
Train Epoch: [1/30] Iters:[920/2187] loss 0.0243, vq_loss 0.0009, rec_loss 0.0234, quant_error 0.0069, codebook_utilization 0.4341, codebook_perplexity 717.7998,
Train Epoch: [1/30] Iters:[930/2187] loss 0.0243, vq_loss 0.0009, rec_loss 0.0234, quant_error 0.0071, codebook_utilization 0.4346, codebook_perplexity 718.4253,
Train Epoch: [1/30] Iters:[940/2187] loss 0.0242, vq_loss 0.0009, rec_loss 0.0233, quant_error 0.0073, codebook_utilization 0.4345, codebook_perplexity 719.3889,
Train Epoch: [1/30] Iters:[950/2187] loss 0.0238, vq_loss 0.0009, rec_loss 0.0229, quant_error 0.0073, codebook_utilization 0.4344, codebook_perplexity 719.7953,
Train Epoch: [1/30] Iters:[960/2187] loss 0.0234, vq_loss 0.0009, rec_loss 0.0225, quant_error 0.0073, codebook_utilization 0.4338, codebook_perplexity 720.6970,
Train Epoch: [1/30] Iters:[970/2187] loss 0.0230, vq_loss 0.0009, rec_loss 0.0221, quant_error 0.0071, codebook_utilization 0.4329, codebook_perplexity 719.3707,
Train Epoch: [1/30] Iters:[980/2187] loss 0.0232, vq_loss 0.0009, rec_loss 0.0223, quant_error 0.0070, codebook_utilization 0.4324, codebook_perplexity 720.1533,
Train Epoch: [1/30] Iters:[990/2187] loss 0.0231, vq_loss 0.0009, rec_loss 0.0222, quant_error 0.0071, codebook_utilization 0.4326, codebook_perplexity 720.6216,
Train Epoch: [1/30] Iters:[1000/2187] loss 0.0233, vq_loss 0.0009, rec_loss 0.0225, quant_error 0.0071, codebook_utilization 0.4323, codebook_perplexity 721.2640,
Train Epoch: [1/30] Iters:[1010/2187] loss 0.0236, vq_loss 0.0009, rec_loss 0.0227, quant_error 0.0072, codebook_utilization 0.4325, codebook_perplexity 721.4025,
Train Epoch: [1/30] Iters:[1020/2187] loss 0.0236, vq_loss 0.0009, rec_loss 0.0227, quant_error 0.0074, codebook_utilization 0.4333, codebook_perplexity 724.4468,
Train Epoch: [1/30] Iters:[1030/2187] loss 0.0233, vq_loss 0.0009, rec_loss 0.0223, quant_error 0.0074, codebook_utilization 0.4325, codebook_perplexity 722.4772,
Train Epoch: [1/30] Iters:[1040/2187] loss 0.0234, vq_loss 0.0009, rec_loss 0.0224, quant_error 0.0074, codebook_utilization 0.4321, codebook_perplexity 721.4729,
Train Epoch: [1/30] Iters:[1050/2187] loss 0.0231, vq_loss 0.0009, rec_loss 0.0222, quant_error 0.0074, codebook_utilization 0.4316, codebook_perplexity 719.8845,
Train Epoch: [1/30] Iters:[1060/2187] loss 0.0230, vq_loss 0.0009, rec_loss 0.0221, quant_error 0.0073, codebook_utilization 0.4307, codebook_perplexity 717.0959,
Train Epoch: [1/30] Iters:[1070/2187] loss 0.0228, vq_loss 0.0009, rec_loss 0.0219, quant_error 0.0073, codebook_utilization 0.4298, codebook_perplexity 715.0528,
Train Epoch: [1/30] Iters:[1080/2187] loss 0.0230, vq_loss 0.0009, rec_loss 0.0221, quant_error 0.0074, codebook_utilization 0.4304, codebook_perplexity 718.1408,
Train Epoch: [1/30] Iters:[1090/2187] loss 0.0229, vq_loss 0.0009, rec_loss 0.0220, quant_error 0.0075, codebook_utilization 0.4306, codebook_perplexity 718.1653,
Train Epoch: [1/30] Iters:[1100/2187] loss 0.0233, vq_loss 0.0009, rec_loss 0.0223, quant_error 0.0076, codebook_utilization 0.4310, codebook_perplexity 718.4962,
Train Epoch: [1/30] Iters:[1110/2187] loss 0.0233, vq_loss 0.0010, rec_loss 0.0223, quant_error 0.0077, codebook_utilization 0.4310, codebook_perplexity 717.1173,
Train Epoch: [1/30] Iters:[1120/2187] loss 0.0236, vq_loss 0.0010, rec_loss 0.0226, quant_error 0.0079, codebook_utilization 0.4316, codebook_perplexity 716.2793,
Train Epoch: [1/30] Iters:[1130/2187] loss 0.0237, vq_loss 0.0010, rec_loss 0.0227, quant_error 0.0079, codebook_utilization 0.4306, codebook_perplexity 711.6378,
Train Epoch: [1/30] Iters:[1140/2187] loss 0.0238, vq_loss 0.0010, rec_loss 0.0228, quant_error 0.0079, codebook_utilization 0.4296, codebook_perplexity 707.8733,
Train Epoch: [1/30] Iters:[1150/2187] loss 0.0233, vq_loss 0.0010, rec_loss 0.0223, quant_error 0.0079, codebook_utilization 0.4289, codebook_perplexity 705.5444,
Train Epoch: [1/30] Iters:[1160/2187] loss 0.0230, vq_loss 0.0010, rec_loss 0.0220, quant_error 0.0078, codebook_utilization 0.4289, codebook_perplexity 704.9814,
Train Epoch: [1/30] Iters:[1170/2187] loss 0.0228, vq_loss 0.0010, rec_loss 0.0219, quant_error 0.0077, codebook_utilization 0.4284, codebook_perplexity 704.5665,
Train Epoch: [1/30] Iters:[1180/2187] loss 0.0227, vq_loss 0.0010, rec_loss 0.0217, quant_error 0.0078, codebook_utilization 0.4290, codebook_perplexity 706.0520,
Train Epoch: [1/30] Iters:[1190/2187] loss 0.0228, vq_loss 0.0010, rec_loss 0.0218, quant_error 0.0080, codebook_utilization 0.4295, codebook_perplexity 707.2756,
Train Epoch: [1/30] Iters:[1200/2187] loss 0.0233, vq_loss 0.0010, rec_loss 0.0222, quant_error 0.0082, codebook_utilization 0.4303, codebook_perplexity 705.8601,
Train Epoch: [1/30] Iters:[1210/2187] loss 0.0232, vq_loss 0.0010, rec_loss 0.0221, quant_error 0.0084, codebook_utilization 0.4300, codebook_perplexity 702.8583,
Train Epoch: [1/30] Iters:[1220/2187] loss 0.0229, vq_loss 0.0010, rec_loss 0.0219, quant_error 0.0083, codebook_utilization 0.4296, codebook_perplexity 700.3366,
Train Epoch: [1/30] Iters:[1230/2187] loss 0.0226, vq_loss 0.0010, rec_loss 0.0216, quant_error 0.0082, codebook_utilization 0.4290, codebook_perplexity 697.2398,
Train Epoch: [1/30] Iters:[1240/2187] loss 0.0223, vq_loss 0.0010, rec_loss 0.0213, quant_error 0.0081, codebook_utilization 0.4290, codebook_perplexity 697.6675,
Train Epoch: [1/30] Iters:[1250/2187] loss 0.0218, vq_loss 0.0010, rec_loss 0.0208, quant_error 0.0079, codebook_utilization 0.4284, codebook_perplexity 697.2383,
Train Epoch: [1/30] Iters:[1260/2187] loss 0.0217, vq_loss 0.0010, rec_loss 0.0208, quant_error 0.0079, codebook_utilization 0.4281, codebook_perplexity 698.9297,
Train Epoch: [1/30] Iters:[1270/2187] loss 0.0219, vq_loss 0.0010, rec_loss 0.0209, quant_error 0.0079, codebook_utilization 0.4286, codebook_perplexity 699.6012,
Train Epoch: [1/30] Iters:[1280/2187] loss 0.0222, vq_loss 0.0010, rec_loss 0.0212, quant_error 0.0081, codebook_utilization 0.4291, codebook_perplexity 702.2148,
Train Epoch: [1/30] Iters:[1290/2187] loss 0.0219, vq_loss 0.0010, rec_loss 0.0209, quant_error 0.0080, codebook_utilization 0.4278, codebook_perplexity 698.6474,
Train Epoch: [1/30] Iters:[1300/2187] loss 0.0223, vq_loss 0.0010, rec_loss 0.0213, quant_error 0.0081, codebook_utilization 0.4280, codebook_perplexity 700.0568,
Train Epoch: [1/30] Iters:[1310/2187] loss 0.0223, vq_loss 0.0010, rec_loss 0.0213, quant_error 0.0083, codebook_utilization 0.4290, codebook_perplexity 702.5894,
Train Epoch: [1/30] Iters:[1320/2187] loss 0.0221, vq_loss 0.0010, rec_loss 0.0211, quant_error 0.0083, codebook_utilization 0.4283, codebook_perplexity 700.6183,
Train Epoch: [1/30] Iters:[1330/2187] loss 0.0218, vq_loss 0.0010, rec_loss 0.0208, quant_error 0.0082, codebook_utilization 0.4272, codebook_perplexity 696.3921,
Train Epoch: [1/30] Iters:[1340/2187] loss 0.0222, vq_loss 0.0010, rec_loss 0.0211, quant_error 0.0083, codebook_utilization 0.4285, codebook_perplexity 699.3682,
Train Epoch: [1/30] Iters:[1350/2187] loss 0.0218, vq_loss 0.0010, rec_loss 0.0208, quant_error 0.0082, codebook_utilization 0.4286, codebook_perplexity 699.7148,
Train Epoch: [1/30] Iters:[1360/2187] loss 0.0220, vq_loss 0.0010, rec_loss 0.0210, quant_error 0.0082, codebook_utilization 0.4280, codebook_perplexity 700.2263,
Train Epoch: [1/30] Iters:[1370/2187] loss 0.0220, vq_loss 0.0010, rec_loss 0.0210, quant_error 0.0082, codebook_utilization 0.4279, codebook_perplexity 697.7665,
Train Epoch: [1/30] Iters:[1380/2187] loss 0.0220, vq_loss 0.0010, rec_loss 0.0210, quant_error 0.0082, codebook_utilization 0.4281, codebook_perplexity 699.1267,
Train Epoch: [1/30] Iters:[1390/2187] loss 0.0218, vq_loss 0.0010, rec_loss 0.0208, quant_error 0.0082, codebook_utilization 0.4272, codebook_perplexity 696.6817,
Train Epoch: [1/30] Iters:[1400/2187] loss 0.0222, vq_loss 0.0010, rec_loss 0.0212, quant_error 0.0082, codebook_utilization 0.4265, codebook_perplexity 694.7867,
Train Epoch: [1/30] Iters:[1410/2187] loss 0.0221, vq_loss 0.0010, rec_loss 0.0210, quant_error 0.0083, codebook_utilization 0.4263, codebook_perplexity 692.0737,
